game_id,Game,Spread Bet,home_team_spread_line,Spread Prediction,edge_spread,Spread Confidence,total_line,Total Prediction,edge_total,Total Bet,id_x,start_date,home_team,away_team,Date,Time,Home Team,Away Team,id_y,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401762471,Army @ East Carolina,Away,-3.5,18.77,22.27,High,52.5,49.51001392292578,0.0,No Bet,401762471,2025-09-25 19:30:00-04:00,East Carolina,Army,2025-09-25,19:30:00,East Carolina,Army,401762471,28.0,6.0,Loss,No Bet,22.0,34.0
401754543,Florida State @ Virginia,Home,7.0,-3.71,10.71,High,60.5,57.069967198447216,0.0,No Bet,401754543,2025-09-26 19:00:00-04:00,Virginia,Florida State,2025-09-26,19:00:00,Virginia,Florida State,401754543,46.0,38.0,Win,No Bet,8.0,84.0
401756902,TCU @ Arizona State,Away,-3.0,7.01,10.01,High,54.5,56.18174926762548,0.0,No Bet,401756902,2025-09-26 21:00:00-04:00,Arizona State,TCU,2025-09-26,21:00:00,Arizona State,TCU,401756902,27.0,24.0,Push,No Bet,3.0,51.0
401752939,Houston @ Oregon State,Home,12.5,-14.25,26.75,High,47.5,51.5708188941419,0.0,No Bet,401752939,2025-09-26 22:30:00-04:00,Oregon State,Houston,2025-09-26,22:30:00,Oregon State,Houston,401752939,24.0,27.0,Win,No Bet,-3.0,51.0
401752717,Notre Dame @ Arkansas,Away,5.0,17.04,12.04,High,63.5,59.54925765289963,0.0,No Bet,401752717,2025-09-27 12:00:00-04:00,Arkansas,Notre Dame,2025-09-27,12:00:00,Arkansas,Notre Dame,401752717,13.0,56.0,Win,No Bet,-43.0,69.0
401752849,Rutgers @ Minnesota,Away,-4.0,9.26,13.26,High,51.5,58.280737028996086,0.0,No Bet,401752849,2025-09-27 12:00:00-04:00,Minnesota,Rutgers,2025-09-27,12:00:00,Minnesota,Rutgers,401752849,31.0,28.0,Win,No Bet,3.0,59.0
401752850,USC @ Illinois,Home,6.5,-0.23,6.73,High,62.0,61.40288663868168,0.0,No Bet,401752850,2025-09-27 12:00:00-04:00,Illinois,USC,2025-09-27,12:00:00,Illinois,USC,401752850,34.0,32.0,Win,No Bet,2.0,66.0
401754545,Duke @ Syracuse,Away,4.5,15.48,10.98,High,59.5,58.67193212575566,0.0,No Bet,401754545,2025-09-27 12:00:00-04:00,Syracuse,Duke,2025-09-27,12:00:00,Syracuse,Duke,401754545,3.0,38.0,Win,No Bet,-35.0,41.0
401754546,Georgia Tech @ Wake Forest,Home,13.0,-5.74,18.74,High,53.0,50.9998544030146,0.0,No Bet,401754546,2025-09-27 12:00:00-04:00,Wake Forest,Georgia Tech,2025-09-27,12:00:00,Wake Forest,Georgia Tech,401754546,29.0,30.0,Win,No Bet,-1.0,59.0
401754547,Louisville @ Pittsburgh,Away,3.0,5.21,2.21,High,54.0,45.41745657300239,0.0,No Bet,401754547,2025-09-27 12:00:00-04:00,Pittsburgh,Louisville,2025-09-27,12:00:00,Pittsburgh,Louisville,401754547,27.0,34.0,Win,No Bet,-7.0,61.0
401756905,Cincinnati @ Kansas,Away,-5.5,9.25,14.75,High,56.0,54.55454603704812,0.0,No Bet,401756905,2025-09-27 12:00:00-04:00,Kansas,Cincinnati,2025-09-27,12:00:00,Kansas,Cincinnati,401756905,34.0,37.0,Win,No Bet,-3.0,71.0
401756906,UCF @ Kansas State,Away,-6.0,-4.58,1.42,High,48.5,52.499472171769206,0.0,No Bet,401756906,2025-09-27 12:00:00-04:00,Kansas State,UCF,2025-09-27,12:00:00,Kansas State,UCF,401756906,34.0,20.0,Loss,No Bet,14.0,54.0
401761617,South Alabama @ North Texas,Away,-13.0,33.87,46.87,High,63.5,56.255431132198744,0.0,No Bet,401761617,2025-09-27 12:00:00-04:00,North Texas,South Alabama,2025-09-27,12:00:00,North Texas,South Alabama,401761617,36.0,22.0,Loss,No Bet,14.0,58.0
401762825,Bowling Green @ Ohio,Away,-8.0,7.36,15.36,High,50.0,49.4969248430163,0.0,No Bet,401762825,2025-09-27 12:00:00-04:00,Ohio,Bowling Green,2025-09-27,12:00:00,Ohio,Bowling Green,401762825,35.0,20.0,Loss,No Bet,15.0,55.0
401752725,Utah State @ Vanderbilt,Away,-23.0,24.77,47.77,High,57.5,52.96020261433207,0.0,No Bet,401752725,2025-09-27 12:45:00-04:00,Vanderbilt,Utah State,2025-09-27,12:45:00,Vanderbilt,Utah State,401752725,55.0,35.0,Win,No Bet,20.0,90.0
401762826,Eastern Michigan @ Central Michigan,Away,-3.0,13.63,16.630000000000003,High,54.5,49.22142681127751,0.0,No Bet,401762826,2025-09-27 13:00:00-04:00,Central Michigan,Eastern Michigan,2025-09-27,13:00:00,Central Michigan,Eastern Michigan,401762826,24.0,13.0,Loss,No Bet,11.0,37.0
401761614,Georgia Southern @ James Madison,Away,-15.0,18.34,33.34,High,54.5,59.44306333663049,0.0,No Bet,401761614,2025-09-27 13:30:00-04:00,James Madison,Georgia Southern,2025-09-27,13:30:00,James Madison,Georgia Southern,401761614,35.0,10.0,Loss,No Bet,25.0,45.0
