year,week,home_team,away_team,pred_diff,actual_diff,error,abs_error,home_rating,away_rating,hfa
2022,2,UCF,Louisville,7.017485551069878,-6,13.017485551069878,13.017485551069878,2.804443153439331,0.16610046620557398,4.379142863836121
2022,2,New Mexico,Boise State,4.156132941903783,-17,21.156132941903785,21.156132941903785,-0.1797959579385695,0.043213963993768215,4.379142863836121
2022,2,Arkansas,South Carolina,4.313181512837952,14,-9.686818487162048,9.686818487162048,0.8703011273025655,0.9362624783007344,4.379142863836121
2022,2,Georgia State,North Carolina,4.447720169601405,-7,11.447720169601405,11.447720169601405,-0.0868267303244784,-0.15540403608976314,4.379142863836121
2022,2,Kansas State,Missouri,4.7414435197369915,28,-23.25855648026301,23.25855648026301,0.42682684263376613,0.06452618673289531,4.379142863836121
2022,2,Army,UTSA,2.1603887863901403,-3,5.16038878639014,5.16038878639014,0.725841446548546,2.9445955239945265,4.379142863836121
2022,2,Northwestern,Duke,4.803928616923637,-8,12.803928616923637,12.803928616923637,-0.022622376165466668,-0.4474081292529824,4.379142863836121
2022,2,Minnesota,Western Illinois,4.529079028548689,52,-47.470920971451314,47.470920971451314,0.14993616471256832,0.0,4.379142863836121
2022,2,Miami,Southern Miss,3.089112884347631,23,-19.91088711565237,19.91088711565237,0.16412045171482667,1.4541504312033162,4.379142863836121
2022,2,Vanderbilt,Wake Forest,4.279160815910526,-20,24.279160815910526,24.279160815910526,3.1702049898761433,3.2701870378017377,4.379142863836121
2022,2,Ohio State,Arkansas State,3.684366018358819,33,-29.31563398164118,29.31563398164118,0.10813342733634564,0.8029102728136474,4.379142863836121
2022,2,Penn State,Ohio,4.683520486570343,36,-31.316479513429655,31.316479513429655,0.34381413220917,0.03943650947494757,4.379142863836121
2022,2,Texas,Alabama,5.658863748814686,-1,6.658863748814686,6.658863748814686,2.2958059140142293,1.0160850290356638,4.379142863836121
2022,2,NC State,Charleston Southern,4.245598901293472,52,-47.75440109870653,47.75440109870653,-0.13354396254264853,0.0,4.379142863836121
2022,2,Central Michigan,South Alabama,3.172562483725854,-14,17.172562483725855,17.172562483725855,-0.3529330548099596,0.8536473253003072,4.379142863836121
2022,2,Utah,Southern Utah,7.351721760826807,66,-58.648278239173194,58.648278239173194,2.9725788969906866,0.0,4.379142863836121
2022,2,Ball State,Western Michigan,1.4636432723831119,-7,8.463643272383113,8.463643272383113,0.3785024560359,3.2940020474889087,4.379142863836121
2022,2,Temple,Lafayette,6.357003875199968,16,-9.642996124800032,9.642996124800032,1.9778610113638475,0.0,4.379142863836121
2022,2,Notre Dame,Marshall,4.236003321302464,-5,9.236003321302464,9.236003321302464,0.0019300383044560138,0.1450695808381124,4.379142863836121
2022,2,Air Force,Colorado,5.913913833602489,31,-25.08608616639751,25.08608616639751,1.054766539441861,-0.4800044303245071,4.379142863836121
2022,2,Wisconsin,Washington State,4.384615669939441,-3,7.384615669939441,7.384615669939441,3.2714003715979367,3.2659275654946165,4.379142863836121
2022,2,Navy,Memphis,4.106400911486176,-24,28.106400911486176,28.106400911486176,-0.1300002845152536,0.14274166783469128,4.379142863836121
2022,2,Charlotte,Maryland,3.8735110987895025,-35,38.8735110987895,38.8735110987895,-0.3810671387520605,0.12456462629455783,4.379142863836121
2022,2,Texas A&M,App State,5.815309934770143,-3,8.815309934770143,8.815309934770143,2.3705650296316345,0.934397958697612,4.379142863836121
2022,2,Pittsburgh,Tennessee,2.6079474023308427,-7,9.607947402330844,9.607947402330844,0.3323170599144352,2.1035125214197135,4.379142863836121
2022,2,Cincinnati,Kennesaw State,4.010388946050079,53,-48.98961105394992,48.98961105394992,-0.36875391778604183,0.0,4.379142863836121
2022,2,Clemson,Furman,4.013286822555992,23,-18.98671317744401,18.98671317744401,-0.36585604128012833,0.0,4.379142863836121
2022,2,Washington,Portland State,7.275495387732542,46,-38.72450461226746,38.72450461226746,3.2588509897814975,0.36249846588507567,4.379142863836121
2022,2,Georgia,Samford,4.387251728551599,33,-28.612748271448403,28.612748271448403,0.008108864715477658,0.0,4.379142863836121
2022,2,Michigan State,Akron,3.5162408631450783,52,-48.48375913685492,48.48375913685492,0.1838021054120176,1.04670410610306,4.379142863836121
2022,2,California,UNLV,1.1518740417165976,6,-4.848125958283402,4.848125958283402,-0.33476178015250185,2.892507041967021,4.379142863836121
2022,2,Bowling Green,Eastern Kentucky,4.617232578740103,-2,6.617232578740103,6.617232578740103,-0.09766746008629903,-0.33575717499028174,4.379142863836121
2022,2,Colorado State,Middle Tennessee,3.752233656528479,-15,18.752233656528478,18.752233656528478,-0.46990049422384034,0.1570087130838014,4.379142863836121
2022,2,Texas Tech,Houston,6.950007561943002,3,3.9500075619430017,3.9500075619430017,2.5211060456803884,-0.049758652426492196,4.379142863836121
2022,2,Iowa,Iowa State,4.32414933087769,-3,7.32414933087769,7.32414933087769,0.3078792146536699,0.3628727476121007,4.379142863836121
2022,2,Illinois,Virginia,1.3274071937580878,21,-19.672592806241912,19.672592806241912,0.13226071242748877,3.1839963825055215,4.379142863836121
2022,2,Wyoming,Northern Colorado,7.628963283165327,23,-15.371036716834674,15.371036716834674,3.2498204193292066,0.0,4.379142863836121
2022,2,James Madison,Norfolk State,4.97466046566097,56,-51.02533953433903,51.02533953433903,0.39287135896225434,-0.20264624286259533,4.379142863836121
2022,2,Rutgers,Wagner,4.865354825553596,59,-54.134645174446405,54.134645174446405,0.4862119617174756,0.0,4.379142863836121
2022,2,Purdue,Indiana State,4.760646917850077,56,-51.239353082149925,51.239353082149925,0.3815040540139567,0.0,4.379142863836121
2022,2,UCLA,Alabama State,7.197346943878724,38,-30.802653056121276,30.802653056121276,2.8182040800426034,0.0,4.379142863836121
2022,2,Nevada,Incarnate Word,4.229041607055881,-14,18.22904160705588,18.22904160705588,-0.15010125678023992,0.0,4.379142863836121
2022,2,Buffalo,Holy Cross,4.151684953946264,-6,10.151684953946264,10.151684953946264,-0.2274579098898567,0.0,4.379142863836121
2022,2,Coastal Carolina,Gardner-Webb,3.973874872563139,4,-0.026125127436861018,0.026125127436861018,-0.4052679912729818,0.0,4.379142863836121
2022,2,East Carolina,Old Dominion,3.735433228849952,18,-14.264566771150047,14.264566771150047,-0.4010877380762379,0.24262189690993086,4.379142863836121
2022,2,West Virginia,Kansas,7.239135386989798,-13,20.239135386989798,20.239135386989798,3.282372796151552,0.42238027299787506,4.379142863836121
2022,2,Liberty,UAB,1.9711445446766875,7,-5.0288554553233125,5.0288554553233125,0.3218426757914983,2.7298409949509317,4.379142863836121
2022,2,Florida Atlantic,SE Louisiana,3.7584688381687408,33,-29.241531161831258,29.241531161831258,-0.12297062909885348,0.49770339656852647,4.379142863836121
2022,2,Miami (OH),Robert Morris,4.549916272199211,17,-12.450083727800788,12.450083727800788,0.1707734083630903,0.0,4.379142863836121
2022,2,Utah State,Weber State,7.404037555261278,-28,35.404037555261276,35.404037555261276,3.0248946914251564,0.0,4.379142863836121
2022,2,SMU,Lamar,4.958148975323519,29,-24.041851024676482,24.041851024676482,0.5790061114873982,0.0,4.379142863836121
2022,2,South Florida,Howard,5.596700170520158,22,-16.40329982947984,16.40329982947984,1.2175573066840375,0.0,4.379142863836121
2022,2,Texas State,Florida International,6.914721765229833,29,-22.085278234770165,22.085278234770165,2.44140586203438,-0.09417303935933313,4.379142863836121
2022,2,Florida,Kentucky,3.7894647240449624,-10,13.789464724044961,13.789464724044961,-0.2219183967552442,0.36775974303591424,4.379142863836121
2022,2,UConn,Syracuse,5.43214691469309,-34,39.43214691469309,39.43214691469309,2.8691349707956273,1.8161309199386582,4.379142863836121
2022,2,Georgia Tech,Western Carolina,4.273926028843019,18,-13.726073971156982,13.726073971156982,-0.10521683499310193,0.0,4.379142863836121
2022,2,Toledo,Massachusetts,6.850523207229424,45,-38.14947679277058,38.14947679277058,2.5778425025653795,0.1064621591720764,4.379142863836121
