year,week,home_team,away_team,pred_diff,actual_diff,error,abs_error,home_rating,away_rating,hfa
2021,4,Arizona State,Colorado,6.332113520693539,22,-15.66788647930646,15.66788647930646,-0.31930644487929444,-0.4945354405520072,6.156884525020826
2021,4,USC,Oregon State,5.982425378513007,-18,23.982425378513007,23.982425378513007,-0.22105526393647745,-0.04659611742865879,6.156884525020826
2021,5,Miami,Virginia,7.4653489502410535,-2,9.465348950241054,9.465348950241054,5.728457343470221,4.8195785940547085,6.556470200825541
2021,5,Tulsa,Houston,5.569191500507196,-35,40.569191500507195,40.569191500507195,4.947201529567103,5.934480229885448,6.556470200825541
2021,5,Maryland,Iowa,6.413469974133368,-37,43.41346997413337,43.41346997413337,5.747881364794285,5.890881591486458,6.556470200825541
2021,5,Utah State,BYU,5.3892983520735545,-14,19.389298352073553,19.389298352073553,4.83711374146886,6.004285590220847,6.556470200825541
2021,5,Massachusetts,Toledo,7.313480375721226,-38,45.31348037572123,45.31348037572123,5.746054632689409,4.9890444577937245,6.556470200825541
2021,5,Temple,Memphis,5.906257834913203,3,2.9062578349132027,2.9062578349132027,5.0840019264854135,5.734214292397752,6.556470200825541
2021,5,Illinois,Charlotte,6.470713895561798,10,-3.529286104438202,3.529286104438202,5.912111655851161,5.997867961114904,6.556470200825541
2021,5,Buffalo,Western Michigan,7.707309894613498,-7,14.707309894613498,14.707309894613498,6.012714845944493,4.861875152156536,6.556470200825541
2021,5,Purdue,Minnesota,6.324768949081078,-7,13.32476894908108,13.32476894908108,5.461494423865024,5.693195675609487,6.556470200825541
2021,5,North Carolina,Duke,6.127353941639265,31,-24.872646058360736,24.872646058360736,5.54446908685468,5.973585346040957,6.556470200825541
2021,5,Missouri,Tennessee,7.147839024990618,-38,45.14783902499062,45.14783902499062,5.663605576065616,5.072236751900539,6.556470200825541
2021,5,TCU,Texas,6.598308015799639,-5,11.598308015799638,11.598308015799638,5.097882664853224,5.056044849879126,6.556470200825541
2021,5,Wisconsin,Michigan,5.689862459137683,-21,26.689862459137682,26.689862459137682,4.843588130970407,5.710195872658265,6.556470200825541
2021,5,Georgia,Arkansas,6.520797516958504,37,-30.479202483041497,30.479202483041497,5.952973690038643,5.98864637390568,6.556470200825541
2021,5,Georgia Tech,Pittsburgh,7.016120581756729,-31,38.01612058175673,38.01612058175673,5.954778423017769,5.495128042086582,6.556470200825541
2021,5,Wake Forest,Louisville,5.6102612438778605,3,2.6102612438778605,2.6102612438778605,4.833946717995667,5.780155674943348,6.556470200825541
2021,5,Georgia State,App State,6.537666334489342,-29,35.537666334489344,35.537666334489344,5.952111298541561,5.97091516487776,6.556470200825541
2021,5,Colorado,USC,7.649319532877622,-23,30.649319532877623,30.649319532877623,5.97842112525739,4.885571793205309,6.556470200825541
