season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units,pick_win,total_pick_win
2019,5,401117871,2019-09-26 20:00:00-04:00,Memphis,Navy,False,consensus,-10.5,54.0,5.595933215308448,63.6972897681629,4.904066784691552,9.697289768162904,none,none,2.0,1.0,home_off_eckel_rate: +6.77,away_havoc_rate: -3.36,away_adj_off_epa_pp: -2.71,away_adj_off_epa_pp: +3.04,away_adj_def_ypp: -1.89,home_off_eckel_rate: +1.61,1,,
2019,5,401112465,2019-09-27 19:00:00-04:00,Virginia Tech,Duke,False,consensus,-2.5,51.5,10.908851504260998,59.57898192989147,8.408851504260998,8.07898192989147,none,none,2.0,2.0,away_havoc_rate: -3.63,away_adj_def_epa_pp: +2.75,away_adj_def_sr: +2.54,away_adj_off_epa_pp: -2.32,away_off_eckel_rate: -1.57,away_adj_def_epa_pp: +1.18,1,,
2019,5,401112204,2019-09-27 20:00:00-04:00,Maryland,Penn State,False,consensus,6.5,61.0,0.7010718703290477,68.39686286865799,7.201071870329048,7.3968628686579905,none,none,2.0,2.0,away_adj_def_epa_pp: -5.11,home_adj_def_epa_pp: -3.73,home_off_eckel_rate: +3.55,home_adj_off_epa_pp: +5.63,away_adj_def_epa_pp: -2.19,home_adj_off_expl_rate_overall_10: +1.69,1,,
2019,5,401117512,2019-09-27 20:00:00-04:00,Air Force,San José State,False,consensus,-19.5,58.0,16.592151234937266,66.89018249835236,2.9078487650627345,8.89018249835236,none,none,2.0,2.0,home_havoc_rate: +4.67,away_adj_def_epa_pp: +3.90,away_off_eckel_rate: -3.79,away_off_eckel_rate: +2.47,home_adj_off_epa_pp: +2.30,away_adj_def_epa_pp: +1.67,1,,
2019,5,401114156,2019-09-27 22:30:00-04:00,California,Arizona State,False,consensus,-4.0,43.0,-2.202780024942345,56.150207375714686,6.202780024942345,13.150207375714686,none,none,3.0,3.0,away_adj_def_epa_pp: -5.25,away_adj_def_sr: -2.79,away_adj_def_expl_rate_overall_10: -1.19,away_adj_def_epa_pp: -2.25,away_adj_def_ypp: -2.04,away_adj_def_sr: -0.97,1,,
2019,5,401112247,2019-09-28 12:00:00-04:00,Wisconsin,Northwestern,False,consensus,-23.5,46.0,18.21989094332165,49.413512283263,5.280109056678349,3.413512283263003,none,none,3.0,3.0,home_adj_def_epa_pp: +7.04,home_adj_def_sr: +5.60,away_adj_def_epa_pp: -4.60,home_adj_def_ypp: -3.28,home_adj_def_epa_pp: -2.70,home_adj_off_epa_pp: +2.45,1,,
2019,5,401112100,2019-09-28 12:00:00-04:00,TCU,Kansas,False,consensus,-15.0,48.0,14.163319928357492,56.08463827990265,0.8366800716425082,8.084638279902649,none,none,2.0,3.0,home_adj_def_epa_pp: +7.94,home_adj_def_sr: +3.76,away_havoc_rate: -3.06,home_adj_def_epa_pp: -3.05,home_adj_def_ypp: -2.49,home_adj_off_epa_pp: -2.46,1,,
2019,5,401119270,2019-09-28 12:00:00-04:00,Miami (OH),Buffalo,False,consensus,2.5,47.0,0.679599833432964,69.43453311431976,3.179599833432964,22.434533114319763,none,none,3.0,3.0,away_adj_def_epa_pp: +6.58,home_off_eckel_rate: -5.55,away_off_eckel_rate: -2.99,away_adj_def_epa_pp: +2.82,away_off_eckel_rate: +1.95,away_adj_def_ypp: +1.41,1,,
2019,5,401119271,2019-09-28 12:00:00-04:00,Western Michigan,Central Michigan,False,consensus,-16.5,60.5,22.45902922806469,64.42528807475745,5.95902922806469,3.925288074757447,none,none,3.0,3.0,away_off_eckel_rate: +6.35,home_adj_def_epa_pp: -5.01,away_adj_def_epa_pp: +4.60,away_off_eckel_rate: -4.14,home_adj_def_ypp: +2.93,away_adj_def_epa_pp: +1.97,1,,
2019,5,401112225,2019-09-28 12:00:00-04:00,Michigan,Rutgers,False,consensus,-27.5,48.5,15.780494158273523,60.18121876515801,11.719505841726477,11.681218765158007,none,none,3.0,3.0,home_off_eckel_rate: +6.00,away_off_eckel_rate: +3.63,away_adj_def_epa_pp: -1.92,away_off_eckel_rate: -2.36,home_off_eckel_rate: +1.43,away_adj_def_ypp: -0.97,1,,
2019,5,401110811,2019-09-28 12:00:00-04:00,Vanderbilt,Northern Illinois,False,consensus,-7.0,51.5,15.052520572960953,63.9124570871065,8.052520572960951,12.412457087106503,none,none,3.0,2.0,away_off_eckel_rate: +6.47,same_conference: +3.45,home_off_eckel_rate: -2.88,away_off_eckel_rate: -4.22,away_adj_def_ypp: +1.25,away_adj_off_epa_pp: +1.11,1,,
2019,5,401110807,2019-09-28 12:00:00-04:00,Arkansas,Texas A&M,True,consensus,23.0,60.0,-14.019530657378656,61.63202556417341,8.980469342621344,1.6320255641734036,none,none,3.0,3.0,away_adj_def_epa_pp: -2.52,home_havoc_rate: -2.44,home_adj_off_epa_pp: -2.25,home_adj_off_epa_pp: -4.27,away_adj_def_ypp: -2.19,away_adj_off_epa_pp: +2.03,1,,
2019,5,401117213,2019-09-28 12:00:00-04:00,Toledo,BYU,False,consensus,2.5,63.0,-1.8665990650256408,61.97524451431053,0.6334009349743592,1.024755485689468,none,none,2.0,4.0,same_conference: +3.45,home_off_eckel_rate: -3.39,away_adj_def_epa_pp: -2.47,home_adj_off_epa_pp: -2.05,away_off_eckel_rate: +1.60,home_stuff_rate: +1.48,1,,
2019,5,401112193,2019-09-28 12:00:00-04:00,Iowa,Middle Tennessee,False,consensus,-23.5,51.0,33.74577617070784,56.05218746470358,10.245776170707842,5.052187464703579,none,none,3.0,2.0,home_adj_def_epa_pp: +6.09,away_off_eckel_rate: +5.16,home_adj_def_sr: +3.55,home_adj_def_ypp: -4.98,away_off_eckel_rate: -3.37,home_adj_def_epa_pp: -2.34,1,,
2019,5,401112117,2019-09-28 12:00:00-04:00,Oklahoma,Texas Tech,False,consensus,-27.0,68.5,10.002046432698204,65.89783495471538,16.997953567301796,2.6021650452846217,none,none,2.0,2.0,home_adj_off_epa_pp: +4.54,away_adj_def_epa_pp: -4.22,home_off_eckel_rate: +2.80,home_adj_off_epa_pp: +8.61,home_adj_off_expl_rate_overall_10: +2.94,home_adj_off_ypp: -1.87,1,,
2019,5,401112076,2019-09-28 15:30:00-04:00,Baylor,Iowa State,False,consensus,2.5,55.5,-11.315907213147302,67.67917934437558,8.815907213147302,12.179179344375584,none,none,2.0,2.0,away_adj_off_epa_pp: -4.38,away_adj_def_epa_pp: -3.15,away_adj_off_expl_rate_overall_10: -3.11,away_adj_off_epa_pp: +4.91,home_adj_off_epa_pp: +2.96,away_adj_off_ypp: +2.43,1,,
2019,5,401112466,2019-09-28 15:30:00-04:00,Boston College,Wake Forest,False,consensus,4.5,69.5,-2.406357890577839,63.42811306474671,2.093642109422161,6.071886935253289,none,none,3.0,3.0,home_adj_def_epa_pp: -2.94,home_off_eckel_rate: +2.83,away_havoc_rate: -2.09,home_adj_def_epa_pp: +1.13,away_adj_off_epa_pp: +1.00,home_off_eckel_rate: +0.67,1,,
2019,5,401114356,2019-09-28 15:30:00-04:00,Massachusetts,Akron,False,consensus,9.5,60.5,6.488830552105753,56.85062256880563,15.988830552105751,3.649377431194367,none,none,3.0,4.0,home_adj_def_epa_pp: -5.90,away_havoc_rate: +5.82,same_conference: +3.45,home_adj_def_ypp: +4.25,home_adj_off_epa_pp: -3.80,away_adj_off_epa_pp: -3.71,1,,
2019,5,401110806,2019-09-28 15:30:00-04:00,Alabama,Ole Miss,False,consensus,-38.0,63.0,22.10134833371927,65.14402593543694,15.898651666280731,2.144025935436943,none,none,4.0,3.0,home_adj_def_epa_pp: +4.08,home_adj_off_epa_pp: +3.68,home_havoc_rate: +2.06,home_adj_off_epa_pp: +6.98,home_adj_def_epa_pp: -1.57,away_adj_off_epa_pp: -1.29,1,,
2019,5,401114221,2019-09-28 15:30:00-04:00,Washington,USC,False,consensus,-11.0,60.5,0.3126584794028657,71.80725079066839,10.687341520597132,11.307250790668393,none,none,3.0,4.0,away_adj_off_epa_pp: -3.47,home_off_eckel_rate: +3.15,away_havoc_rate: -2.76,away_adj_off_epa_pp: +3.89,away_adj_def_ypp: +1.92,away_off_eckel_rate: +1.11,1,,
2019,5,401112232,2019-09-28 15:30:00-04:00,Purdue,Minnesota,False,consensus,-1.0,56.0,4.256943371066146,74.81974401521131,3.2569433710661464,18.81974401521132,none,none,3.0,2.0,away_adj_def_epa_pp: +3.53,away_off_eckel_rate: -2.87,home_off_eckel_rate: -2.57,home_adj_off_epa_pp: +4.67,away_adj_def_ypp: +2.33,away_adj_off_epa_pp: +2.08,1,,
2019,5,401121943,2019-09-28 15:30:00-04:00,App State,Coastal Carolina,False,consensus,-16.0,59.0,1.0697366702394957,67.1873369112878,14.930263329760503,8.187336911287801,none,none,2.0,3.0,away_off_eckel_rate: -3.81,home_off_eckel_rate: -3.57,away_havoc_rate: -2.42,home_adj_off_epa_pp: +4.00,away_off_eckel_rate: +2.48,home_adj_def_expl_rate_overall_10: -1.03,1,,
2019,5,401112472,2019-09-28 15:30:00-04:00,Notre Dame,Virginia,False,consensus,-10.5,46.5,11.299154008324066,62.67578497173237,0.7991540083240665,16.17578497173237,none,none,3.0,3.0,home_adj_def_epa_pp: +3.51,same_conference: +3.45,home_adj_def_sr: +3.03,home_adj_def_ypp: -3.00,home_adj_off_epa_pp: +2.96,away_off_eckel_rate: +1.55,1,,
2019,5,401112469,2019-09-28 15:30:00-04:00,Temple,Georgia Tech,False,consensus,-9.5,47.5,20.50770888842723,48.083955697992735,11.007708888427231,0.5839556979927352,none,none,2.0,2.0,home_adj_def_epa_pp: +7.78,away_adj_def_epa_pp: +5.33,home_adj_off_epa_pp: -4.99,home_adj_off_epa_pp: -9.46,away_off_eckel_rate: -3.18,home_adj_def_epa_pp: -2.98,1,,
2019,5,401114267,2019-09-28 15:30:00-04:00,Charlotte,Florida Atlantic,False,consensus,1.0,63.0,14.087508263285809,62.10854055230348,15.087508263285809,0.8914594476965192,none,none,3.0,3.0,away_havoc_rate: +3.61,home_off_eckel_rate: -2.13,home_havoc_rate: +1.83,home_adj_off_epa_pp: +2.40,away_off_eckel_rate: -0.95,away_adj_off_epa_pp: -0.93,1,,
2019,5,401112467,2019-09-28 15:30:00-04:00,North Carolina,Clemson,False,consensus,27.5,60.5,-10.274165334923971,58.50871773009829,17.22583466507603,1.9912822699017096,home,none,4.0,4.0,away_adj_def_epa_pp: -5.96,home_adj_def_sr: -2.08,away_adj_def_sr: -1.81,away_adj_def_epa_pp: -2.56,away_adj_def_ypp: -2.10,home_stuff_rate: -1.15,1,1.0,
2019,5,401112161,2019-09-28 15:30:00-04:00,Michigan State,Indiana,False,consensus,-14.0,43.0,17.064361507609235,69.65262769093462,3.0643615076092345,26.652627690934622,none,none,4.0,3.0,home_off_eckel_rate: +2.52,home_adj_off_expl_rate_overall_10: +1.90,home_adj_off_epa_pp: +1.89,home_adj_off_epa_pp: +3.59,home_adj_off_expl_rate_overall_10: +2.56,home_adj_off_ypp: -1.05,1,,
2019,5,401117873,2019-09-28 16:00:00-04:00,South Florida,SMU,False,consensus,7.5,62.0,-21.00250029151692,59.86228786645471,13.502500291516917,2.1377121335452927,none,none,2.0,4.0,home_off_eckel_rate: -6.68,home_adj_off_epa_pp: -4.46,away_adj_off_epa_pp: -3.69,home_adj_off_epa_pp: -8.46,away_adj_off_epa_pp: +4.13,home_off_eckel_rate: -1.59,1,,
2019,5,401114269,2019-09-28 17:00:00-04:00,Marshall,Cincinnati,False,consensus,4.0,47.0,-13.089543497382106,57.214424878800045,9.089543497382106,10.214424878800044,none,none,2.0,3.0,home_off_eckel_rate: -5.40,away_off_eckel_rate: -3.52,same_conference: +3.45,home_adj_off_epa_pp: -3.22,away_off_eckel_rate: +2.29,away_off_finish_pts_per_opp: -1.35,1,,
2019,5,401114271,2019-09-28 18:00:00-04:00,Old Dominion,East Carolina,False,consensus,-3.0,47.0,18.974205748092444,55.63044108653232,15.974205748092444,8.630441086532315,none,none,2.0,2.0,away_off_eckel_rate: +3.71,away_havoc_rate: +3.61,same_conference: +3.45,away_adj_off_epa_pp: -3.39,home_adj_off_epa_pp: -3.38,away_off_eckel_rate: -2.42,1,,
2019,5,401121944,2019-09-28 18:00:00-04:00,Troy,Arkansas State,False,consensus,-7.0,59.0,0.8715132049220227,68.07864809131657,6.128486795077977,9.078648091316566,none,none,2.0,3.0,away_adj_def_epa_pp: -4.72,home_adj_def_epa_pp: -4.23,home_adj_off_epa_pp: +2.66,home_adj_off_epa_pp: +5.05,home_adj_def_ypp: +3.26,away_adj_def_epa_pp: -2.02,1,,
2019,5,401121945,2019-09-28 18:00:00-04:00,Georgia Southern,Louisiana,False,consensus,3.5,55.5,-11.569718384332564,63.86625902875451,8.069718384332564,8.366259028754513,none,none,2.0,3.0,home_off_eckel_rate: -7.01,away_off_eckel_rate: -5.93,away_adj_def_epa_pp: +4.93,home_adj_off_epa_pp: -5.25,away_off_eckel_rate: +3.87,home_stuff_rate: -2.72,1,,
2019,5,401114350,2019-09-28 18:00:00-04:00,Liberty,New Mexico,False,consensus,-7.5,72.0,8.472402473081324,55.56695517791054,0.972402473081324,16.433044822089457,none,none,3.0,2.0,away_adj_def_epa_pp: +5.71,home_adj_off_epa_pp: -5.10,away_off_eckel_rate: +5.07,home_adj_off_epa_pp: -9.68,away_off_eckel_rate: -3.31,home_adj_off_expl_rate_overall_10: -2.72,1,,
