season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units,pick_win,total_pick_win
2019,10,401121960,2019-10-31 20:00:00-04:00,App State,Georgia Southern,False,consensus,-13.5,41.5,1.5994547842184548,57.75695106399216,11.900545215781545,16.25695106399216,away,over,6.0,6.0,away_havoc_rate: -3.29,home_havoc_rate: +2.93,home_adj_def_epa_pp: +2.57,away_off_eckel_rate: +1.60,away_adj_off_epa_pp: -0.99,home_adj_def_epa_pp: -0.99,1,1.0,1.0
2019,10,401112080,2019-10-31 20:00:00-04:00,Baylor,West Virginia,False,consensus,-18.0,56.5,12.879647145284824,61.11835043035531,5.120352854715176,4.6183504303553065,away,none,6.0,6.0,home_adj_def_epa_pp: +2.02,away_off_eckel_rate: +1.95,home_adj_off_epa_pp: +1.71,home_adj_off_epa_pp: +3.25,home_adj_off_expl_rate_overall_10: +1.36,away_off_eckel_rate: -1.27,1,1.0,
2019,10,401117894,2019-11-01 20:00:00-04:00,UConn,Navy,False,consensus,26.5,54.5,-22.51794226159338,60.26274876768886,3.982057738406621,5.762748767688862,none,over,7.0,6.0,away_havoc_rate: -5.29,home_adj_def_epa_pp: -3.64,away_adj_def_epa_pp: -3.02,home_adj_off_epa_pp: -4.37,away_adj_off_epa_pp: +2.71,home_adj_def_epa_pp: +1.40,1,,1.0
2019,10,401114300,2019-11-02 12:00:00-04:00,Florida International,Old Dominion,False,consensus,-17.5,47.0,20.93415228188553,62.182579137214645,3.434152281885531,15.182579137214644,none,over,7.0,7.0,away_havoc_rate: +3.61,away_off_eckel_rate: +3.47,home_off_eckel_rate: +2.51,away_adj_off_epa_pp: -2.27,away_off_eckel_rate: -2.26,home_adj_off_epa_pp: +2.16,1,,0.0
2019,10,401119295,2019-11-02 12:00:00-04:00,Central Michigan,Northern Illinois,False,consensus,1.5,49.0,4.837827192508221,65.67807184242854,6.337827192508221,16.678071842428537,home,over,8.0,7.0,away_adj_def_epa_pp: +2.05,away_adj_def_sr: +1.30,away_havoc_rate: +1.28,away_adj_off_epa_pp: +1.10,away_adj_def_epa_pp: +0.88,away_adj_off_ypp: +0.85,1,1.0,1.0
2019,10,401114352,2019-11-02 12:00:00-04:00,Massachusetts,Liberty,False,consensus,24.0,71.5,-14.615595598387074,62.76668318328056,9.384404401612926,8.733316816719437,home,under,7.0,6.0,home_adj_def_epa_pp: -5.92,home_off_eckel_rate: -4.17,home_adj_def_sr: -3.73,home_adj_off_epa_pp: -6.62,home_adj_def_ypp: +2.92,home_adj_def_epa_pp: +2.27,1,0.0,0.0
2019,10,401110841,2019-11-02 12:00:00-04:00,Texas A&M,UTSA,False,consensus,-37.5,55.0,23.06324806310315,64.52663017348067,14.43675193689685,9.526630173480669,away,over,7.0,6.0,same_conference: +3.93,away_off_eckel_rate: +3.35,away_adj_def_epa_pp: +2.42,away_off_eckel_rate: -2.19,home_adj_off_epa_pp: +1.68,home_adj_off_expl_rate_overall_10: +1.57,1,1.0,1.0
2019,10,401112208,2019-11-02 12:00:00-04:00,Maryland,Michigan,False,consensus,21.5,57.5,-15.669304449192175,59.61183809973018,5.830695550807825,2.1118380997301784,home,none,7.0,8.0,away_adj_def_epa_pp: -3.84,home_off_eckel_rate: -2.72,away_adj_def_sr: -2.28,away_adj_def_ypp: -1.74,away_adj_def_epa_pp: -1.65,away_adj_off_epa_pp: +1.42,1,0.0,
2019,10,401119294,2019-11-02 12:00:00-04:00,Eastern Michigan,Buffalo,False,consensus,1.5,50.0,-2.9836219821459684,65.39165910603552,1.4836219821459684,15.39165910603552,none,over,7.0,7.0,home_adj_def_epa_pp: -3.00,away_off_eckel_rate: -2.79,home_adj_def_sr: -2.37,away_off_eckel_rate: +1.82,home_adj_def_epa_pp: +1.15,home_adj_def_sr: +0.94,1,,1.0
2019,10,401112243,2019-11-02 12:00:00-04:00,Purdue,Nebraska,False,consensus,4.0,58.0,-0.0054584573579425,59.59956698913349,3.9945415426420574,1.5995669891334927,none,none,8.0,8.0,home_off_eckel_rate: -2.30,home_havoc_rate: -2.00,home_adj_def_epa_pp: +1.97,home_adj_def_epa_pp: -0.75,away_adj_def_ypp: -0.70,away_off_finish_pts_per_opp: -0.59,1,,
