season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units
2019,13,401119305,2019-11-19 19:30:00-05:00,Northern Illinois,Eastern Michigan,False,consensus,-3.5,58.0,8.817587094225104,64.90549100278047,5.317587094225104,6.905491002780465,home,over,9.0,9.0,away_adj_def_epa_pp: +4.24,away_adj_def_sr: +1.88,home_off_eckel_rate: -1.81,away_adj_def_epa_pp: +1.82,away_adj_def_ypp: +0.86,home_adj_off_epa_pp: -0.84,1
2019,13,401119306,2019-11-19 19:30:00-05:00,Bowling Green,Ohio,False,consensus,20.5,55.5,-8.378538431228243,64.04147333656631,12.121461568771757,8.541473336566312,home,over,9.0,9.0,home_adj_def_epa_pp: -3.52,away_adj_def_epa_pp: +2.30,home_adj_off_epa_pp: -1.91,home_adj_off_epa_pp: -3.61,home_adj_off_expl_rate_overall_10: -1.54,home_adj_def_epa_pp: +1.35,1
2019,13,401119307,2019-11-20 19:30:00-05:00,Miami (OH),Akron,False,consensus,-28.0,45.0,20.10664432711942,50.91218208461163,7.893355672880581,5.912182084611629,away,over,9.0,10.0,away_havoc_rate: +5.80,away_off_eckel_rate: +4.34,away_adj_off_epa_pp: +3.73,away_adj_off_epa_pp: -4.18,away_off_eckel_rate: -2.83,home_adj_off_epa_pp: -2.83,1
2019,13,401119308,2019-11-20 19:30:00-05:00,Buffalo,Toledo,False,consensus,-10.0,54.0,5.676937170646077,60.589930898124265,4.323062829353923,6.5899308981242655,none,over,9.0,9.0,home_off_eckel_rate: +2.61,away_adj_def_epa_pp: +2.00,away_havoc_rate: -1.70,home_adj_off_epa_pp: -2.42,home_adj_def_ypp: -1.28,home_adj_off_expl_rate_overall_10: -1.28,1
2019,13,401112513,2019-11-21 20:00:00-05:00,Georgia Tech,NC State,False,consensus,2.5,46.5,4.183895860996116,57.70293824203358,6.683895860996116,11.202938242033582,home,over,9.0,9.0,away_havoc_rate: +4.44,home_off_eckel_rate: -3.25,home_havoc_rate: -2.10,home_adj_off_epa_pp: -1.46,away_adj_off_epa_pp: -1.31,away_off_eckel_rate: -1.19,1
2019,13,401117550,2019-11-22 21:30:00-05:00,Wyoming,Colorado State,False,consensus,-4.5,51.0,6.2082111644670945,61.49496755077661,1.7082111644670945,10.494967550776607,none,over,9.0,9.0,home_havoc_rate: +1.76,away_off_eckel_rate: -1.33,away_havoc_rate: +1.30,away_off_eckel_rate: +0.87,home_adj_off_epa_pp: -0.71,away_adj_def_epa_pp: +0.54,1
2019,13,401112256,2019-11-23 12:00:00-05:00,Ohio State,Penn State,False,consensus,-20.0,58.0,15.469695122362062,63.812059812284744,4.530304877637938,5.812059812284744,none,over,10.0,9.0,home_off_eckel_rate: +4.35,home_adj_def_epa_pp: +4.34,away_adj_def_epa_pp: -2.88,home_adj_off_epa_pp: +5.33,home_adj_def_ypp: -2.06,home_adj_def_epa_pp: -1.66,1
2019,13,401112155,2019-11-23 12:00:00-05:00,Iowa,Illinois,False,consensus,-15.5,48.5,9.95600856276792,55.44524267787514,5.54399143723208,6.945242677875143,away,over,10.0,10.0,home_adj_def_epa_pp: +3.91,away_adj_def_epa_pp: -3.16,home_adj_def_sr: +2.17,home_adj_def_ypp: -2.18,home_adj_def_epa_pp: -1.50,away_adj_def_epa_pp: -1.36,1
2019,13,401117908,2019-11-23 12:00:00-05:00,UConn,East Carolina,False,consensus,15.5,64.0,7.167754496883094,67.54053801118567,22.667754496883095,3.5405380111856743,home,none,9.0,8.0,away_adj_def_epa_pp: +3.75,home_adj_def_epa_pp: -2.28,home_adj_def_sr: -1.67,away_adj_def_epa_pp: +1.61,home_adj_def_ypp: +1.09,away_adj_def_ypp: +1.02,1
2019,13,401112094,2019-11-23 12:00:00-05:00,Iowa State,Kansas,False,consensus,-26.5,58.5,16.354028960904216,65.85399050584009,10.145971039095784,7.353990505840088,away,over,9.0,9.0,home_off_eckel_rate: +1.84,home_adj_def_epa_pp: +1.68,away_off_eckel_rate: +1.57,home_adj_off_epa_pp: +2.29,home_adj_off_expl_rate_overall_10: +1.69,away_off_eckel_rate: -1.03,1
