game_id,Year,Week,Date,Time,Game,home_team,away_team,Spread,home_team_spread_line,Over/Under,total_line,home_moneyline,away_moneyline,Spread Prediction,Total Prediction,predicted_spread_std_dev,predicted_total_std_dev,edge_spread,edge_total,Spread Bet,bet_units_spread,spread_bet_reason,Total Bet,bet_units_total,total_bet_reason,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401756906,2025,5,2025-09-27,12:00:00,UCF @ Kansas State,Kansas State,UCF,Kansas State -5.5,-5.5,48.5,48.5,-210.0,175.0,3.7814188090210985,50.89091804285269,3.4067857691015244,3.239051574127885,1.7185811909789015,2.3909180428526895,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401756906,34.0,20.0,No Bet,No Bet,14.0,54.0
401761617,2025,5,2025-09-27,12:00:00,South Alabama @ North Texas,North Texas,South Alabama,North Texas -13.5,-13.5,63.5,63.5,-500.0,380.0,21.34484290204388,57.9062312607668,5.834050718826219,1.71716948551783,7.84484290204388,5.593768739233198,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401761617,36.0,22.0,No Bet,No Bet,14.0,58.0
401762825,2025,5,2025-09-27,12:00:00,Bowling Green @ Ohio,Ohio,Bowling Green,Ohio -7.5,-7.5,49.5,49.5,-325.0,260.0,-6.988357845214808,52.04809463865308,7.134161399878326,3.729158442425283,14.488357845214807,2.548094638653083,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Small Edge,401762825,35.0,20.0,No Bet,No Bet,15.0,55.0
401752725,2025,5,2025-09-27,12:45:00,Utah State @ Vanderbilt,Vanderbilt,Utah State,Vanderbilt -23.5,-23.5,57.5,57.5,-2100.0,1100.0,27.46576420508618,54.5940093744435,7.49675563407646,2.141837186239025,3.965764205086181,2.9059906255564982,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401752725,55.0,35.0,No Bet,No Bet,20.0,90.0
401762826,2025,5,2025-09-27,13:00:00,Eastern Michigan @ Central Michigan,Central Michigan,Eastern Michigan,Central Michigan -3.0,-3.0,55.5,55.5,-162.0,136.0,5.109919921477491,52.70153906851216,1.177037893226648,3.57605576086829,2.1099199214774913,2.7984609314878384,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401762826,24.0,13.0,No Bet,No Bet,11.0,37.0
401761614,2025,5,2025-09-27,13:30:00,Georgia Southern @ James Madison,James Madison,Georgia Southern,James Madison -14.5,-14.5,54.5,54.5,-675.0,490.0,18.67350242779801,57.821329009582136,1.794376994134583,3.0962925773491476,4.173502427798006,3.3213290095821364,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401761614,35.0,10.0,No Bet,No Bet,25.0,45.0
401761616,2025,5,2025-09-27,15:00:00,Arkansas State @ UL Monroe,UL Monroe,Arkansas State,UL Monroe -1.5,-1.5,55.5,55.5,-115.0,-105.0,8.177487810256554,45.354799100834256,3.084808195825582,3.552657891906376,6.6774878102565545,10.145200899165744,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401761616,28.0,16.0,No Bet,No Bet,12.0,44.0
401752719,2025,5,2025-09-27,15:30:00,LSU @ Ole Miss,Ole Miss,LSU,Ole Miss -2.5,-2.5,57.5,57.5,-142.0,120.0,9.66991274850393,57.44527214460929,9.249312676284442,3.3183919567234392,7.169912748503929,0.0547278553907091,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401752719,24.0,19.0,No Bet,No Bet,5.0,43.0
401752724,2025,5,2025-09-27,15:30:00,Auburn @ Texas A&M,Texas A&M,Auburn,Texas A&M -6.5,-6.5,51.5,51.5,-238.0,195.0,-2.943289219391489,58.56255053832132,2.601922912733283,2.021563605351828,9.443289219391488,7.062550538321318,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752724,16.0,10.0,No Bet,No Bet,6.0,26.0
401752851,2025,5,2025-09-27,15:30:00,UCLA @ Northwestern,Northwestern,UCLA,Northwestern -6.0,-6.0,45.5,45.5,-218.0,180.0,-1.669193298905778,50.888171286922855,5.0236509933486495,5.948512900373977,7.669193298905778,5.388171286922855,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752851,17.0,14.0,No Bet,No Bet,3.0,31.0
401752852,2025,5,2025-09-27,15:30:00,Ohio State @ Washington,Washington,Ohio State,Washington +9.5,9.5,52.5,52.5,295.0,-375.0,9.251412784435344,55.14690148844384,3.985500275146898,2.2860223283335652,18.751412784435345,2.646901488443838,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752852,6.0,24.0,No Bet,No Bet,-18.0,30.0
401752853,2025,5,2025-09-27,15:30:00,Indiana @ Iowa,Iowa,Indiana,Iowa +9.5,9.5,47.5,47.5,270.0,-340.0,-2.4463165747199005,58.295413359742824,2.357464616677733,5.058310696255847,7.0536834252800995,10.795413359742824,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Low Confidence,401752853,15.0,20.0,No Bet,No Bet,-5.0,35.0
401754544,2025,5,2025-09-27,15:30:00,California @ Boston College,Boston College,California,Boston College -6.0,-6.0,54.5,54.5,-230.0,190.0,8.220764516726756,50.28535009689688,1.949118186889898,2.9330974071601283,2.2207645167267565,4.214649903103123,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401754544,24.0,28.0,No Bet,No Bet,-4.0,52.0
401756907,2025,5,2025-09-27,15:30:00,Baylor @ Oklahoma State,Oklahoma State,Baylor,Oklahoma State +21.0,21.0,58.5,58.5,850.0,-1450.0,-13.998291951906966,54.60135494130152,11.9992424101032,2.6597429661092673,7.001708048093034,3.8986450586984778,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401756907,27.0,45.0,No Bet,No Bet,-18.0,72.0
401756908,2025,5,2025-09-27,15:30:00,Utah @ West Virginia,West Virginia,Utah,West Virginia +13.5,13.5,46.5,46.5,400.0,-535.0,3.5402934365848244,46.25221614055135,4.971325213526965,4.080290563413308,17.040293436584825,0.2477838594486527,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Small Edge,401756908,14.0,48.0,No Bet,No Bet,-34.0,62.0
401757170,2025,5,2025-09-27,15:30:00,UConn @ Buffalo,Buffalo,UConn,Buffalo +3.0,3.0,51.5,51.5,130.0,-155.0,0.249199476711281,52.88238453604461,5.549979979791434,1.4000878581499818,3.249199476711281,1.3823845360446114,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401757170,17.0,20.0,No Bet,No Bet,-3.0,37.0
401760380,2025,5,2025-09-27,15:30:00,San Diego State @ Northern Illinois,Northern Illinois,San Diego State,Northern Illinois +1.5,1.5,41.5,41.5,105.0,-125.0,-4.977562909131928,36.110133211872395,6.095597295365936,5.16192271144591,3.477562909131928,5.3898667881276054,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401760380,3.0,6.0,No Bet,No Bet,-3.0,9.0
401762473,2025,5,2025-09-27,15:30:00,Rice @ Navy,Navy,Rice,Navy -14.0,-14.0,45.5,45.5,-600.0,440.0,13.006421865543532,50.795682565560085,0.647317149207227,5.47949227345517,0.9935781344564668,5.295682565560085,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401762473,21.0,13.0,No Bet,No Bet,8.0,34.0
401762824,2025,5,2025-09-27,15:30:00,Akron @ Toledo,Toledo,Akron,Toledo -21.5,-21.5,50.5,50.5,-2100.0,1100.0,19.680356540883366,50.06012350920479,5.4361054516782215,6.012997554685007,1.8196434591166335,0.4398764907952071,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401762824,45.0,3.0,No Bet,No Bet,42.0,48.0
401757274,2025,5,2025-09-27,16:00:00,New Mexico State @ New Mexico,New Mexico,New Mexico State,New Mexico -16.5,-16.5,53.5,53.5,-750.0,525.0,-2.5972613882149664,46.677511670930485,2.7332297197518094,5.161350083936199,19.097261388214967,6.822488329069515,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401757274,38.0,20.0,No Bet,No Bet,18.0,58.0
401760378,2025,5,2025-09-27,16:00:00,Hawai'i @ Air Force,Air Force,Hawai'i,Air Force -7.0,-7.0,52.5,52.5,-278.0,225.0,4.775655128882713,58.43399542978682,3.1814197305039764,2.777610163734803,2.224344871117287,5.933995429786819,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401760378,35.0,44.0,No Bet,No Bet,-9.0,79.0
401762474,2025,5,2025-09-27,16:00:00,Tulane @ Tulsa,Tulsa,Tulane,Tulsa +14.5,14.5,52.5,52.5,500.0,-700.0,5.733046988503405,50.92629845779769,2.2675714166050502,3.738146218103029,20.233046988503403,1.5737015422023075,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Small Edge,401762474,14.0,31.0,No Bet,No Bet,-17.0,45.0
401752720,2025,5,2025-09-27,16:15:00,Tennessee @ Mississippi State,Mississippi State,Tennessee,Mississippi State +7.5,7.5,63.5,63.5,235.0,-290.0,-0.412655357336208,52.4125268630364,2.9411513353732586,1.534928778778537,7.087344642663792,11.087473136963602,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Low Confidence,401752720,34.0,41.0,No Bet,No Bet,-7.0,75.0
401757270,2025,5,2025-09-27,18:00:00,Middle Tennessee @ Kennesaw State,Kennesaw State,Middle Tennessee,Kennesaw State -7.0,-7.0,54.5,54.5,-250.0,205.0,8.616835244336228,52.48346861476663,2.8552089903893965,1.4214747511043424,1.6168352443362275,2.016531385233371,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401757270,24.0,16.0,No Bet,No Bet,8.0,40.0
401757271,2025,5,2025-09-27,18:00:00,Liberty @ Old Dominion,Old Dominion,Liberty,Old Dominion -14.5,-14.5,53.5,53.5,-675.0,490.0,10.884588120524183,57.115496890265405,4.5627288151477945,3.4843295565493713,3.6154118794758143,3.6154968902654048,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401757271,21.0,7.0,No Bet,No Bet,14.0,28.0
401754548,2025,5,2025-09-27,19:00:00,Virginia Tech @ NC State,NC State,Virginia Tech,NC State -10.0,-10.0,57.5,57.5,-360.0,285.0,14.732715041195467,62.830152371987666,6.387716157500868,2.7713415118791023,4.732715041195469,5.330152371987666,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401754548,21.0,23.0,No Bet,No Bet,-2.0,44.0
401756904,2025,5,2025-09-27,19:00:00,Arizona @ Iowa State,Iowa State,Arizona,Iowa State -4.0,-4.0,48.5,48.5,-180.0,150.0,4.194441372508274,46.28223448944868,1.5779535731212522,5.385044666468772,0.1944413725082743,2.2177655105513168,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401756904,39.0,14.0,No Bet,No Bet,25.0,53.0
401757269,2025,5,2025-09-27,19:00:00,Jacksonville State @ Southern Miss,Southern Miss,Jacksonville State,Southern Miss -4.5,-4.5,55.5,55.5,-192.0,160.0,10.944503704224337,55.93727846609884,4.56933857668585,2.081127984476618,6.444503704224335,0.4372784660988387,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401757269,42.0,25.0,No Bet,No Bet,17.0,67.0
401757273,2025,5,2025-09-27,19:00:00,Western Kentucky @ Missouri State,Missouri State,Western Kentucky,Missouri State +3.5,3.5,59.5,59.5,145.0,-175.0,-14.233090757886927,62.126510017292304,7.278030350135387,2.450885574103693,10.733090757886927,2.626510017292304,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Small Edge,401757273,22.0,27.0,No Bet,No Bet,-5.0,49.0
401762472,2025,5,2025-09-27,19:00:00,Memphis @ Florida Atlantic,Florida Atlantic,Memphis,Florida Atlantic +14.0,14.0,62.5,62.5,425.0,-575.0,-4.6758330091110505,55.348681752679994,5.179368567675406,3.487453883243292,9.32416699088895,7.151318247320006,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401762472,26.0,55.0,No Bet,No Bet,-29.0,81.0
401752718,2025,5,2025-09-27,19:30:00,Alabama @ Georgia,Georgia,Alabama,Georgia -2.5,-2.5,53.5,53.5,-142.0,120.0,6.165601752591377,55.96198899051137,1.808274516629015,2.429161784614493,3.6656017525913778,2.4619889905113723,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752718,21.0,24.0,No Bet,No Bet,-3.0,45.0
401752721,2025,5,2025-09-27,19:30:00,Massachusetts @ Missouri,Missouri,Massachusetts,Missouri -44.5,-44.5,57.5,57.5,,,29.856084303287183,61.299775872960275,4.630987096092078,4.042931275052375,14.643915696712815,3.799775872960275,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752721,42.0,6.0,No Bet,No Bet,36.0,48.0
401752854,2025,5,2025-09-27,19:30:00,Oregon @ Penn State,Penn State,Oregon,Penn State -4.5,-4.5,52.5,52.5,-190.0,160.0,-5.981436936172701,57.51910796040314,5.20557070580953,4.097414621508468,10.4814369361727,5.01910796040314,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752854,24.0,30.0,No Bet,No Bet,-6.0,54.0
401752950,2025,5,2025-09-27,19:30:00,Washington State @ Colorado State,Colorado State,Washington State,Colorado State -4.5,-4.5,48.5,48.5,-205.0,170.0,3.5975855286482163,48.931296292960646,3.66372337858006,0.7837642276369643,0.9024144713517837,0.4312962929606456,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752950,3.0,20.0,No Bet,No Bet,-17.0,23.0
401754549,2025,5,2025-09-27,19:30:00,San José State @ Stanford,Stanford,San José State,Stanford -3.0,-3.0,49.5,49.5,-148.0,124.0,23.654700341301208,54.14750897006263,13.634757406767688,1.8439093564856768,20.654700341301208,4.647508970062631,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401754549,30.0,29.0,No Bet,No Bet,1.0,59.0
401760379,2025,5,2025-09-27,19:30:00,App State @ Boise State,Boise State,App State,Boise State -16.5,-16.5,59.5,59.5,-900.0,600.0,2.8409436797461742,53.74460700731209,4.365144610282429,2.746944710654777,13.659056320253825,5.755392992687909,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401760379,47.0,14.0,No Bet,No Bet,33.0,61.0
401752722,2025,5,2025-09-27,19:45:00,Kentucky @ South Carolina,South Carolina,Kentucky,South Carolina -5.5,-5.5,46.5,46.5,-218.0,180.0,9.206829382092929,43.96704578545842,5.103357114029723,1.536344373782806,3.706829382092929,2.532954214541583,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752722,35.0,13.0,No Bet,No Bet,22.0,48.0
401761615,2025,5,2025-09-27,20:00:00,Marshall @ Louisiana,Louisiana,Marshall,Louisiana +2.5,2.5,47.5,47.5,110.0,-130.0,7.168603803104716,46.49892547150881,5.466127025087208,1.1599243346081434,9.668603803104716,1.0010745284911875,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Small Edge,401761615,54.0,51.0,No Bet,No Bet,3.0,105.0
401757272,2025,5,2025-09-27,21:00:00,Louisiana Tech @ UTEP,UTEP,Louisiana Tech,UTEP +3.5,3.5,48.5,48.5,154.0,-185.0,2.1457377425169586,45.1662100582603,4.518682524330781,5.770813138916475,5.645737742516959,3.3337899417397026,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401757272,11.0,30.0,No Bet,No Bet,-19.0,41.0
401756903,2025,5,2025-09-27,22:15:00,BYU @ Colorado,Colorado,BYU,Colorado +6.5,6.5,48.5,48.5,205.0,-250.0,-17.138408549309517,62.340847209808594,1.2388675953050494,4.761957618822699,10.638408549309515,13.840847209808594,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401756903,21.0,24.0,No Bet,No Bet,-3.0,45.0
