game_id,Year,Week,Date,Time,Game,home_team,away_team,Spread,home_team_spread_line,Over/Under,total_line,home_moneyline,away_moneyline,Spread Prediction,Total Prediction,predicted_spread_std_dev,predicted_total_std_dev,edge_spread,edge_total,Spread Bet,bet_units_spread,spread_bet_reason,Total Bet,bet_units_total,total_bet_reason,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401754531,2025,3,2025-09-11,19:30:00,NC State @ Wake Forest,Wake Forest,NC State,Wake Forest +7.5,7.5,52.5,52.5,240.0,-298.0,-0.0848991812440991,52.37592753684165,0.9019041403849496,1.2651066810785256,7.415100818755901,0.1240724631583489,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401754531,24.0,34.0,No Bet,No Bet,-10.0,58.0
401756893,2025,3,2025-09-12,19:30:00,Colorado @ Houston,Houston,Colorado,Houston -4.0,-4.0,45.5,45.5,-192.0,160.0,19.13499509754021,48.38221969017517,1.215075357513726,0.9376164003336016,15.134995097540209,2.8822196901751695,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401756893,36.0,20.0,No Bet,No Bet,16.0,56.0
401756888,2025,3,2025-09-12,21:00:00,Kansas State @ Arizona,Arizona,Kansas State,Arizona +1.5,1.5,55.5,55.5,-102.0,-118.0,9.266310221960326,52.03369611139585,0.7584795853945643,0.5746571021959406,10.766310221960326,3.466303888604152,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401756888,23.0,17.0,No Bet,No Bet,6.0,40.0
401752837,2025,3,2025-09-12,22:00:00,New Mexico @ UCLA,UCLA,New Mexico,UCLA -15.5,-15.5,52.5,52.5,-675.0,490.0,7.305133541875293,47.32466768966833,5.644084139620293,2.6974415860342087,8.194866458124707,5.175332310331669,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752837,10.0,35.0,No Bet,No Bet,-25.0,45.0
401752696,2025,3,2025-09-13,12:00:00,Wisconsin @ Alabama,Alabama,Wisconsin,Alabama -17.5,-17.5,45.5,45.5,-1200.0,750.0,1.518538843842503,51.3001328699122,0.958026495178688,3.97277566054933,15.981461156157495,5.800132869912197,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752696,38.0,14.0,No Bet,No Bet,24.0,52.0
401752703,2025,3,2025-09-13,12:00:00,Oklahoma @ Temple,Temple,Oklahoma,Temple +23.5,23.5,50.5,50.5,1200.0,-2400.0,9.829669379515169,57.336451301669605,1.591406268005483,1.9689840667062,33.32966937951517,6.836451301669605,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752703,3.0,42.0,No Bet,No Bet,-39.0,45.0
401752831,2025,3,2025-09-13,12:00:00,Oregon @ Northwestern,Northwestern,Oregon,Northwestern +25.5,25.5,50.5,50.5,1400.0,-3200.0,-25.65753923481196,54.98699916265321,6.142826221903368,2.016214665014114,0.1575392348119599,4.486999162653213,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752831,14.0,34.0,No Bet,No Bet,-20.0,48.0
401752839,2025,3,2025-09-13,12:00:00,Central Michigan @ Michigan,Michigan,Central Michigan,Michigan -27.5,-27.5,42.5,42.5,-4500.0,1700.0,9.913129481637144,52.28735714335531,3.312533339329516,2.6771096434728325,17.586870518362858,9.787357143355308,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752839,63.0,3.0,No Bet,No Bet,60.0,66.0
401754623,2025,3,2025-09-13,12:00:00,Clemson @ Georgia Tech,Georgia Tech,Clemson,Georgia Tech +2.5,2.5,49.5,49.5,130.0,-150.0,15.160142795456446,52.11645624847507,2.2196263798236004,2.3727773403995776,17.660142795456444,2.6164562484750675,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401754623,24.0,21.0,No Bet,No Bet,3.0,45.0
401761608,2025,3,2025-09-13,12:00:00,Memphis @ Troy,Troy,Memphis,Troy +4.5,4.5,51.5,51.5,160.0,-192.0,5.00229653877273,60.66973653253345,1.1660780083759803,1.8782135617013536,9.502296538772727,9.169736532533449,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401761608,7.0,28.0,No Bet,No Bet,-21.0,35.0
401762817,2025,3,2025-09-13,12:00:00,Buffalo @ Kent State,Kent State,Buffalo,Kent State +23.5,23.5,48.5,48.5,1300.0,-2800.0,2.531976915148528,46.18654934885609,0.4897743179665489,2.911118996327857,26.03197691514853,2.31345065114391,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401762817,28.0,31.0,No Bet,No Bet,-3.0,59.0
401752697,2025,3,2025-09-13,12:45:00,South Alabama @ Auburn,Auburn,South Alabama,Auburn -26.5,-26.5,56.5,56.5,-3600.0,1500.0,10.288894858082791,56.01676092789834,4.413824984990264,1.9781230443233568,16.21110514191721,0.4832390721016608,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752697,31.0,15.0,No Bet,No Bet,16.0,46.0
401752702,2025,3,2025-09-13,13:00:00,Louisiana @ Missouri,Missouri,Louisiana,Missouri -27.5,-27.5,47.5,47.5,-4500.0,1700.0,30.58708600817687,59.62087202505609,6.259257346144203,4.872048024130967,3.0870860081768683,12.120872025056087,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752702,52.0,10.0,No Bet,No Bet,42.0,62.0
401757168,2025,3,2025-09-13,15:00:00,UConn @ Delaware,Delaware,UConn,Delaware +8.5,8.5,52.5,52.5,245.0,-305.0,1.5796230301710998,58.174037203555166,0.1887136767269905,1.9935856787992885,10.0796230301711,5.674037203555166,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401757168,44.0,41.0,No Bet,No Bet,3.0,85.0
401752705,2025,3,2025-09-13,15:30:00,Georgia @ Tennessee,Tennessee,Georgia,Tennessee +3.5,3.5,50.5,50.5,145.0,-170.0,2.8254263903432815,49.040824628402426,0.952914763368562,4.350296544732074,6.3254263903432815,1.4591753715975742,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752705,41.0,44.0,No Bet,No Bet,-3.0,85.0
401752832,2025,3,2025-09-13,15:30:00,USC @ Purdue,Purdue,USC,Purdue +20.5,20.5,59.5,59.5,850.0,-1450.0,1.4692550724775766,59.65027766288441,6.1125156980009985,2.4400239878351218,21.969255072477576,0.1502776628844131,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752832,17.0,33.0,No Bet,No Bet,-16.0,50.0
401752938,2025,3,2025-09-13,15:30:00,Oregon State @ Texas Tech,Texas Tech,Oregon State,Texas Tech -24.5,-24.5,61.5,61.5,-2400.0,1200.0,31.323718610595677,58.12996339668902,3.97237908896861,2.69001256916038,6.823718610595677,3.3700366033109788,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752938,45.0,14.0,No Bet,No Bet,31.0,59.0
401752949,2025,3,2025-09-13,15:30:00,Washington State @ North Texas,North Texas,Washington State,North Texas -6.5,-6.5,57.5,57.5,-278.0,225.0,21.372672830609407,49.032330904309184,1.2077505112294906,0.7005391594020074,14.872672830609408,8.467669095690816,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401752949,59.0,10.0,No Bet,No Bet,49.0,69.0
