game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401416637,11/08/2022,07:00 PM,Eastern Michigan @ Akron,Akron,Eastern Michigan,Home,6.0,-2.96,8.96,High,55.59,-2.96,No Bet,57.0,55.59,0.0,401416637,28,34,Push,No Bet,-6,62
401416638,11/08/2022,07:30 PM,Ohio @ Miami (OH),Miami (OH),Ohio,No Bet,2.5,1.93,0.0,,55.69,1.93,Over,52.0,55.69,3.6899999999999977,401416638,21,37,No Bet,Win,-16,58
401416636,11/08/2022,08:00 PM,Ball State @ Toledo,Toledo,Ball State,Away,-14.0,14.57,28.57,High,57.63,14.57,Over,53.5,57.63,4.130000000000003,401416636,28,21,Win,Loss,7,49
401416639,11/09/2022,07:00 PM,Northern Illinois @ Western Michigan,Western Michigan,Northern Illinois,No Bet,0.0,0.14,0.0,,55.07,0.14,Over,49.0,55.07,6.07,401416639,21,24,No Bet,Loss,-3,45
401416640,11/09/2022,07:00 PM,Buffalo @ Central Michigan,Central Michigan,Buffalo,Away,-2.5,0.12,2.62,High,54.9,0.12,No Bet,54.0,54.9,0.0,401416640,31,27,Loss,No Bet,4,58
401416641,11/09/2022,07:00 PM,Kent State @ Bowling Green,Bowling Green,Kent State,No Bet,3.0,1.03,0.0,,57.44,1.03,No Bet,56.0,57.44,0.0,401416641,6,40,No Bet,No Bet,-34,46
401415653,11/10/2022,07:30 PM,Tulsa @ Memphis,Memphis,Tulsa,Away,-6.5,11.81,18.31,High,72.32,11.81,Over,62.5,72.32,9.819999999999991,401415653,26,10,Loss,Loss,16,36
401426370,11/10/2022,07:30 PM,Georgia Southern @ Louisiana,Louisiana,Georgia Southern,Away,-3.5,2.02,5.52,High,62.92,2.02,No Bet,63.0,62.92,0.0,401426370,36,17,Loss,No Bet,19,53
401415654,11/11/2022,08:00 PM,East Carolina @ Cincinnati,Cincinnati,East Carolina,Away,-4.5,6.34,10.84,High,54.57,6.34,Over,51.0,54.57,3.5700000000000003,401415654,27,25,Win,Win,2,52
401404033,11/11/2022,09:30 PM,Colorado @ USC,USC,Colorado,Away,-34.5,34.91,69.41,High,64.49,34.91,No Bet,66.0,64.49,0.0,401404033,55,17,Loss,No Bet,38,72
401415259,11/11/2022,10:30 PM,Fresno State @ UNLV,UNLV,Fresno State,Home,8.5,-1.08,9.58,High,60.13,-1.08,No Bet,62.0,60.13,0.0,401415259,30,37,Win,No Bet,-7,67
