game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401426347,10/12/2022,07:30 PM,Louisiana @ Marshall,Marshall,Louisiana,Away,-9.5,13.06,22.56,High,38.8,13.06,Under,45.0,38.8,6.200000000000003,401426347,13,23,Win,Win,-10,36
401415634,10/13/2022,07:00 PM,Temple @ UCF,UCF,Temple,Away,-23.5,21.77,45.27,High,34.08,21.77,Under,46.5,34.08,12.420000000000002,401415634,70,13,Loss,Loss,57,83
401404092,10/13/2022,07:00 PM,Baylor @ West Virginia,West Virginia,Baylor,No Bet,3.0,1.97,0.0,,63.65,1.97,Over,55.0,63.65,8.649999999999999,401404092,43,40,No Bet,Win,3,83
401415635,10/14/2022,07:30 PM,Navy @ SMU,SMU,Navy,Away,-12.5,13.44,25.94,High,45.96,13.44,Under,59.0,45.96,13.04,401415635,40,34,Win,Loss,6,74
401426584,10/14/2022,08:00 PM,UTSA @ Florida International,Florida International,UTSA,Home,33.0,-20.03,53.03,High,65.63,-20.03,No Bet,64.0,65.63,0.0,401426584,10,30,Win,No Bet,-20,40
401404093,10/15/2022,12:00 PM,Iowa State @ Texas,Texas,Iowa State,Away,-15.5,15.26,30.76,High,36.57,15.26,Under,48.5,36.57,11.93,401404093,24,21,Win,Win,3,45
401405112,10/15/2022,12:00 PM,Minnesota @ Illinois,Illinois,Minnesota,No Bet,4.5,4.92,0.0,,34.73,4.92,Under,40.0,34.73,5.270000000000003,401405112,26,14,No Bet,Push,12,40
401426348,10/15/2022,12:00 PM,Old Dominion @ Coastal Carolina,Coastal Carolina,Old Dominion,Away,-11.0,13.43,24.43,High,58.24,13.43,No Bet,58.5,58.24,0.0,401426348,21,49,Win,No Bet,-28,70
401416622,10/15/2022,12:00 PM,Miami (OH) @ Bowling Green,Bowling Green,Miami (OH),Home,7.0,-1.72,8.72,High,56.45,-1.72,Over,45.0,56.45,11.450000000000005,401416622,17,13,Win,Loss,4,30
401416619,10/15/2022,12:00 PM,Central Michigan @ Akron,Akron,Central Michigan,Home,12.0,-9.28,21.28,High,55.28,-9.28,Under,60.5,55.28,5.219999999999999,401416619,21,28,Win,Win,-7,49
401404094,10/15/2022,12:00 PM,Kansas @ Oklahoma,Oklahoma,Kansas,Away,-10.5,-3.59,6.91,High,66.39,-3.59,No Bet,66.5,66.39,0.0,401404094,52,42,Win,No Bet,10,94
401405115,10/15/2022,12:00 PM,Penn State @ Michigan,Michigan,Penn State,Away,-7.0,12.16,19.16,High,49.33,12.16,No Bet,48.5,49.33,0.0,401405115,41,17,Loss,No Bet,24,58
401404139,10/15/2022,12:00 PM,Colgate @ Army,Army,Colgate,Away,-31.0,10.85,41.85,High,56.54,10.85,Over,51.0,56.54,5.539999999999999,401404139,42,17,Win,Win,25,59
401403920,10/15/2022,12:00 PM,Auburn @ Ole Miss,Ole Miss,Auburn,Away,-15.5,23.99,39.489999999999995,High,48.37,23.99,Under,55.0,48.37,6.630000000000003,401403920,48,34,Win,Loss,14,82
401411140,10/15/2022,12:30 PM,Miami @ Virginia Tech,Virginia Tech,Miami,Home,9.0,-4.65,13.65,High,44.09,-4.65,Under,48.5,44.09,4.409999999999997,401411140,14,20,Win,Win,-6,34
401414783,10/15/2022,01:00 PM,Buffalo @ Massachusetts,Massachusetts,Buffalo,Home,16.5,-11.16,27.66,High,51.59,-11.16,Over,47.5,51.59,4.090000000000003,401414783,7,34,Loss,Loss,-27,41
401404153,10/15/2022,02:00 PM,UConn @ Ball State,Ball State,UConn,Away,-9.5,9.26,18.76,High,46.44,9.26,No Bet,47.5,46.44,0.0,401404153,25,21,Win,No Bet,4,46
401404014,10/15/2022,02:00 PM,California @ Colorado,Colorado,California,Home,15.0,-12.97,27.97,High,51.58,-12.97,Over,48.5,51.58,3.0799999999999983,401404014,20,13,Win,Loss,7,33
401405114,10/15/2022,03:30 PM,Maryland @ Indiana,Indiana,Maryland,Home,10.5,-6.03,16.53,High,54.63,-6.03,Under,63.5,54.63,8.869999999999997,401405114,33,38,Win,Loss,-5,71
401416623,10/15/2022,03:30 PM,Ohio @ Western Michigan,Western Michigan,Ohio,Away,-2.0,3.33,5.33,High,67.24,3.33,Over,61.5,67.24,5.739999999999995,401416623,14,33,Win,Loss,-19,47
401404095,10/15/2022,03:30 PM,Oklahoma State @ TCU,TCU,Oklahoma State,Away,-5.5,10.08,15.58,High,70.55,10.08,No Bet,71.0,70.55,0.0,401404095,43,40,Win,No Bet,3,83
401416621,10/15/2022,03:30 PM,Kent State @ Toledo,Toledo,Kent State,Away,-7.0,10.28,17.28,High,54.82,10.28,Under,62.5,54.82,7.68,401416621,52,31,Loss,Loss,21,83
401403918,10/15/2022,03:30 PM,Vanderbilt @ Georgia,Georgia,Vanderbilt,Away,-37.5,30.06,67.56,High,62.69,30.06,Over,56.5,62.69,6.189999999999998,401403918,55,0,Loss,Loss,55,55
401403921,10/15/2022,03:30 PM,Alabama @ Tennessee,Tennessee,Alabama,Home,9.0,0.61,8.39,High,60.5,0.61,Under,68.0,60.5,7.5,401403921,52,49,Win,Loss,3,101
401404162,10/15/2022,03:30 PM,Gardner-Webb @ Liberty,Liberty,Gardner-Webb,Away,-24.5,13.87,38.37,High,52.36,13.87,No Bet,55.0,52.36,0.0,401404162,21,20,Win,No Bet,1,41
401403916,10/15/2022,03:30 PM,Arkansas @ BYU,BYU,Arkansas,Away,0.0,8.55,8.55,High,65.42,8.55,No Bet,67.0,65.42,0.0,401403916,35,52,Win,No Bet,-17,87
401411139,10/15/2022,03:30 PM,NC State @ Syracuse,Syracuse,NC State,Away,-3.0,6.24,9.24,High,41.38,6.24,No Bet,42.0,41.38,0.0,401411139,24,9,Loss,No Bet,15,33
401426583,10/15/2022,03:30 PM,Charlotte @ UAB,UAB,Charlotte,Away,-22.0,34.96,56.96,High,61.34,34.96,Under,65.0,61.34,3.6599999999999966,401426583,34,20,Win,Win,14,54
401416620,10/15/2022,03:30 PM,Northern Illinois @ Eastern Michigan,Eastern Michigan,Northern Illinois,Away,-3.5,8.68,12.18,High,69.81,8.68,Over,64.0,69.81,5.810000000000002,401416620,10,39,Win,Loss,-29,49
401426587,10/15/2022,03:30 PM,Western Kentucky @ Middle Tennessee,Middle Tennessee,Western Kentucky,Home,7.5,-1.99,9.49,High,69.08,-1.99,No Bet,67.5,69.08,0.0,401426587,17,35,Loss,No Bet,-18,52
401426352,10/15/2022,03:30 PM,Texas State @ Troy,Troy,Texas State,Away,-16.0,16.6,32.6,High,43.03,16.6,Under,47.0,43.03,3.969999999999999,401426352,17,14,Win,Win,3,31
401426349,10/15/2022,04:00 PM,James Madison @ Georgia Southern,Georgia Southern,James Madison,Home,13.0,-9.35,22.35,High,66.23,-9.35,No Bet,68.0,66.23,0.0,401426349,45,38,Win,No Bet,7,83
401405116,10/15/2022,04:00 PM,Wisconsin @ Michigan State,Michigan State,Wisconsin,Home,7.0,-1.84,8.84,High,49.6,-1.84,No Bet,50.0,49.6,0.0,401405116,34,28,Win,No Bet,6,62
401415636,10/15/2022,04:00 PM,Tulane @ South Florida,South Florida,Tulane,Home,11.5,-12.81,24.31,High,49.06,-12.81,Under,55.0,49.06,5.939999999999998,401415636,31,45,Loss,Loss,-14,76
401426586,10/15/2022,04:00 PM,Louisiana Tech @ North Texas,North Texas,Louisiana Tech,Away,-6.5,6.36,12.86,High,73.41,6.36,Over,68.0,73.41,5.409999999999997,401426586,47,27,Loss,Win,20,74
401404013,10/15/2022,05:30 PM,Arizona @ Washington,Washington,Arizona,Away,-14.5,21.2,35.7,High,74.29,21.2,No Bet,71.5,74.29,0.0,401404013,49,39,Win,No Bet,10,88
