game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401403908,09/29/2022,07:00 PM,South Carolina State @ South Carolina,South Carolina,South Carolina State,Away,-40.5,17.34,57.84,High,58.99,17.34,No Bet,57.0,58.99,0.0,401403908,50,10,Win,No Bet,40,60
401415226,09/29/2022,08:00 PM,Utah State @ BYU,BYU,Utah State,Away,-26.0,27.81,53.81,High,51.16,27.81,Under,60.0,51.16,8.840000000000003,401415226,38,26,Win,Loss,12,64
401415625,09/30/2022,07:00 PM,Tulane @ Houston,Houston,Tulane,No Bet,-5.5,-3.13,0.0,,52.48,-3.13,No Bet,52.0,52.48,0.0,401415625,24,27,No Bet,No Bet,-3,51
401426576,09/30/2022,07:30 PM,UTSA @ Middle Tennessee,Middle Tennessee,UTSA,Away,4.5,12.95,8.45,High,65.8,12.95,No Bet,64.0,65.8,0.0,401426576,30,45,Win,No Bet,-15,75
401415228,09/30/2022,08:00 PM,San Diego State @ Boise State,Boise State,San Diego State,Away,-6.0,12.78,18.78,High,34.7,12.78,Under,38.0,34.7,3.299999999999997,401415228,35,13,Loss,Loss,22,48
401404007,09/30/2022,10:30 PM,Washington @ UCLA,UCLA,Washington,No Bet,2.5,3.92,0.0,,62.06,3.92,No Bet,65.0,62.06,0.0,401404007,40,32,No Bet,No Bet,8,72
401415229,09/30/2022,11:00 PM,New Mexico @ UNLV,UNLV,New Mexico,Away,-14.0,17.17,31.17,High,48.91,17.17,Over,44.5,48.91,4.409999999999997,401415229,31,20,Win,Win,11,51
401415628,10/01/2022,12:00 PM,Temple @ Memphis,Memphis,Temple,Away,-18.0,12.82,30.82,High,50.45,12.82,No Bet,49.5,50.45,0.0,401415628,24,3,Loss,No Bet,21,27
401411124,10/01/2022,12:00 PM,Louisville @ Boston College,Boston College,Louisville,Home,13.0,-6.51,19.51,High,43.23,-6.51,Under,48.0,43.23,4.770000000000003,401411124,34,33,Win,Loss,1,67
401403905,10/01/2022,12:00 PM,Kentucky @ Ole Miss,Ole Miss,Kentucky,Away,-6.0,14.73,20.73,High,46.01,14.73,Under,55.0,46.01,8.990000000000002,401403905,22,19,Win,Win,3,41
