game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401426334,09/22/2022,07:30 PM,Coastal Carolina @ Georgia State,Georgia State,Coastal Carolina,Home,2.5,-5.46,7.96,High,57.72,-5.46,Under,63.5,57.72,5.780000000000001,401426334,24,41,Loss,Loss,-17,65
401411116,09/22/2022,07:30 PM,West Virginia @ Virginia Tech,Virginia Tech,West Virginia,No Bet,2.5,2.86,0.0,,56.83,2.86,Over,50.0,56.83,6.829999999999998,401411116,10,33,No Bet,Loss,-23,43
401411117,09/23/2022,07:00 PM,Virginia @ Syracuse,Syracuse,Virginia,Away,-10.0,21.26,31.26,High,39.61,21.26,Under,54.0,39.61,14.39,401411117,22,20,Win,Win,2,42
401415220,09/23/2022,08:00 PM,Nevada @ Air Force,Air Force,Nevada,Away,-24.0,16.78,40.78,High,53.09,16.78,Over,47.0,53.09,6.090000000000003,401415220,48,20,Loss,Win,28,68
401426571,09/23/2022,09:00 PM,Boise State @ UTEP,UTEP,Boise State,Home,16.0,-14.12,30.119999999999997,High,39.87,-14.12,Under,45.0,39.87,5.130000000000003,401426571,27,10,Win,Win,17,37
401416604,09/24/2022,12:00 PM,Buffalo @ Eastern Michigan,Eastern Michigan,Buffalo,Away,-7.0,10.81,17.810000000000002,High,59.52,10.81,No Bet,57.0,59.52,0.0,401416604,31,50,Win,No Bet,-19,81
401405097,09/24/2022,12:00 PM,Maryland @ Michigan,Michigan,Maryland,Away,-17.0,12.72,29.72,High,58.73,12.72,Under,66.0,58.73,7.270000000000003,401405097,34,27,Win,Win,7,61
401404078,09/24/2022,12:00 PM,TCU @ SMU,SMU,TCU,Away,2.5,10.23,7.73,High,57.67,10.23,Under,72.0,57.67,14.329999999999998,401404078,34,42,Win,Loss,-8,76
401411123,09/24/2022,12:00 PM,Clemson @ Wake Forest,Wake Forest,Clemson,No Bet,8.0,9.86,0.0,,61.41,9.86,Over,58.0,61.41,3.4099999999999966,401411123,45,51,No Bet,Win,-6,96
401403894,09/24/2022,12:00 PM,Missouri @ Auburn,Auburn,Missouri,Away,-7.5,0.97,8.47,High,56.9,0.97,Over,51.0,56.9,5.899999999999999,401403894,17,14,Win,Loss,3,31
401403899,09/24/2022,12:00 PM,Bowling Green @ Mississippi State,Mississippi State,Bowling Green,Away,-31.0,22.94,53.94,High,69.29,22.94,Over,53.0,69.29,16.290000000000006,401403899,45,14,Push,Win,31,59
401404080,09/24/2022,12:00 PM,Baylor @ Iowa State,Iowa State,Baylor,Away,-2.5,3.73,6.23,High,48.62,3.73,Over,45.0,48.62,3.6199999999999974,401404080,24,31,Win,Win,-7,55
401403895,09/24/2022,12:00 PM,Kent State @ Georgia,Georgia,Kent State,Away,-46.0,32.16,78.16,High,51.16,32.16,Under,61.0,51.16,9.840000000000003,401403895,39,22,Win,Push,17,61
401404079,09/24/2022,12:00 PM,Duke @ Kansas,Kansas,Duke,Away,-7.5,16.5,24.0,High,70.88,16.5,Over,66.0,70.88,4.8799999999999955,401404079,35,27,Loss,Loss,8,62
401405098,09/24/2022,12:00 PM,Central Michigan @ Penn State,Penn State,Central Michigan,Away,-28.0,21.46,49.46,High,61.88,21.46,No Bet,61.5,61.88,0.0,401405098,33,14,Win,No Bet,19,47
401411119,09/24/2022,12:00 PM,South Florida @ Louisville,Louisville,South Florida,Away,-15.5,16.06,31.56,High,54.59,16.06,Under,63.0,54.59,8.409999999999997,401411119,41,3,Loss,Win,38,44
401414781,09/24/2022,02:00 PM,Massachusetts @ Temple,Temple,Massachusetts,Away,-10.5,15.43,25.93,High,36.66,15.43,Under,44.0,36.66,7.340000000000003,401414781,28,0,Loss,Win,28,28
401403998,09/24/2022,02:00 PM,UCLA @ Colorado,Colorado,UCLA,Home,22.5,-17.79,40.29,High,51.77,-17.79,Under,57.0,51.77,5.229999999999997,401403998,17,45,Loss,Loss,-28,62
401426565,09/24/2022,03:30 PM,Florida International @ Western Kentucky,Western Kentucky,Florida International,Away,-31.5,24.88,56.379999999999995,High,63.77,24.88,No Bet,65.5,63.77,0.0,401426565,73,0,Loss,No Bet,73,73
401403901,09/24/2022,03:30 PM,Florida @ Tennessee,Tennessee,Florida,Away,-11.5,29.05,40.55,High,60.98,29.05,No Bet,62.0,60.98,0.0,401403901,38,33,Win,No Bet,5,71
401404082,09/24/2022,03:30 PM,Texas @ Texas Tech,Texas Tech,Texas,Home,7.0,2.32,4.68,High,53.51,2.32,Under,60.0,53.51,6.490000000000002,401404082,37,34,Win,Loss,3,71
401426569,09/24/2022,03:30 PM,North Texas @ Memphis,Memphis,North Texas,Away,-13.0,15.71,28.71,High,71.77,15.71,Over,68.5,71.77,3.269999999999996,401426569,44,34,Win,Win,10,78
401415224,09/24/2022,03:30 PM,Toledo @ San Diego State,San Diego State,Toledo,Home,3.0,-0.69,3.69,High,57.19,-0.69,Over,44.5,57.19,12.689999999999998,401415224,17,14,Win,Loss,3,31
401404126,09/24/2022,03:30 PM,Notre Dame @ North Carolina,North Carolina,Notre Dame,Away,-3.0,9.72,12.72,High,67.28,9.72,Over,55.5,67.28,11.78,401404126,32,45,Win,Win,-13,77
401405092,09/24/2022,03:30 PM,Minnesota @ Michigan State,Michigan State,Minnesota,No Bet,3.0,3.19,0.0,,53.17,3.19,Over,50.0,53.17,3.1700000000000017,401405092,7,34,No Bet,Loss,-27,41
401405096,09/24/2022,03:30 PM,Indiana @ Cincinnati,Cincinnati,Indiana,Away,-16.5,15.53,32.03,High,55.08,15.53,No Bet,57.0,55.08,0.0,401405096,45,24,Loss,No Bet,21,69
401415037,09/24/2022,03:30 PM,James Madison @ App State,App State,James Madison,Home,-6.0,-8.89,2.890000000000001,High,69.67,-8.89,Over,57.0,69.67,12.670000000000002,401415037,28,32,Loss,Win,-4,60
401426572,09/24/2022,03:30 PM,Texas Southern @ UTSA,UTSA,Texas Southern,Away,-42.0,20.23,62.23,High,75.26,20.23,Over,65.5,75.26,9.760000000000003,401426572,52,24,Win,Win,28,76
