game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401643735,10/18/2024,10:30 PM,Fresno State @ Nevada,Nevada,Fresno State,Away,3.0,6.05,3.05,High,49.27,6.05,No Bet,50.0,49.27,0.0,401643735,21.0,24.0,Push,No Bet,-3.0,45.0
401629034,10/19/2024,12:00 PM,Wake Forest @ UConn,UConn,Wake Forest,Away,2.5,18.1,15.6,High,66.7,18.1,Over,55.5,66.7,11.200000000000005,401629034,20.0,23.0,Win,Loss,-3.0,43.0
401636899,10/19/2024,12:00 PM,Arizona State @ Cincinnati,Cincinnati,Arizona State,Away,-5.0,8.08,13.08,High,54.75,8.08,Over,51.5,54.75,3.25,401636899,24.0,14.0,Loss,Loss,10.0,38.0
401645346,10/19/2024,12:00 PM,East Carolina @ Army,Army,East Carolina,Away,-17.5,26.62,44.120000000000005,High,47.41,26.62,Under,54.5,47.41,7.090000000000003,401645346,45.0,28.0,Win,Loss,17.0,73.0
401635588,10/19/2024,12:00 PM,Virginia @ Clemson,Clemson,Virginia,Away,-20.0,12.69,32.69,High,56.25,12.69,No Bet,57.5,56.25,0.0,401635588,48.0,31.0,Win,No Bet,17.0,79.0
401628522,10/19/2024,12:00 PM,Wisconsin @ Northwestern,Northwestern,Wisconsin,Home,9.5,-1.54,11.04,High,39.78,-1.54,No Bet,42.5,39.78,0.0,401628522,3.0,23.0,Loss,No Bet,-20.0,26.0
401628395,10/19/2024,12:00 PM,Auburn @ Missouri,Missouri,Auburn,Away,-3.5,12.91,16.41,High,45.04,12.91,Under,49.5,45.04,4.460000000000001,401628395,21.0,17.0,Loss,Win,4.0,38.0
401628519,10/19/2024,12:00 PM,Nebraska @ Indiana,Indiana,Nebraska,Away,-6.5,19.44,25.94,High,48.33,19.44,No Bet,48.5,48.33,0.0,401628519,56.0,7.0,Loss,No Bet,49.0,63.0
401635589,10/19/2024,12:00 PM,Miami @ Louisville,Louisville,Miami,Home,4.0,-1.18,5.18,High,64.02,-1.18,Over,61.0,64.02,3.019999999999996,401635589,45.0,52.0,Loss,Win,-7.0,97.0
401628524,10/19/2024,12:00 PM,UCLA @ Rutgers,Rutgers,UCLA,Away,-4.0,11.56,15.56,High,45.15,11.56,No Bet,42.5,45.15,0.0,401628524,32.0,35.0,Win,No Bet,-3.0,67.0
401643811,10/19/2024,12:00 PM,Louisiana @ Coastal Carolina,Coastal Carolina,Louisiana,No Bet,6.5,4.17,0.0,,61.03,4.17,Over,57.0,61.03,4.030000000000001,401643811,24.0,34.0,No Bet,Win,-10.0,58.0
401628396,10/19/2024,12:45 PM,South Carolina @ Oklahoma,Oklahoma,South Carolina,Away,1.0,4.88,3.88,High,45.61,4.88,Over,40.0,45.61,5.609999999999999,401628396,9.0,35.0,Win,Win,-26.0,44.0
401645351,10/19/2024,02:00 PM,Tulsa @ Temple,Temple,Tulsa,Away,-3.0,10.31,13.31,High,56.1,10.31,Over,51.0,56.1,5.100000000000001,401645351,20.0,10.0,Loss,Loss,10.0,30.0
401644750,10/19/2024,02:00 PM,Central Michigan @ Eastern Michigan,Eastern Michigan,Central Michigan,Away,-3.5,10.44,13.94,High,58.64,10.44,Over,52.0,58.64,6.640000000000001,401644750,38.0,34.0,Loss,Win,4.0,72.0
401635587,10/19/2024,03:30 PM,NC State @ California,California,NC State,Away,-9.5,18.77,28.27,High,49.82,18.77,Over,46.0,49.82,3.82,401635587,23.0,24.0,Win,Win,-1.0,47.0
401645347,10/19/2024,03:30 PM,Charlotte @ Navy,Navy,Charlotte,Away,-16.5,18.26,34.760000000000005,High,65.13,18.26,Over,57.5,65.13,7.6299999999999955,401645347,51.0,17.0,Loss,Win,34.0,68.0
401645348,10/19/2024,03:30 PM,Florida Atlantic @ UTSA,UTSA,Florida Atlantic,No Bet,-4.0,-1.72,0.0,,49.97,-1.72,No Bet,52.5,49.97,0.0,401645348,38.0,24.0,No Bet,No Bet,14.0,62.0
401628397,10/19/2024,03:30 PM,Alabama @ Tennessee,Tennessee,Alabama,Away,3.5,7.36,3.86,High,60.35,7.36,No Bet,57.5,60.35,0.0,401628397,24.0,17.0,Loss,No Bet,7.0,41.0
401628982,10/19/2024,03:30 PM,Notre Dame @ Georgia Tech,Georgia Tech,Notre Dame,Home,14.0,-10.2,24.2,High,46.47,-10.2,Under,50.0,46.47,3.530000000000001,401628982,13.0,31.0,Loss,Win,-18.0,44.0
401628518,10/19/2024,03:30 PM,Michigan @ Illinois,Illinois,Michigan,No Bet,6.0,8.05,0.0,,51.62,8.05,Over,44.0,51.62,7.619999999999997,401628518,21.0,7.0,No Bet,Loss,14.0,28.0
401645350,10/19/2024,03:30 PM,Rice @ Tulane,Tulane,Rice,Away,-21.5,24.91,46.41,High,61.09,24.91,Over,53.0,61.09,8.090000000000003,401645350,24.0,10.0,Win,Loss,14.0,34.0
401643736,10/19/2024,03:30 PM,Hawai'i @ Washington State,Washington State,Hawai'i,Away,-19.0,15.61,34.61,High,54.68,15.61,No Bet,55.5,54.68,0.0,401643736,42.0,10.0,Loss,No Bet,32.0,52.0
401644748,10/19/2024,03:30 PM,Kent State @ Bowling Green,Bowling Green,Kent State,Away,-24.0,30.3,54.3,High,65.19,30.3,Over,54.5,65.19,10.689999999999998,401644748,27.0,6.0,Win,Loss,21.0,33.0
401644749,10/19/2024,03:30 PM,Western Michigan @ Buffalo,Buffalo,Western Michigan,Away,1.5,9.6,8.1,High,52.53,9.6,Over,49.5,52.53,3.030000000000001,401644749,41.0,48.0,Win,Win,-7.0,89.0
401644751,10/19/2024,03:30 PM,Toledo @ Northern Illinois,Northern Illinois,Toledo,Away,-3.0,5.97,8.969999999999999,High,46.92,5.97,Over,43.0,46.92,3.9200000000000017,401644751,6.0,13.0,Win,Loss,-7.0,19.0
401645345,10/19/2024,03:30 PM,UAB @ South Florida,South Florida,UAB,Away,-14.0,13.68,27.68,High,52.36,13.68,Under,55.5,52.36,3.140000000000001,401645345,35.0,25.0,Win,Loss,10.0,60.0
401643813,10/19/2024,03:30 PM,Texas State @ Old Dominion,Old Dominion,Texas State,Home,10.5,-4.19,14.69,High,57.03,-4.19,Under,60.5,57.03,3.469999999999999,401643813,24.0,14.0,Win,Win,10.0,38.0
401636901,10/19/2024,03:30 PM,Houston @ Kansas,Kansas,Houston,Away,-4.5,5.08,9.58,High,29.73,5.08,Under,45.5,29.73,15.77,401636901,42.0,14.0,Loss,Loss,28.0,56.0
401644686,10/19/2024,03:30 PM,Ohio @ Miami (OH),Miami (OH),Ohio,Away,-3.5,8.47,11.97,High,40.92,8.47,No Bet,43.5,40.92,0.0,401644686,30.0,20.0,Loss,No Bet,10.0,50.0
401643737,10/19/2024,04:00 PM,New Mexico @ Utah State,Utah State,New Mexico,Away,1.0,4.56,3.5599999999999996,High,91.38,4.56,Over,78.5,91.38,12.879999999999995,401643737,45.0,50.0,Win,Win,-5.0,95.0
401628521,10/19/2024,04:00 PM,USC @ Maryland,Maryland,USC,Home,7.0,2.39,4.609999999999999,High,55.59,2.39,No Bet,56.0,55.59,0.0,401628521,29.0,28.0,Win,No Bet,1.0,57.0
401643812,10/19/2024,04:00 PM,James Madison @ Georgia Southern,Georgia Southern,James Madison,Home,10.0,-9.32,19.32,High,57.52,-9.32,No Bet,58.5,57.52,0.0,401643812,28.0,14.0,Win,No Bet,14.0,42.0
401636897,10/19/2024,04:00 PM,Colorado @ Arizona,Arizona,Colorado,Away,-2.5,0.26,2.76,High,55.05,0.26,No Bet,57.5,55.05,0.0,401636897,7.0,34.0,Win,No Bet,-27.0,41.0
401643738,10/19/2024,04:00 PM,Wyoming @ San José State,San José State,Wyoming,Away,-13.0,16.52,29.52,High,59.21,16.52,Over,53.5,59.21,5.710000000000001,401643738,24.0,14.0,Win,Loss,10.0,38.0
401636902,10/19/2024,04:00 PM,Baylor @ Texas Tech,Texas Tech,Baylor,Away,-4.5,7.78,12.28,High,61.93,7.78,Over,56.0,61.93,5.93,401636902,35.0,59.0,Win,Win,-24.0,94.0
401628394,10/19/2024,04:15 PM,Texas A&M @ Mississippi State,Mississippi State,Texas A&M,Home,21.0,-8.08,29.08,High,57.56,-8.08,No Bet,55.5,57.56,0.0,401628394,24.0,34.0,Win,No Bet,-10.0,58.0
401643814,10/19/2024,07:00 PM,Arkansas State @ Southern Miss,Southern Miss,Arkansas State,Home,7.0,0.38,6.62,High,50.48,0.38,Under,56.5,50.48,6.020000000000003,401643814,28.0,44.0,Loss,Loss,-16.0,72.0
401628399,10/19/2024,07:00 PM,Ball State @ Vanderbilt,Vanderbilt,Ball State,Away,-27.5,31.99,59.489999999999995,High,72.83,31.99,Over,57.5,72.83,15.329999999999998,401628399,24.0,14.0,Win,Loss,10.0,38.0
401628392,10/19/2024,07:00 PM,LSU @ Arkansas,Arkansas,LSU,No Bet,3.0,5.03,0.0,,58.54,5.03,No Bet,57.0,58.54,0.0,401628392,10.0,34.0,No Bet,No Bet,-24.0,44.0
401628520,10/19/2024,07:30 PM,Iowa @ Michigan State,Michigan State,Iowa,Home,6.5,-2.8,9.3,High,42.8,-2.8,Over,39.5,42.8,3.299999999999997,401628520,32.0,20.0,Win,Win,12.0,52.0
401636904,10/19/2024,07:30 PM,Kansas State @ West Virginia,West Virginia,Kansas State,Home,2.5,-1.21,3.71,High,54.98,-1.21,No Bet,56.0,54.98,0.0,401636904,18.0,45.0,Loss,No Bet,-27.0,63.0
401645349,10/19/2024,07:30 PM,North Texas @ Memphis,Memphis,North Texas,Away,-10.5,10.29,20.79,High,66.32,10.29,No Bet,67.5,66.32,0.0,401645349,52.0,44.0,Win,No Bet,8.0,96.0
401628398,10/19/2024,07:30 PM,Georgia @ Texas,Texas,Georgia,Away,-4.0,16.02,20.02,High,48.89,16.02,Under,57.0,48.89,8.11,401628398,15.0,30.0,Win,Win,-15.0,45.0
401636900,10/19/2024,07:30 PM,UCF @ Iowa State,Iowa State,UCF,Away,-13.0,17.49,30.49,High,43.49,17.49,Under,49.5,43.49,6.009999999999998,401636900,38.0,35.0,Win,Loss,3.0,73.0
401628393,10/19/2024,07:45 PM,Kentucky @ Florida,Florida,Kentucky,Away,2.5,5.88,3.38,High,33.95,5.88,Under,42.5,33.95,8.549999999999997,401628393,48.0,20.0,Loss,Loss,28.0,68.0
401635590,10/19/2024,08:00 PM,SMU @ Stanford,Stanford,SMU,Home,16.5,-12.58,29.08,High,58.79,-12.58,Over,52.5,58.79,6.289999999999999,401635590,10.0,40.0,Loss,Loss,-30.0,50.0
401643734,10/19/2024,08:00 PM,Colorado State @ Air Force,Air Force,Colorado State,Home,6.0,-1.98,7.98,High,34.12,-1.98,Under,44.0,34.12,9.880000000000004,401643734,13.0,21.0,Loss,Win,-8.0,34.0
401643739,10/19/2024,10:00 PM,UNLV @ Oregon State,Oregon State,UNLV,Home,6.5,-9.35,15.85,High,69.08,-9.35,Over,61.5,69.08,7.579999999999998,401643739,25.0,33.0,Loss,Loss,-8.0,58.0
401636903,10/19/2024,10:30 PM,TCU @ Utah,Utah,TCU,Away,-3.0,9.09,12.09,High,57.66,9.09,Over,51.5,57.66,6.159999999999997,401636903,7.0,13.0,Win,Loss,-6.0,20.0
