game_id,season,week,home_team,away_team,Date,Time,Spread Prediction,home_team_spread_line,edge_spread,Spread Bet,Total Prediction,total_line,edge_total,Total Bet,id,home_points,away_points,home_margin,total_score,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401628439,2024,14,Georgia,Georgia Tech,11/29/2024,07:30 PM,15.740058061475994,-17.5,-1.7599419385240065,Away,54.34461682737948,49.5,4.8446168273794825,Over,401628439,44.0,42.0,2.0,86.0,Win,Win,2.0,86.0
401628562,2024,14,Iowa,Nebraska,11/29/2024,07:30 PM,9.854601722978789,-3.0,6.854601722978787,Home,51.93893852406002,41.0,10.93893852406002,Over,401628562,13.0,10.0,3.0,23.0,Push,Loss,3.0,23.0
401636939,2024,14,UCF,Utah,11/29/2024,08:00 PM,9.586212079745245,-10.0,-0.4137879202547552,Away,49.97428025488219,46.5,3.4742802548821885,Over,401636939,14.0,28.0,-14.0,42.0,Win,Loss,-14.0,42.0
401635622,2024,14,Wake Forest,Duke,11/30/2024,12:00 PM,-4.640742817681556,3.5,-1.1407428176815555,Away,53.15367110146748,53.0,0.1536711014674807,Over,401635622,17.0,23.0,-6.0,40.0,Win,Loss,-6.0,40.0
401628440,2024,14,Kentucky,Louisville,11/30/2024,12:00 PM,-7.228646189383436,4.0,-3.2286461893834364,Away,54.92813007736381,49.5,5.428130077363811,Over,401628440,14.0,41.0,-27.0,55.0,Win,Win,-27.0,55.0
401628444,2024,14,Clemson,South Carolina,11/30/2024,12:00 PM,1.297021013093643,-2.5,-1.202978986906357,Away,60.02094951622337,49.0,11.020949516223368,Over,401628444,14.0,17.0,-3.0,31.0,Win,Loss,-3.0,31.0
401645378,2024,14,Army,UTSA,11/30/2024,12:00 PM,13.595127476161869,-6.5,7.095127476161869,Home,45.76014765413747,53.0,-7.239852345862531,Under,401645378,29.0,24.0,5.0,53.0,Loss,Push,5.0,53.0
401636945,2024,14,Texas Tech,West Virginia,11/30/2024,12:00 PM,1.725948580295931,-3.0,-1.274051419704069,Away,51.41812769942666,64.5,-13.081872300573336,Under,401636945,52.0,15.0,37.0,67.0,Loss,Loss,37.0,67.0
401628563,2024,14,Northwestern,Illinois,11/30/2024,12:00 PM,-8.980866309989878,9.0,0.0191336900101219,Home,45.607595019544625,43.5,2.107595019544626,Over,401628563,28.0,38.0,-10.0,66.0,Loss,Win,-10.0,66.0
401628566,2024,14,Ohio State,Michigan,11/30/2024,12:00 PM,19.602763881697673,-20.0,-0.3972361183023274,Away,58.82416865540294,42.0,16.824168655402943,Over,401628566,10.0,13.0,-3.0,23.0,Win,Loss,-3.0,23.0
401645381,2024,14,Temple,North Texas,11/30/2024,12:00 PM,-8.245449080679299,11.0,2.7545509193207014,Home,57.478918050886776,63.5,-6.021081949113224,Under,401645381,17.0,24.0,-7.0,41.0,Win,Win,-7.0,41.0
401629038,2024,14,Massachusetts,UConn,11/30/2024,12:00 PM,-11.557123112365332,10.5,-1.057123112365332,Away,62.45255262582705,49.5,12.952552625827051,Over,401629038,42.0,47.0,-5.0,89.0,Loss,Win,-5.0,89.0
401643848,2024,14,UL Monroe,Louisiana,11/30/2024,12:00 PM,-10.515829997947026,10.0,-0.5158299979470264,Away,55.15926420875776,49.5,5.659264208757762,Over,401643848,23.0,37.0,-14.0,60.0,Win,Win,-14.0,60.0
401636941,2024,14,Baylor,Kansas,11/30/2024,12:00 PM,1.999858341128042,-1.0,0.999858341128042,Home,59.76764802151692,62.0,-2.2323519784830808,Under,401636941,45.0,17.0,28.0,62.0,Win,Push,28.0,62.0
401628446,2024,14,Vanderbilt,Tennessee,11/30/2024,12:00 PM,-11.098858695797585,10.5,-0.598858695797583,Away,50.940863213304695,47.0,3.940863213304695,Over,401628446,23.0,36.0,-13.0,59.0,Win,Win,-13.0,59.0
401644780,2024,14,Western Michigan,Eastern Michigan,11/30/2024,01:30 PM,2.883669390976191,-6.5,-3.616330609023809,Away,63.21943110558769,55.5,7.719431105587688,Over,401644780,26.0,18.0,8.0,44.0,Loss,Loss,8.0,44.0
401643845,2024,14,Georgia State,Coastal Carolina,11/30/2024,02:00 PM,-3.9217057602535847,1.0,-2.9217057602535847,Away,58.909179201995826,54.0,4.909179201995826,Over,401643845,27.0,48.0,-21.0,75.0,Win,Win,-21.0,75.0
401643849,2024,14,Troy,Southern Miss,11/30/2024,02:00 PM,18.26797762798683,-17.5,0.7679776279868307,Home,58.739851211452745,49.0,9.739851211452743,Over,401643849,52.0,20.0,32.0,72.0,Win,Win,32.0,72.0
401645382,2024,14,Rice,South Florida,11/30/2024,02:00 PM,-6.55787775174937,6.0,-0.5578777517493698,Away,53.23691878951708,54.0,-0.7630812104829232,Under,401645382,35.0,28.0,7.0,63.0,Loss,Loss,7.0,63.0
401640988,2024,14,Florida International,Middle Tennessee,11/30/2024,02:00 PM,9.158733798321414,-8.0,1.158733798321414,Home,55.59347652922068,51.0,4.5934765292206805,Over,401640988,35.0,24.0,11.0,59.0,Win,Win,11.0,59.0
401643847,2024,14,Arkansas State,Old Dominion,11/30/2024,03:00 PM,-8.493637762843864,5.5,-2.993637762843864,Away,58.64316159293602,58.5,0.1431615929360177,Over,401643847,32.0,40.0,-8.0,72.0,Win,Win,-8.0,72.0
401635620,2024,14,Boston College,Pittsburgh,11/30/2024,03:00 PM,3.4452843302347325,-3.5,-0.0547156697652675,Away,54.31118635125105,51.0,3.3111863512510524,Over,401635620,34.0,23.0,11.0,57.0,Loss,Win,11.0,57.0
401628565,2024,14,Penn State,Maryland,11/30/2024,03:30 PM,21.499670361070557,-25.5,-4.000329638929443,Away,55.834366311374886,50.0,5.834366311374886,Over,401628565,44.0,7.0,37.0,51.0,Loss,Win,37.0,51.0
401635621,2024,14,SMU,California,11/30/2024,03:30 PM,13.537978137537497,-12.5,1.037978137537495,Home,56.64714639138333,54.5,2.1471463913833304,Over,401635621,38.0,6.0,32.0,44.0,Win,Loss,32.0,44.0
401628567,2024,14,Michigan State,Rutgers,11/30/2024,03:30 PM,-0.4071904806152648,-1.5,-1.9071904806152649,Away,52.34424028938975,46.5,5.844240289389752,Over,401628567,14.0,41.0,-27.0,55.0,Win,Win,-27.0,55.0
401628571,2024,14,USC,Notre Dame,11/30/2024,03:30 PM,-8.623676860910564,7.0,-1.6236768609105638,Away,57.43773365895879,52.5,4.937733658958791,Over,401628571,35.0,49.0,-14.0,84.0,Win,Win,-14.0,84.0
401628570,2024,14,UCLA,Fresno State,11/30/2024,03:30 PM,7.473198438988427,-7.5,-0.026801561011573,Away,52.42720262461629,46.5,5.927202624616292,Over,401628570,20.0,13.0,7.0,33.0,Win,Loss,7.0,33.0
401645380,2024,14,Tulsa,Florida Atlantic,11/30/2024,03:30 PM,-4.754275536872477,-1.0,-5.754275536872477,Away,61.0711209321011,57.5,3.5711209321011026,Over,401645380,16.0,63.0,-47.0,79.0,Win,Win,-47.0,79.0
401628443,2024,14,Missouri,Arkansas,11/30/2024,03:30 PM,1.4322080143200029,-3.0,-1.5677919856799971,Away,52.80323081678122,51.0,1.8032308167812232,Over,401628443,28.0,21.0,7.0,49.0,Loss,Loss,7.0,49.0
401635623,2024,14,Syracuse,Miami,11/30/2024,03:30 PM,-11.902459278844733,12.0,0.0975407211552674,Home,76.1033263459832,68.0,8.103326345983206,Over,401635623,42.0,38.0,4.0,80.0,Win,Win,4.0,80.0
401644779,2024,14,Northern Illinois,Central Michigan,11/30/2024,03:30 PM,15.357707378749586,-13.5,1.857707378749586,Home,53.71170841503701,40.0,13.711708415037007,Over,401644779,24.0,16.0,8.0,40.0,Loss,Push,8.0,40.0
401636940,2024,14,Arizona,Arizona State,11/30/2024,03:30 PM,-7.424691775378186,7.5,0.0753082246218141,Home,57.38995405446241,53.5,3.8899540544624074,Over,401636940,7.0,49.0,-42.0,56.0,Loss,Win,-42.0,56.0
401645377,2024,14,Charlotte,UAB,11/30/2024,03:30 PM,2.600389597782715,-1.0,1.6003895977827152,Home,59.65669648238195,60.0,-0.3433035176180468,Under,401645377,29.0,27.0,2.0,56.0,Win,Win,2.0,56.0
401628437,2024,14,Alabama,Auburn,11/30/2024,03:30 PM,15.548571821076989,-11.0,4.5485718210769885,Home,49.627536467296395,51.0,-1.3724635327036054,Under,401628437,28.0,14.0,14.0,42.0,Win,Win,14.0,42.0
401635624,2024,14,North Carolina,NC State,11/30/2024,03:30 PM,5.478518377157813,-2.0,3.4785183771578128,Home,57.51021626325901,53.5,4.010216263259004,Over,401635624,30.0,35.0,-5.0,65.0,Loss,Win,-5.0,65.0
401641006,2024,14,Western Kentucky,Jacksonville State,11/30/2024,04:00 PM,-1.0292044626303287,1.0,-0.0292044626303287,Away,66.51767752196345,62.5,4.017677521963449,Over,401641006,19.0,17.0,2.0,36.0,Loss,Loss,2.0,36.0
401641014,2024,14,Louisiana Tech,Kennesaw State,11/30/2024,04:00 PM,7.966296069283556,-10.5,-2.5337039307164444,Away,51.142122439270295,41.0,10.142122439270295,Over,401641014,33.0,0.0,33.0,33.0,Loss,Loss,33.0,33.0
401641031,2024,14,New Mexico State,UTEP,11/30/2024,04:00 PM,0.3041960151361143,-3.0,-2.6958039848638857,Away,47.019260705703886,51.5,-4.480739294296114,Under,401641031,35.0,42.0,-7.0,77.0,Win,Loss,-7.0,77.0
401643844,2024,14,Georgia Southern,App State,11/30/2024,06:00 PM,6.261332503571041,-2.5,3.761332503571041,Home,68.90190445438012,60.5,8.401904454380116,Over,401643844,29.0,20.0,9.0,49.0,Win,Loss,9.0,49.0
401636943,2024,14,Cincinnati,TCU,11/30/2024,06:00 PM,1.4007792527918403,2.5,3.90077925279184,Home,56.703923695199464,58.5,-1.796076304800536,Under,401636943,13.0,20.0,-7.0,33.0,Loss,Win,-7.0,33.0
401643773,2024,14,Washington State,Wyoming,11/30/2024,06:30 PM,17.866643072852938,-18.5,-0.6333569271470623,Away,58.70822890550372,55.0,3.708228905503717,Over,401643773,14.0,15.0,-1.0,29.0,Win,Loss,-1.0,29.0
401628564,2024,14,Indiana,Purdue,11/30/2024,07:00 PM,26.172739167590255,-29.0,-2.8272608324097455,Away,56.27221458845115,56.5,-0.2277854115488509,Under,401628564,66.0,0.0,66.0,66.0,Loss,Loss,66.0,66.0
401628438,2024,14,Florida State,Florida,11/30/2024,07:00 PM,-7.542459934597621,17.0,9.457540065402378,Home,50.12765622923477,46.0,4.127656229234773,Over,401628438,11.0,31.0,-20.0,42.0,Loss,Loss,-20.0,42.0
401628441,2024,14,LSU,Oklahoma,11/30/2024,07:00 PM,0.6637032311288538,-6.0,-5.336296768871146,Away,53.2906806026581,48.0,5.2906806026580995,Over,401628441,37.0,17.0,20.0,54.0,Loss,Win,20.0,54.0
401628445,2024,14,Texas A&M,Texas,11/30/2024,07:30 PM,-4.173299197446005,4.5,0.3267008025539946,Home,54.25412217401902,50.0,4.254122174019017,Over,401628445,7.0,17.0,-10.0,24.0,Loss,Loss,-10.0,24.0
401628569,2024,14,Oregon,Washington,11/30/2024,07:30 PM,19.12527649649875,-17.5,1.6252764964987492,Home,58.812099245192975,51.0,7.812099245192975,Over,401628569,49.0,21.0,28.0,70.0,Win,Win,28.0,70.0
401636944,2024,14,Iowa State,Kansas State,11/30/2024,07:30 PM,4.111808695656344,-1.5,2.611808695656344,Home,62.16866961899925,52.0,10.168669618999251,Over,401636944,29.0,21.0,8.0,50.0,Win,Loss,8.0,50.0
401643772,2024,14,UNLV,Nevada,11/30/2024,08:00 PM,17.617467753119403,-17.5,0.1174677531194028,Home,59.17223286731699,55.0,4.172232867316993,Over,401643772,38.0,14.0,24.0,52.0,Win,Loss,24.0,52.0
401635640,2024,14,Virginia Tech,Virginia,11/30/2024,08:00 PM,10.170371503351332,-4.5,5.670371503351333,Home,45.956335167246834,44.5,1.4563351672468343,Over,401635640,37.0,17.0,20.0,54.0,Win,Win,20.0,54.0
401643846,2024,14,James Madison,Marshall,11/30/2024,08:00 PM,6.636847837501756,-3.5,3.1368478375017563,Home,53.14101215491989,52.0,1.141012154919892,Over,401643846,33.0,35.0,-2.0,68.0,Loss,Win,-2.0,68.0
401636942,2024,14,BYU,Houston,11/30/2024,10:15 PM,17.871581877175032,-12.0,5.871581877175032,Home,53.246219781611785,40.5,12.746219781611783,Over,401636942,30.0,18.0,12.0,48.0,Push,Win,12.0,48.0
401643768,2024,14,San Diego State,Air Force,11/30/2024,10:30 PM,-3.604463746532809,5.5,1.8955362534671911,Home,52.332492852473855,43.5,8.832492852473855,Over,401643768,20.0,31.0,-11.0,51.0,Loss,Win,-11.0,51.0
401643771,2024,14,Hawai'i,New Mexico,11/30/2024,11:00 PM,1.6110090798849404,4.0,5.611009079884941,Home,65.06878859184529,62.5,2.56878859184529,Over,401643771,38.0,30.0,8.0,68.0,Win,Win,8.0,68.0
