game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401531392,11/04/2023,02:00 PM,Navy @ Temple,Temple,Navy,Home,7.0,-9.12,16.119999999999997,High,44.46,-9.12,No Bet,46.0,44.46,0.0,401531392,32,18,Win,No Bet,14,50
401524049,11/04/2023,02:00 PM,Arizona State @ Utah,Utah,Arizona State,Away,-10.5,15.9,26.4,High,23.82,15.9,Under,39.0,23.82,15.18,401524049,55,3,Loss,Loss,52,58
401525542,11/04/2023,02:00 PM,Georgia Tech @ Virginia,Virginia,Georgia Tech,Away,-1.0,2.03,3.03,High,62.1,2.03,Over,56.0,62.1,6.100000000000001,401525542,17,45,Win,Win,-28,62
401520361,11/04/2023,02:30 PM,Army @ Air Force,Air Force,Army,Away,-18.0,19.52,37.52,High,42.09,19.52,Over,32.0,42.09,10.090000000000003,401520361,3,23,Win,Loss,-20,26
401531908,11/04/2023,03:00 PM,Louisiana @ Arkansas State,Arkansas State,Louisiana,Home,7.0,-8.2,15.2,High,57.62,-8.2,No Bet,59.5,57.62,0.0,401531908,37,17,Win,No Bet,20,54
401531399,11/04/2023,03:00 PM,UTSA @ North Texas,North Texas,UTSA,Home,7.5,-0.68,8.18,High,68.32,-0.68,No Bet,71.0,68.32,0.0,401531399,29,37,Loss,No Bet,-8,66
401531383,11/04/2023,03:00 PM,Florida Atlantic @ UAB,UAB,Florida Atlantic,No Bet,1.0,-0.02,0.0,,60.83,-0.02,No Bet,59.0,60.83,0.0,401531383,45,42,No Bet,No Bet,3,87
401531425,11/04/2023,03:00 PM,South Florida @ Memphis,Memphis,South Florida,Away,-13.5,17.73,31.23,High,71.77,17.73,Over,68.0,71.77,3.769999999999996,401531425,59,50,Win,Win,9,109
401531907,11/04/2023,03:30 PM,Coastal Carolina @ Old Dominion,Old Dominion,Coastal Carolina,No Bet,-1.0,-3.47,0.0,,45.26,-3.47,Under,51.5,45.26,6.240000000000002,401531907,24,28,No Bet,Loss,-4,52
401520367,11/04/2023,03:30 PM,Penn State @ Maryland,Maryland,Penn State,Home,8.5,-8.1,16.6,High,53.47,-8.1,No Bet,50.5,53.47,0.0,401520367,15,51,Loss,No Bet,-36,66
401520364,11/04/2023,03:30 PM,Missouri @ Georgia,Georgia,Missouri,Away,-14.5,11.97,26.47,High,53.3,11.97,No Bet,55.5,53.3,0.0,401520364,30,21,Win,No Bet,9,51
401531374,11/04/2023,03:30 PM,Tulane @ East Carolina,East Carolina,Tulane,Home,17.0,-6.38,23.38,High,38.53,-6.38,Under,44.5,38.53,5.969999999999999,401531374,10,13,Win,Win,-3,23
401525883,11/04/2023,03:30 PM,Oklahoma @ Oklahoma State,Oklahoma State,Oklahoma,Home,5.0,-7.97,12.97,High,60.92,-7.97,No Bet,62.5,60.92,0.0,401525883,27,24,Win,No Bet,3,51
401531906,11/04/2023,03:30 PM,James Madison @ Georgia State,Georgia State,James Madison,Home,6.0,-1.91,7.91,High,53.37,-1.91,No Bet,53.0,53.37,0.0,401531906,14,42,Loss,No Bet,-28,56
401520370,11/04/2023,03:30 PM,Illinois @ Minnesota,Minnesota,Illinois,Away,-2.0,7.86,9.86,High,43.91,7.86,No Bet,44.0,43.91,0.0,401520370,26,27,Win,No Bet,-1,53
401520373,11/04/2023,03:30 PM,Iowa @ Northwestern,Northwestern,Iowa,Home,5.0,-6.0,11.0,High,27.22,-6.0,Under,31.0,27.22,3.780000000000001,401520373,7,10,Win,Win,-3,17
401525881,11/04/2023,03:30 PM,UCF @ Cincinnati,Cincinnati,UCF,Home,3.5,-1.78,5.28,High,58.61,-1.78,No Bet,60.0,58.61,0.0,401525881,26,28,Win,No Bet,-2,54
401525541,11/04/2023,03:30 PM,Florida State @ Pittsburgh,Pittsburgh,Florida State,Home,21.5,-18.41,39.91,High,56.19,-18.41,Over,50.0,56.19,6.189999999999998,401525541,7,24,Win,Loss,-17,31
401525880,11/04/2023,03:30 PM,Houston @ Baylor,Baylor,Houston,Away,-2.5,1.85,4.35,High,56.79,1.85,No Bet,58.5,56.79,0.0,401525880,24,25,Win,No Bet,-1,49
401525543,11/04/2023,03:30 PM,Virginia Tech @ Louisville,Louisville,Virginia Tech,Away,-10.0,13.74,23.74,High,48.37,13.74,No Bet,48.5,48.37,0.0,401525543,34,3,Loss,No Bet,31,37
401520379,11/04/2023,04:00 PM,Auburn @ Vanderbilt,Vanderbilt,Auburn,Home,12.5,-8.46,20.96,High,48.47,-8.46,No Bet,50.0,48.47,0.0,401520379,15,31,Loss,No Bet,-16,46
401532610,11/04/2023,04:00 PM,Hawai'i @ Nevada,Nevada,Hawai'i,Away,-3.0,8.48,11.48,High,48.91,8.48,No Bet,50.0,48.91,0.0,401532610,14,27,Win,No Bet,-13,41
401531909,11/04/2023,04:00 PM,UL Monroe @ Southern Miss,Southern Miss,UL Monroe,Away,-3.0,3.11,6.109999999999999,High,57.6,3.11,No Bet,56.0,57.6,0.0,401531909,24,7,Loss,No Bet,17,31
401531343,11/04/2023,04:00 PM,Charlotte @ Tulsa,Tulsa,Charlotte,Away,-4.0,2.13,6.13,High,45.05,2.13,No Bet,48.0,45.05,0.0,401531343,26,33,Win,No Bet,-7,59
401531910,11/04/2023,05:00 PM,Georgia Southern @ Texas State,Texas State,Georgia Southern,Away,-2.5,0.23,2.73,High,65.73,0.23,No Bet,68.5,65.73,0.0,401531910,45,24,Loss,No Bet,21,69
401524047,11/04/2023,05:30 PM,California @ Oregon,Oregon,California,Away,-26.5,25.57,52.07,High,65.45,25.57,Over,61.5,65.45,3.950000000000003,401524047,63,19,Loss,Win,44,82
401532611,11/04/2023,06:00 PM,UNLV @ New Mexico,New Mexico,UNLV,Home,15.0,-6.63,21.63,High,66.31,-6.63,Over,58.0,66.31,8.310000000000002,401532611,14,56,Loss,Win,-42,70
401520366,11/04/2023,06:00 PM,Louisiana Tech @ Liberty,Liberty,Louisiana Tech,Away,-14.0,18.69,32.69,High,57.49,18.69,No Bet,59.0,57.49,0.0,401520366,56,30,Loss,No Bet,26,86
401520372,11/04/2023,06:00 PM,Middle Tennessee @ New Mexico State,New Mexico State,Middle Tennessee,Away,-3.0,11.75,14.75,High,51.45,11.75,Under,55.5,51.45,4.049999999999997,401520372,13,7,Loss,Win,6,20
401531905,11/04/2023,06:00 PM,Marshall @ App State,App State,Marshall,Away,-3.0,5.18,8.18,High,65.45,5.18,Over,57.5,65.45,7.950000000000003,401531905,31,9,Loss,Loss,22,40
401525885,11/04/2023,07:00 PM,BYU @ West Virginia,West Virginia,BYU,Away,-12.5,7.61,20.11,High,50.79,7.61,No Bet,49.0,50.79,0.0,401525885,37,7,Loss,No Bet,30,44
401532612,11/04/2023,07:00 PM,Utah State @ San Diego State,San Diego State,Utah State,Home,2.0,-4.6,6.6,High,63.56,-4.6,Over,56.5,63.56,7.060000000000002,401532612,24,32,Loss,Loss,-8,56
401525882,11/04/2023,07:00 PM,Kansas @ Iowa State,Iowa State,Kansas,Away,-2.5,3.05,5.55,High,52.19,3.05,No Bet,53.5,52.19,0.0,401525882,21,28,Win,No Bet,-7,49
401520371,11/04/2023,07:30 PM,Kentucky @ Mississippi State,Mississippi State,Kentucky,No Bet,5.5,5.14,0.0,,53.91,5.14,Over,44.5,53.91,9.409999999999997,401520371,3,24,No Bet,Loss,-21,27
401531440,11/04/2023,07:30 PM,SMU @ Rice,Rice,SMU,Home,13.0,-13.75,26.75,High,59.85,-13.75,No Bet,59.0,59.85,0.0,401531440,31,36,Win,No Bet,-5,67
401520368,11/04/2023,07:30 PM,Purdue @ Michigan,Michigan,Purdue,Away,-31.0,35.02,66.02000000000001,High,54.74,35.02,No Bet,54.0,54.74,0.0,401520368,41,13,Win,No Bet,28,54
401524048,11/04/2023,07:30 PM,Washington @ USC,USC,Washington,No Bet,3.0,1.52,0.0,,82.55,1.52,Over,76.0,82.55,6.549999999999997,401524048,42,52,No Bet,Win,-10,94
401520362,11/04/2023,07:45 PM,LSU @ Alabama,Alabama,LSU,Away,-3.0,0.63,3.63,High,65.23,0.63,Over,60.5,65.23,4.730000000000004,401520362,42,28,Loss,Win,14,70
401525544,11/04/2023,08:00 PM,Miami @ NC State,NC State,Miami,Home,6.5,-1.36,7.86,High,49.34,-1.36,Over,44.0,49.34,5.340000000000003,401525544,20,6,Win,Loss,14,26
401520378,11/04/2023,09:00 PM,Western Kentucky @ UTEP,UTEP,Western Kentucky,Home,10.0,-4.98,14.98,High,53.33,-4.98,No Bet,54.0,53.33,0.0,401520378,13,21,Win,No Bet,-8,34
401524050,11/04/2023,09:00 PM,Stanford @ Washington State,Washington State,Stanford,Away,-14.0,17.12,31.12,High,63.37,17.12,Over,58.0,63.37,5.369999999999997,401524050,7,10,Win,Loss,-3,17
401532608,11/04/2023,10:00 PM,Boise State @ Fresno State,Fresno State,Boise State,Away,-2.5,9.71,12.21,High,56.69,9.71,Over,53.5,56.69,3.1899999999999977,401532608,37,30,Loss,Win,7,67
401524046,11/04/2023,10:00 PM,Oregon State @ Colorado,Colorado,Oregon State,Home,13.0,-7.81,20.81,High,68.7,-7.81,Over,60.5,68.7,8.200000000000003,401524046,19,26,Win,Loss,-7,45
401524045,11/04/2023,10:30 PM,UCLA @ Arizona,Arizona,UCLA,No Bet,2.5,1.94,0.0,,42.0,1.94,Under,49.0,42.0,7.0,401524045,27,10,No Bet,Win,17,37
