game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401520313,10/10/2023,07:00 PM,Louisiana Tech @ Middle Tennessee,Middle Tennessee,Louisiana Tech,Away,-3.0,-0.32,2.68,High,53.99,-0.32,No Bet,54.0,53.99,0.0,401520313,31,23,Loss,No Bet,8,54
401520312,10/10/2023,07:30 PM,Liberty @ Jacksonville State,Jacksonville State,Liberty,Home,7.0,0.78,6.22,High,57.28,0.78,No Bet,59.0,57.28,0.0,401520312,13,31,Loss,No Bet,-18,44
401531888,10/10/2023,07:30 PM,Coastal Carolina @ App State,App State,Coastal Carolina,Away,-4.5,2.18,6.68,High,64.0,2.18,Over,59.0,64.0,5.0,401531888,24,27,Win,Loss,-3,51
401520314,10/11/2023,07:30 PM,UTEP @ Florida International,Florida International,UTEP,Away,-3.5,8.17,11.67,High,43.42,8.17,No Bet,43.0,43.42,0.0,401520314,14,27,Win,No Bet,-13,41
401520315,10/11/2023,09:00 PM,Sam Houston @ New Mexico State,New Mexico State,Sam Houston,Away,-4.0,8.3,12.3,High,40.59,8.3,No Bet,42.5,40.59,0.0,401520315,27,13,Loss,No Bet,14,40
401525862,10/12/2023,07:00 PM,West Virginia @ Houston,Houston,West Virginia,Home,3.0,-2.57,5.57,High,48.41,-2.57,No Bet,49.5,48.41,0.0,401525862,41,39,Win,No Bet,2,80
401531415,10/12/2023,07:30 PM,SMU @ East Carolina,East Carolina,SMU,Home,11.5,-6.88,18.38,High,40.99,-6.88,Under,48.5,40.99,7.509999999999998,401531415,10,31,Loss,Win,-21,41
401531371,10/13/2023,07:00 PM,Tulane @ Memphis,Memphis,Tulane,No Bet,4.5,3.98,0.0,,47.95,3.98,Under,54.5,47.95,6.549999999999997,401531371,21,31,No Bet,Win,-10,52
401532594,10/13/2023,08:00 PM,Fresno State @ Utah State,Utah State,Fresno State,Home,5.5,2.2,3.3,High,64.88,2.2,Over,55.5,64.88,9.379999999999995,401532594,32,37,Win,Win,-5,69
401524029,10/13/2023,10:00 PM,Stanford @ Colorado,Colorado,Stanford,Away,-13.0,15.67,28.67,High,58.17,15.67,No Bet,59.0,58.17,0.0,401524029,43,46,Win,No Bet,-3,89
