game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401539476,12/01/2023,07:00 PM,New Mexico State @ Liberty,Liberty,New Mexico State,Away,-9.5,12.21,21.71,High,55.59,12.21,No Bet,58.0,55.59,0.0,401539476,49,35,Loss,No Bet,14,84
401539475,12/01/2023,08:00 PM,Oregon @ Washington,Washington,Oregon,Home,10.0,-9.8,19.8,High,53.39,-9.8,Under,65.5,53.39,12.11,401539475,34,31,Win,Win,3,65
401539481,12/02/2023,12:00 PM,Miami (OH) @ Toledo,Toledo,Miami (OH),Away,-7.0,2.89,9.89,High,43.01,2.89,No Bet,43.0,43.01,0.0,401539481,14,23,Win,No Bet,-9,37
401539479,12/02/2023,12:00 PM,Oklahoma State @ Texas,Texas,Oklahoma State,Away,-14.5,14.79,29.29,High,51.65,14.79,Under,57.5,51.65,5.850000000000001,401539479,49,21,Loss,Loss,28,70
401539482,12/02/2023,03:00 PM,Boise State @ UNLV,UNLV,Boise State,No Bet,2.5,4.57,0.0,,64.06,4.57,No Bet,62.0,64.06,0.0,401539482,20,44,No Bet,No Bet,-24,64
401539484,12/02/2023,04:00 PM,App State @ Troy,Troy,App State,Away,-5.5,10.08,15.58,High,51.53,10.08,No Bet,53.0,51.53,0.0,401539484,49,23,Loss,No Bet,26,72
401539477,12/02/2023,04:00 PM,SMU @ Tulane,Tulane,SMU,Home,-2.5,-7.2,4.7,High,51.52,-7.2,Over,47.5,51.52,4.020000000000003,401539477,14,26,Loss,Loss,-12,40
401539483,12/02/2023,04:00 PM,Georgia @ Alabama,Alabama,Georgia,Home,5.0,-2.63,7.63,High,47.38,-2.63,Under,53.5,47.38,6.119999999999997,401539483,27,24,Win,Win,3,51
401539480,12/02/2023,08:00 PM,Michigan @ Iowa,Iowa,Michigan,Home,21.0,-20.88,41.879999999999995,High,30.29,-20.88,Under,36.0,30.29,5.710000000000001,401539480,0,26,Loss,Win,-26,26
401539478,12/02/2023,08:00 PM,Louisville @ Florida State,Florida State,Louisville,Away,1.5,9.0,7.5,High,50.15,9.0,Over,45.5,50.15,4.649999999999999,401539478,16,6,Loss,Loss,10,22
