game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401520277,09/28/2023,07:30 PM,Middle Tennessee @ Western Kentucky,Western Kentucky,Middle Tennessee,Away,-5.5,12.42,17.92,High,64.48,12.42,Over,60.0,64.48,4.480000000000004,401520277,31,10,Loss,Loss,21,41
401531339,09/28/2023,07:30 PM,Temple @ Tulsa,Tulsa,Temple,Away,-3.5,9.42,12.92,High,53.97,9.42,No Bet,54.5,53.97,0.0,401531339,48,26,Loss,No Bet,22,74
401520276,09/28/2023,08:00 PM,Jacksonville State @ Sam Houston,Sam Houston,Jacksonville State,Home,6.5,-2.52,9.02,High,30.69,-2.52,Under,36.0,30.69,5.309999999999999,401520276,28,35,Loss,Loss,-7,63
401525512,09/29/2023,07:00 PM,Louisville @ NC State,NC State,Louisville,Home,3.0,-2.23,5.23,High,57.79,-2.23,No Bet,55.5,57.79,0.0,401525512,10,13,Push,No Bet,-3,23
401520278,09/29/2023,09:00 PM,Louisiana Tech @ UTEP,UTEP,Louisiana Tech,Away,1.0,3.79,2.79,High,51.26,3.79,No Bet,52.5,51.26,0.0,401520278,10,24,Win,No Bet,-14,34
401524020,09/29/2023,09:00 PM,Utah @ Oregon State,Oregon State,Utah,Away,-3.0,11.45,14.45,High,39.95,11.45,Under,44.5,39.95,4.549999999999997,401524020,21,7,Loss,Win,14,28
401525851,09/29/2023,10:15 PM,Cincinnati @ BYU,BYU,Cincinnati,Away,-2.5,4.22,6.72,High,50.75,4.22,No Bet,48.0,50.75,0.0,401525851,35,27,Loss,No Bet,8,62
401520282,09/30/2023,12:00 PM,Florida @ Kentucky,Kentucky,Florida,Away,-2.5,5.99,8.49,High,42.32,5.99,Under,46.5,42.32,4.18,401520282,33,14,Loss,Loss,19,47
401525514,09/30/2023,12:00 PM,Clemson @ Syracuse,Syracuse,Clemson,Away,7.0,14.63,7.630000000000001,High,51.24,14.63,No Bet,53.5,51.24,0.0,401525514,14,31,Win,No Bet,-17,45
401520287,09/30/2023,12:00 PM,Penn State @ Northwestern,Northwestern,Penn State,Home,25.5,-11.17,36.67,High,59.44,-11.17,Over,46.0,59.44,13.439999999999998,401520287,13,41,Loss,Win,-28,54
401520292,09/30/2023,12:00 PM,Utah State @ UConn,UConn,Utah State,Home,4.5,-8.6,13.1,High,61.4,-8.6,Over,51.0,61.4,10.4,401520292,33,34,Win,Win,-1,67
401531880,09/30/2023,12:00 PM,South Alabama @ James Madison,James Madison,South Alabama,Away,-3.5,12.73,16.23,High,51.33,12.73,No Bet,52.0,51.33,0.0,401531880,31,23,Loss,No Bet,8,54
401520284,09/30/2023,12:00 PM,Louisiana @ Minnesota,Minnesota,Louisiana,Away,-10.0,5.08,15.08,High,50.33,5.08,No Bet,47.5,50.33,0.0,401520284,35,24,Loss,No Bet,11,59
401532412,09/30/2023,12:00 PM,Buffalo @ Akron,Akron,Buffalo,Away,-2.5,9.61,12.11,High,63.44,9.61,Over,55.5,63.44,7.939999999999998,401532412,10,13,Win,Loss,-3,23
401531370,09/30/2023,12:00 PM,UAB @ Tulane,Tulane,UAB,Away,-22.0,17.01,39.010000000000005,High,53.84,17.01,Under,57.0,53.84,3.1599999999999966,401531370,35,23,Win,Loss,12,58
401524023,09/30/2023,12:00 PM,USC @ Colorado,Colorado,USC,Home,21.5,-5.4,26.9,High,74.39,-5.4,No Bet,74.5,74.39,0.0,401524023,41,48,Win,No Bet,-7,89
401520279,09/30/2023,12:00 PM,Texas A&M @ Arkansas,Arkansas,Texas A&M,Home,6.5,-11.46,17.96,High,54.15,-11.46,No Bet,54.5,54.15,0.0,401520279,22,34,Loss,No Bet,-12,56
401532410,09/30/2023,01:30 PM,Eastern Michigan @ Central Michigan,Central Michigan,Eastern Michigan,Away,-7.5,9.52,17.02,High,45.22,9.52,No Bet,47.5,45.22,0.0,401532410,26,23,Win,No Bet,3,49
401525513,09/30/2023,02:00 PM,Virginia @ Boston College,Boston College,Virginia,Away,-3.0,9.55,12.55,High,64.26,9.55,Over,55.0,64.26,9.260000000000003,401525513,27,24,Push,Loss,3,51
401532413,09/30/2023,02:30 PM,Miami (OH) @ Kent State,Kent State,Miami (OH),Home,14.5,-11.1,25.6,High,53.0,-11.1,Over,49.5,53.0,3.5,401532413,3,23,Loss,Loss,-20,26
401524022,09/30/2023,03:00 PM,Arizona State @ California,California,Arizona State,Away,-11.5,25.31,36.81,High,45.56,25.31,Under,49.5,45.56,3.9399999999999977,401524022,24,21,Win,Win,3,45
401525856,09/30/2023,03:30 PM,Baylor @ UCF,UCF,Baylor,Away,-11.5,23.62,35.120000000000005,High,51.98,23.62,Under,56.0,51.98,4.020000000000003,401525856,35,36,Win,Loss,-1,71
401520290,09/30/2023,03:30 PM,Wagner @ Rutgers,Rutgers,Wagner,Away,-46.0,19.87,65.87,High,38.57,19.87,Under,52.5,38.57,13.93,401520290,52,3,Loss,Loss,49,55
401520280,09/30/2023,03:30 PM,Georgia @ Auburn,Auburn,Georgia,Home,14.5,7.15,7.35,High,42.53,7.15,Under,47.0,42.53,4.469999999999999,401520280,20,27,Win,Push,-7,47
401531424,09/30/2023,03:30 PM,South Florida @ Navy,Navy,South Florida,Away,-4.0,8.22,12.22,High,44.85,8.22,Under,54.5,44.85,9.65,401531424,30,44,Win,Loss,-14,74
401532411,09/30/2023,03:30 PM,Northern Illinois @ Toledo,Toledo,Northern Illinois,Away,-13.5,18.5,32.0,High,48.99,18.5,No Bet,50.0,48.99,0.0,401532411,35,33,Win,No Bet,2,68
401520283,09/30/2023,03:30 PM,Indiana @ Maryland,Maryland,Indiana,Away,-14.0,18.41,32.41,High,44.69,18.41,Under,50.0,44.69,5.310000000000002,401520283,44,17,Loss,Loss,27,61
401520289,09/30/2023,03:30 PM,Illinois @ Purdue,Purdue,Illinois,Away,-1.0,5.74,6.74,High,52.73,5.74,No Bet,53.0,52.73,0.0,401520289,44,19,Loss,No Bet,25,63
401532409,09/30/2023,03:30 PM,Ball State @ Western Michigan,Western Michigan,Ball State,Away,-1.0,10.42,11.42,High,59.91,10.42,Over,52.0,59.91,7.909999999999997,401532409,42,24,Loss,Win,18,66
401526836,09/30/2023,03:30 PM,Arkansas State @ Massachusetts,Massachusetts,Arkansas State,Away,-1.5,14.71,16.21,High,66.07,14.71,Over,55.0,66.07,11.069999999999991,401526836,28,52,Win,Win,-24,80
401531881,09/30/2023,03:30 PM,Old Dominion @ Marshall,Marshall,Old Dominion,Away,-14.0,14.08,28.08,High,46.08,14.08,No Bet,47.0,46.08,0.0,401531881,41,35,Win,No Bet,6,76
401525854,09/30/2023,03:30 PM,Kansas @ Texas,Texas,Kansas,Away,-17.0,17.62,34.620000000000005,High,50.66,17.62,Under,63.0,50.66,12.340000000000003,401525854,40,14,Loss,Win,26,54
401525855,09/30/2023,03:30 PM,Houston @ Texas Tech,Texas Tech,Houston,Away,-10.0,12.59,22.59,High,54.52,12.59,Over,51.5,54.52,3.020000000000003,401525855,49,28,Loss,Win,21,77
401525515,09/30/2023,03:30 PM,Bowling Green @ Georgia Tech,Georgia Tech,Bowling Green,Away,-22.5,17.0,39.5,High,62.26,17.0,Over,52.5,62.26,9.759999999999998,401525515,27,38,Win,Win,-11,65
401520286,09/30/2023,03:30 PM,Michigan @ Nebraska,Nebraska,Michigan,Home,17.5,-6.99,24.49,High,34.65,-6.99,Under,40.0,34.65,5.350000000000001,401520286,7,45,Loss,Loss,-38,52
401531429,09/30/2023,04:00 PM,Boise State @ Memphis,Memphis,Boise State,Away,-3.5,12.34,15.84,High,57.0,12.34,No Bet,59.5,57.0,0.0,401531429,35,32,Win,No Bet,3,67
401532586,09/30/2023,04:00 PM,Hawai'i @ UNLV,UNLV,Hawai'i,Away,-11.0,15.35,26.35,High,60.49,15.35,No Bet,59.0,60.49,0.0,401532586,44,20,Loss,No Bet,24,64
401532588,09/30/2023,04:00 PM,New Mexico @ Wyoming,Wyoming,New Mexico,Away,-14.0,6.6,20.6,High,48.34,6.6,Over,41.0,48.34,7.340000000000003,401532588,35,26,Win,Win,9,61
401520293,09/30/2023,04:00 PM,Missouri @ Vanderbilt,Vanderbilt,Missouri,Home,13.5,-0.05,13.55,High,60.87,-0.05,Over,56.0,60.87,4.869999999999997,401520293,21,38,Loss,Win,-17,59
401520288,09/30/2023,06:00 PM,LSU @ Ole Miss,Ole Miss,LSU,Away,3.0,12.44,9.44,High,65.37,12.44,No Bet,65.5,65.37,0.0,401520288,55,49,Loss,No Bet,6,104
401524024,09/30/2023,06:30 PM,Oregon @ Stanford,Stanford,Oregon,Home,27.0,-21.61,48.61,High,58.24,-21.61,No Bet,61.0,58.24,0.0,401524024,6,42,Loss,No Bet,-36,48
401531878,09/30/2023,07:00 PM,Coastal Carolina @ Georgia Southern,Georgia Southern,Coastal Carolina,Away,-6.0,8.6,14.6,High,51.49,8.6,Under,62.0,51.49,10.509999999999998,401531878,38,28,Loss,Loss,10,66
401525852,09/30/2023,07:00 PM,Iowa State @ Oklahoma,Oklahoma,Iowa State,Away,-20.0,32.21,52.21,High,50.76,32.21,No Bet,48.5,50.76,0.0,401525852,50,20,Loss,No Bet,30,70
401531879,09/30/2023,07:00 PM,Troy @ Georgia State,Georgia State,Troy,Away,-1.0,16.83,17.83,High,54.25,16.83,No Bet,51.5,54.25,0.0,401531879,7,28,Win,No Bet,-21,35
