game_id,season,week,home_team,away_team,Date,Time,Spread Prediction,home_team_spread_line,edge_spread,Spread Bet,Total Prediction,total_line,edge_total,Total Bet,id,home_points,away_points,home_margin,total_score,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401643730,2024,7,Fresno State,Washington State,10/12/2024,07:00 PM,-1.040273408684829,3.5,2.459726591315171,Home,64.26000928133573,60.0,4.260009281335726,Over,401643730,17.0,25.0,-8.0,42.0,Loss,Loss,-8.0,42.0
401628388,2024,7,LSU,Ole Miss,10/12/2024,07:30 PM,-10.35897476631353,4.0,-6.35897476631353,Away,66.16814596034436,64.5,1.6681459603443614,Over,401628388,29.0,26.0,3.0,55.0,Loss,Loss,3.0,55.0
401628515,2024,7,Oregon,Ohio State,10/12/2024,07:30 PM,-3.5964518059953487,3.5,-0.0964518059953487,Away,57.01694939581545,54.5,2.516949395815452,Over,401628515,32.0,31.0,1.0,63.0,Loss,Win,1.0,63.0
401643731,2024,7,Nevada,Oregon State,10/12/2024,07:30 PM,4.197363721475517,3.0,7.197363721475517,Home,48.71262547952685,47.0,1.7126254795268494,Over,401643731,42.0,37.0,5.0,79.0,Win,Win,5.0,79.0
401643806,2024,7,Louisiana,App State,10/12/2024,07:30 PM,19.22700713363132,-10.0,9.227007133631322,Home,65.46467977399608,64.5,0.9646797739960816,Over,401643806,34.0,24.0,10.0,58.0,Push,Loss,10.0,58.0
401628387,2024,7,Kentucky,Vanderbilt,10/12/2024,07:45 PM,2.8207989289714845,-13.0,-10.179201071028515,Away,50.76357313592115,44.5,6.263573135921149,Over,401628387,13.0,20.0,-7.0,33.0,Win,Loss,-7.0,33.0
401643804,2024,7,Georgia Southern,Marshall,10/12/2024,08:00 PM,2.6738316697669013,1.0,3.673831669766902,Home,52.12190376918167,58.0,-5.878096230818329,Under,401643804,24.0,23.0,1.0,47.0,Win,Win,1.0,47.0
401635574,2024,7,NC State,Syracuse,10/12/2024,08:00 PM,-10.863735683642911,1.0,-9.863735683642911,Away,57.83434105144814,51.5,6.334341051448142,Over,401635574,17.0,24.0,-7.0,41.0,Win,Loss,-7.0,41.0
401636896,2024,7,West Virginia,Iowa State,10/12/2024,08:00 PM,-4.501620783565944,3.0,-1.5016207835659436,Away,62.30173557353908,54.0,8.301735573539077,Over,401636896,16.0,28.0,-12.0,44.0,Win,Loss,-12.0,44.0
401628514,2024,7,UCLA,Minnesota,10/12/2024,09:00 PM,-5.116281905827202,3.5,-1.6162819058272024,Away,57.168366250574245,39.0,18.168366250574245,Over,401628514,17.0,21.0,-4.0,38.0,Win,Loss,-4.0,38.0
401636894,2024,7,Colorado,Kansas State,10/12/2024,10:15 PM,-1.0202631953839791,3.5,2.479736804616021,Home,58.568983153586835,55.0,3.568983153586835,Over,401636894,28.0,31.0,-3.0,59.0,Win,Win,-3.0,59.0
401643728,2024,7,Hawai'i,Boise State,10/12/2024,11:00 PM,-7.795551340536296,21.0,13.204448659463704,Home,58.73621813581108,60.0,-1.2637818641889211,Under,401643728,7.0,28.0,-21.0,35.0,Push,Win,-21.0,35.0
