game_id,season,week,home_team,away_team,Date,Time,Spread Prediction,home_team_spread_line,edge_spread,Spread Bet,Total Prediction,total_line,edge_total,Total Bet,id,home_points,away_points,home_margin,total_score,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401629044,2024,6,Northern Illinois,Massachusetts,10/05/2024,12:00 PM,19.178680299864965,-14.0,5.178680299864965,Home,59.41731519983192,41.0,18.41731519983192,Over,401629044,34.0,20.0,14.0,54.0,Push,Win,14.0,54.0
401635638,2024,6,NC State,Wake Forest,10/05/2024,12:00 PM,3.0528145018581516,-4.0,-0.9471854981418484,Away,55.39723110177189,52.5,2.8972311017718866,Over,401635638,30.0,34.0,-4.0,64.0,Win,Win,-4.0,64.0
401635572,2024,6,North Carolina,Pittsburgh,10/05/2024,12:00 PM,-0.1153849948488021,2.5,2.384615005151198,Home,56.466496183395535,62.5,-6.033503816604465,Under,401635572,24.0,34.0,-10.0,58.0,Loss,Win,-10.0,58.0
401635571,2024,6,Louisville,SMU,10/05/2024,12:00 PM,10.299317335036136,-7.0,3.299317335036136,Home,60.17016692325927,55.0,5.1701669232592735,Over,401635571,27.0,34.0,-7.0,61.0,Loss,Win,-7.0,61.0
401635567,2024,6,Virginia,Boston College,10/05/2024,12:00 PM,4.507573377539368,-2.0,2.5075733775393676,Home,59.004926663704794,52.5,6.5049266637047936,Over,401635567,24.0,14.0,10.0,38.0,Win,Loss,10.0,38.0
401643722,2024,6,Air Force,Navy,10/05/2024,12:00 PM,-12.470769355685375,10.0,-2.470769355685375,Away,47.07127177279191,37.0,10.07127177279191,Over,401643722,7.0,34.0,-27.0,41.0,Win,Win,-27.0,41.0
401645338,2024,6,UAB,Tulane,10/05/2024,01:00 PM,-10.748339153511518,20.0,9.251660846488482,Home,50.0416568076293,52.0,-1.9583431923706984,Under,401645338,20.0,71.0,-51.0,91.0,Loss,Loss,-51.0,91.0
401644741,2024,6,Ball State,Western Michigan,10/05/2024,02:00 PM,-1.4486639939243524,10.0,8.551336006075648,Home,51.38272155813646,58.0,-6.61727844186354,Under,401644741,42.0,45.0,-3.0,87.0,Win,Loss,-3.0,87.0
401635573,2024,6,Stanford,Virginia Tech,10/05/2024,03:30 PM,-7.620291810042277,8.5,0.8797081899577233,Home,53.45070674483027,49.5,3.95070674483027,Over,401635573,7.0,31.0,-24.0,38.0,Loss,Loss,-24.0,38.0
401645340,2024,6,Charlotte,East Carolina,10/05/2024,03:30 PM,2.379430358240662,9.5,11.87943035824066,Home,57.062319510216994,47.5,9.562319510216994,Over,401645340,55.0,24.0,31.0,79.0,Win,Win,31.0,79.0
401644740,2024,6,Akron,Bowling Green,10/05/2024,03:30 PM,-9.376476422145195,16.5,7.123523577854803,Home,60.85551552514687,48.5,12.35551552514687,Over,401644740,20.0,27.0,-7.0,47.0,Win,Loss,-7.0,47.0
401629033,2024,6,UConn,Temple,10/05/2024,03:30 PM,21.214643800898397,-17.5,3.714643800898397,Home,63.82695596325815,49.5,14.32695596325815,Over,401629033,29.0,20.0,9.0,49.0,Loss,Loss,9.0,49.0
401643799,2024,6,Marshall,App State,10/05/2024,03:30 PM,15.5365715263176,-3.0,12.5365715263176,Home,53.040215567183765,56.5,-3.4597844328162353,Under,401643799,52.0,37.0,15.0,89.0,Win,Loss,15.0,89.0
401644684,2024,6,Toledo,Miami (OH),10/05/2024,03:30 PM,14.964445067186638,-4.5,10.464445067186638,Home,56.871832665018566,43.5,13.371832665018566,Over,401644684,30.0,20.0,10.0,50.0,Win,Win,10.0,50.0
401628381,2024,6,Georgia,Auburn,10/05/2024,03:30 PM,16.86841642263161,-21.0,-4.131583577368389,Away,58.059459291885,50.5,7.559459291884998,Over,401628381,31.0,13.0,18.0,44.0,Win,Loss,18.0,44.0
401628504,2024,6,Ohio State,Iowa,10/05/2024,03:30 PM,17.48527089190908,-17.0,0.4852708919090815,Home,57.51869615857927,46.0,11.518696158579267,Over,401628504,35.0,7.0,28.0,42.0,Win,Loss,28.0,42.0
401628382,2024,6,South Carolina,Ole Miss,10/05/2024,03:30 PM,-12.425807037241546,10.0,-2.4258070372415457,Away,52.26782304485023,53.5,-1.232176955149768,Under,401628382,3.0,27.0,-24.0,30.0,Win,Win,-24.0,30.0
401628503,2024,6,Northwestern,Indiana,10/05/2024,03:30 PM,-14.256199602583568,12.5,-1.7561996025835676,Away,56.32650481027039,40.5,15.826504810270391,Over,401628503,24.0,41.0,-17.0,65.0,Win,Win,-17.0,65.0
401636890,2024,6,Oklahoma State,West Virginia,10/05/2024,04:00 PM,6.364932937508158,-2.5,3.864932937508158,Home,61.399150778367975,64.5,-3.100849221632025,Under,401636890,14.0,38.0,-24.0,52.0,Loss,Win,-24.0,52.0
401628508,2024,6,Nebraska,Rutgers,10/05/2024,04:00 PM,3.473387238676392,-7.0,-3.526612761323608,Away,65.64034711098952,39.5,26.140347110989524,Over,401628508,14.0,7.0,7.0,21.0,Push,Loss,7.0,21.0
401628384,2024,6,Vanderbilt,Alabama,10/05/2024,04:15 PM,-1.9191239027246365,23.0,21.080876097275365,Home,59.63070398096379,53.5,6.130703980963787,Over,401628384,40.0,35.0,5.0,75.0,Win,Win,5.0,75.0
401643724,2024,6,Oregon State,Colorado State,10/05/2024,06:30 PM,5.5087008486406415,-10.5,-4.9912991513593585,Away,50.970555713447,47.0,3.9705557134469984,Over,401643724,39.0,31.0,8.0,70.0,Win,Win,8.0,70.0
401643723,2024,6,Boise State,Utah State,10/05/2024,07:00 PM,23.360491361986536,-28.0,-4.639508638013464,Away,65.49324518366971,66.5,-1.006754816330286,Under,401643723,62.0,30.0,32.0,92.0,Loss,Loss,32.0,92.0
401643802,2024,6,Southern Miss,Louisiana,10/05/2024,07:00 PM,-12.573991524182816,17.5,4.926008475817184,Home,57.51856007906145,57.5,0.0185600790614515,Over,401643802,13.0,23.0,-10.0,36.0,Win,Loss,-10.0,36.0
401635569,2024,6,Florida State,Clemson,10/05/2024,07:00 PM,-7.100671656006432,16.5,9.399328343993568,Home,62.52242661664389,47.0,15.522426616643884,Over,401635569,13.0,29.0,-16.0,42.0,Win,Loss,-16.0,42.0
401643798,2024,6,Coastal Carolina,Old Dominion,10/05/2024,07:00 PM,5.3979969213842445,-4.0,1.3979969213842445,Home,48.37168592153477,51.5,-3.1283140784652304,Under,401643798,45.0,37.0,8.0,82.0,Win,Loss,8.0,82.0
401643800,2024,6,Arkansas State,South Alabama,10/05/2024,07:00 PM,-10.588582726832708,2.5,-8.088582726832707,Away,53.63403671135398,62.5,-8.865963288646022,Under,401643800,18.0,16.0,2.0,34.0,Loss,Win,2.0,34.0
401643801,2024,6,UL Monroe,James Madison,10/05/2024,07:00 PM,-9.351189079280958,16.5,7.148810920719042,Home,47.98469269334469,48.0,-0.0153073066553162,Under,401643801,21.0,19.0,2.0,40.0,Win,Win,2.0,40.0
401628505,2024,6,Washington,Michigan,10/05/2024,07:30 PM,13.242719943043308,-1.5,11.742719943043308,Home,56.575632478361705,39.5,17.075632478361705,Over,401628505,27.0,17.0,10.0,44.0,Win,Win,10.0,44.0
401628379,2024,6,Arkansas,Tennessee,10/05/2024,07:30 PM,-6.844293355757678,14.0,7.155706644242322,Home,63.89851793643807,57.0,6.898517936438068,Over,401628379,19.0,14.0,5.0,33.0,Win,Loss,5.0,33.0
401628507,2024,6,Minnesota,USC,10/05/2024,07:30 PM,4.891940972700538,8.5,13.39194097270054,Home,61.100366028831914,45.5,15.600366028831914,Over,401628507,24.0,17.0,7.0,41.0,Win,Loss,7.0,41.0
401636889,2024,6,Iowa State,Baylor,10/05/2024,07:30 PM,11.54427691463221,-13.0,-1.45572308536779,Away,56.99516563461078,45.0,11.995165634610778,Over,401636889,43.0,21.0,22.0,64.0,Loss,Win,22.0,64.0
401643726,2024,6,San José State,Nevada,10/05/2024,07:30 PM,5.170302586803539,-7.0,-1.8296974131964616,Away,52.13197282491012,51.0,1.1319728249101215,Over,401643726,35.0,31.0,4.0,66.0,Win,Win,4.0,66.0
401628380,2024,6,Florida,UCF,10/05/2024,07:45 PM,-3.501505337612812,1.0,-2.501505337612812,Away,53.35400111864779,62.0,-8.645998881352213,Under,401628380,24.0,13.0,11.0,37.0,Loss,Win,11.0,37.0
401636888,2024,6,Arizona State,Kansas,10/05/2024,08:00 PM,-0.9145341554234924,-2.5,-3.4145341554234925,Away,52.23491751227081,50.0,2.234917512270812,Over,401636888,35.0,31.0,4.0,66.0,Loss,Win,4.0,66.0
401635570,2024,6,Georgia Tech,Duke,10/05/2024,08:00 PM,-0.9059808624451442,-10.0,-10.905980862445144,Away,51.353777730898,52.5,-1.1462222691019974,Under,401635570,24.0,14.0,10.0,38.0,Push,Win,10.0,38.0
401643725,2024,6,San Diego State,Hawai'i,10/05/2024,08:00 PM,-6.841694382483023,-1.5,-8.341694382483023,Away,44.72106548184517,47.5,-2.778934518154827,Under,401643725,27.0,24.0,3.0,51.0,Loss,Loss,3.0,51.0
401635568,2024,6,California,Miami,10/05/2024,10:30 PM,-15.640593878707232,10.0,-5.640593878707232,Away,67.90997611443139,54.0,13.909976114431387,Over,401635568,38.0,39.0,-1.0,77.0,Loss,Win,-1.0,77.0
401636887,2024,6,Arizona,Texas Tech,10/05/2024,11:00 PM,7.063773079377816,-6.0,1.0637730793778155,Home,55.58741937399868,63.5,-7.912580626001322,Under,401636887,22.0,28.0,-6.0,50.0,Loss,Win,-6.0,50.0
