game_id,Year,Week,Date,Time,Game,home_team,away_team,Spread,home_team_spread_line,Over/Under,total_line,home_moneyline,away_moneyline,Spread Prediction,Total Prediction,predicted_spread_std_dev,predicted_total_std_dev,edge_spread,edge_total,Spread Bet,bet_units_spread,spread_bet_reason,Total Bet,bet_units_total,total_bet_reason,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401643788,2024,3,2024-09-12,19:30:00,Northwestern State @ South Alabama,South Alabama,Northwestern State,South Alabama -36.5,-36.5,60.5,60.5,-7500.0,2500.0,20.727907215067777,64.17871633550058,4.490712042729162,2.076263722123443,15.772092784932225,3.6787163355005816,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401643788,87.0,10.0,No Bet,No Bet,77.0,97.0
401636867,2024,3,2024-09-12,19:30:00,Arizona State @ Texas State,Texas State,Arizona State,Texas State -2.5,-2.5,58.5,58.5,-145.0,125.0,4.5847016024839595,60.96241513174907,3.99673810974341,0.6028081928887765,2.0847016024839595,2.462415131749069,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401636867,28.0,31.0,No Bet,No Bet,-3.0,59.0
401636863,2024,3,2024-09-13,19:00:00,UNLV @ Kansas,Kansas,UNLV,Kansas -7.0,-7.0,57.0,57.0,-345.0,275.0,12.250469566832315,51.182355835019955,3.120744346052606,1.534138771008024,5.250469566832315,5.817644164980045,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401636863,20.0,23.0,No Bet,No Bet,-3.0,43.0
401636864,2024,3,2024-09-13,20:00:00,Arizona @ Kansas State,Kansas State,Arizona,Kansas State -7.0,-7.0,58.0,58.0,-258.0,210.0,12.311893462036906,59.90724144671522,2.855790186065811,1.181050866808622,5.311893462036906,1.9072414467152183,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401636864,31.0,7.0,No Bet,No Bet,24.0,38.0
401635546,2024,3,2024-09-14,12:00:00,Louisiana Tech @ NC State,NC State,Louisiana Tech,NC State -20.5,-20.5,47.5,47.5,-1200.0,750.0,-3.4721785378717933,50.857819051556845,0.8001717355268737,0.0849073043635648,23.972178537871795,3.357819051556845,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401635546,30.0,20.0,No Bet,No Bet,10.0,50.0
401636865,2024,3,2024-09-14,12:00:00,Cincinnati @ Miami (OH),Miami (OH),Cincinnati,Miami (OH) +3.5,3.5,47.5,47.5,130.0,-150.0,0.8166733046984916,51.380114448358995,0.2966740394082042,6.001500070043647,4.316673304698492,3.880114448358995,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401636865,16.0,27.0,No Bet,No Bet,-11.0,43.0
401636868,2024,3,2024-09-14,12:00:00,North Texas @ Texas Tech,Texas Tech,North Texas,Texas Tech -10.5,-10.5,70.5,70.5,-360.0,290.0,-0.939096299584304,59.86705475902112,5.524030013141361,1.102741275813564,11.439096299584303,10.632945240978875,none,0.0,No Bet - Low Confidence,under,3.12,Bet Placed,401636868,66.0,21.0,No Bet,Loss,45.0,87.0
401635542,2024,3,2024-09-14,12:00:00,Memphis @ Florida State,Florida State,Memphis,Florida State -7.0,-7.0,52.0,52.0,-258.0,210.0,-15.2871257038572,54.6936194187041,4.98920224229656,1.4940368210272688,22.2871257038572,2.6936194187041025,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Small Edge,401635542,12.0,20.0,No Bet,No Bet,-8.0,32.0
401628359,2024,3,2024-09-14,12:00:00,LSU @ South Carolina,South Carolina,LSU,South Carolina +7.0,7.0,50.0,50.0,205.0,-250.0,8.205726418700051,51.74943954524347,0.2099085416520172,0.7812064806484713,15.205726418700053,1.7494395452434688,home,3.12,Bet Placed,none,0.0,No Bet - Small Edge,401628359,33.0,36.0,Win,No Bet,-3.0,69.0
401628479,2024,3,2024-09-14,12:00:00,Arkansas State @ Michigan,Michigan,Arkansas State,Michigan -22.0,-22.0,47.5,47.5,-1800.0,1000.0,11.547310955830293,51.78987432953879,1.1341636617878834,1.4513330013334276,10.452689044169707,4.28987432953879,away,3.12,Bet Placed,none,0.0,No Bet - Small Edge,401628479,28.0,18.0,Win,No Bet,10.0,46.0
401628475,2024,3,2024-09-14,12:00:00,Central Michigan @ Illinois,Illinois,Central Michigan,Illinois -21.5,-21.5,49.5,49.5,-1600.0,900.0,27.980136620908883,46.173377694185675,0.7726192257357358,6.143041855402373,6.480136620908883,3.3266223058143254,home,3.12,Bet Placed,none,0.0,No Bet - Small Edge,401628475,30.0,9.0,Loss,No Bet,21.0,39.0
401636869,2024,3,2024-09-14,12:00:00,Oklahoma State @ Tulsa,Tulsa,Oklahoma State,Tulsa +17.5,17.5,62.5,62.5,600.0,-900.0,13.014734620239189,62.64921534336785,1.6909904591970093,2.960292286594246,30.51473462023919,0.1492153433678495,home,3.12,Bet Placed,none,0.0,No Bet - Small Edge,401636869,10.0,45.0,Loss,No Bet,-35.0,55.0
401628350,2024,3,2024-09-14,12:00:00,Alabama @ Wisconsin,Wisconsin,Alabama,Wisconsin +15.5,15.5,51.0,51.0,470.0,-650.0,-2.2990804425785627,53.37030440927538,1.8542623596667407,0.7062082740052169,13.200919557421438,2.370304409275377,home,3.12,Bet Placed,none,0.0,No Bet - Small Edge,401628350,10.0,42.0,Loss,No Bet,-32.0,52.0
401628357,2024,3,2024-09-14,12:45:00,Boston College @ Missouri,Missouri,Boston College,Missouri -14.5,-14.5,51.5,51.5,-600.0,450.0,10.825940782082254,50.226678671121,5.646328505227438,2.509976075470732,3.674059217917746,1.2733213288789995,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401628357,27.0,21.0,No Bet,No Bet,6.0,48.0
401629041,2024,3,2024-09-14,13:00:00,Massachusetts @ Buffalo,Buffalo,Massachusetts,Buffalo -3.5,-3.5,45.5,45.5,-165.0,140.0,7.8475741298209085,46.52708648375727,2.9429662509816445,0.2503130294181197,4.3475741298209085,1.027086483757273,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401629041,34.0,3.0,No Bet,No Bet,31.0,37.0
401643786,2024,3,2024-09-14,14:00:00,Coastal Carolina @ Temple,Temple,Coastal Carolina,Temple +17.5,17.5,51.5,51.5,550.0,-800.0,-15.834201275071782,50.84145214483549,5.323281683449119,1.6298786893084554,1.6657987249282176,0.6585478551645068,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401643786,20.0,28.0,No Bet,No Bet,-8.0,48.0
401628483,2024,3,2024-09-14,15:30:00,Oregon @ Oregon State,Oregon State,Oregon,Oregon State +16.0,16.0,50.0,50.0,750.0,-1200.0,17.662796387879695,47.36154008731724,1.41586371502397,1.8432885582130467,33.662796387879695,2.6384599126827624,home,3.12,Bet Placed,none,0.0,No Bet - Small Edge,401628483,14.0,49.0,Loss,No Bet,-35.0,63.0
401635544,2024,3,2024-09-14,15:30:00,Ball State @ Miami,Miami,Ball State,Miami -36.5,-36.5,55.5,55.5,-7500.0,3000.0,18.341278401158917,56.465153016708584,3.0398759379079108,3.654436069164543,18.158721598841083,0.9651530167085838,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401635544,62.0,0.0,No Bet,No Bet,62.0,62.0
401628358,2024,3,2024-09-14,15:30:00,Tulane @ Oklahoma,Oklahoma,Tulane,Oklahoma -13.5,-13.5,48.5,48.5,-525.0,400.0,1.926830938817966,50.10229311706182,1.3321070199064218,2.877895233485301,11.573169061182034,1.602293117061819,away,3.12,Bet Placed,none,0.0,No Bet - Small Edge,401628358,34.0,19.0,Loss,No Bet,15.0,53.0
401628978,2024,3,2024-09-14,15:30:00,Notre Dame @ Purdue,Purdue,Notre Dame,Purdue +11.5,11.5,45.5,45.5,220.0,-270.0,37.76265805252084,56.94729550874349,9.156149869491063,1.511234837360611,49.26265805252084,11.447295508743489,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401628978,7.0,66.0,No Bet,No Bet,-59.0,73.0
401628353,2024,3,2024-09-14,15:30:00,Texas A&M @ Florida,Florida,Texas A&M,Florida +4.5,4.5,47.0,47.0,124.0,-148.0,7.059713672612456,53.01845246899228,5.617807826532866,3.0061419431378233,11.559713672612457,6.01845246899228,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Low Confidence,401628353,20.0,33.0,No Bet,No Bet,-13.0,53.0
401628481,2024,3,2024-09-14,15:30:00,Nevada @ Minnesota,Minnesota,Nevada,Minnesota -17.5,-17.5,44.5,44.5,-800.0,550.0,15.970202519332403,55.79849058367293,5.676023078642951,2.9908090134283327,1.529797480667597,11.29849058367293,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Low Confidence,401628481,27.0,0.0,No Bet,No Bet,27.0,27.0
401628484,2024,3,2024-09-14,15:30:00,Washington State @ Washington,Washington,Washington State,Washington -4.0,-4.0,56.0,56.0,-225.0,185.0,22.81594820094233,63.99480313262632,1.857036291496179,1.0438603975862684,18.81594820094233,7.994803132626316,home,3.12,Bet Placed,over,3.12,Bet Placed,401628484,19.0,24.0,Loss,Loss,-5.0,43.0
401635547,2024,3,2024-09-14,15:30:00,West Virginia @ Pittsburgh,Pittsburgh,West Virginia,Pittsburgh +2.5,2.5,60.5,60.5,102.0,-122.0,17.755415756977502,71.44355062292624,2.550628907864082,7.413199896723647,20.255415756977506,10.94355062292624,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Low Confidence,401635547,38.0,34.0,No Bet,No Bet,4.0,72.0
401643785,2024,3,2024-09-14,16:00:00,App State @ East Carolina,East Carolina,App State,East Carolina -0.5,-0.5,56.5,56.5,-105.0,-115.0,31.19939283681639,50.661846946757834,1.7587232749408774,2.2555796822577108,30.69939283681639,5.838153053242166,home,3.12,Bet Placed,none,0.0,No Bet - Small Edge,401643785,19.0,21.0,Loss,No Bet,-2.0,40.0
401628477,2024,3,2024-09-14,16:00:00,Troy @ Iowa,Iowa,Troy,Iowa -23.5,-23.5,39.5,39.5,-3000.0,1300.0,16.518812319537812,52.235996137985815,3.412410200215037,0.3956514318356454,6.981187680462188,12.735996137985817,none,0.0,No Bet - Low Confidence,over,3.12,Bet Placed,401628477,38.0,21.0,No Bet,Win,17.0,59.0
401628351,2024,3,2024-09-14,16:15:00,UAB @ Arkansas,Arkansas,UAB,Arkansas -23.5,-23.5,60.5,60.5,-2000.0,1100.0,30.099348946384737,63.536138853908085,2.3898409717644573,4.583713988846444,6.599348946384737,3.036138853908085,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Small Edge,401628351,37.0,27.0,No Bet,No Bet,10.0,64.0
401636870,2024,3,2024-09-14,16:30:00,Utah @ Utah State,Utah State,Utah,Utah State +20.5,20.5,43.5,43.5,900.0,-1600.0,-6.020624920572122,57.16331599217602,3.947333598547461,0.3227353624237921,14.47937507942788,13.663315992176017,none,0.0,No Bet - Low Confidence,over,3.12,Bet Placed,401636870,21.0,38.0,No Bet,Win,-17.0,59.0
401640990,2024,3,2024-09-14,18:00:00,UTEP @ Liberty,Liberty,UTEP,Liberty -23.5,-23.5,57.5,57.5,-2500.0,1200.0,15.53494442496794,52.44188246159443,3.9830291182995263,2.8447786880087698,7.965055575032059,5.058117538405568,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Small Edge,401640990,28.0,10.0,No Bet,No Bet,18.0,38.0
401629030,2024,3,2024-09-14,18:00:00,UConn @ Duke,Duke,UConn,Duke -17.5,-17.5,46.5,46.5,-800.0,550.0,20.431628689434515,55.479635346602706,4.034027592831841,1.460574693772802,2.9316286894345147,8.979635346602706,none,0.0,No Bet - Small Edge,over,3.12,Bet Placed,401629030,26.0,21.0,No Bet,Win,5.0,47.0
401635548,2024,3,2024-09-14,18:00:00,Virginia Tech @ Old Dominion,Old Dominion,Virginia Tech,Old Dominion +15.5,15.5,47.5,47.5,500.0,-700.0,2.327856244363087,49.88816843108254,1.350711394416473,0.6111080670355946,17.827856244363087,2.3881684310825406,home,3.12,Bet Placed,none,0.0,No Bet - Small Edge,401635548,17.0,37.0,Loss,No Bet,-20.0,54.0
401640980,2024,3,2024-09-14,18:00:00,Florida International @ Florida Atlantic,Florida Atlantic,Florida International,Florida Atlantic -3.5,-3.5,44.5,44.5,-165.0,140.0,9.907469959736222,49.062416214162695,0.9127656369928312,0.2549338307111917,6.407469959736222,4.562416214162695,home,3.12,Bet Placed,none,0.0,No Bet - Small Edge,401640980,38.0,20.0,Win,No Bet,18.0,58.0
401645327,2024,3,2024-09-14,18:00:00,Gardner-Webb @ Charlotte,Charlotte,Gardner-Webb,Charlotte -14.0,-14.0,46.5,46.5,-650.0,470.0,9.272458536769369,65.06051027431323,0.6215747773894099,4.5733441959316465,4.727541463230633,18.56051027431323,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401645327,27.0,26.0,No Bet,No Bet,1.0,53.0
401628355,2024,3,2024-09-14,18:30:00,Ole Miss @ Wake Forest,Wake Forest,Ole Miss,Wake Forest +20.5,20.5,65.5,65.5,900.0,-1600.0,-17.271838936456216,63.73277831754544,0.1635668645343698,1.398099874526057,3.2281610635437836,1.7672216824545617,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401628355,6.0,40.0,No Bet,No Bet,-34.0,46.0
401636364,2024,3,2024-09-14,18:30:00,Bethune-Cookman @ Western Michigan,Western Michigan,Bethune-Cookman,Western Michigan -33.5,-33.5,54.5,54.5,-15000.0,3500.0,-2.99786727984374,51.541729140087725,1.7900887690399758,0.7175354463519135,36.49786727984374,2.9582708599122753,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401636364,59.0,31.0,No Bet,No Bet,28.0,90.0
401628362,2024,3,2024-09-14,19:00:00,Vanderbilt @ Georgia State,Georgia State,Vanderbilt,Georgia State +8.5,8.5,45.5,45.5,280.0,-350.0,-8.703948218953359,47.95724930512374,4.5427822378082094,3.374360095405468,0.203948218953359,2.4572493051237387,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401628362,36.0,32.0,No Bet,No Bet,4.0,68.0
401628361,2024,3,2024-09-14,19:00:00,UTSA @ Texas,Texas,UTSA,Texas -36.5,-36.5,56.5,56.5,-20000.0,4000.0,17.816999474043612,51.94049717523312,3.944630599367975,1.2388254817452342,18.683000525956388,4.559502824766881,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Small Edge,401628361,56.0,7.0,No Bet,No Bet,49.0,63.0
401643789,2024,3,2024-09-14,19:00:00,South Florida @ Southern Miss,Southern Miss,South Florida,Southern Miss +13.0,13.0,58.5,58.5,360.0,-450.0,-8.3159805012661,45.483790725473696,0.4022847808295488,3.90843708878338,4.6840194987339,13.016209274526304,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Low Confidence,401643789,24.0,49.0,No Bet,No Bet,-25.0,73.0
401641040,2024,3,2024-09-14,19:00:00,Hawai'i @ Sam Houston,Sam Houston,Hawai'i,Sam Houston -3.5,-3.5,48.5,48.5,-170.0,145.0,1.866112002749464,50.08918788376117,4.489221392542601,1.1557526323468394,1.6338879972505358,1.58918788376117,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401641040,31.0,13.0,No Bet,No Bet,18.0,44.0
401641017,2024,3,2024-09-14,19:00:00,Kennesaw State @ San José State,San José State,Kennesaw State,San José State -16.5,-16.5,41.5,41.5,-1200.0,750.0,23.11338032927097,57.58876658704909,1.0006688081476691,9.061027704322951,6.613380329270971,16.088766587049093,home,3.12,Bet Placed,none,0.0,No Bet - Low Confidence,401641017,31.0,10.0,Win,No Bet,21.0,41.0
401641024,2024,3,2024-09-14,19:00:00,Western Kentucky @ Middle Tennessee,Middle Tennessee,Western Kentucky,Middle Tennessee +10.5,10.5,53.5,53.5,225.0,-275.0,6.870386713276241,60.438670814046034,5.585664704561671,1.9847897659732077,17.37038671327624,6.938670814046034,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Low Confidence,401641024,21.0,49.0,No Bet,No Bet,-28.0,70.0
401640999,2024,3,2024-09-14,19:00:00,Jacksonville State @ Eastern Michigan,Eastern Michigan,Jacksonville State,Eastern Michigan +2.5,2.5,53.5,53.5,105.0,-125.0,4.005533690214698,59.89013788468167,1.69355939690991,2.4657808447509453,6.505533690214698,6.390137884681671,home,3.12,Bet Placed,none,0.0,No Bet - Low Confidence,401640999,37.0,34.0,Win,No Bet,3.0,71.0
401628352,2024,3,2024-09-14,19:30:00,New Mexico @ Auburn,Auburn,New Mexico,Auburn -25.5,-25.5,58.5,58.5,-2500.0,1200.0,38.77000860651818,64.97794085813317,6.249358469718932,6.084545689858924,13.270008606518182,6.477940858133167,none,0.0,No Bet - Low Confidence,none,0.0,No Bet - Low Confidence,401628352,45.0,19.0,No Bet,No Bet,26.0,64.0
401628476,2024,3,2024-09-14,19:30:00,Indiana @ UCLA,UCLA,Indiana,UCLA +3.5,3.5,46.5,46.5,160.0,-190.0,-10.184051382735367,50.63469348064773,3.1168040769463903,0.2862263415058201,6.684051382735367,4.1346934806477265,none,0.0,No Bet - Min Games,none,0.0,No Bet - Min Games,401628476,13.0,42.0,No Bet,No Bet,-29.0,55.0
401636860,2024,3,2024-09-14,19:30:00,Air Force @ Baylor,Baylor,Air Force,Baylor -17.5,-17.5,40.5,40.5,-900.0,600.0,14.217841934731233,38.23515458528986,0.1672767886945815,4.67179501915885,3.282158065268769,2.2648454147101376,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401636860,31.0,3.0,No Bet,No Bet,28.0,34.0
401636861,2024,3,2024-09-14,19:30:00,Colorado @ Colorado State,Colorado State,Colorado,Colorado State +7.5,7.5,58.5,58.5,245.0,-305.0,-11.170049427025168,58.030307162315935,6.410879570119436,2.623578547709307,3.670049427025168,0.4696928376840645,none,0.0,No Bet - Small Edge,none,0.0,No Bet - Small Edge,401636861,9.0,28.0,No Bet,No Bet,-19.0,37.0
