week,team,rating
2,Ohio State,4.3937850605460635
2,Oklahoma,4.400416254758149
2,Oklahoma State,4.421011794532503
2,Old Dominion,4.453262158452784
2,Ole Miss,4.47961420897478
2,Oregon,4.519620182641296
2,Oregon State,4.502287704461797
2,Penn State,4.4989366995828295
2,Pittsburgh,4.490746209789199
2,Purdue,4.442129578316527
2,Rice,4.382405495411255
2,Rutgers,4.36939403863176
2,SMU,4.370711808570503
2,Sam Houston,4.343875329855896
2,San Diego State,4.350307977702899
2,San José State,4.359583454922747
2,South Alabama,4.406526207948707
2,South Carolina,4.447310662360496
2,South Florida,4.50344966255325
2,Southern Miss,4.536871922032799
2,Stanford,4.566206477133396
2,Syracuse,4.63091497146753
2,TCU,4.684619213055601
2,Temple,4.72629333334367
2,Tennessee,4.755506680426803
2,Texas,4.7807106963821155
2,Texas A&M,4.801344324458261
2,Texas State,4.802048110630679
2,Texas Tech,4.813182027868524
2,Toledo,4.802942186579576
2,Troy,4.764956931719914
2,Tulane,4.739392417271482
2,Tulsa,4.6948349313357465
2,UAB,4.667807894904533
2,UCF,4.638755947163174
2,UCLA,4.599732742001461
2,UConn,4.556541441564141
2,UL Monroe,4.518061756365895
2,UNLV,4.504421320244724
2,USC,4.5229307212934815
2,UTEP,4.500281506837564
2,UTSA,4.49224379117265
2,Utah,4.497493919545288
2,Utah State,4.513117324429333
2,Vanderbilt,4.5306944139718
2,Virginia,4.506936739635465
2,Virginia Tech,4.492534506026206
2,Wake Forest,4.49958470886232
2,Washington,4.51050131304931
2,Washington State,4.530711607126431
2,West Virginia,4.542288376077709
2,Western Kentucky,4.546972973367385
2,Western Michigan,4.552268323025757
2,Wisconsin,4.5723961899680035
2,Wyoming,4.598078886363634
3,Air Force,1.3415116441533306
3,Akron,1.389787137220186
3,Alabama,1.4176263735779857
3,App State,1.433635978658483
3,Arizona,1.4563632575938985
3,Arizona State,1.496440772636104
3,Arkansas,1.5016471759074568
3,Arkansas State,1.5042823209515184
3,Army,1.5191519127424922
3,Auburn,1.5317020607230183
3,BYU,1.5469466278094204
3,Ball State,1.5705015934188573
3,Baylor,1.5805749482540619
3,Boise State,1.589811832160593
3,Boston College,1.6029732827735874
3,Bowling Green,1.6353431588893423
3,Buffalo,1.663726868165827
3,California,1.6669146165392734
3,Central Michigan,1.6665772446066198
3,Charlotte,1.7111611907222977
3,Cincinnati,1.7432517337117537
3,Clemson,1.7567736401108769
3,Coastal Carolina,1.7778524164005907
3,Colorado,1.863975787876172
3,Colorado State,1.951610442967296
3,Delaware,2.038834144518126
3,Duke,2.1292622716714806
3,East Carolina,2.192718088023604
3,Eastern Michigan,2.2448176419082304
3,Florida,2.299847257845761
3,Florida Atlantic,2.353079151318784
3,Florida International,2.42468467107327
3,Florida State,2.5044155410565794
3,Fresno State,2.6014488570719188
3,Georgia,2.686641108817181
3,Georgia Southern,2.7514319780046814
3,Georgia State,2.805503162312794
3,Georgia Tech,2.885871114070779
3,Hawai'i,2.970105255808258
3,Houston,3.019704835172635
3,Illinois,3.096247418698388
3,Indiana,3.126682485898854
3,Iowa,3.1751346542076053
3,Iowa State,3.1690026956298984
3,Jacksonville State,3.158146356167768
3,James Madison,3.131015482048604
3,Kansas,3.1296707599471394
3,Kansas State,3.1414361770413395
3,Kennesaw State,3.133414988960514
3,Kent State,3.1295384300188207
3,Kentucky,3.124314278906442
3,LSU,3.129647623860029
3,Liberty,3.1079791002098536
3,Louisiana,3.0955853380240272
3,Louisiana Tech,3.106895891134432
3,Louisville,3.128002911632053
3,Marshall,3.1336505856811816
3,Maryland,3.1163604878422486
3,Massachusetts,3.1272639237992688
3,Memphis,3.1572820651390896
3,Miami,3.168809924861422
3,Miami (OH),3.129363543815338
3,Michigan,3.1099999815366917
3,Michigan State,3.062625578031971
3,Middle Tennessee,3.0109564828265714
3,Minnesota,2.9850135615600792
3,Mississippi State,2.946979397770356
3,Missouri,2.896588522274181
3,Missouri State,2.8422419136392647
3,NC State,2.7807247798863437
3,Navy,2.72141492013799
3,Nebraska,2.6706141502276988
3,Nevada,2.5895162199327677
3,New Mexico,2.506556906443552
3,New Mexico State,2.397862730207792
3,North Carolina,2.310976803980306
3,North Texas,2.255790298335681
3,Northern Illinois,2.1554162701020263
3,Northwestern,2.0189817593323256
3,Notre Dame,1.938543861867668
3,Ohio,1.846851633203373
3,Ohio State,1.7848396005642122
3,Oklahoma,1.7132060956850694
3,Oklahoma State,1.6247076523194175
3,Old Dominion,1.4827613755264306
3,Ole Miss,1.3616720810057015
3,Oregon,1.2357863654296444
3,Oregon State,1.065415023166859
3,Penn State,0.9273613241556301
3,Pittsburgh,0.7855417039552329
3,Purdue,0.6707939950291264
3,Rice,0.5669431133307653
3,Rutgers,0.4533190077978516
3,SMU,0.3483093000940593
3,Sam Houston,0.21413664096088741
3,San Diego State,0.08140050873376108
3,San José State,-0.04643805611032701
3,South Alabama,-0.1937939341941907
3,South Carolina,-0.2975609077553262
3,South Florida,-0.3819739257339095
3,Southern Miss,-0.44380293270830556
3,Stanford,-0.5286077855107255
3,Syracuse,-0.6022185249106243
3,TCU,-0.6997075921386638
3,Temple,-0.7773877055886415
3,Tennessee,-0.8170149755421837
3,Texas,-0.8766895867735309
3,Texas A&M,-0.9344087194700326
3,Texas State,-1.0322796523837716
3,Texas Tech,-1.1044043928170406
3,Toledo,-1.177839868927354
3,Troy,-1.2609125171406548
3,Tulane,-1.3250345671910213
3,Tulsa,-1.4130315942606306
3,UAB,-1.4673739493106988
3,UCF,-1.5152596949138708
3,UCLA,-1.5635824443384894
3,UConn,-1.6034570187170214
3,UL Monroe,-1.653727231968326
3,UNLV,-1.6930369058572525
3,USC,-1.7370560995388657
3,UTEP,-1.8020828099555872
3,UTSA,-1.8514535352621244
3,Utah,-1.8865540561188712
3,Utah State,-1.980394712436245
3,Vanderbilt,-2.0764432820564362
3,Virginia,-2.1909300485735566
3,Virginia Tech,-2.3123814249988626
3,Wake Forest,-2.4186308477522145
3,Washington,-2.504688538975734
3,Washington State,-2.5976119249354523
3,West Virginia,-2.6428526612864447
3,Western Kentucky,-2.706879158493172
3,Western Michigan,-2.773640836596124
3,Wisconsin,-2.8159556556065612
3,Wyoming,-2.813270067370616
4,Air Force,-4.424512893334995
4,Akron,-4.44100693375803
4,Alabama,-4.450884994404156
4,App State,-4.452040249172489
4,Arizona,-4.448053925415728
4,Arizona State,-4.465562862337561
4,Arkansas,-4.4552243011022075
4,Arkansas State,-4.485744501075743
4,Army,-4.513096943736551
4,Auburn,-4.531469315938486
4,BYU,-4.517610614961542
4,Ball State,-4.5252058641319906
4,Baylor,-4.528726022999343
4,Boise State,-4.546056207647098
4,Boston College,-4.585606368225973
4,Bowling Green,-4.591869379672434
4,Buffalo,-4.60832350962585
4,California,-4.622854987789821
4,Central Michigan,-4.626197384749065
4,Charlotte,-4.6116174446012215
4,Cincinnati,-4.574451798732723
4,Clemson,-4.504594858367358
4,Coastal Carolina,-4.434685771029859
4,Colorado,-4.382895878092993
4,Colorado State,-4.358649302296663
4,Delaware,-4.345882319881728
4,Duke,-4.344323167799954
4,East Carolina,-4.354822132305505
4,Eastern Michigan,-4.35240245136802
4,Florida,-4.358926624036531
4,Florida Atlantic,-4.318992333217548
4,Florida International,-4.287596291568762
4,Florida State,-4.218890619582279
4,Fresno State,-4.198603782684863
4,Georgia,-4.191531451230541
4,Georgia Southern,-4.185625858726071
4,Georgia State,-4.1778365184456145
4,Georgia Tech,-4.132667288230883
4,Hawai'i,-4.073878113101858
4,Houston,-4.034561764956287
4,Illinois,-4.007933632894151
4,Indiana,-3.940346032020118
4,Iowa,-3.8978456087662856
4,Iowa State,-3.842452444566861
4,Jacksonville State,-3.8234016904173096
4,James Madison,-3.800776440096499
4,Kansas,-3.799613902092063
4,Kansas State,-3.827658647796874
4,Kennesaw State,-3.826676997371825
4,Kent State,-3.8635041911203145
4,Kentucky,-3.8590247806078857
4,LSU,-3.8350530499342623
4,Liberty,-3.825949254921871
4,Louisiana,-3.792564381674171
4,Louisiana Tech,-3.773582876597223
4,Louisville,-3.7393676415473305
4,Marshall,-3.723456167459514
4,Maryland,-3.719550342095696
4,Massachusetts,-3.7269401395363566
4,Memphis,-3.741655149283453
4,Miami,-3.761577128550749
4,Miami (OH),-3.7980107978882787
4,Michigan,-3.7993858710201223
4,Michigan State,-3.8249226590944807
4,Middle Tennessee,-3.830888445265518
4,Minnesota,-3.84033317802746
4,Mississippi State,-3.8678059773713405
4,Missouri,-3.9045353418327537
4,Missouri State,-3.926678861689955
4,NC State,-3.9518452927463192
4,Navy,-3.9721473288400238
4,Nebraska,-3.9803702155652227
4,Nevada,-3.9921628112796324
4,New Mexico,-4.006381326176051
4,New Mexico State,-3.989235893957557
4,North Carolina,-3.9961178367321173
4,North Texas,-3.9894867979905158
4,Northern Illinois,-3.992195338700463
4,Northwestern,-3.972772358029193
4,Notre Dame,-3.9518551682974503
4,Ohio,-3.952274908971098
4,Ohio State,-3.9398858923086095
4,Oklahoma,-3.899513768489983
4,Oklahoma State,-3.9241894124373253
4,Old Dominion,-3.923524835906751
4,Ole Miss,-3.9170706076392707
4,Oregon,-3.9272542788354676
4,Oregon State,-3.9621694192891037
4,Penn State,-3.976468368570815
4,Pittsburgh,-3.9878340157990504
4,Purdue,-4.0069923442668
4,Rice,-4.016778144754531
4,Rutgers,-4.0372245234302415
4,SMU,-4.03154988610013
4,Sam Houston,-3.9928069904029218
4,San Diego State,-3.945039834574409
4,San José State,-3.926659689583142
4,South Alabama,-3.8706760020441626
4,South Carolina,-3.83459136528072
4,South Florida,-3.80104577744521
4,Southern Miss,-3.742887652276482
4,Stanford,-3.7057514239099008
4,Syracuse,-3.6418699782859285
4,TCU,-3.577529588055373
4,Temple,-3.509337869688307
4,Tennessee,-3.437391923671689
4,Texas,-3.3784665506976053
4,Texas A&M,-3.370002430173322
4,Texas State,-3.361193461169838
4,Texas Tech,-3.350017324312029
4,Toledo,-3.3715122247332245
4,Troy,-3.384744518638111
4,Tulane,-3.4106459477991398
4,Tulsa,-3.421071496606199
4,UAB,-3.4498625387481057
4,UCF,-3.42733017566912
4,UCLA,-3.4358005575340824
4,UConn,-3.459764907586687
4,UL Monroe,-3.4567476788042844
4,UNLV,-3.4398932179013473
4,USC,-3.4657540835877243
4,UTEP,-3.499934765686313
4,UTSA,-3.4927014889923944
4,Utah,-3.503140310543935
4,Utah State,-3.48537087742867
4,Vanderbilt,-3.4819311153454184
4,Virginia,-3.5104601597958554
4,Virginia Tech,-3.5568715403403415
4,Wake Forest,-3.605033866876669
4,Washington,-3.6722995095908346
4,Washington State,-3.791018211498969
4,West Virginia,-3.8327734545406678
4,Western Kentucky,-3.8565029078261177
4,Western Michigan,-3.8831869029460684
4,Wisconsin,-3.9294199602611246
4,Wyoming,-3.9424681933418033
5,Air Force,-1.8216376170557886
5,Akron,-1.8100201769850806
5,Alabama,-1.775628061230107
5,App State,-1.7741617969304881
5,Arizona,-1.7558806321015816
5,Arizona State,-1.6953975311663927
5,Arkansas,-1.6621173293601699
5,Arkansas State,-1.5661742796564513
5,Army,-1.4732353314683162
5,Auburn,-1.3528907888882082
5,BYU,-1.2534348937151985
5,Ball State,-1.1481580304211656
5,Baylor,-1.0447362934853852
5,Boise State,-0.964773927895384
5,Boston College,-0.9111069370012633
5,Bowling Green,-0.8254562977587551
5,Buffalo,-0.7620397246642026
5,California,-0.6957011805670773
5,Central Michigan,-0.6347488520121164
5,Charlotte,-0.563087216726026
5,Cincinnati,-0.4738790542000757
5,Clemson,-0.43441519218645525
5,Coastal Carolina,-0.412194712447903
5,Colorado,-0.3708559531862467
5,Colorado State,-0.3126324700659111
5,Delaware,-0.2294369501026136
5,Duke,-0.13425896291299103
5,East Carolina,-0.08920798103380209
5,Eastern Michigan,-0.07389072270277545
5,Florida,-0.030979545914657246
5,Florida Atlantic,-0.010297571333076055
5,Florida International,0.02915918993668598
5,Florida State,0.08079072878746929
5,Fresno State,0.1544663114972162
5,Georgia,0.22497052517918667
5,Georgia Southern,0.31444051800937306
5,Georgia State,0.40865478060662075
5,Georgia Tech,0.5055849472340178
5,Hawai'i,0.5936385936511526
5,Houston,0.6724359506958701
5,Illinois,0.7490024188435664
5,Indiana,0.8147337930194803
5,Iowa,0.8419263187166832
5,Iowa State,0.92308728052686
5,Jacksonville State,0.9747480527536044
5,James Madison,1.0275655918396662
5,Kansas,1.0883148318180147
5,Kansas State,1.1567529473212321
5,Kennesaw State,1.191740277191217
5,Kent State,1.2547922877205655
5,Kentucky,1.3208043529574862
5,LSU,1.386400375567167
5,Liberty,1.450809149559243
5,Louisiana,1.5141826261096756
5,Louisiana Tech,1.5595816548729362
5,Louisville,1.6066453752944372
5,Marshall,1.6383862151547919
5,Maryland,1.6496073026012865
5,Massachusetts,1.662392928181806
5,Memphis,1.7201681254976018
5,Miami,1.7606080358069705
5,Miami (OH),1.794119581630008
5,Michigan,1.8257265194178096
5,Michigan State,1.8426785337114626
5,Middle Tennessee,1.867159056050388
5,Minnesota,1.9096367736761417
5,Mississippi State,1.9246796460073596
5,Missouri,1.9637407915253895
5,Missouri State,1.9708927156909668
5,NC State,1.9813666009326967
5,Navy,1.99586323691133
5,Nebraska,2.0346377549348174
5,Nevada,2.058429089304711
5,New Mexico,2.0917245895325194
5,New Mexico State,2.116397162317165
5,North Carolina,2.142760289854356
5,North Texas,2.1916355123781077
5,Northern Illinois,2.2159682708200332
5,Northwestern,2.219183194134244
5,Notre Dame,2.277562203124725
5,Ohio,2.2588903619579215
5,Ohio State,2.2511524686543916
5,Oklahoma,2.2201453810195124
5,Oklahoma State,2.187600512914882
5,Old Dominion,2.1979144311921783
5,Ole Miss,2.2069134511584165
5,Oregon,2.1878882045510273
5,Oregon State,2.156508510894531
5,Penn State,2.1422774879989563
5,Pittsburgh,2.1048917508915106
5,Purdue,2.106287201492067
5,Rice,2.1205332725187294
5,Rutgers,2.1294707818508294
5,SMU,2.128127018137363
5,Sam Houston,2.126355489418667
5,San Diego State,2.13774330308758
5,San José State,2.1379119065300363
5,South Alabama,2.1292463852703447
5,South Carolina,2.133189443939506
5,South Florida,2.1662292444924374
5,Southern Miss,2.1705368438273713
5,Stanford,2.148675654510863
5,Syracuse,2.149144871655391
5,TCU,2.174476722312323
5,Temple,2.2114962214349827
5,Tennessee,2.2216859564613447
5,Texas,2.2134694174388168
5,Texas A&M,2.2183897563812742
5,Texas State,2.2310123037167457
5,Texas Tech,2.254517819125918
5,Toledo,2.26419111906388
5,Troy,2.2228687977158463
5,Tulane,2.2141304523380914
5,Tulsa,2.1647634068990538
5,UAB,2.129792639582193
5,UCF,2.1331578533978415
5,UCLA,2.1351574225792858
5,UConn,2.1155854493770683
5,UL Monroe,2.102176899425367
5,UNLV,2.096388924304587
5,USC,2.0927494612894337
5,UTEP,2.064023178463345
5,UTSA,2.0514205937897123
5,Utah,2.074768590569433
5,Utah State,2.039805692804688
5,Vanderbilt,2.015593913942445
5,Virginia,1.9680058385850123
5,Virginia Tech,1.9665995540192613
5,Wake Forest,1.944978073543616
5,Washington,1.9272411936310536
5,Washington State,1.9089131170994347
5,West Virginia,1.8948126697690286
5,Western Kentucky,1.8886329036286253
5,Western Michigan,1.8845266935695388
5,Wisconsin,1.8617449239020407
5,Wyoming,1.8661034065544908
6,Air Force,-1.7259233874742814
6,Akron,-1.7298355580550908
6,Alabama,-1.7215015939382172
6,App State,-1.7300451846929261
6,Arizona,-1.740392769582538
6,Arizona State,-1.788124806907314
6,Arkansas,-1.8339844961625835
6,Arkansas State,-1.8552325361025637
6,Army,-1.9100903736616184
6,Auburn,-1.9659703090157332
6,BYU,-2.0195057279353588
6,Ball State,-2.1012601811057294
6,Baylor,-2.1752449477918367
6,Boise State,-2.2437165530947136
6,Boston College,-2.2971340339878865
6,Bowling Green,-2.3443179633603957
6,Buffalo,-2.3745132158115343
6,California,-2.397085635328124
6,Central Michigan,-2.4040275722526605
6,Charlotte,-2.411012871765062
6,Cincinnati,-2.3829838369458183
6,Clemson,-2.355331247058981
6,Coastal Carolina,-2.3579570961297427
6,Colorado,-2.3350552910145557
6,Colorado State,-2.304728882773017
6,Delaware,-2.256295263875918
6,Duke,-2.2089474204323793
6,East Carolina,-2.1793356115706777
6,Eastern Michigan,-2.1600990152734276
6,Florida,-2.137581002048497
6,Florida Atlantic,-2.141423970404754
6,Florida International,-2.1509883782585373
6,Florida State,-2.1237501021940517
6,Fresno State,-2.0744703952742274
6,Georgia,-2.050227758784468
6,Georgia Southern,-2.0391696961280226
6,Georgia State,-2.046642206324349
6,Georgia Tech,-2.0420380537123464
6,Hawai'i,-2.0212086743683355
6,Houston,-1.9980043791182762
6,Illinois,-1.9429845304121964
6,Indiana,-1.8942631660687983
6,Iowa,-1.8554238627005364
6,Iowa State,-1.8380574951667765
6,Jacksonville State,-1.7924159096630392
6,James Madison,-1.7647006576261124
6,Kansas,-1.7383316059646565
6,Kansas State,-1.7135915177818068
6,Kennesaw State,-1.7110611895137386
6,Kent State,-1.693657501283564
6,Kentucky,-1.6602986333568315
6,LSU,-1.6002015767045574
6,Liberty,-1.5654480380223756
6,Louisiana,-1.529742113448463
6,Louisiana Tech,-1.4729054564466184
6,Louisville,-1.416987283668639
6,Marshall,-1.344373920272795
6,Maryland,-1.3125741463773937
6,Massachusetts,-1.2331072205126774
6,Memphis,-1.1166266997964964
6,Miami,-1.0842719828662044
6,Miami (OH),-1.0097403889800816
6,Michigan,-0.9412421698789236
6,Michigan State,-0.9029822771704867
6,Middle Tennessee,-0.865595120494268
6,Minnesota,-0.8214447621266723
6,Mississippi State,-0.7892089345553156
6,Missouri,-0.7090434765336765
6,Missouri State,-0.6524711839768328
6,NC State,-0.5819479477526768
6,Navy,-0.4979803210802066
6,Nebraska,-0.4108843771411135
6,Nevada,-0.3305259619539431
6,New Mexico,-0.28536701926465474
6,New Mexico State,-0.22350239995347654
6,North Carolina,-0.195335868739697
6,North Texas,-0.11523030803425162
6,Northern Illinois,-0.04924210699122956
6,Northwestern,0.07634495044050242
6,Notre Dame,0.13138500658871766
6,Ohio,0.2064337562911507
6,Ohio State,0.23380862359125373
6,Oklahoma,0.27194689191010163
6,Oklahoma State,0.2835475812655198
6,Old Dominion,0.3041212832081606
6,Ole Miss,0.29801778521281813
6,Oregon,0.31673661048755497
6,Oregon State,0.32435933935657907
6,Penn State,0.3102351772943528
6,Pittsburgh,0.3038214144977213
6,Purdue,0.29030490058162917
6,Rice,0.26435579262835934
6,Rutgers,0.2601715034798184
6,SMU,0.26240166150555366
6,Sam Houston,0.24871951458224764
6,San Diego State,0.2603138926507431
6,San José State,0.276684705193649
6,South Alabama,0.27174498382262025
6,South Carolina,0.2854576977273926
6,South Florida,0.28864684532359003
6,Southern Miss,0.2732724222941443
6,Stanford,0.2569445187362578
6,Syracuse,0.24710529889979124
6,TCU,0.25183003701260587
6,Temple,0.23227899764260648
6,Tennessee,0.2199684428371441
6,Texas,0.20355349985845642
6,Texas A&M,0.19953260813032778
6,Texas State,0.15043623797862019
6,Texas Tech,0.13036309213691674
6,Toledo,0.05386390987652573
6,Troy,0.023335161238650717
6,Tulane,-0.030876187973002945
6,Tulsa,-0.07725424669705543
6,UAB,-0.09917674008366797
6,UCF,-0.07917356975251465
6,UCLA,-0.08550108209843865
6,UConn,-0.08465589365923122
6,UL Monroe,-0.10176584841174761
6,UNLV,-0.10138909951024015
6,USC,-0.1391418746386951
6,UTEP,-0.15114429323144152
6,UTSA,-0.17325075026793313
6,Utah,-0.20515984497594766
6,Utah State,-0.19765335841649898
6,Vanderbilt,-0.21114781311375438
6,Virginia,-0.2053266546068931
6,Virginia Tech,-0.20145653869136457
6,Wake Forest,-0.17443003051397196
6,Washington,-0.19661560006841014
6,Washington State,-0.24010355805387432
6,West Virginia,-0.2439211876955445
6,Western Kentucky,-0.2441524397632352
6,Western Michigan,-0.26009271516671345
6,Wisconsin,-0.337911028062961
6,Wyoming,-0.3191431896323954
7,Air Force,-1.552383698893459
7,Akron,-1.5627104002925825
7,Alabama,-1.537314242718067
7,App State,-1.5193143940860538
7,Arizona,-1.535696299566861
7,Arizona State,-1.5143865945171886
7,Arkansas,-1.488617497695154
7,Arkansas State,-1.4957050222865165
7,Army,-1.4769411503677223
7,Auburn,-1.4876892195365292
7,BYU,-1.4741121349567645
7,Ball State,-1.4843854423163896
7,Baylor,-1.465285572489611
7,Boise State,-1.4267425875635833
7,Boston College,-1.3792349742876884
7,Bowling Green,-1.3266186286694437
7,Buffalo,-1.2956395053467753
7,California,-1.2362084451010706
7,Central Michigan,-1.2061120107621996
7,Charlotte,-1.1508664400065232
7,Cincinnati,-1.0951760125812706
