id,season,week,home_team,away_team,home_points,away_points,spread_line,total_line,home_games_played,away_games_played,prediction,predicted_spread,home_team_spread_line,predicted_total,predicted_spread_std_dev,predicted_total_std_dev,expected_home_margin,edge_spread,edge_total,spread_bet_reason,total_bet_reason,bet_spread,bet_total,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
401640985,2024,10,Florida International,New Mexico State,34.0,13.0,-7.0,43.5,8.0,7.0,18.3001526440719,18.3001526440719,-7.0,43.5,14.0,14.0,7.0,11.3001526440719,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643820,2024,10,Texas State,Louisiana,17.0,23.0,-4.0,60.5,7.0,7.0,9.355976653704746,9.355976653704746,-4.0,60.5,14.0,14.0,4.0,5.3559766537047455,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401641012,2024,10,Sam Houston,Louisiana Tech,9.0,3.0,-10.5,45.5,8.0,7.0,-4.218308351494214,-4.218308351494214,-10.5,45.5,14.0,14.0,10.5,14.718308351494214,0.0,Bet Placed,No Bet - Small Edge,away,none,0.05,0.0,2.5,0.0,2.5
401640994,2024,10,Liberty,Jacksonville State,21.0,31.0,-2.5,64.5,6.0,7.0,-2.2908377177645116,-2.2908377177645116,-2.5,64.5,14.0,14.0,2.5,4.790837717764512,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401641020,2024,10,Western Kentucky,Kennesaw State,31.0,14.0,-23.5,49.0,7.0,7.0,11.904813399570664,11.904813399570664,-23.5,49.0,14.0,14.0,23.5,11.595186600429336,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645356,2024,10,Charlotte,Tulane,3.0,34.0,14.5,55.0,8.0,8.0,-9.509331730352717,-9.509331730352717,14.5,55.0,14.0,14.0,-14.5,4.9906682696472835,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401629036,2024,10,UConn,Georgia State,34.0,27.0,-7.0,48.0,8.0,7.0,15.77986476842085,15.77986476842085,-7.0,48.0,14.0,14.0,7.0,8.77986476842085,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645357,2024,10,Florida Atlantic,South Florida,21.0,44.0,1.5,48.0,7.0,7.0,9.055396116716572,9.055396116716572,1.5,48.0,14.0,14.0,-1.5,10.555396116716572,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643747,2024,10,Boise State,San Diego State,56.0,24.0,-24.5,55.5,7.0,7.0,19.383032112163477,19.383032112163477,-24.5,55.5,14.0,14.0,24.5,5.116967887836523,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643746,2024,10,Army,Air Force,20.0,3.0,-18.0,38.0,7.0,7.0,20.93368742424309,20.93368742424309,-18.0,38.0,14.0,14.0,18.0,2.9336874242430895,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628410,2024,10,Oklahoma,Maine,59.0,14.0,-37.5,48.5,8.0,,9.18778203928865,9.18778203928865,-37.5,48.5,14.0,14.0,37.5,28.31221796071135,0.0,Bet Placed,No Bet - Small Edge,away,none,0.05,0.0,2.5,0.0,2.5
401644757,2024,10,Akron,Buffalo,30.0,41.0,1.0,48.0,8.0,8.0,-6.527687754678206,-6.527687754678206,1.0,48.0,14.0,14.0,-1.0,5.527687754678206,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644758,2024,10,Eastern Michigan,Toledo,28.0,29.0,10.0,54.5,8.0,8.0,1.8759598566389193,1.8759598566389193,10.0,54.5,14.0,14.0,-10.0,11.87595985663892,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635604,2024,10,Syracuse,Virginia Tech,38.0,31.0,3.5,53.5,7.0,8.0,-1.970069328066388,-1.970069328066388,3.5,53.5,14.0,14.0,-3.5,1.529930671933612,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628539,2024,10,Penn State,Ohio State,13.0,20.0,3.0,47.5,7.0,7.0,-0.7070622649054412,-0.7070622649054412,3.0,47.5,14.0,14.0,-3.0,2.292937735094559,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628533,2024,10,Illinois,Minnesota,17.0,25.0,3.0,47.0,8.0,8.0,-7.272938855643918,-7.272938855643918,3.0,47.0,14.0,14.0,-3.0,4.272938855643918,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628538,2024,10,Purdue,Northwestern,20.0,26.0,-2.5,44.0,7.0,8.0,-5.052126117571806,-5.052126117571806,-2.5,44.0,14.0,14.0,2.5,7.552126117571806,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635516,2024,10,NC State,Stanford,59.0,28.0,-9.5,46.5,8.0,8.0,13.547426786435578,13.547426786435578,-9.5,46.5,14.0,14.0,9.5,4.047426786435578,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635601,2024,10,Miami,Duke,53.0,31.0,-21.0,56.0,8.0,8.0,18.189590127964927,18.189590127964927,-21.0,56.0,14.0,14.0,21.0,2.8104098720350734,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645359,2024,10,UTSA,Memphis,44.0,36.0,7.0,61.5,8.0,8.0,3.7172681441493207,3.7172681441493207,7.0,61.5,14.0,14.0,-7.0,10.71726814414932,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628406,2024,10,Arkansas,Ole Miss,31.0,63.0,8.5,54.0,8.0,8.0,-3.385480217296095,-3.385480217296095,8.5,54.0,14.0,14.0,-8.5,5.114519782703905,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628407,2024,10,Auburn,Vanderbilt,7.0,17.0,-8.5,48.0,8.0,8.0,8.009398688613379,8.009398688613379,-8.5,48.0,14.0,14.0,8.5,0.4906013113866212,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
