id,season,week,home_team,away_team,home_points,away_points,spread_line,total_line,home_games_played,away_games_played,prediction,predicted_spread,home_team_spread_line,predicted_total,predicted_spread_std_dev,predicted_total_std_dev,expected_home_margin,edge_spread,edge_total,spread_bet_reason,total_bet_reason,bet_spread,bet_total,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
401644775,2024,14,Akron,Toledo,21.0,14.0,9.5,49.0,11.0,11.0,-9.020815223347222,-9.020815223347222,9.5,49.0,14.0,14.0,-9.5,0.4791847766527777,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644776,2024,14,Buffalo,Kent State,43.0,7.0,-24.0,50.0,11.0,11.0,15.422297847091988,15.422297847091988,-24.0,50.0,14.0,14.0,24.0,8.577702152908012,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645376,2024,14,Tulane,Memphis,24.0,34.0,-13.5,54.0,11.0,11.0,13.413364672592987,13.413364672592987,-13.5,54.0,14.0,14.0,13.5,0.08663532740701285,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644777,2024,14,Ohio,Ball State,42.0,21.0,-17.5,52.5,11.0,11.0,17.980960697738876,17.980960697738876,-17.5,52.5,14.0,14.0,17.5,0.48096069773887606,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645379,2024,14,East Carolina,Navy,20.0,34.0,-2.5,54.0,11.0,10.0,15.259554405482795,15.259554405482795,-2.5,54.0,14.0,14.0,2.5,12.759554405482795,0.0,Bet Placed,No Bet - Small Edge,home,none,0.05,0.0,2.5,0.0,2.5
401644691,2024,14,Bowling Green,Miami (OH),12.0,28.0,-2.5,39.0,11.0,11.0,10.00212521083952,10.00212521083952,-2.5,39.0,14.0,14.0,2.5,7.5021252108395196,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643769,2024,14,Boise State,Oregon State,34.0,18.0,-18.0,57.5,11.0,11.0,33.916745084765935,33.916745084765935,-18.0,57.5,14.0,14.0,18.0,15.916745084765935,0.0,Bet Placed,No Bet - Small Edge,home,none,0.05,0.0,2.5,0.0,2.5
401636938,2024,14,Colorado,Oklahoma State,52.0,0.0,-16.5,66.0,11.0,11.0,28.21525023093161,28.21525023093161,-16.5,66.0,14.0,14.0,16.5,11.715250230931609,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628568,2024,14,Wisconsin,Minnesota,7.0,24.0,1.0,41.0,11.0,11.0,-11.335984329718087,-11.335984329718087,1.0,41.0,14.0,14.0,-1.0,10.335984329718087,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643770,2024,14,Colorado State,Utah State,42.0,37.0,-5.5,58.5,11.0,11.0,8.765577297719013,8.765577297719013,-5.5,58.5,14.0,14.0,5.5,3.2655772977190125,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628442,2024,14,Ole Miss,Mississippi State,26.0,14.0,-26.0,62.0,11.0,11.0,28.62923063327555,28.62923063327555,-26.0,62.0,14.0,14.0,26.0,2.629230633275551,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643843,2024,14,South Alabama,Texas State,38.0,45.0,1.5,61.0,11.0,11.0,7.77266765132843,7.77266765132843,1.5,61.0,14.0,14.0,-1.5,9.27266765132843,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401640997,2024,14,Sam Houston,Liberty,20.0,18.0,2.0,47.5,11.0,10.0,-2.668769728000319,-2.668769728000319,2.0,47.5,14.0,14.0,-2.0,0.6687697280003189,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635625,2024,14,San José State,Stanford,34.0,31.0,-2.5,54.5,11.0,11.0,15.00260704469833,15.00260704469833,-2.5,54.5,14.0,14.0,2.5,12.50260704469833,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628439,2024,14,Georgia,Georgia Tech,44.0,42.0,-17.5,49.5,11.0,10.0,14.73346719685562,14.73346719685562,-17.5,49.5,14.0,14.0,17.5,2.766532803144379,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628562,2024,14,Iowa,Nebraska,13.0,10.0,-3.0,41.0,11.0,11.0,6.849288822268085,6.849288822268085,-3.0,41.0,14.0,14.0,3.0,3.849288822268085,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401636939,2024,14,UCF,Utah,14.0,28.0,-10.0,46.5,11.0,11.0,8.580467301465113,8.580467301465113,-10.0,46.5,14.0,14.0,10.0,1.419532698534887,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635622,2024,14,Wake Forest,Duke,17.0,23.0,3.5,53.0,11.0,11.0,-5.901719821125225,-5.901719821125225,3.5,53.0,14.0,14.0,-3.5,2.4017198211252246,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628440,2024,14,Kentucky,Louisville,14.0,41.0,4.0,49.5,11.0,11.0,-11.148985874624854,-11.148985874624854,4.0,49.5,14.0,14.0,-4.0,7.148985874624854,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628444,2024,14,Clemson,South Carolina,14.0,17.0,-2.5,49.0,11.0,11.0,11.061453441802854,11.061453441802854,-2.5,49.0,14.0,14.0,2.5,8.561453441802854,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645378,2024,14,Army,UTSA,29.0,24.0,-6.5,53.0,10.0,11.0,8.38335509010606,8.38335509010606,-6.5,53.0,14.0,14.0,6.5,1.8833550901060594,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401636945,2024,14,Texas Tech,West Virginia,52.0,15.0,-3.0,64.5,11.0,11.0,6.888491103039614,6.888491103039614,-3.0,64.5,14.0,14.0,3.0,3.8884911030396143,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628563,2024,14,Northwestern,Illinois,28.0,38.0,9.0,43.5,11.0,11.0,-2.681228283101765,-2.681228283101765,9.0,43.5,14.0,14.0,-9.0,6.318771716898235,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628566,2024,14,Ohio State,Michigan,10.0,13.0,-20.0,42.0,11.0,11.0,18.08484129127862,18.08484129127862,-20.0,42.0,14.0,14.0,20.0,1.9151587087213784,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645381,2024,14,Temple,North Texas,17.0,24.0,11.0,63.5,11.0,11.0,-11.674961372933922,-11.674961372933922,11.0,63.5,14.0,14.0,-11.0,0.6749613729339217,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401629038,2024,14,Massachusetts,UConn,42.0,47.0,10.5,49.5,11.0,11.0,-0.0524532977171627,-0.0524532977171627,10.5,49.5,14.0,14.0,-10.5,10.447546702282837,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643848,2024,14,UL Monroe,Louisiana,23.0,37.0,10.0,49.5,11.0,11.0,-15.379139938399817,-15.379139938399817,10.0,49.5,14.0,14.0,-10.0,5.379139938399817,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401636941,2024,14,Baylor,Kansas,45.0,17.0,-1.0,62.0,11.0,11.0,3.6751939005749295,3.6751939005749295,-1.0,62.0,14.0,14.0,1.0,2.6751939005749295,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628446,2024,14,Vanderbilt,Tennessee,23.0,36.0,10.5,47.0,11.0,11.0,-19.00884541425302,-19.00884541425302,10.5,47.0,14.0,14.0,-10.5,8.50884541425302,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644780,2024,14,Western Michigan,Eastern Michigan,26.0,18.0,-6.5,55.5,11.0,11.0,14.339228518826191,14.339228518826191,-6.5,55.5,14.0,14.0,6.5,7.839228518826191,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643845,2024,14,Georgia State,Coastal Carolina,27.0,48.0,1.0,54.0,11.0,11.0,-4.082862075391937,-4.082862075391937,1.0,54.0,14.0,14.0,-1.0,3.0828620753919367,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643849,2024,14,Troy,Southern Miss,52.0,20.0,-17.5,49.0,11.0,11.0,20.47891868212289,20.47891868212289,-17.5,49.0,14.0,14.0,17.5,2.9789186821228917,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
