id,season,week,home_team,away_team,home_points,away_points,spread_line,total_line,home_games_played,away_games_played,prediction,predicted_spread,home_team_spread_line,predicted_total,predicted_spread_std_dev,predicted_total_std_dev,expected_home_margin,edge_spread,edge_total,spread_bet_reason,total_bet_reason,bet_spread,bet_total,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
401644763,2024,12,Buffalo,Ball State,51.0,48.0,-3.0,55.5,9.0,9.0,-3.9133885831753545,-3.9133885831753545,-3.0,55.5,14.0,14.0,3.0,6.9133885831753545,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644764,2024,12,Bowling Green,Western Michigan,31.0,13.0,-9.5,57.5,9.0,9.0,3.677484175980947,3.677484175980947,-9.5,57.5,14.0,14.0,9.5,5.822515824019053,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644765,2024,12,Toledo,Central Michigan,37.0,10.0,-15.0,52.0,9.0,9.0,6.569201872552453,6.569201872552453,-15.0,52.0,14.0,14.0,15.0,8.430798127447547,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644767,2024,12,Ohio,Eastern Michigan,35.0,10.0,-10.5,51.5,9.0,9.0,14.309598213793995,14.309598213793995,-10.5,51.5,14.0,14.0,10.5,3.809598213793995,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644689,2024,12,Miami (OH),Kent State,34.0,7.0,-30.5,47.5,9.0,9.0,23.30299375828287,23.30299375828287,-30.5,47.5,14.0,14.0,30.5,7.19700624171713,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644766,2024,12,Northern Illinois,Akron,29.0,16.0,-14.0,43.5,9.0,9.0,11.318996067826497,11.318996067826497,-14.0,43.5,14.0,14.0,14.0,2.6810039321735033,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645365,2024,12,Tulsa,East Carolina,31.0,38.0,16.5,64.0,9.0,9.0,-14.80958776642298,-14.80958776642298,16.5,64.0,14.0,14.0,-16.5,1.6904122335770193,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643759,2024,12,Colorado State,Wyoming,24.0,10.0,-9.0,47.0,9.0,9.0,4.497923302212765,4.497923302212765,-9.0,47.0,14.0,14.0,9.0,4.502076697787235,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645366,2024,12,UTSA,North Texas,48.0,27.0,-1.5,72.5,9.0,9.0,14.611105030789082,14.611105030789082,-1.5,72.5,14.0,14.0,1.5,13.111105030789082,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628553,2024,12,Washington,UCLA,31.0,19.0,-5.0,47.0,10.0,9.0,-0.4483324220377751,-0.4483324220377751,-5.0,47.0,14.0,14.0,5.0,5.448332422037775,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401636923,2024,12,Arizona,Houston,27.0,3.0,-1.0,46.0,9.0,9.0,-0.2812627723687271,-0.2812627723687271,-1.0,46.0,14.0,14.0,1.0,1.281262772368727,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401636925,2024,12,Colorado,Utah,49.0,24.0,-13.5,43.5,9.0,9.0,12.88379099855242,12.88379099855242,-13.5,43.5,14.0,14.0,13.5,0.6162090014475794,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401629046,2024,12,Massachusetts,Liberty,34.0,35.0,14.5,52.0,9.0,8.0,-12.660321298003469,-12.660321298003469,14.5,52.0,14.0,14.0,-14.5,1.8396787019965313,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635582,2024,12,Pittsburgh,Clemson,20.0,24.0,11.5,53.0,9.0,9.0,-11.64116156334379,-11.64116156334379,11.5,53.0,14.0,14.0,-11.5,0.1411615633437897,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645370,2024,12,Navy,Tulane,0.0,35.0,7.0,50.0,9.0,10.0,2.721969803979402,2.721969803979402,7.0,50.0,14.0,14.0,-7.0,9.721969803979402,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401641013,2024,12,Western Kentucky,Louisiana Tech,7.0,12.0,-12.5,52.5,9.0,9.0,10.263067455922908,10.263067455922908,-12.5,52.5,14.0,14.0,12.5,2.236932544077092,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628419,2024,12,Arkansas,Texas,10.0,20.0,12.0,57.5,9.0,9.0,-6.540578343395575,-6.540578343395575,12.0,57.5,14.0,14.0,-12.0,5.459421656604425,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628550,2024,12,Northwestern,Ohio State,7.0,31.0,28.5,44.5,9.0,9.0,-18.92608265995097,-18.92608265995097,28.5,44.5,14.0,14.0,-28.5,9.573917340049029,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628426,2024,12,Auburn,UL Monroe,48.0,14.0,-24.5,46.0,9.0,9.0,21.027327563431232,21.027327563431232,-24.5,46.0,14.0,14.0,24.5,3.472672436568768,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643832,2024,12,Marshall,Coastal Carolina,31.0,19.0,-7.5,57.0,9.0,9.0,17.831547591873132,17.831547591873132,-7.5,57.0,14.0,14.0,7.5,10.331547591873132,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628422,2024,12,Kentucky,Murray State,48.0,6.0,-41.5,54.5,9.0,1.0,26.356639371558348,26.356639371558348,-41.5,54.5,14.0,14.0,41.5,15.143360628441652,0.0,No Bet - Min Games,No Bet - Min Games,none,none,0.0,0.0,0.0,0.0,0.0
401645369,2024,12,Temple,Florida Atlantic,18.0,15.0,-2.0,50.5,9.0,9.0,-2.145095656984219,-2.145095656984219,-2.0,50.5,14.0,14.0,2.0,4.1450956569842194,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628425,2024,12,Alabama,Mercer,52.0,7.0,-42.0,58.5,9.0,,16.89338956063225,16.89338956063225,-42.0,58.5,14.0,14.0,42.0,25.10661043936775,0.0,Bet Placed,No Bet - Small Edge,away,none,0.05,0.0,2.5,0.0,2.5
401640986,2024,12,Jacksonville State,Florida International,34.0,31.0,-12.5,58.5,9.0,9.0,14.539020821941303,14.539020821941303,-12.5,58.5,14.0,14.0,12.5,2.0390208219413033,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628547,2024,12,Illinois,Michigan State,38.0,16.0,-2.0,48.0,9.0,9.0,-4.4770018394366495,-4.4770018394366495,-2.0,48.0,14.0,14.0,2.0,6.4770018394366495,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643760,2024,12,Utah State,Hawai'i,55.0,10.0,2.5,62.0,9.0,9.0,-4.0223648446825315,-4.0223648446825315,2.5,62.0,14.0,14.0,-2.5,1.5223648446825315,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401641022,2024,12,Kennesaw State,Sam Houston,17.0,23.0,21.0,43.5,9.0,9.0,-11.670495028227162,-11.670495028227162,21.0,43.5,14.0,14.0,-21.0,9.329504971772838,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635581,2024,12,California,Syracuse,25.0,33.0,-10.0,57.0,9.0,9.0,0.2974654146762638,0.2974654146762638,-10.0,57.0,14.0,14.0,10.0,9.702534585323736,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643757,2024,12,Air Force,Oregon State,28.0,0.0,2.5,44.5,9.0,9.0,-7.160677404950993,-7.160677404950993,2.5,44.5,14.0,14.0,-2.5,4.660677404950993,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645368,2024,12,Charlotte,South Florida,24.0,59.0,-1.5,53.5,9.0,9.0,3.3052092990396926,3.3052092990396926,-1.5,53.5,14.0,14.0,1.5,1.8052092990396926,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628420,2024,12,Florida,LSU,27.0,16.0,3.0,56.5,9.0,9.0,-4.68409101394616,-4.68409101394616,3.0,56.5,14.0,14.0,-3.0,1.6840910139461602,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628985,2024,12,Notre Dame,Virginia,35.0,14.0,-21.5,51.0,9.0,9.0,23.885380275916717,23.885380275916717,-21.5,51.0,14.0,14.0,21.5,2.3853802759167166,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628552,2024,12,Purdue,Penn State,10.0,49.0,30.0,51.5,9.0,9.0,-25.05944961238965,-25.05944961238965,30.0,51.5,14.0,14.0,-30.0,4.940550387610351,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635517,2024,12,Stanford,Louisville,38.0,35.0,21.0,58.5,9.0,9.0,-23.87130472077111,-23.87130472077111,21.0,58.5,14.0,14.0,-21.0,2.8713047207711107,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635580,2024,12,SMU,Boston College,38.0,28.0,-19.0,54.0,9.0,9.0,19.94187013027246,19.94187013027246,-19.0,54.0,14.0,14.0,19.0,0.9418701302724592,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628549,2024,12,USC,Nebraska,28.0,20.0,-6.5,50.5,9.0,9.0,10.6319185108385,10.6319185108385,-6.5,50.5,14.0,14.0,6.5,4.131918510838499,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401636929,2024,12,West Virginia,Baylor,35.0,49.0,2.5,60.0,9.0,9.0,-6.1251154054689785,-6.1251154054689785,2.5,60.0,14.0,14.0,-2.5,3.6251154054689785,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643833,2024,12,Old Dominion,James Madison,32.0,35.0,2.5,50.5,9.0,9.0,3.4897099809735908,3.4897099809735908,2.5,50.5,14.0,14.0,-2.5,5.989709980973591,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643830,2024,12,Georgia Southern,Troy,20.0,28.0,-7.0,53.5,9.0,9.0,9.956858477345994,9.956858477345994,-7.0,53.5,14.0,14.0,7.0,2.9568584773459943,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628423,2024,12,South Carolina,Missouri,34.0,30.0,-10.5,43.0,9.0,9.0,1.673360358695632,1.673360358695632,-10.5,43.0,14.0,14.0,10.5,8.826639641304368,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643831,2024,12,Georgia State,Arkansas State,20.0,27.0,-3.0,59.5,9.0,9.0,8.512401842412567,8.512401842412567,-3.0,59.5,14.0,14.0,3.0,5.512401842412567,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628548,2024,12,Maryland,Rutgers,17.0,31.0,-4.5,54.5,9.0,9.0,2.6021993195592517,2.6021993195592517,-4.5,54.5,14.0,14.0,4.5,1.8978006804407483,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
