id,season,week,home_team,away_team,home_points,away_points,spread_line,total_line,home_games_played,away_games_played,prediction,predicted_spread,home_team_spread_line,predicted_total,predicted_spread_std_dev,predicted_total_std_dev,expected_home_margin,edge_spread,edge_total,spread_bet_reason,total_bet_reason,bet_spread,bet_total,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
401643788,2024,3,South Alabama,Northwestern State,87.0,10.0,-36.5,60.5,2.0,1.0,28.188611057418154,28.188611057418154,-36.5,60.5,14.0,14.0,36.5,8.311388942581846,0.0,No Bet - Min Games,No Bet - Min Games,none,none,0.0,0.0,0.0,0.0,0.0
401636867,2024,3,Texas State,Arizona State,28.0,31.0,-3.0,58.5,2.0,2.0,7.9880148840967955,7.9880148840967955,-3.0,58.5,14.0,14.0,3.0,4.9880148840967955,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401636863,2024,3,Kansas,UNLV,20.0,23.0,-9.5,57.5,2.0,2.0,10.048456904208924,10.048456904208924,-9.5,57.5,14.0,14.0,9.5,0.5484569042089245,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401636864,2024,3,Kansas State,Arizona,31.0,7.0,-7.0,61.0,2.0,2.0,16.319497173931822,16.319497173931822,-7.0,61.0,14.0,14.0,7.0,9.319497173931822,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628475,2024,3,Illinois,Central Michigan,30.0,9.0,-21.0,50.0,2.0,2.0,25.616406297471983,25.616406297471983,-21.0,50.0,14.0,14.0,21.0,4.616406297471983,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401636868,2024,3,Texas Tech,North Texas,66.0,21.0,-11.0,70.5,2.0,2.0,10.452947598581629,10.452947598581629,-11.0,70.5,14.0,14.0,11.0,0.5470524014183713,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628350,2024,3,Wisconsin,Alabama,10.0,42.0,14.5,47.0,2.0,2.0,-0.6314555326623763,-0.6314555326623763,14.5,47.0,14.0,14.0,-14.5,13.868544467337625,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628359,2024,3,South Carolina,LSU,33.0,36.0,6.5,48.5,2.0,2.0,4.059198704930068,4.059198704930068,6.5,48.5,14.0,14.0,-6.5,10.559198704930068,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635546,2024,3,NC State,Louisiana Tech,30.0,20.0,-20.5,48.0,2.0,1.0,7.6327294079270915,7.6327294079270915,-20.5,48.0,14.0,14.0,20.5,12.86727059207291,0.0,No Bet - Min Games,No Bet - Min Games,none,none,0.0,0.0,0.0,0.0,0.0
401635542,2024,3,Florida State,Memphis,12.0,20.0,-7.0,54.5,1.0,2.0,-12.742948046742525,-12.742948046742525,-7.0,54.5,14.0,14.0,7.0,19.742948046742526,0.0,No Bet - Min Games,No Bet - Min Games,none,none,0.0,0.0,0.0,0.0,0.0
