id,season,week,home_team,away_team,home_points,away_points,spread_line,total_line,home_games_played,away_games_played,prediction,predicted_spread,home_team_spread_line,predicted_total,predicted_spread_std_dev,predicted_total_std_dev,expected_home_margin,edge_spread,edge_total,spread_bet_reason,total_bet_reason,bet_spread,bet_total,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
401757282,2025,8,Liberty,New Mexico State,30.0,27.0,-10.5,47.5,6.0,5.0,-2.2243063761674575,-2.2243063761674575,-10.5,47.5,14.0,14.0,10.5,12.724306376167458,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401761628,2025,8,South Alabama,Arkansas State,14.0,15.0,-8.5,57.0,6.0,6.0,-0.7233121685774186,-0.7233121685774186,-8.5,57.0,14.0,14.0,8.5,9.223312168577419,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401757281,2025,8,Western Kentucky,Florida International,6.0,25.0,-10.0,55.5,6.0,5.0,9.332051748477184,9.332051748477184,-10.0,55.5,14.0,14.0,10.0,0.6679482515228159,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401757283,2025,8,Jacksonville State,Delaware,38.0,25.0,3.0,56.0,6.0,5.0,3.973392479947005,3.973392479947005,3.0,56.0,14.0,14.0,-3.0,6.973392479947005,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401757284,2025,8,Sam Houston,UTEP,17.0,35.0,3.5,46.5,6.0,6.0,-8.80855391266622,-8.80855391266622,3.5,46.5,14.0,14.0,-3.5,5.30855391266622,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401762486,2025,8,East Carolina,Tulsa,41.0,27.0,-16.5,55.0,6.0,6.0,17.733543587539465,17.733543587539465,-16.5,55.0,14.0,14.0,16.5,1.2335435875394651,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754564,2025,8,Miami,Louisville,21.0,24.0,-10.5,49.5,5.0,5.0,11.542834376176796,11.542834376176796,-10.5,49.5,14.0,14.0,10.5,1.0428343761767955,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752872,2025,8,Minnesota,Nebraska,24.0,6.0,7.0,47.5,6.0,6.0,-18.127447397998967,-18.127447397998967,7.0,47.5,14.0,14.0,-7.0,11.127447397998967,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401760396,2025,8,Utah State,San José State,30.0,25.0,-3.0,63.5,6.0,6.0,4.328788415964715,4.328788415964715,-3.0,63.5,14.0,14.0,3.0,1.3287884159647154,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754371,2025,8,California,North Carolina,21.0,18.0,-7.5,46.5,6.0,5.0,-4.023354372991159,-4.023354372991159,-7.5,46.5,14.0,14.0,7.5,11.52335437299116,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
