season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units
2024,8,401643809,2024-10-15 19:30:00-04:00,South Alabama,Troy,False,DraftKings,-10.0,53.0,14.7767917016426,57.487633263633064,4.776791701642599,4.4876332636330645,none,none,5.0,5.0,home_adj_off_epa_pp: +2.60,away_adj_def_sr: +2.54,away_off_eckel_rate: +1.88,away_adj_def_sr: +1.87,home_adj_off_epa_pp: +1.48,away_off_finish_pts_per_opp: -1.07,1
2024,8,401641019,2024-10-15 20:00:00-04:00,Middle Tennessee,Kennesaw State,False,DraftKings,-8.5,50.0,2.288137333829676,55.62264443820682,6.211862666170324,5.6226444382068195,away,none,5.0,4.0,home_adj_def_epa_pp: -4.95,away_adj_off_sr: +4.03,away_adj_off_epa_pp: +2.66,away_adj_off_epa_pp: -2.36,home_adj_def_epa_pp: +1.41,home_adj_def_expl_rate_overall_10: +1.34,1
2024,8,401641010,2024-10-15 21:00:00-04:00,New Mexico State,Louisiana Tech,False,DraftKings,12.5,49.0,-4.685649574139536,49.83616289773765,7.814350425860464,0.8361628977376512,home,none,5.0,4.0,home_adj_off_epa_pp: -3.86,home_adj_def_ypp: -2.90,away_adj_off_epa_pp: +2.88,away_adj_off_epa_pp: -2.55,home_adj_off_epa_pp: -2.19,away_adj_def_sr: -1.11,1
2024,8,401641038,2024-10-16 19:00:00-04:00,Sam Houston,Western Kentucky,False,DraftKings,-1.5,55.0,3.1918377622128813,54.19508371607469,1.6918377622128813,0.8049162839253086,none,none,6.0,5.0,home_adj_off_epa_pp: -1.57,home_adj_def_ypp: -1.33,home_adj_def_sr: -0.96,home_adj_off_epa_pp: -0.89,away_adj_off_epa_pp: -0.83,away_adj_off_expl_rate_overall_10: -0.47,1
2024,8,401640983,2024-10-16 21:00:00-04:00,UTEP,Florida International,False,DraftKings,7.0,47.0,-6.53991843706039,53.115571143267246,0.4600815629396102,6.115571143267246,none,none,5.0,5.0,home_off_eckel_rate: -3.15,home_adj_off_epa_pp: -2.74,home_adj_def_epa_pp: -1.38,home_adj_off_epa_pp: -1.55,away_adj_def_expl_rate_overall_10: -1.21,away_adj_off_epa_pp: -1.20,1
2024,8,401643810,2024-10-17 19:00:00-04:00,Marshall,Georgia State,False,DraftKings,-9.5,51.5,4.376322601212209,56.76416869689487,5.123677398787791,5.26416869689487,away,none,5.0,4.0,home_adj_off_epa_pp: -1.81,home_adj_def_ypp: -1.69,away_adj_def_sr: +1.58,away_havoc_rate: +1.29,away_adj_off_epa_pp: -1.20,away_adj_def_sr: +1.17,1
2024,8,401634768,2024-10-17 19:30:00-04:00,Virginia Tech,Boston College,False,DraftKings,-8.5,47.5,4.854445723387638,53.545770614802635,3.645554276612362,6.045770614802635,none,none,6.0,5.0,home_adj_def_epa_pp: +1.30,away_adj_off_epa_pp: +0.76,away_adj_def_sr: -0.72,away_adj_off_epa_pp: -0.67,away_adj_def_sr: -0.53,home_adj_def_epa_pp: -0.37,1
2024,8,401634769,2024-10-18 19:00:00-04:00,Duke,Florida State,False,DraftKings,-2.5,43.0,10.697988305676779,53.533043398638085,8.197988305676779,10.533043398638085,home,over,5.0,6.0,home_adj_def_epa_pp: +2.13,home_adj_def_ypp: +1.87,home_adj_def_sr: +1.72,away_havoc_rate: +1.52,home_adj_def_sr: -0.76,home_adj_def_expl_rate_overall_10: -0.66,1
2024,8,401628523,2024-10-18 20:00:00-04:00,Purdue,Oregon,False,DraftKings,30.0,61.0,-26.011472996970507,56.21614514167021,3.9885270030294926,4.783854858329789,none,none,5.0,5.0,away_adj_def_epa_pp: -4.11,home_adj_off_epa_pp: -3.62,home_adj_def_epa_pp: -3.45,away_adj_off_epa_pp: +2.22,away_adj_def_sr: -2.11,home_adj_off_epa_pp: -2.05,1
2024,8,401636898,2024-10-18 22:15:00-04:00,BYU,Oklahoma State,False,DraftKings,-8.5,53.0,9.698625363646821,54.063755706007115,1.198625363646821,1.0637557060071146,none,none,5.0,5.0,home_adj_def_ypp: +2.70,home_adj_def_epa_pp: +2.02,away_havoc_rate: +1.38,away_havoc_rate: +1.40,away_adj_def_sr: -0.91,home_adj_off_epa_pp: +0.72,1
