season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units
2024,13,401644769,2024-11-19 19:00:00-05:00,Kent State,Akron,False,DraftKings,10.5,49.0,-8.319218395734236,54.61469371284209,2.180781604265764,5.61469371284209,none,none,9.0,9.0,home_adj_off_epa_pp: -3.74,home_adj_def_epa_pp: -3.16,home_adj_def_ypp: -2.91,home_adj_off_epa_pp: -2.12,away_havoc_rate: +1.58,away_adj_off_epa_pp: -1.26,1
2024,13,401644770,2024-11-19 19:30:00-05:00,Central Michigan,Western Michigan,False,DraftKings,6.0,56.0,-3.816349489410832,58.80735806804921,2.183650510589168,2.8073580680492114,none,none,9.0,9.0,home_adj_def_epa_pp: -2.77,home_adj_def_ypp: -2.54,away_adj_def_epa_pp: +2.45,away_adj_def_sr: +1.29,away_adj_off_epa_pp: +1.01,home_adj_off_epa_pp: -0.87,1
2024,13,401644690,2024-11-19 20:00:00-05:00,Miami (OH),Northern Illinois,False,DraftKings,-1.5,43.0,-0.0131409104210094,53.682766412900726,1.5131409104210094,10.682766412900726,none,over,10.0,9.0,home_adj_off_epa_pp: -1.71,home_adj_def_sr: -0.89,home_off_eckel_rate: +0.78,home_adj_off_epa_pp: -0.97,away_havoc_rate: -0.54,away_adj_off_epa_pp: -0.40,1
2024,13,401644773,2024-11-20 19:00:00-05:00,Toledo,Ohio,False,DraftKings,-1.5,47.0,-3.5785793282028746,52.35364936083132,5.078579328202874,5.353649360831319,away,none,9.0,9.0,home_adj_off_epa_pp: -3.99,home_adj_off_sr: -0.94,away_havoc_rate: -0.93,home_adj_off_epa_pp: -2.26,away_havoc_rate: -0.94,away_off_finish_pts_per_opp: +0.35,1
2024,13,401644772,2024-11-20 19:00:00-05:00,Eastern Michigan,Buffalo,False,DraftKings,-1.0,53.5,5.044109208688855,55.45517477724243,4.044109208688855,1.9551747772424335,none,none,9.0,9.0,away_adj_def_epa_pp: +2.80,home_adj_off_epa_pp: -2.71,home_adj_def_epa_pp: -1.90,home_adj_off_epa_pp: -1.54,away_adj_off_epa_pp: -1.11,away_adj_def_sr: +1.01,1
2024,13,401634772,2024-11-21 19:30:00-05:00,Georgia Tech,NC State,False,DraftKings,-7.5,51.5,6.340169880351956,55.42095242135129,1.1598301196480438,3.920952421351288,none,none,9.0,9.0,home_adj_def_epa_pp: +2.04,away_adj_off_epa_pp: -1.18,away_adj_def_ypp: +0.85,away_adj_off_epa_pp: +1.05,away_adj_def_ypp: -0.91,home_adj_def_epa_pp: -0.58,1
2024,13,401645374,2024-11-22 19:00:00-05:00,UTSA,Temple,False,DraftKings,-16.5,56.0,8.441453508198975,50.967843587258926,8.058546491801025,5.032156412741074,away,none,9.0,10.0,home_adj_off_epa_pp: -2.71,away_adj_off_sr: +1.95,away_adj_def_epa_pp: +1.95,home_adj_off_epa_pp: -1.54,away_adj_off_epa_pp: -1.09,away_off_eckel_rate: -0.72,1
2024,13,401628558,2024-11-22 20:00:00-05:00,Michigan State,Purdue,False,DraftKings,-14.0,49.0,9.319410212081364,55.08937703035694,4.6805897879186364,6.0893770303569426,none,none,9.0,9.0,away_adj_def_epa_pp: +3.04,home_adj_off_epa_pp: -1.44,away_adj_def_sr: +1.35,away_adj_def_sr: +1.00,away_havoc_rate: +0.95,home_adj_off_epa_pp: -0.82,1
2024,13,401643767,2024-11-22 22:00:00-05:00,San José State,UNLV,False,DraftKings,7.5,59.5,1.2381264106597225,56.7028380003089,8.738126410659723,2.797161999691099,home,none,9.0,9.0,away_off_eckel_rate: -1.46,home_havoc_rate: -1.18,home_adj_def_epa_pp: +1.15,away_adj_def_expl_rate_overall_10: +0.89,away_off_eckel_rate: +0.75,home_adj_off_expl_rate_pass: +0.72,1
2024,13,401628555,2024-11-23 12:00:00-05:00,Ohio State,Indiana,False,DraftKings,-10.5,52.5,6.854969688457583,59.60016843089262,3.645030311542417,7.100168430892623,none,none,10.0,9.0,home_adj_off_epa_pp: +3.98,home_adj_def_epa_pp: +3.03,away_adj_off_sr: -2.05,home_adj_off_epa_pp: +2.26,away_adj_off_epa_pp: +1.66,home_adj_def_epa_pp: -0.86,1
2024,13,401635612,2024-11-23 12:00:00-05:00,Boston College,North Carolina,False,DraftKings,2.0,50.5,-5.038040209422558,54.866685150942615,3.038040209422558,4.366685150942615,none,none,9.0,9.0,away_off_eckel_rate: -2.13,away_adj_off_epa_pp: -1.58,away_adj_def_ypp: +0.91,away_adj_off_epa_pp: +1.40,away_off_eckel_rate: +1.09,away_adj_def_ypp: -0.97,1
2024,13,401628556,2024-11-23 12:00:00-05:00,Maryland,Iowa,False,DraftKings,4.0,40.5,-2.717919821493575,53.62518237686101,1.2820801785064249,13.125182376861012,none,over,9.0,9.0,away_adj_def_epa_pp: -2.20,home_adj_off_epa_pp: -0.99,away_havoc_rate: -0.86,away_havoc_rate: -0.87,away_adj_off_epa_pp: +0.60,home_adj_off_epa_pp: -0.56,1
2024,13,401628429,2024-11-23 12:00:00-05:00,Florida,Ole Miss,False,DraftKings,13.0,57.5,-6.517588553096081,57.255114181555705,6.482411446903919,0.24488581844429547,home,none,9.0,9.0,away_adj_off_epa_pp: -2.51,away_adj_def_epa_pp: -2.42,away_adj_def_sr: -1.72,away_adj_off_epa_pp: +2.22,away_adj_def_sr: -1.27,away_adj_def_ypp: +1.10,1
2024,13,401628554,2024-11-23 12:00:00-05:00,Rutgers,Illinois,False,Bovada,-2.0,48.0,2.867390881906878,57.928493171713896,0.8673908819068781,9.928493171713896,none,over,9.0,9.0,away_adj_def_sr: +1.77,home_adj_def_epa_pp: -1.69,away_adj_def_epa_pp: +1.38,away_adj_def_sr: +1.31,away_adj_def_ypp: -1.06,away_adj_def_expl_rate_overall_10: +0.65,1
2024,13,401635618,2024-11-23 12:00:00-05:00,Miami,Wake Forest,False,DraftKings,-23.5,67.0,17.744332280666047,62.689582523364024,5.755667719333953,4.310417476635976,away,none,9.0,9.0,home_adj_off_epa_pp: +5.12,away_adj_def_sr: +1.84,home_adj_def_sr: +1.81,home_adj_off_epa_pp: +2.90,away_adj_def_sr: +1.36,home_adj_def_sr: -0.80,1
2024,13,401635518,2024-11-23 12:00:00-05:00,Syracuse,UConn,False,DraftKings,-10.0,53.0,4.7990780219938305,54.819580913363524,5.2009219780061695,1.8195809133635237,away,none,9.0,9.0,away_adj_def_epa_pp: -1.88,home_off_eckel_rate: +1.41,away_adj_off_epa_pp: +1.26,away_adj_off_epa_pp: -1.12,away_adj_def_expl_rate_overall_10: -1.07,away_adj_def_sr: -0.62,1
2024,13,401635619,2024-11-23 12:00:00-05:00,Virginia,SMU,False,DraftKings,11.5,54.5,-1.8557279744561894,55.11769758812595,9.64427202554381,0.6176975881259494,home,none,9.0,9.0,away_adj_def_epa_pp: -1.51,away_adj_off_epa_pp: -1.18,home_adj_def_sr: +0.86,away_adj_off_epa_pp: +1.04,home_adj_off_epa_pp: -0.49,home_adj_def_sr: -0.38,1
