season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units
2024,11,401644760,2024-11-05 19:30:00-05:00,Central Michigan,Bowling Green,False,ESPN Bet,14.5,47.5,-0.5393684554672793,55.6297376214643,13.96063154453272,8.129737621464301,home,over,7.0,7.0,home_adj_def_ypp: -2.19,home_adj_def_epa_pp: -1.91,home_adj_def_expl_rate_overall_20: +1.10,away_adj_off_epa_pp: -0.76,home_adj_def_expl_rate_overall_10: +0.56,home_adj_off_epa_pp: -0.55,1
2024,11,401644688,2024-11-05 20:00:00-05:00,Ball State,Miami (OH),False,ESPN Bet,12.5,48.5,-4.106226425351654,57.17875025529204,8.393773574648346,8.678750255292037,home,over,7.0,8.0,home_adj_def_epa_pp: -3.61,home_adj_def_ypp: -2.36,home_adj_def_expl_rate_overall_20: +1.59,home_adj_def_epa_pp: +1.03,away_adj_def_ypp: +0.97,home_adj_off_epa_pp: -0.88,1
2024,11,401644761,2024-11-06 19:00:00-05:00,Kent State,Ohio,False,ESPN Bet,20.5,53.5,-11.60802956308657,56.00083823861114,8.89197043691343,2.500838238611138,home,none,7.0,7.0,home_adj_def_epa_pp: -2.93,home_off_eckel_rate: -2.79,home_adj_off_epa_pp: -2.79,home_adj_off_epa_pp: -1.58,home_adj_def_expl_rate_overall_10: +0.86,home_adj_def_epa_pp: +0.84,1
2024,11,401644762,2024-11-06 19:00:00-05:00,Western Michigan,Northern Illinois,False,ESPN Bet,2.5,51.5,-3.7709567959064443,53.04518088265445,1.2709567959064443,1.5451808826544493,none,none,7.0,7.0,home_adj_def_sr: -2.90,home_adj_def_epa_pp: -2.75,home_adj_def_ypp: -1.95,away_adj_off_epa_pp: -1.57,home_adj_def_sr: +1.28,away_adj_def_sr: -0.82,1
2024,11,401643825,2024-11-07 20:00:00-05:00,Coastal Carolina,App State,False,ESPN Bet,1.5,62.5,-3.1829946808413916,58.86967456483369,1.6829946808413916,3.630325435166313,none,none,7.0,7.0,home_off_eckel_rate: -2.39,away_adj_def_sr: +2.00,away_adj_def_epa_pp: +1.80,away_adj_def_sr: +1.48,away_adj_off_expl_rate_overall_10: +1.00,home_adj_off_epa_pp: -0.94,1
2024,11,401645361,2024-11-07 20:00:00-05:00,East Carolina,Florida Atlantic,False,ESPN Bet,-5.5,58.5,2.1881701162984797,57.4725134628963,3.3118298837015203,1.027486537103698,none,none,7.0,7.0,away_adj_def_epa_pp: +2.26,home_adj_def_epa_pp: -1.87,home_off_eckel_rate: -1.62,away_adj_def_expl_rate_overall_10: +0.96,home_adj_off_epa_pp: -0.87,away_adj_def_sr: +0.58,1
2024,11,401634773,2024-11-08 20:00:00-05:00,Wake Forest,California,False,ESPN Bet,7.5,54.5,-6.971863878935357,55.48621910391952,0.5281361210646427,0.9862191039195167,none,none,7.0,7.0,home_adj_def_epa_pp: -2.72,home_adj_def_sr: -2.49,home_adj_off_epa_pp: -1.63,home_adj_def_sr: +1.09,home_adj_off_epa_pp: -0.92,away_adj_def_expl_rate_overall_10: -0.78,1
2024,11,401645362,2024-11-08 21:00:00-05:00,Memphis,Rice,False,ESPN Bet,-7.5,50.5,7.349677287511678,54.1085644334275,0.15032271248832174,3.608564433427503,none,none,8.0,8.0,home_adj_def_epa_pp: -2.20,away_adj_off_epa_pp: +2.17,away_adj_off_sr: +1.90,away_adj_off_epa_pp: -1.92,away_havoc_rate: +1.60,away_off_finish_pts_per_opp: -1.19,1
2024,11,401628542,2024-11-08 21:00:00-05:00,UCLA,Iowa,False,ESPN Bet,6.5,44.5,-0.7969619834440769,54.834493553542934,5.703038016555923,10.334493553542934,home,over,8.0,8.0,home_off_eckel_rate: -1.60,away_adj_def_ypp: +0.97,home_adj_def_sr: -0.80,away_adj_def_ypp: -1.03,away_adj_def_expl_rate_overall_10: +0.82,away_adj_off_epa_pp: +0.54,1
2024,11,401643754,2024-11-08 22:30:00-05:00,San Diego State,New Mexico,False,ESPN Bet,-1.5,65.5,10.955411006076558,55.305546946227416,9.455411006076558,10.194453053772584,home,under,7.0,8.0,away_adj_def_epa_pp: +4.66,away_adj_def_sr: +3.60,home_adj_off_epa_pp: -1.92,away_adj_def_sr: +2.65,home_adj_off_epa_pp: -1.09,away_off_finish_pts_per_opp: -1.00,1
2024,11,401628417,2024-11-09 12:00:00-05:00,Texas,Florida,False,ESPN Bet,-24.5,48.5,7.238122374705352,54.9911007374965,17.261877625294648,6.491100737496502,away,none,8.0,7.0,home_adj_def_epa_pp: +3.75,away_adj_def_epa_pp: -2.31,home_adj_def_ypp: +2.12,home_adj_def_epa_pp: -1.07,home_adj_def_expl_rate_overall_10: -0.85,home_adj_def_sr: -0.80,1
2024,11,401643828,2024-11-09 12:00:00-05:00,UL Monroe,Texas State,False,Bovada,9.5,50.0,-5.829793887293718,54.32202688480447,3.670206112706282,4.3220268848044725,none,none,7.0,7.0,home_off_eckel_rate: -1.57,home_adj_def_sr: -1.51,away_off_eckel_rate: -1.33,away_adj_def_ypp: -1.37,away_havoc_rate: -1.11,away_adj_def_expl_rate_overall_10: +0.74,1
2024,11,401645363,2024-11-09 12:00:00-05:00,South Florida,Navy,False,ESPN Bet,4.5,59.5,-7.584166875436207,50.7800565810938,3.084166875436207,8.719943418906198,none,under,7.0,7.0,home_adj_off_epa_pp: -4.42,home_off_eckel_rate: -1.70,home_adj_off_sr: -1.63,home_adj_off_epa_pp: -2.51,away_havoc_rate: -1.56,away_adj_off_epa_pp: +1.17,1
2024,11,401628544,2024-11-09 12:00:00-05:00,Rutgers,Minnesota,False,Bovada,6.5,44.5,-4.882188147145012,57.028902879356345,1.617811852854988,12.528902879356345,none,over,7.0,8.0,home_adj_def_epa_pp: -1.73,away_adj_def_epa_pp: -1.54,home_adj_def_sr: -1.20,away_adj_def_ypp: +0.90,away_adj_def_sr: -0.64,home_adj_def_sr: +0.53,1
2024,11,401636918,2024-11-09 12:00:00-05:00,Cincinnati,West Virginia,False,ESPN Bet,-5.5,54.5,6.482214855850751,56.403848641931916,0.9822148558507511,1.9038486419319156,none,none,7.0,7.0,home_off_eckel_rate: +1.29,away_adj_def_epa_pp: +1.25,away_off_eckel_rate: -0.68,away_adj_def_expl_rate_overall_10: -0.60,home_adj_off_expl_rate_pass: -0.50,away_adj_off_epa_pp: +0.41,1
2024,11,401635609,2024-11-09 12:00:00-05:00,Georgia Tech,Miami,False,ESPN Bet,9.5,64.5,1.1409572164679624,63.23258296764201,10.640957216467962,1.26741703235799,home,none,8.0,8.0,away_adj_off_epa_pp: -3.89,away_adj_off_sr: -2.55,home_adj_off_epa_pp: +2.25,away_adj_off_epa_pp: +3.44,home_adj_off_epa_pp: +1.28,away_adj_off_expl_rate_overall_10: +1.04,1
2024,11,401635606,2024-11-09 12:00:00-05:00,Boston College,Syracuse,False,ESPN Bet,-5.5,51.5,1.4559556302741574,57.252984849303914,4.044044369725842,5.752984849303914,none,none,7.0,7.0,away_off_eckel_rate: -1.40,away_adj_off_sr: -0.93,away_adj_def_epa_pp: +0.86,away_off_eckel_rate: +0.71,away_adj_def_expl_rate_overall_10: +0.38,away_havoc_rate: +0.37,1
