season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,predicted_spread_std_dev,predicted_total_std_dev,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
2024,8,401628524,2024-10-19 12:00:00-04:00,Rutgers,UCLA,False,Bovada,-4.0,42.5,-2.7951291656742407,54.05548723803141,6.795129165674241,11.55548723803141,away,over,5.0,6.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,8,401645346,2024-10-19 12:00:00-04:00,Army,East Carolina,False,DraftKings,-17.5,54.0,21.99859777623252,55.26803410872365,4.498597776232518,1.268034108723647,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401629034,2024-10-19 12:00:00-04:00,UConn,Wake Forest,False,DraftKings,2.5,55.5,13.725664257680474,61.04854011929443,16.225664257680474,5.5485401192944295,home,none,5.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401636899,2024-10-19 12:00:00-04:00,Cincinnati,Arizona State,False,DraftKings,-5.5,51.0,1.887587286632828,57.57897300398604,3.612412713367172,6.578973003986043,none,over,5.0,6.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,8,401628396,2024-10-19 12:45:00-04:00,Oklahoma,South Carolina,False,DraftKings,1.0,40.5,-3.244368476632612,50.00852217373253,2.244368476632612,9.50852217373253,none,over,6.0,6.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,8,401645351,2024-10-19 14:00:00-04:00,Temple,Tulsa,False,DraftKings,-3.5,51.5,2.597387572510016,53.168602962265695,0.9026124274899838,1.6686029622656946,none,none,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401644750,2024-10-19 14:00:00-04:00,Eastern Michigan,Central Michigan,False,DraftKings,-3.5,52.5,-0.8650720825915377,58.66373742384284,4.365072082591538,6.163737423842839,none,over,5.0,5.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,8,401628518,2024-10-19 15:30:00-04:00,Illinois,Michigan,False,DraftKings,6.0,44.0,-6.044746132149632,52.907372561459404,0.044746132149631634,8.907372561459404,none,over,5.0,6.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,8,401645350,2024-10-19 15:30:00-04:00,Tulane,Rice,False,DraftKings,-21.5,53.5,14.5490584009669,55.09436563985604,6.950941599033101,1.5943656398560435,away,none,5.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401644748,2024-10-19 15:30:00-04:00,Bowling Green,Kent State,False,DraftKings,-24.0,54.5,26.977828467447463,52.42727184117444,2.9778284674474627,2.072728158825562,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401644686,2024-10-19 15:30:00-04:00,Miami (OH),Ohio,False,DraftKings,-3.5,43.5,0.9270521406662282,52.88936189557437,2.572947859333772,9.389361895574368,none,over,6.0,5.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,8,401645347,2024-10-19 15:30:00-04:00,Navy,Charlotte,False,DraftKings,-16.5,57.5,18.887556144522442,63.97997899419213,2.387556144522442,6.47997899419213,none,over,4.0,5.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,8,401644751,2024-10-19 15:30:00-04:00,Northern Illinois,Toledo,False,DraftKings,-3.0,42.5,8.503238528798502,50.979595380811915,5.5032385287985015,8.479595380811915,none,over,5.0,5.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,8,401643736,2024-10-19 15:30:00-04:00,Washington State,Hawai'i,False,DraftKings,-18.5,55.5,17.12081654601,58.424763621431175,1.3791834539899988,2.9247636214311754,none,none,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401645345,2024-10-19 15:30:00-04:00,South Florida,UAB,False,DraftKings,-14.0,55.5,-8.086681769617595,54.513614612550185,22.086681769617595,0.9863853874498147,away,none,5.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401643813,2024-10-19 15:30:00-04:00,Old Dominion,Texas State,False,DraftKings,10.5,60.0,-1.3144599155266308,55.26873927661587,9.18554008447337,4.731260723384132,home,none,6.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401645348,2024-10-19 15:30:00-04:00,UTSA,Florida Atlantic,False,DraftKings,-4.0,52.5,-15.301077326936497,52.539568937479146,19.301077326936497,0.039568937479145916,away,none,5.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401628982,2024-10-19 15:30:00-04:00,Georgia Tech,Notre Dame,True,DraftKings,14.0,49.5,1.5712509804011585,50.354605918348696,15.571250980401159,0.854605918348696,home,none,6.0,6.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401635587,2024-10-19 15:30:00-04:00,California,NC State,False,DraftKings,-9.5,46.0,4.899388264903592,53.687137988000885,4.600611735096408,7.6871379880008845,none,over,5.0,6.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,8,401628397,2024-10-19 15:30:00-04:00,Tennessee,Alabama,False,DraftKings,3.5,57.5,-0.2808605331797942,54.034354224426544,3.219139466820206,3.4656457755734564,none,none,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401644749,2024-10-19 15:30:00-04:00,Buffalo,Western Michigan,False,DraftKings,1.0,49.5,3.7972907946542525,50.97623335897309,4.797290794654252,1.47623335897309,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401636901,2024-10-19 15:30:00-04:00,Kansas,Houston,True,DraftKings,-4.5,45.5,5.376411792952515,45.39848075797103,0.8764117929525153,0.10151924202897078,none,none,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401643738,2024-10-19 16:00:00-04:00,San José State,Wyoming,False,DraftKings,-13.0,53.0,13.282313133745223,57.50170434940984,0.28231313374522315,4.501704349409842,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401628521,2024-10-19 16:00:00-04:00,Maryland,USC,False,DraftKings,6.5,56.5,-6.072105323681115,56.03072548907527,0.42789467631888467,0.46927451092472694,none,none,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401636897,2024-10-19 16:00:00-04:00,Arizona,Colorado,False,DraftKings,-2.5,57.5,-1.1405268845147964,53.20546304157754,3.6405268845147964,4.294536958422462,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401636902,2024-10-19 16:00:00-04:00,Texas Tech,Baylor,False,DraftKings,-4.5,56.0,5.578223652305909,55.36288016874922,1.0782236523059092,0.6371198312507786,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401643812,2024-10-19 16:00:00-04:00,Georgia Southern,James Madison,False,DraftKings,9.5,58.5,-13.810812541340606,57.88692748509051,4.310812541340606,0.61307251490949,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401643737,2024-10-19 16:00:00-04:00,Utah State,New Mexico,False,DraftKings,1.0,78.5,2.382920029703297,64.93221063807704,3.382920029703297,13.567789361922962,none,under,5.0,5.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,8,401628394,2024-10-19 16:15:00-04:00,Mississippi State,Texas A&M,False,DraftKings,21.0,55.5,-4.156162898388006,56.286024662261724,16.843837101611996,0.786024662261724,home,none,5.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401628399,2024-10-19 19:00:00-04:00,Vanderbilt,Ball State,False,DraftKings,-27.5,57.5,30.885582745914185,56.71023475219539,3.385582745914185,0.7897652478046098,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401628392,2024-10-19 19:00:00-04:00,Arkansas,LSU,False,DraftKings,3.0,57.0,-4.372584259109318,58.07707850436183,1.3725842591093178,1.077078504361829,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401643814,2024-10-19 19:00:00-04:00,Southern Miss,Arkansas State,False,DraftKings,7.0,57.0,-9.343872280483097,56.77183418093249,2.3438722804830974,0.2281658190675131,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401636900,2024-10-19 19:30:00-04:00,Iowa State,UCF,False,DraftKings,-13.0,49.5,11.768179674737404,54.495884489590615,1.2318203252625963,4.995884489590615,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401628398,2024-10-19 19:30:00-04:00,Texas,Georgia,False,DraftKings,-4.0,57.0,12.78068015909231,58.13036103673513,8.78068015909231,1.130361036735131,home,none,6.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401628520,2024-10-19 19:30:00-04:00,Michigan State,Iowa,False,DraftKings,7.0,39.5,4.623330510964845,50.55279072299588,11.623330510964845,11.05279072299588,home,over,5.0,5.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,8,401636904,2024-10-19 19:30:00-04:00,West Virginia,Kansas State,False,DraftKings,2.5,56.5,6.0204548682038235,61.05732046062731,8.520454868203824,4.5573204606273094,home,none,5.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401645349,2024-10-19 19:30:00-04:00,Memphis,North Texas,False,DraftKings,-10.5,67.5,-12.440448671365274,60.28933438611101,22.940448671365274,7.210665613888992,away,under,5.0,5.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,8,401628393,2024-10-19 19:45:00-04:00,Florida,Kentucky,False,DraftKings,2.5,42.5,0.6580441854114123,58.83563850776556,3.1580441854114123,16.33563850776556,none,over,5.0,6.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,8,401643734,2024-10-19 20:00:00-04:00,Air Force,Colorado State,False,DraftKings,6.0,43.5,-3.530448046336354,47.60038580543782,2.469551953663646,4.100385805437817,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,8,401635590,2024-10-19 20:00:00-04:00,Stanford,SMU,False,DraftKings,16.5,52.5,-8.929911027496164,51.37039699560085,7.570088972503836,1.1296030043991507,home,none,5.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401643739,2024-10-19 22:00:00-04:00,Oregon State,UNLV,False,DraftKings,6.5,61.0,-0.08310643351478286,56.07649342004179,6.416893566485217,4.923506579958207,home,none,5.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,8,401636903,2024-10-19 22:30:00-04:00,Utah,TCU,False,DraftKings,-3.0,52.0,7.539724739469796,54.65706439513948,4.539724739469796,2.6570643951394786,none,none,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
