season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,predicted_spread_std_dev,predicted_total_std_dev,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
2024,6,401643797,2024-10-03 19:00:00-04:00,Troy,Texas State,False,DraftKings,14.5,56.0,-11.154643868173167,57.58388214287729,3.345356131826833,1.5838821428772931,none,none,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401641029,2024-10-03 21:00:00-04:00,UTEP,Sam Houston,False,DraftKings,10.0,49.5,-13.16173259838558,54.26604967927849,3.16173259838558,4.766049679278488,none,none,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401641001,2024-10-04 19:00:00-04:00,Kennesaw State,Jacksonville State,False,DraftKings,17.5,49.5,8.714448912018337,54.05126075379947,26.214448912018337,4.551260753799468,none,none,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401636891,2024-10-04 19:30:00-04:00,TCU,Houston,False,DraftKings,-16.5,52.0,8.08220349294064,58.73565826994922,8.41779650705936,6.735658269949219,away,over,4.0,5.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,6,401634779,2024-10-04 21:00:00-04:00,UNLV,Syracuse,False,DraftKings,-5.5,55.5,8.546013814912715,62.92178971796218,3.0460138149127154,7.421789717962177,none,none,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401628506,2024-10-04 21:00:00-04:00,Oregon,Michigan State,False,DraftKings,-22.5,53.0,1.0725066659546465,57.72116194152058,21.427493334045355,4.721161941520577,none,none,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401628383,2024-10-05 12:00:00-04:00,Texas A&M,Missouri,False,DraftKings,-3.0,47.5,-1.9010725026473327,54.486334252270126,4.901072502647333,6.986334252270126,none,none,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401635571,2024-10-05 12:00:00-04:00,Louisville,SMU,False,DraftKings,-6.5,55.0,14.144440526175408,57.46051182664338,7.6444405261754085,2.4605118266433834,none,none,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401635572,2024-10-05 12:00:00-04:00,North Carolina,Pittsburgh,False,DraftKings,2.5,63.0,0.014991881864188095,62.64496876169192,2.514991881864188,0.35503123830807937,none,none,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401635638,2024-10-05 12:00:00-04:00,NC State,Wake Forest,False,DraftKings,-4.0,52.5,2.031937745704898,53.3882239612718,1.968062254295102,0.8882239612717981,none,none,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401635567,2024-10-05 12:00:00-04:00,Virginia,Boston College,False,DraftKings,-2.0,52.5,7.420518030714718,55.02171820964621,5.420518030714718,2.5217182096462096,none,none,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401628510,2024-10-05 12:00:00-04:00,Penn State,UCLA,False,DraftKings,-30.0,48.0,18.492207564490787,55.89772269087969,11.507792435509213,7.897722690879689,away,over,4.0,4.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,6,401629044,2024-10-05 12:00:00-04:00,Northern Illinois,Massachusetts,False,DraftKings,-14.0,41.0,15.958809768118293,54.18629763122359,1.958809768118293,13.186297631223589,none,none,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401645339,2024-10-05 12:00:00-04:00,Tulsa,Army,False,DraftKings,13.5,50.5,-9.693916225590396,53.29121922831384,3.806083774409604,2.7912192283138424,none,none,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401643722,2024-10-05 12:00:00-04:00,Air Force,Navy,False,DraftKings,10.0,37.0,-13.696600900750113,50.503510366253245,3.696600900750113,13.503510366253245,none,none,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401628509,2024-10-05 12:00:00-04:00,Wisconsin,Purdue,False,DraftKings,-12.0,44.5,24.218009242264618,55.348728576921665,12.218009242264618,10.848728576921665,none,none,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401645338,2024-10-05 13:00:00-04:00,UAB,Tulane,False,DraftKings,19.5,52.0,-3.2706602066198656,52.24040555669379,16.229339793380134,0.24040555669378705,none,none,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401644741,2024-10-05 14:00:00-04:00,Ball State,Western Michigan,False,DraftKings,10.0,57.5,-18.146606725489008,56.07186662878469,8.146606725489008,1.42813337121531,none,none,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401628382,2024-10-05 15:30:00-04:00,South Carolina,Ole Miss,False,DraftKings,10.0,53.0,-14.457227525679297,54.89184577284059,4.457227525679297,1.8918457728405897,none,none,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401644740,2024-10-05 15:30:00-04:00,Akron,Bowling Green,False,DraftKings,17.0,48.5,-13.596033640166418,56.370508793044564,3.403966359833582,7.870508793044564,none,none,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401644684,2024-10-05 15:30:00-04:00,Toledo,Miami (OH),False,DraftKings,-4.5,44.0,4.464218982697375,49.82509240007647,0.03578101730262517,5.825092400076471,none,none,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401643799,2024-10-05 15:30:00-04:00,Marshall,App State,False,DraftKings,-3.0,56.5,5.486514529236105,55.45364346412028,2.4865145292361053,1.0463565358797169,none,none,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401628504,2024-10-05 15:30:00-04:00,Ohio State,Iowa,False,DraftKings,-17.0,46.0,14.333907330623596,57.09103570103154,2.666092669376404,11.091035701031537,none,none,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401628503,2024-10-05 15:30:00-04:00,Northwestern,Indiana,True,DraftKings,12.5,40.5,-12.2318881867213,54.56307228529166,0.2681118132787006,14.06307228529166,none,none,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401628381,2024-10-05 15:30:00-04:00,Georgia,Auburn,False,DraftKings,-21.0,50.0,12.18896008093191,58.79261803351671,8.81103991906809,8.79261803351671,none,none,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401635573,2024-10-05 15:30:00-04:00,Stanford,Virginia Tech,False,DraftKings,9.5,50.0,-4.019456972526605,50.27190363805594,5.480543027473395,0.27190363805593876,none,none,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401629033,2024-10-05 15:30:00-04:00,UConn,Temple,False,DraftKings,-17.5,49.0,11.416189151963597,53.32898990306284,6.0838108480364035,4.3289899030628405,away,none,4.0,5.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,6,401645340,2024-10-05 15:30:00-04:00,Charlotte,East Carolina,False,DraftKings,9.5,47.5,0.8289463020962691,60.31319333734858,10.32894630209627,12.81319333734858,home,over,4.0,4.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,6,401628508,2024-10-05 16:00:00-04:00,Nebraska,Rutgers,False,Bovada,-7.0,39.5,-9.625361394142793,58.208201089591476,16.625361394142793,18.708201089591476,none,none,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401636890,2024-10-05 16:00:00-04:00,Oklahoma State,West Virginia,False,DraftKings,-2.5,65.0,13.277296329026473,61.37889988315074,10.777296329026473,3.621100116849263,none,none,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401628384,2024-10-05 16:15:00-04:00,Vanderbilt,Alabama,False,DraftKings,23.5,53.5,-1.0725628207699698,56.75228726761184,22.42743717923003,3.252287267611841,none,none,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401643724,2024-10-05 18:30:00-04:00,Oregon State,Colorado State,False,DraftKings,-10.0,47.0,13.997572476041352,52.21949455781129,3.997572476041352,5.219494557811288,none,none,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,6,401635569,2024-10-05 19:00:00-04:00,Florida State,Clemson,False,DraftKings,16.5,47.0,-8.405042301168528,62.2861737418325,8.094957698831472,15.2861737418325,home,over,5.0,4.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,6,401643723,2024-10-05 19:00:00-04:00,Boise State,Utah State,False,DraftKings,-28.0,66.5,24.35469840507235,60.532112741851286,3.6453015949276484,5.967887258148714,none,none,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
