season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,predicted_spread_std_dev,predicted_total_std_dev,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
2024,12,401644763,2024-11-12 19:00:00-05:00,Buffalo,Ball State,False,DraftKings,-3.5,55.5,-0.1755762570926196,57.79407588936926,3.6755762570926196,2.2940758893692603,none,none,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,401644764,2024-11-12 19:00:00-05:00,Bowling Green,Western Michigan,False,DraftKings,-9.5,57.5,8.372473473206188,58.73791874752204,1.1275265267938117,1.2379187475220377,none,none,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,401644765,2024-11-12 19:00:00-05:00,Toledo,Central Michigan,False,DraftKings,-15.0,52.5,1.117645295842138,50.83481779515189,13.882354704157862,1.665182204848108,away,none,8.0,8.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,12,401644766,2024-11-13 19:00:00-05:00,Northern Illinois,Akron,False,DraftKings,-14.0,43.5,8.867019265345327,50.581242243152246,5.132980734654673,7.081242243152246,none,over,8.0,8.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,12,401644767,2024-11-13 19:00:00-05:00,Ohio,Eastern Michigan,False,DraftKings,-10.5,51.5,2.9392735949975015,55.99185224561278,7.560726405002498,4.491852245612783,away,none,8.0,8.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,12,401644689,2024-11-13 19:00:00-05:00,Miami (OH),Kent State,False,DraftKings,-31.0,47.5,17.927168927968566,52.386542563750794,13.072831072031434,4.886542563750794,away,none,9.0,8.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,12,401645365,2024-11-14 19:30:00-05:00,Tulsa,East Carolina,False,DraftKings,16.0,63.5,-2.784362485264749,54.27566444188073,13.215637514735251,9.224335558119272,home,under,8.0,8.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,12,401645366,2024-11-15 20:00:00-05:00,UTSA,North Texas,False,DraftKings,-1.0,73.0,0.5637997417739988,56.37160756413356,0.43620025822600117,16.628392435866438,none,under,8.0,8.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,12,401643759,2024-11-15 20:00:00-05:00,Colorado State,Wyoming,False,DraftKings,-8.5,47.5,6.796455966322275,50.20711690854837,1.7035440336777246,2.7071169085483717,none,none,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,401628553,2024-11-15 21:00:00-05:00,Washington,UCLA,False,DraftKings,-4.5,47.0,9.140411620819087,56.31848604598046,4.640411620819087,9.318486045980457,none,over,9.0,9.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,12,401636923,2024-11-15 22:15:00-05:00,Arizona,Houston,False,DraftKings,-1.0,46.5,3.456133015366717,53.49613755204801,2.456133015366717,6.996137552048012,none,over,8.0,9.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
