season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,predicted_spread_std_dev,predicted_total_std_dev,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
2024,14,401644776,2024-11-26 19:00:00-05:00,Buffalo,Kent State,False,DraftKings,-23.5,51.0,12.236634245442524,50.641642222793884,11.263365754557476,0.35835777720611617,away,none,10.0,10.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,14,401644775,2024-11-26 19:00:00-05:00,Akron,Toledo,False,DraftKings,9.0,49.5,-6.15606253683329,52.34639830204615,2.84393746316671,2.846398302046147,none,none,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,401645376,2024-11-28 19:30:00-05:00,Tulane,Memphis,False,DraftKings,-12.5,54.5,14.855897128903774,55.328714473196406,2.3558971289037736,0.8287144731964062,none,none,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,401644777,2024-11-29 12:00:00-05:00,Ohio,Ball State,False,DraftKings,-18.0,51.5,10.603520456128702,53.83234572344316,7.396479543871298,2.3323457234431615,away,none,10.0,10.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,14,401644691,2024-11-29 12:00:00-05:00,Bowling Green,Miami (OH),False,DraftKings,-3.0,38.5,6.4458013353998656,53.52212391696406,3.4458013353998656,15.022123916964063,none,over,10.0,11.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,14,401645379,2024-11-29 12:00:00-05:00,East Carolina,Navy,False,DraftKings,-3.0,54.5,2.8905385416992035,54.06059891333392,0.10946145830079645,0.4394010866660807,none,none,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,401628568,2024-11-29 12:00:00-05:00,Wisconsin,Minnesota,False,Bovada,1.0,41.0,-3.3991560445275377,55.33928126739324,2.3991560445275377,14.33928126739324,none,over,10.0,10.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,14,401636938,2024-11-29 12:00:00-05:00,Colorado,Oklahoma State,False,DraftKings,-15.0,67.0,13.52783630966993,57.324991108919434,1.4721636903300706,9.675008891080566,none,under,10.0,10.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,14,401643769,2024-11-29 12:00:00-05:00,Boise State,Oregon State,False,DraftKings,-17.5,58.0,15.746460533166708,56.658265624351266,1.753539466833292,1.341734375648734,none,none,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,401628442,2024-11-29 15:30:00-05:00,Ole Miss,Mississippi State,False,Bovada,-26.0,62.0,15.232363535459577,61.206989612271414,10.767636464540423,0.7930103877285859,away,none,10.0,10.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,14,401643770,2024-11-29 15:30:00-05:00,Colorado State,Utah State,False,DraftKings,-5.0,57.0,3.1102244375883954,57.52983568246757,1.8897755624116046,0.5298356824675707,none,none,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,401643843,2024-11-29 15:30:00-05:00,South Alabama,Texas State,False,DraftKings,2.5,61.0,-1.3488455376380921,57.43712162411797,1.1511544623619079,3.562878375882029,none,none,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,401640997,2024-11-29 15:30:00-05:00,Sam Houston,Liberty,False,DraftKings,2.5,48.0,-3.7403696837596474,53.88251262691361,1.2403696837596474,5.882512626913609,none,none,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,401635625,2024-11-29 16:00:00-05:00,San José State,Stanford,False,DraftKings,-2.5,54.5,9.08462659769702,56.86363634780865,6.584626597697021,2.363636347808651,home,none,10.0,10.0,0.0,0.0,0.05,0.0,2.5,0.0,2.5
2024,14,401628562,2024-11-29 19:30:00-05:00,Iowa,Nebraska,False,Bovada,-3.0,41.0,6.601164769469539,54.57442461435709,3.6011647694695386,13.574424614357092,none,over,10.0,10.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,14,401628439,2024-11-29 19:30:00-05:00,Georgia,Georgia Tech,False,DraftKings,-17.0,49.0,6.394028049133186,55.77617641718272,10.605971950866813,6.776176417182718,away,over,10.0,10.0,0.0,0.0,0.05,0.05,2.5,2.5,5.0
2024,14,401636939,2024-11-29 20:00:00-05:00,UCF,Utah,False,Bovada,-10.0,46.5,13.899995851607258,54.23984578121599,3.899995851607258,7.73984578121599,none,over,10.0,10.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,14,401636941,2024-11-30 12:00:00-05:00,Baylor,Kansas,False,DraftKings,1.5,62.0,2.4352839833662974,62.261075628688666,3.9352839833662974,0.2610756286886655,none,none,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,14,401628444,2024-11-30 12:00:00-05:00,Clemson,South Carolina,False,DraftKings,-3.0,49.5,6.403646384431929,57.169499734646955,3.403646384431929,7.669499734646955,none,over,10.0,10.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
2024,14,401628440,2024-11-30 12:00:00-05:00,Kentucky,Louisville,False,Bovada,4.0,49.5,-0.5546201326748097,58.22893643151392,3.4453798673251903,8.728936431513922,none,over,10.0,10.0,0.0,0.0,0.0,0.05,0.0,2.5,2.5
