season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,predicted_spread_std_dev,predicted_total_std_dev,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
2024,4,401643790,2024-09-19 19:30:00-04:00,App State,South Alabama,False,DraftKings,-8.0,62.5,-20.711814905714483,65.63488217129293,28.711814905714483,3.1348821712929293,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401634766,2024-09-20 19:30:00-04:00,Syracuse,Stanford,False,ESPN Bet,-9.5,56.5,8.994739598427092,66.71212701855887,0.5052604015729081,10.212127018558874,none,none,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628485,2024-09-20 20:00:00-04:00,Nebraska,Illinois,False,ESPN Bet,-9.5,41.5,2.900050171560004,54.23496994282583,6.599949828439996,12.734969942825828,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401643714,2024-09-20 22:00:00-04:00,Washington State,San José State,False,ESPN Bet,-13.0,55.5,23.696480354354307,51.59637366098503,10.696480354354307,3.90362633901497,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401636873,2024-09-21 12:00:00-04:00,Cincinnati,Houston,False,ESPN Bet,-4.0,47.5,0.15122723526022197,51.3798063707663,3.848772764739778,3.8798063707663033,none,none,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401645328,2024-09-21 12:00:00-04:00,Army,Rice,False,Bovada,-7.0,44.0,13.788075155132518,54.97797329211697,6.788075155132518,10.977973292116971,none,none,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628367,2024-09-21 12:00:00-04:00,Mississippi State,Florida,False,Bovada,6.5,58.0,13.932979637918613,61.534310051291655,20.432979637918613,3.534310051291655,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401643791,2024-09-21 12:00:00-04:00,Louisiana,Tulane,False,Bovada,1.5,53.5,18.10316706633739,63.37254883293886,19.60316706633739,9.872548832938861,none,none,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628486,2024-09-21 12:00:00-04:00,Indiana,Charlotte,False,Bovada,-28.5,50.0,29.159611640724457,54.857933406598626,0.6596116407244565,4.857933406598626,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628492,2024-09-21 12:00:00-04:00,Ohio State,Marshall,False,DraftKings,-40.0,57.0,38.94213592355823,50.15035357760632,1.057864076441767,6.849646422393683,none,none,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401635552,2024-09-21 12:00:00-04:00,Clemson,NC State,False,DraftKings,-17.0,44.0,8.345356942709643,45.55399858725986,8.654643057290357,1.553998587259862,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401636879,2024-09-21 12:00:00-04:00,West Virginia,Kansas,False,Bovada,-1.5,56.0,-2.316169171592119,54.32803341656102,3.816169171592119,1.67196658343898,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401635556,2024-09-21 12:00:00-04:00,North Carolina,James Madison,False,Bovada,-10.0,48.0,8.61827427972306,54.335227278481334,1.3817257202769397,6.335227278481334,none,none,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628364,2024-09-21 12:45:00-04:00,Kentucky,Ohio,False,Bovada,-19.0,42.0,23.51457032359744,58.33587271408253,4.5145703235974395,16.335872714082527,none,none,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401644735,2024-09-21 13:00:00-04:00,Central Michigan,Ball State,False,Bovada,-6.5,51.0,30.68605074447665,49.039305731718564,24.18605074447665,1.9606942682814363,none,none,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401636875,2024-09-21 14:00:00-04:00,Iowa State,Arkansas State,False,DraftKings,-20.5,52.0,8.921573149563336,58.75917165435233,11.578426850436664,6.759171654352329,none,none,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401635558,2024-09-21 14:00:00-04:00,Coastal Carolina,Virginia,False,DraftKings,3.5,52.0,-4.725861234531357,58.34589673673002,1.225861234531357,6.345896736730019,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401643715,2024-09-21 14:00:00-04:00,Temple,Utah State,False,DraftKings,6.5,53.5,5.829342732816356,53.56134474852794,12.329342732816356,0.06134474852793659,none,none,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401641000,2024-09-21 15:00:00-04:00,Jacksonville State,Southern Miss,False,Bovada,-6.0,59.5,3.8921619318773057,57.05324841632946,2.1078380681226943,2.4467515836705402,none,none,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401645329,2024-09-21 15:30:00-04:00,Navy,Memphis,False,DraftKings,9.5,47.0,-0.752774515208781,56.404251206716324,8.747225484791219,9.404251206716324,none,none,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401644736,2024-09-21 15:30:00-04:00,Northern Illinois,Buffalo,False,Bovada,-13.0,42.5,-2.1616978647907636,50.901725335010944,15.161697864790764,8.401725335010944,none,none,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401635554,2024-09-21 15:30:00-04:00,Louisville,Georgia Tech,False,DraftKings,-9.5,56.0,2.2945048814006546,65.59814019777122,7.205495118599345,9.598140197771215,none,none,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628979,2024-09-21 15:30:00-04:00,Notre Dame,Miami (OH),False,DraftKings,-27.5,44.0,-3.787682078175057,50.130203781408085,31.287682078175056,6.130203781408085,none,none,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401636877,2024-09-21 15:30:00-04:00,Texas Tech,Arizona State,False,DraftKings,-4.5,58.5,-10.765124847878802,54.44335479453709,15.265124847878802,4.056645205462907,none,none,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628493,2024-09-21 15:30:00-04:00,Penn State,Kent State,False,DraftKings,-49.0,58.0,35.202547841707904,55.65094361168998,13.797452158292096,2.349056388310018,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628365,2024-09-21 15:30:00-04:00,LSU,UCLA,False,DraftKings,-21.5,56.5,8.147651003364345,64.51782585374718,13.352348996635655,8.017825853747183,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628363,2024-09-21 15:30:00-04:00,Auburn,Arkansas,False,DraftKings,-2.5,53.5,-10.03784964386496,52.26155440193022,12.53784964386496,1.2384455980697808,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628494,2024-09-21 15:30:00-04:00,Virginia Tech,Rutgers,False,Bovada,-3.0,45.0,-7.766869921207511,65.74539974598827,10.766869921207512,20.745399745988266,none,none,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628489,2024-09-21 15:30:00-04:00,Michigan,USC,False,DraftKings,4.0,44.0,3.004293286953632,51.96436067619713,7.004293286953632,7.964360676197131,none,none,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401636876,2024-09-21 16:00:00-04:00,Oklahoma State,Utah,False,DraftKings,1.0,53.5,3.314584396618753,48.84218193181107,4.314584396618753,4.657818068188931,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401635553,2024-09-21 16:00:00-04:00,Middle Tennessee,Duke,False,DraftKings,14.5,51.0,-21.943790327528102,59.47210363924839,7.443790327528102,8.472103639248388,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628368,2024-09-21 16:15:00-04:00,Missouri,Vanderbilt,False,DraftKings,-17.5,52.0,17.657298907834384,53.61005561046523,0.1572989078343845,1.6100556104652313,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401641028,2024-09-21 17:00:00-04:00,Colorado State,UTEP,False,DraftKings,-8.5,49.0,-4.281683635950553,53.337520673552554,12.781683635950554,4.337520673552554,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401635557,2024-09-21 17:00:00-04:00,SMU,TCU,False,DraftKings,1.0,58.5,-7.630977533165733,55.3623958222261,6.630977533165733,3.137604177773902,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401640991,2024-09-21 18:00:00-04:00,Liberty,East Carolina,False,DraftKings,-7.5,55.0,12.46118923404416,45.825299200548606,4.961189234044159,9.174700799451394,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401641034,2024-09-21 19:00:00-04:00,Sam Houston,New Mexico State,False,Bovada,-15.5,44.5,16.62584902649677,51.57314781281748,1.1258490264967698,7.073147812817481,none,none,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401643716,2024-09-21 19:00:00-04:00,North Texas,Wyoming,False,DraftKings,-7.0,55.0,16.254820417689718,60.93071507509467,9.254820417689718,5.9307150750946676,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401635551,2024-09-21 19:00:00-04:00,Florida State,California,False,DraftKings,-3.0,44.0,1.4413874913718256,60.21409395541689,1.5586125086281744,16.214093955416892,none,none,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628491,2024-09-21 19:00:00-04:00,Washington,Northwestern,False,DraftKings,-11.5,42.5,33.17023888055159,63.615414698653204,21.670238880551587,21.115414698653204,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401629031,2024-09-21 19:00:00-04:00,UConn,Florida Atlantic,False,Bovada,-1.0,46.0,-4.770377548335981,51.44395447908587,5.770377548335981,5.443954479085868,none,none,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401641037,2024-09-21 19:00:00-04:00,Western Kentucky,Toledo,False,DraftKings,2.0,60.5,-16.62204996256403,49.22368483343582,14.62204996256403,11.276315166564181,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401641008,2024-09-21 19:00:00-04:00,Louisiana Tech,Tulsa,False,DraftKings,-3.0,56.5,-10.466979022856485,55.91590744029112,13.466979022856485,0.5840925597088784,none,none,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401635555,2024-09-21 19:00:00-04:00,South Florida,Miami,False,DraftKings,17.0,64.5,-0.18435224362092884,54.60460782815185,16.81564775637907,9.895392171848151,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628487,2024-09-21 19:30:00-04:00,Minnesota,Iowa,False,DraftKings,3.0,34.5,1.794471423700291,42.92707373921671,4.794471423700291,8.42707373921671,none,none,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628369,2024-09-21 19:30:00-04:00,Oklahoma,Tennessee,False,DraftKings,6.0,57.0,-1.534026470016769,48.70722446151037,4.465973529983231,8.292775538489629,none,none,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,401628372,2024-09-21 19:30:00-04:00,Texas A&M,Bowling Green,False,DraftKings,-21.0,50.5,-0.9721204875784939,57.651584461742274,21.972120487578493,7.151584461742274,none,none,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
