game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401117889,10/24/2019,07:30 PM,SMU @ Houston,Houston,SMU,Home,12.0,-2.22,14.22,High,67.47,-2.22,No Bet,65.5,67.47,0.0,401117889,31,34,Win,No Bet,-3,65
401114188,10/25/2019,09:00 PM,USC @ Colorado,Colorado,USC,Home,10.5,-6.28,16.78,High,60.14,-6.28,Under,65.0,60.14,4.859999999999999,401114188,31,35,Win,Loss,-4,66
401112197,10/26/2019,12:00 PM,Iowa @ Northwestern,Northwestern,Iowa,Home,8.5,-7.7,16.2,High,31.22,-7.7,Under,36.5,31.22,5.280000000000001,401112197,0,20,Loss,Win,-20,20
401121957,10/26/2019,12:00 PM,App State @ South Alabama,South Alabama,App State,Home,27.5,-19.18,46.68,High,52.13,-19.18,No Bet,51.0,52.13,0.0,401121957,3,30,Win,No Bet,-27,33
401112152,10/26/2019,12:00 PM,Illinois @ Purdue,Purdue,Illinois,Away,-9.0,7.76,16.759999999999998,High,60.53,7.76,Over,54.5,60.53,6.030000000000001,401112152,6,24,Win,Loss,-18,30
401114330,10/26/2019,12:00 PM,San José State @ Army,Army,San José State,Away,-10.0,11.96,21.96,High,52.46,11.96,No Bet,55.0,52.46,0.0,401114330,29,34,Win,No Bet,-5,63
401112494,10/26/2019,12:00 PM,Miami @ Pittsburgh,Pittsburgh,Miami,Away,-4.5,6.69,11.19,High,42.62,6.69,No Bet,43.0,42.62,0.0,401112494,12,16,Win,No Bet,-4,28
401112110,10/26/2019,12:00 PM,Oklahoma @ Kansas State,Kansas State,Oklahoma,Home,23.5,-8.94,32.44,High,60.0,-8.94,No Bet,59.0,60.0,0.0,401112110,48,41,Win,No Bet,7,89
401110835,10/26/2019,12:00 PM,Mississippi State @ Texas A&M,Texas A&M,Mississippi State,Away,-10.5,12.8,23.3,High,52.94,12.8,No Bet,50.0,52.94,0.0,401110835,49,30,Loss,No Bet,19,79
401112254,10/26/2019,12:00 PM,Wisconsin @ Ohio State,Ohio State,Wisconsin,Away,-14.5,16.05,30.55,High,54.66,16.05,Over,47.5,54.66,7.159999999999997,401112254,38,7,Loss,Loss,31,45
401112266,10/26/2019,12:00 PM,Liberty @ Rutgers,Rutgers,Liberty,Home,7.5,-11.94,19.44,High,45.36,-11.94,No Bet,44.0,45.36,0.0,401112266,44,34,Win,No Bet,10,78
401119288,10/26/2019,12:00 PM,Bowling Green @ Western Michigan,Western Michigan,Bowling Green,Away,-26.5,24.75,51.25,High,57.25,24.75,Under,65.5,57.25,8.25,401119288,49,10,Loss,Win,39,59
401114298,10/26/2019,01:00 PM,Southern Miss @ Rice,Rice,Southern Miss,Home,10.0,-1.4,11.4,High,52.16,-1.4,No Bet,51.5,52.16,0.0,401114298,6,20,Loss,No Bet,-14,26
401117533,10/26/2019,02:00 PM,Nevada @ Wyoming,Wyoming,Nevada,Away,-12.0,22.48,34.480000000000004,High,57.08,22.48,Over,44.5,57.08,12.579999999999998,401117533,31,3,Loss,Loss,28,34
401119292,10/26/2019,02:00 PM,Ohio @ Ball State,Ball State,Ohio,Away,-1.5,11.95,13.45,High,65.95,11.95,Over,60.0,65.95,5.950000000000003,401119292,21,34,Win,Loss,-13,55
401114297,10/26/2019,02:30 PM,Western Kentucky @ Marshall,Marshall,Western Kentucky,Away,-4.0,3.49,7.49,High,42.5,3.49,No Bet,44.5,42.5,0.0,401114297,26,23,Win,No Bet,3,49
401114344,10/26/2019,03:00 PM,New Mexico State @ Georgia Southern,Georgia Southern,New Mexico State,Away,-13.5,16.61,30.11,High,55.98,16.61,No Bet,53.0,55.98,0.0,401114344,41,7,Loss,No Bet,34,48
401112164,10/26/2019,03:30 PM,Indiana @ Nebraska,Nebraska,Indiana,No Bet,-2.5,-3.6,0.0,,55.29,-3.6,No Bet,55.0,55.29,0.0,401112164,31,38,No Bet,No Bet,-7,69
401114294,10/26/2019,03:30 PM,Florida International @ Middle Tennessee,Middle Tennessee,Florida International,No Bet,1.0,0.26,0.0,,48.05,0.26,Under,58.5,48.05,10.450000000000005,401114294,50,17,No Bet,Loss,33,67
401112492,10/26/2019,03:30 PM,Syracuse @ Florida State,Florida State,Syracuse,Away,-12.0,7.32,19.32,High,53.54,7.32,Under,60.0,53.54,6.460000000000001,401112492,35,17,Loss,Win,18,52
401112493,10/26/2019,03:30 PM,Virginia @ Louisville,Louisville,Virginia,Home,4.5,-1.62,6.12,High,63.0,-1.62,Over,51.0,63.0,12.0,401112493,28,21,Win,Loss,7,49
401119291,10/26/2019,03:30 PM,Miami (OH) @ Kent State,Kent State,Miami (OH),Away,-2.5,7.81,10.31,High,62.86,7.81,Over,55.0,62.86,7.859999999999999,401119291,16,23,Win,Loss,-7,39
401114293,10/26/2019,03:30 PM,North Texas @ Charlotte,Charlotte,North Texas,Home,4.0,0.8,3.2,High,72.75,0.8,Over,64.0,72.75,8.75,401114293,39,38,Win,Win,1,77
401119290,10/26/2019,03:30 PM,Eastern Michigan @ Toledo,Toledo,Eastern Michigan,Away,-2.5,4.97,7.47,High,52.41,4.97,No Bet,54.0,52.41,0.0,401119290,37,34,Loss,No Bet,3,71
