game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401121960,10/31/2019,08:00 PM,Georgia Southern @ App State,App State,Georgia Southern,Away,-14.0,22.2,36.2,High,50.39,22.2,Over,41.5,50.39,8.89,401121960,21,24,Win,Win,-3,45
401112080,10/31/2019,08:00 PM,West Virginia @ Baylor,Baylor,West Virginia,Away,-18.0,24.44,42.44,High,55.01,24.44,No Bet,57.0,55.01,0.0,401112080,17,14,Win,No Bet,3,31
401117894,11/01/2019,08:00 PM,Navy @ UConn,UConn,Navy,Home,26.5,-20.81,47.31,High,55.25,-20.81,No Bet,55.0,55.25,0.0,401117894,10,56,Loss,No Bet,-46,66
401112495,11/02/2019,12:00 PM,Boston College @ Syracuse,Syracuse,Boston College,Away,-3.0,7.05,10.05,High,60.42,7.05,No Bet,59.0,60.42,0.0,401112495,27,58,Win,No Bet,-31,85
401110841,11/02/2019,12:00 PM,UTSA @ Texas A&M,Texas A&M,UTSA,Away,-38.5,29.7,68.2,High,57.74,29.7,No Bet,55.0,57.74,0.0,401110841,45,14,Win,No Bet,31,59
401117895,11/02/2019,12:00 PM,Houston @ UCF,UCF,Houston,Away,-22.0,19.59,41.59,High,73.75,19.59,No Bet,73.5,73.75,0.0,401117895,44,29,Win,No Bet,15,73
401112243,11/02/2019,12:00 PM,Nebraska @ Purdue,Purdue,Nebraska,No Bet,4.5,3.55,0.0,,57.4,3.55,No Bet,58.0,57.4,0.0,401112243,31,27,No Bet,No Bet,4,58
401114352,11/02/2019,12:00 PM,Liberty @ Massachusetts,Massachusetts,Liberty,Home,24.0,-19.44,43.44,High,69.8,-19.44,No Bet,72.0,69.8,0.0,401114352,21,63,Loss,No Bet,-42,84
401112500,11/02/2019,12:00 PM,NC State @ Wake Forest,Wake Forest,NC State,Away,-8.5,10.48,18.98,High,58.95,10.48,No Bet,61.0,58.95,0.0,401112500,44,10,Loss,No Bet,34,54
401114300,11/02/2019,12:00 PM,Old Dominion @ Florida International,Florida International,Old Dominion,Away,-18.0,13.45,31.45,High,46.7,13.45,No Bet,47.5,46.7,0.0,401114300,24,17,Win,No Bet,7,41
