game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401119305,11/19/2019,07:30 PM,Eastern Michigan @ Northern Illinois,Northern Illinois,Eastern Michigan,Away,-3.0,5.03,8.030000000000001,High,58.97,5.03,No Bet,58.0,58.97,0.0,401119305,17,45,Win,No Bet,-28,62
401119306,11/19/2019,07:30 PM,Ohio @ Bowling Green,Bowling Green,Ohio,Home,21.5,-13.53,35.03,High,56.33,-13.53,No Bet,56.0,56.33,0.0,401119306,24,66,Loss,No Bet,-42,90
401119308,11/20/2019,07:30 PM,Toledo @ Buffalo,Buffalo,Toledo,Away,-10.0,12.0,22.0,High,53.95,12.0,No Bet,54.5,53.95,0.0,401119308,49,30,Loss,No Bet,19,79
401119307,11/20/2019,07:30 PM,Akron @ Miami (OH),Miami (OH),Akron,Away,-29.0,32.07,61.07,High,46.9,32.07,No Bet,45.5,46.9,0.0,401119307,20,17,Win,No Bet,3,37
401112513,11/21/2019,08:00 PM,NC State @ Georgia Tech,Georgia Tech,NC State,No Bet,2.5,1.55,0.0,,45.84,1.55,No Bet,46.5,45.84,0.0,401112513,28,26,No Bet,No Bet,2,54
401117550,11/22/2019,09:30 PM,Colorado State @ Wyoming,Wyoming,Colorado State,Away,-5.0,13.61,18.61,High,59.52,13.61,Over,50.5,59.52,9.020000000000003,401117550,17,7,Loss,Loss,10,24
401119309,11/23/2019,12:00 PM,Ball State @ Kent State,Kent State,Ball State,Home,3.5,-1.31,4.8100000000000005,High,68.52,-1.31,No Bet,67.0,68.52,0.0,401119309,41,38,Win,No Bet,3,79
401112256,11/23/2019,12:00 PM,Penn State @ Ohio State,Ohio State,Penn State,Away,-20.0,18.55,38.55,High,61.35,18.55,No Bet,59.0,61.35,0.0,401112256,28,17,Win,No Bet,11,45
401112094,11/23/2019,12:00 PM,Kansas @ Iowa State,Iowa State,Kansas,Away,-26.0,22.93,48.93,High,58.54,22.93,No Bet,58.5,58.54,0.0,401112094,41,31,Win,No Bet,10,72
401114358,11/23/2019,12:00 PM,BYU @ Massachusetts,Massachusetts,BYU,Home,42.5,-34.51,77.00999999999999,High,72.24,-34.51,Over,69.0,72.24,3.239999999999995,401114358,24,56,Win,Win,-32,80
