game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401119310,11/26/2019,06:00 PM,Ohio @ Akron,Akron,Ohio,Home,28.0,-22.97,50.97,High,52.21,-22.97,No Bet,53.0,52.21,0.0,401119310,3,52,Loss,No Bet,-49,55
401119311,11/26/2019,07:00 PM,Western Michigan @ Northern Illinois,Northern Illinois,Western Michigan,Home,9.0,-6.05,15.05,High,56.39,-6.05,Over,51.0,56.39,5.390000000000001,401119311,17,14,Win,Loss,3,31
401110863,11/28/2019,07:30 PM,Ole Miss @ Mississippi State,Mississippi State,Ole Miss,Away,2.0,6.79,4.79,High,55.54,6.79,Under,59.5,55.54,3.960000000000001,401110863,21,20,Loss,Win,1,41
401119313,11/29/2019,12:00 PM,Kent State @ Eastern Michigan,Eastern Michigan,Kent State,Away,-3.5,7.04,10.54,High,65.49,7.04,Under,69.0,65.49,3.510000000000005,401119313,26,34,Win,Win,-8,60
401119314,11/29/2019,12:00 PM,Miami (OH) @ Ball State,Ball State,Miami (OH),Away,-3.0,8.69,11.69,High,62.93,8.69,Over,55.5,62.93,7.43,401119314,41,27,Loss,Win,14,68
401112138,11/29/2019,12:00 PM,Texas Tech @ Texas,Texas,Texas Tech,Away,-7.5,10.38,17.880000000000003,High,66.48,10.38,No Bet,65.0,66.48,0.0,401112138,49,24,Loss,No Bet,25,73
401119312,11/29/2019,12:00 PM,Bowling Green @ Buffalo,Buffalo,Bowling Green,Away,-28.0,28.96,56.96,High,55.46,28.96,No Bet,54.0,55.46,0.0,401119312,49,7,Loss,No Bet,42,56
401119315,11/29/2019,12:00 PM,Toledo @ Central Michigan,Central Michigan,Toledo,Away,-14.5,9.26,23.76,High,66.14,9.26,No Bet,64.0,66.14,0.0,401119315,49,7,Loss,No Bet,42,56
401112521,11/29/2019,12:00 PM,Virginia Tech @ Virginia,Virginia,Virginia Tech,Away,3.0,6.43,3.4299999999999997,High,57.19,6.43,Over,48.0,57.19,9.189999999999998,401112521,39,30,Loss,Win,9,69
401110864,11/29/2019,02:30 PM,Missouri @ Arkansas,Arkansas,Missouri,Home,16.5,-9.27,25.77,High,56.02,-9.27,Over,53.0,56.02,3.020000000000003,401110864,14,24,Win,Loss,-10,38
401112200,11/29/2019,02:30 PM,Iowa @ Nebraska,Nebraska,Iowa,Home,4.5,-5.22,9.72,High,42.47,-5.22,No Bet,45.0,42.47,0.0,401112200,24,27,Win,No Bet,-3,51
401117554,11/29/2019,03:30 PM,Boise State @ Colorado State,Colorado State,Boise State,Home,14.0,-13.73,27.73,High,66.29,-13.73,Over,57.5,66.29,8.790000000000006,401117554,24,31,Win,Loss,-7,55
401117913,11/29/2019,03:30 PM,Cincinnati @ Memphis,Memphis,Cincinnati,Away,-14.0,11.09,25.09,High,59.22,11.09,No Bet,59.5,59.22,0.0,401117913,34,24,Win,No Bet,10,58
401114232,11/29/2019,04:00 PM,Washington State @ Washington,Washington,Washington State,Away,-7.5,7.58,15.08,High,71.47,7.58,Over,65.5,71.47,5.969999999999999,401114232,31,13,Loss,Loss,18,44
401112134,11/29/2019,04:15 PM,West Virginia @ TCU,TCU,West Virginia,Away,-13.5,17.71,31.21,High,50.76,17.71,Over,43.5,50.76,7.259999999999998,401112134,17,20,Win,Loss,-3,37
401121979,11/29/2019,05:00 PM,Arkansas State @ South Alabama,South Alabama,Arkansas State,Home,10.5,-5.21,15.71,High,54.54,-5.21,No Bet,53.0,54.54,0.0,401121979,34,30,Win,No Bet,4,64
401121978,11/29/2019,06:00 PM,App State @ Troy,Troy,App State,Home,11.5,-10.21,21.71,High,71.64,-10.21,Over,64.0,71.64,7.640000000000001,401121978,13,48,Loss,Loss,-35,61
401117912,11/29/2019,08:00 PM,South Florida @ UCF,UCF,South Florida,Away,-24.0,25.36,49.36,High,62.81,25.36,No Bet,62.0,62.81,0.0,401117912,34,7,Loss,No Bet,27,41
401121980,11/30/2019,12:00 PM,Texas State @ Coastal Carolina,Coastal Carolina,Texas State,Away,-7.0,13.48,20.48,High,51.95,13.48,No Bet,52.0,51.95,0.0,401121980,24,21,Win,No Bet,3,45
401112156,11/30/2019,12:00 PM,Northwestern @ Illinois,Illinois,Northwestern,Away,-6.5,13.73,20.23,High,42.62,13.73,Over,39.0,42.62,3.6199999999999974,401112156,10,29,Win,Push,-19,39
401117915,11/30/2019,12:00 PM,Tulsa @ East Carolina,East Carolina,Tulsa,Home,6.5,-1.43,7.93,High,58.97,-1.43,Under,64.5,58.97,5.530000000000001,401117915,24,49,Loss,Loss,-25,73
401110867,11/30/2019,12:00 PM,Georgia @ Georgia Tech,Georgia Tech,Georgia,Home,29.0,-24.26,53.260000000000005,High,43.77,-24.26,No Bet,46.5,43.77,0.0,401110867,7,52,Loss,No Bet,-45,59
401112168,11/30/2019,12:00 PM,Indiana @ Purdue,Purdue,Indiana,Home,7.0,-4.27,11.27,High,54.72,-4.27,No Bet,56.5,54.72,0.0,401112168,41,44,Win,No Bet,-3,85
401110870,11/30/2019,12:00 PM,Clemson @ South Carolina,South Carolina,Clemson,Home,28.5,-19.87,48.370000000000005,High,50.05,-19.87,No Bet,51.0,50.05,0.0,401110870,3,38,Loss,No Bet,-35,41
401114321,11/30/2019,12:00 PM,Florida International @ Marshall,Marshall,Florida International,Away,-10.0,11.03,21.03,High,47.76,11.03,No Bet,50.5,47.76,0.0,401114321,30,27,Win,No Bet,3,57
401110868,11/30/2019,12:00 PM,Louisville @ Kentucky,Kentucky,Louisville,Away,-3.5,5.02,8.52,High,59.37,5.02,Over,51.0,59.37,8.369999999999997,401110868,45,13,Loss,Win,32,58
401112228,11/30/2019,12:00 PM,Ohio State @ Michigan,Michigan,Ohio State,Home,9.5,-11.71,21.21,High,58.43,-11.71,Over,54.0,58.43,4.43,401112228,27,56,Loss,Win,-29,83
401112525,11/30/2019,12:30 PM,Wake Forest @ Syracuse,Syracuse,Wake Forest,Home,6.5,-1.42,7.92,High,64.51,-1.42,Under,68.0,64.51,3.489999999999995,401112525,39,30,Win,Loss,9,69
401114346,11/30/2019,02:00 PM,New Mexico State @ Liberty,Liberty,New Mexico State,Away,-15.5,19.55,35.05,High,62.75,19.55,Under,67.0,62.75,4.25,401114346,49,28,Loss,Loss,21,77
401117556,11/30/2019,02:00 PM,Wyoming @ Air Force,Air Force,Wyoming,Away,-13.0,13.76,26.76,High,44.68,13.76,Over,41.0,44.68,3.68,401117556,20,6,Loss,Loss,14,26
401114320,11/30/2019,02:00 PM,Charlotte @ Old Dominion,Old Dominion,Charlotte,Home,10.0,-2.91,12.91,High,55.06,-2.91,Over,51.0,55.06,4.060000000000002,401114320,22,38,Loss,Win,-16,60
401114324,11/30/2019,02:00 PM,Middle Tennessee @ Western Kentucky,Western Kentucky,Middle Tennessee,Away,-10.0,12.17,22.17,High,48.71,12.17,Over,45.5,48.71,3.210000000000001,401114324,31,26,Win,Win,5,57
401114326,11/30/2019,03:00 PM,Rice @ UTEP,UTEP,Rice,Home,6.5,-6.08,12.58,High,46.13,-6.08,No Bet,43.5,46.13,0.0,401114326,16,30,Loss,No Bet,-14,46
401117558,11/30/2019,03:00 PM,UNLV @ Nevada,Nevada,UNLV,Away,-7.0,4.86,11.86,High,57.01,4.86,Over,51.5,57.01,5.509999999999998,401117558,30,33,Win,Win,-3,63
401112523,11/30/2019,03:30 PM,Miami @ Duke,Duke,Miami,Home,9.0,-4.48,13.48,High,52.98,-4.48,Over,44.5,52.98,8.479999999999997,401112523,27,17,Win,Loss,10,44
401114323,11/30/2019,03:30 PM,UTSA @ Louisiana Tech,Louisiana Tech,UTSA,Away,-20.5,20.56,41.06,High,55.37,20.56,No Bet,56.0,55.37,0.0,401114323,41,27,Win,No Bet,14,68
401112522,11/30/2019,03:30 PM,Boston College @ Pittsburgh,Pittsburgh,Boston College,Away,-8.0,7.61,15.61,High,52.02,7.61,No Bet,52.0,52.02,0.0,401112522,19,26,Win,No Bet,-7,45
401114322,11/30/2019,03:30 PM,Southern Miss @ Florida Atlantic,Florida Atlantic,Southern Miss,Away,-9.0,12.37,21.369999999999997,High,58.05,12.37,No Bet,58.0,58.05,0.0,401114322,34,17,Loss,No Bet,17,51
401112221,11/30/2019,03:30 PM,Maryland @ Michigan State,Michigan State,Maryland,Away,-22.0,15.99,37.99,High,53.48,15.99,Over,47.0,53.48,6.479999999999997,401112221,19,16,Win,Loss,3,35
401117914,11/30/2019,03:30 PM,UConn @ Temple,Temple,UConn,Away,-27.0,25.09,52.09,High,48.69,25.09,No Bet,48.0,48.69,0.0,401117914,49,17,Loss,No Bet,32,66
401112237,11/30/2019,03:30 PM,Wisconsin @ Minnesota,Minnesota,Wisconsin,Home,3.0,-4.44,7.44,High,54.23,-4.44,Over,44.5,54.23,9.729999999999997,401112237,17,38,Loss,Win,-21,55
401110865,11/30/2019,03:30 PM,Alabama @ Auburn,Auburn,Alabama,Home,4.0,-1.81,5.8100000000000005,High,58.6,-1.81,Over,50.0,58.6,8.600000000000001,401110865,48,45,Win,Win,3,93
401112084,11/30/2019,03:30 PM,Baylor @ Kansas,Kansas,Baylor,Home,14.5,-12.65,27.15,High,53.81,-12.65,Over,48.0,53.81,5.810000000000002,401112084,6,61,Loss,Win,-55,67
401112261,11/30/2019,03:30 PM,Rutgers @ Penn State,Penn State,Rutgers,Away,-39.5,45.79,85.28999999999999,High,48.83,45.79,No Bet,51.0,48.83,0.0,401112261,27,6,Win,No Bet,21,33
401114199,11/30/2019,04:00 PM,Oregon State @ Oregon,Oregon,Oregon State,Away,-20.0,22.04,42.04,High,64.86,22.04,No Bet,65.0,64.86,0.0,401114199,24,10,Win,No Bet,14,34
401114212,11/30/2019,04:00 PM,Notre Dame @ Stanford,Stanford,Notre Dame,Home,17.5,-15.78,33.28,High,46.24,-15.78,No Bet,45.5,46.24,0.0,401114212,24,45,Loss,No Bet,-21,69
401117917,11/30/2019,04:00 PM,Tulane @ SMU,SMU,Tulane,Away,-3.5,5.77,9.27,High,77.24,5.77,Over,72.0,77.24,5.239999999999995,401117917,37,20,Loss,Loss,17,57
401114325,11/30/2019,04:00 PM,UAB @ North Texas,North Texas,UAB,Home,4.0,1.43,2.5700000000000003,High,55.15,1.43,Over,49.5,55.15,5.649999999999999,401114325,21,26,Loss,Loss,-5,47
401110871,11/30/2019,04:00 PM,Vanderbilt @ Tennessee,Tennessee,Vanderbilt,Away,-24.0,20.61,44.61,High,47.83,20.61,No Bet,48.0,47.83,0.0,401110871,28,10,Win,No Bet,18,38
401117555,11/30/2019,04:00 PM,Utah State @ New Mexico,New Mexico,Utah State,Home,12.5,-8.0,20.5,High,55.07,-8.0,Under,63.5,55.07,8.43,401117555,25,38,Loss,Win,-13,63
401121981,11/30/2019,06:00 PM,Georgia State @ Georgia Southern,Georgia Southern,Georgia State,Away,-6.5,7.64,14.14,High,67.43,7.64,Over,56.0,67.43,11.430000000000009,401121981,38,10,Loss,Loss,28,48
401112524,11/30/2019,07:00 PM,North Carolina @ NC State,NC State,North Carolina,Home,11.5,-7.79,19.29,High,55.1,-7.79,No Bet,57.5,55.1,0.0,401112524,10,41,Loss,No Bet,-31,51
401110869,11/30/2019,07:00 PM,Texas A&M @ LSU,LSU,Texas A&M,Away,-18.0,16.71,34.71,High,64.12,16.71,No Bet,65.0,64.12,0.0,401110869,50,7,Loss,No Bet,43,57
401112095,11/30/2019,07:00 PM,Iowa State @ Kansas State,Kansas State,Iowa State,Home,4.5,0.91,3.59,High,51.36,0.91,Over,45.5,51.36,5.859999999999999,401112095,27,17,Win,Loss,10,44
401117916,11/30/2019,07:00 PM,Navy @ Houston,Houston,Navy,Home,10.0,-5.8,15.8,High,52.84,-5.8,Under,56.0,52.84,3.1599999999999966,401117916,41,56,Loss,Loss,-15,97
401121982,11/30/2019,07:30 PM,UL Monroe @ Louisiana,Louisiana,UL Monroe,Away,-20.0,28.23,48.23,High,63.4,28.23,Under,71.0,63.4,7.600000000000001,401121982,31,30,Win,Win,1,61
401114192,11/30/2019,07:30 PM,Colorado @ Utah,Utah,Colorado,Away,-28.0,28.67,56.67,High,46.05,28.67,No Bet,49.0,46.05,0.0,401114192,45,15,Loss,No Bet,30,60
401110866,11/30/2019,07:30 PM,Florida State @ Florida,Florida,Florida State,Away,-17.5,20.21,37.71,High,50.59,20.21,Under,55.0,50.59,4.409999999999997,401110866,40,17,Loss,Loss,23,57
401112121,11/30/2019,08:00 PM,Oklahoma @ Oklahoma State,Oklahoma State,Oklahoma,Home,14.0,-3.56,17.56,High,66.45,-3.56,No Bet,69.0,66.45,0.0,401112121,16,34,Loss,No Bet,-18,50
401117218,11/30/2019,09:00 PM,BYU @ San Diego State,San Diego State,BYU,Home,5.0,1.53,3.47,High,34.16,1.53,Under,39.0,34.16,4.840000000000003,401117218,13,3,Win,Win,10,16
401114163,11/30/2019,10:00 PM,Arizona @ Arizona State,Arizona State,Arizona,Away,-13.0,13.93,26.93,High,59.62,13.93,No Bet,60.5,59.62,0.0,401114163,24,14,Win,No Bet,10,38
401114183,11/30/2019,10:30 PM,California @ UCLA,UCLA,California,No Bet,-1.0,0.64,0.0,,49.49,0.64,No Bet,51.0,49.49,0.0,401114183,18,28,No Bet,No Bet,-10,46
401117557,11/30/2019,10:30 PM,Fresno State @ San José State,San José State,Fresno State,Away,-3.0,2.63,5.63,High,67.44,2.63,Over,59.0,67.44,8.439999999999998,401117557,17,16,Win,Loss,1,33
401114334,11/30/2019,11:59 PM,Army @ Hawai'i,Hawai'i,Army,Away,-2.0,1.13,3.13,High,55.4,1.13,No Bet,55.0,55.4,0.0,401114334,52,31,Loss,No Bet,21,83
