game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401132973,12/06/2019,08:00 PM,Utah @ Oregon,Oregon,Utah,Home,6.5,-2.59,9.09,High,39.97,-2.59,Under,46.0,39.97,6.030000000000001,401132973,37,15,Win,Loss,22,52
401132974,12/07/2019,12:00 PM,Baylor @ Oklahoma,Oklahoma,Baylor,Away,-9.0,3.04,12.04,High,59.93,3.04,Under,66.5,59.93,6.57,401132974,30,23,Win,Win,7,53
401132984,12/07/2019,12:00 PM,Louisiana @ App State,App State,Louisiana,Away,-6.0,4.13,10.13,High,54.11,4.13,Under,57.5,54.11,3.390000000000001,401132984,45,38,Loss,Loss,7,83
401132982,12/07/2019,12:00 PM,Miami (OH) @ Central Michigan,Central Michigan,Miami (OH),Away,-6.5,4.67,11.17,High,55.35,4.67,No Bet,57.0,55.35,0.0,401132982,21,26,Win,No Bet,-5,47
401132980,12/07/2019,01:30 PM,UAB @ Florida Atlantic,Florida Atlantic,UAB,Away,-8.0,15.35,23.35,High,49.3,15.35,No Bet,49.5,49.3,0.0,401132980,49,6,Loss,No Bet,43,55
401132976,12/07/2019,03:30 PM,Cincinnati @ Memphis,Memphis,Cincinnati,Away,-8.5,11.08,19.58,High,58.04,11.08,No Bet,59.0,58.04,0.0,401132976,29,24,Win,No Bet,5,53
401132981,12/07/2019,04:00 PM,Georgia @ LSU,LSU,Georgia,Away,-7.5,5.48,12.98,High,55.72,5.48,No Bet,57.5,55.72,0.0,401132981,37,10,Loss,No Bet,27,47
401132979,12/07/2019,04:00 PM,Hawai'i @ Boise State,Boise State,Hawai'i,Away,-14.5,14.93,29.43,High,66.95,14.93,No Bet,65.5,66.95,0.0,401132979,31,10,Loss,No Bet,21,41
401132975,12/07/2019,07:30 PM,Virginia @ Clemson,Clemson,Virginia,Away,-29.0,21.79,50.79,High,50.86,21.79,Under,57.5,50.86,6.640000000000001,401132975,62,17,Loss,Loss,45,79
401132983,12/07/2019,08:00 PM,Ohio State @ Wisconsin,Wisconsin,Ohio State,Home,17.0,-13.91,30.91,High,56.79,-13.91,No Bet,58.0,56.79,0.0,401132983,21,34,Win,No Bet,-13,55
401114335,12/14/2019,03:00 PM,Army @ Navy,Navy,Army,Away,-12.0,12.73,24.73,High,51.84,12.73,Over,42.0,51.84,9.840000000000003,401114335,31,7,Loss,Loss,24,38
