week,team,rating
2,Old Dominion,0.9160640555524738
2,Ole Miss,0.9245989689580537
2,Oregon,0.9330246847557825
2,Oregon State,0.9399279782805233
2,Penn State,0.9368661570260013
2,Pittsburgh,0.9242580332354314
2,Purdue,0.9317115360953415
2,Rice,0.9296883232046352
2,Rutgers,0.9302887385693231
2,SMU,0.9223085958296628
2,San Diego State,0.9219401581919353
2,San José State,0.9257069013789418
2,South Alabama,0.9214493845346987
2,South Carolina,0.9251757810815661
2,South Florida,0.9198461891319336
2,Southern Miss,0.9309723950870822
2,Stanford,0.9371496245462339
2,Syracuse,0.9374884338349082
2,TCU,0.9382411735809849
2,Temple,0.9407855438775545
2,Tennessee,0.9469908669167553
2,Texas,0.947444957842255
2,Texas A&M,0.9606448457567237
2,Texas State,0.960409144783587
2,Texas Tech,0.965534484333901
2,Toledo,0.9670784367453836
2,Troy,0.9552235123629378
2,Tulane,0.9511587153583237
2,Tulsa,0.9478392294663923
2,UAB,0.9410557440268219
2,UCF,0.9330942181062765
2,UCLA,0.9274241892753159
2,UConn,0.9307041137082602
2,UL Monroe,0.9217807751910947
2,UNLV,0.9249682901223074
2,USC,0.9298820968301943
2,UTEP,0.931812067420728
2,UTSA,0.9324750028731994
2,Utah,0.9341409553818334
2,Utah State,0.9270509673023757
2,Vanderbilt,0.9242529306956706
2,Virginia,0.9248641390511945
2,Virginia Tech,0.9208746246682836
2,Wake Forest,0.9214091379811739
2,Washington,0.9171140702722912
2,Washington State,0.9168363773907535
2,West Virginia,0.9194170096162901
2,Western Kentucky,0.9225286462612036
2,Western Michigan,0.9265259442063517
2,Wisconsin,0.9250367688393915
2,Wyoming,0.9272500350253565
3,Air Force,0.3687921079922467
3,Akron,0.3761279351296962
3,Alabama,0.3833226027446712
3,App State,0.37839788284468207
3,Arizona,0.3815210813156148
3,Arizona State,0.38551601634274935
3,Arkansas,0.39357403899062854
3,Arkansas State,0.39767912427369695
3,Army,0.3967569142257374
3,Auburn,0.39458363826271636
3,BYU,0.3983678272575618
3,Ball State,0.40442311776781287
3,Baylor,0.41178093688801193
3,Boise State,0.41322857934574614
3,Boston College,0.40677807932040083
3,Bowling Green,0.41564787585944435
3,Buffalo,0.425950943273228
3,California,0.432386295803312
3,Central Michigan,0.4402436126851764
3,Charlotte,0.44947212554335464
3,Cincinnati,0.46461712331601845
3,Clemson,0.4666392410794579
3,Coastal Carolina,0.46301717367161827
3,Colorado,0.45995641185006914
3,Colorado State,0.4660268618210682
3,Duke,0.4673923508407173
3,East Carolina,0.47472092912450653
3,Eastern Michigan,0.4845862941625124
3,Florida,0.4940851791371383
3,Florida Atlantic,0.506983360544516
3,Florida International,0.517408638227694
3,Florida State,0.5349497073586214
3,Fresno State,0.5326993789127846
3,Georgia,0.5377588903081086
3,Georgia Southern,0.5462982853526207
3,Georgia State,0.546935327362801
3,Georgia Tech,0.5624488238292016
3,Hawai'i,0.5710756984569973
3,Houston,0.589818479889434
3,Illinois,0.599312962188095
3,Indiana,0.6164177421482175
3,Iowa,0.6266387255427373
3,Iowa State,0.633372420771618
3,James Madison,0.6450732035066609
3,Kansas,0.6564738496488719
3,Kansas State,0.6629245178070557
3,Kent State,0.6624450265071614
3,Kentucky,0.6728570378141853
3,LSU,0.6870182914920266
3,Liberty,0.6945294974547666
3,Louisiana,0.6942709348902605
3,Louisiana Tech,0.705194512415962
3,Louisville,0.716085895296886
3,Marshall,0.7267818306253347
3,Maryland,0.7404525199087155
3,Massachusetts,0.7457460280595075
3,Memphis,0.7556104723108804
3,Miami,0.7626240005356453
3,Miami (OH),0.7683825570031129
3,Michigan,0.7823588407315918
3,Michigan State,0.783333575771903
3,Middle Tennessee,0.7951214730664315
3,Minnesota,0.8055383860603725
3,Mississippi State,0.8098267843993853
3,Missouri,0.8105612462493506
3,NC State,0.8095566177812817
3,Navy,0.8119048104798584
3,Nebraska,0.8171178102050738
3,Nevada,0.822031344293314
3,New Mexico,0.8247336128021632
3,New Mexico State,0.8402761169990038
3,North Carolina,0.8664809680817841
3,North Texas,0.8817530090196719
3,Northern Illinois,0.9000246233868449
3,Northwestern,0.9137701231064622
3,Notre Dame,0.9364345068623898
3,Ohio,0.9612629651202567
3,Ohio State,0.9762583639201903
3,Oklahoma,0.9874223558991007
3,Oklahoma State,1.0057847926676962
3,Old Dominion,1.0129206347402613
3,Ole Miss,1.0282673881291462
3,Oregon,1.0422170924421041
3,Oregon State,1.0515468446825351
3,Penn State,1.0603007378928573
3,Pittsburgh,1.0581849957129015
3,Purdue,1.0517009615108512
3,Rice,1.0531965700020571
3,Rutgers,1.0522532851336424
3,SMU,1.0494559489326392
3,San Diego State,1.0546764549052219
3,San José State,1.0469459293154098
3,South Alabama,1.0499548857842982
3,South Carolina,1.0528353977247042
3,South Florida,1.059429974606996
3,Southern Miss,1.0567720837629104
3,Stanford,1.063355837585851
3,Syracuse,1.0661552533773957
3,TCU,1.06725166790111
3,Temple,1.0790384387771264
3,Tennessee,1.0879233908342845
3,Texas,1.0854764854916035
3,Texas A&M,1.0847898165131897
3,Texas State,1.0892643670405995
3,Texas Tech,1.0935343461167597
3,Toledo,1.0980877742001875
3,Troy,1.104830447491269
3,Tulane,1.112164705643554
3,Tulsa,1.115338790198467
3,UAB,1.1201103097152694
3,UCF,1.1338022899779856
3,UCLA,1.1365294577591325
3,UConn,1.1468152916691683
3,UL Monroe,1.1538221800328214
3,UNLV,1.1550644654449187
3,USC,1.1659187138582063
3,UTEP,1.1654155015086085
3,UTSA,1.1723464141841733
3,Utah,1.1754207544841384
3,Utah State,1.1819313728342729
3,Vanderbilt,1.1892533368141305
3,Virginia,1.1913627220843142
3,Virginia Tech,1.2027502849430438
3,Wake Forest,1.2041927910211743
3,Washington,1.2154936035991133
3,Washington State,1.2244225723917568
3,West Virginia,1.2198013510837313
3,Western Kentucky,1.2146467789344657
3,Western Michigan,1.216402251592758
3,Wisconsin,1.2316912386259027
3,Wyoming,1.228872798627049
4,Air Force,0.5723369979914397
4,Akron,0.5715621302565492
4,Alabama,0.5723005315810127
4,App State,0.5668992669933487
4,Arizona,0.552709601771194
4,Arizona State,0.5421524356603009
4,Arkansas,0.5300348519332599
4,Arkansas State,0.5281418756525876
4,Army,0.5307725109557268
4,Auburn,0.525213631399914
4,BYU,0.5252099525272652
4,Ball State,0.520275232609927
4,Baylor,0.521869942251558
4,Boise State,0.5123085975653517
4,Boston College,0.5109981451303639
4,Bowling Green,0.5074694412888084
4,Buffalo,0.5117189377460082
4,California,0.5115855707696171
4,Central Michigan,0.5061347099037471
4,Charlotte,0.5144960757355762
4,Cincinnati,0.5229932833866731
4,Clemson,0.5178065258753652
4,Coastal Carolina,0.523736801512461
4,Colorado,0.525852859711931
4,Colorado State,0.5316047275868041
4,Duke,0.5256203867949695
4,East Carolina,0.5330380205021498
4,Eastern Michigan,0.534061596101302
4,Florida,0.5495144157232241
4,Florida Atlantic,0.5529788895578801
4,Florida International,0.5502305269845016
4,Florida State,0.5652323658490286
4,Fresno State,0.5623471163086787
4,Georgia,0.5646038424986549
4,Georgia Southern,0.5663834731124483
4,Georgia State,0.5719302061998173
4,Georgia Tech,0.5764514203158896
4,Hawai'i,0.5845648246194466
4,Houston,0.5958867006294505
4,Illinois,0.607516943288489
4,Indiana,0.6246497355347668
4,Iowa,0.6400072323176239
4,Iowa State,0.6453166774774415
4,James Madison,0.6580640356821185
4,Kansas,0.6632201304157438
4,Kansas State,0.6689933731479663
4,Kent State,0.6848384024327181
4,Kentucky,0.7012078356524487
4,LSU,0.7144319428373852
4,Liberty,0.7262436007773091
4,Louisiana,0.7380691271653238
4,Louisiana Tech,0.7353961616302486
4,Louisville,0.7507581571561645
4,Marshall,0.7558087218390338
4,Maryland,0.7643833968365975
4,Massachusetts,0.7737608273188868
4,Memphis,0.7787564927010834
4,Miami,0.7906280376615316
4,Miami (OH),0.7995580253245855
4,Michigan,0.8046927271610311
4,Michigan State,0.8086288585292143
4,Middle Tennessee,0.8206765886569389
4,Minnesota,0.8340383701829865
4,Mississippi State,0.8477689906460167
4,Missouri,0.8515215681193774
4,NC State,0.8572153775060255
4,Navy,0.8587194902458525
4,Nebraska,0.8626370941024141
4,Nevada,0.8670322094119847
4,New Mexico,0.8760145990229005
4,New Mexico State,0.8843299769145115
4,North Carolina,0.890278403896866
4,North Texas,0.9004572883373879
4,Northern Illinois,0.9086050307008656
4,Northwestern,0.9078428649607169
4,Notre Dame,0.9210859279820088
4,Ohio,0.927288583603329
4,Ohio State,0.9383286614759524
4,Oklahoma,0.9439976552590775
4,Oklahoma State,0.9470431513100138
4,Old Dominion,0.9532497674234359
4,Ole Miss,0.9642265673013896
4,Oregon,0.9723692708750769
4,Oregon State,0.9773145439901691
4,Penn State,0.9856873977254159
4,Pittsburgh,0.989171858727835
4,Purdue,0.9878648918818733
4,Rice,1.0011122156262617
4,Rutgers,0.996676466032536
4,SMU,0.9965203039071702
4,San Diego State,1.007187419737579
4,San José State,1.0151931360913635
4,South Alabama,1.0220598243374681
4,South Carolina,1.0336250726538823
4,South Florida,1.0331105065897226
4,Southern Miss,1.0352501128286025
4,Stanford,1.0481342958469415
4,Syracuse,1.0527726674468583
4,TCU,1.0576766790488594
4,Temple,1.0717253507288227
4,Tennessee,1.067097203952877
4,Texas,1.0702707817831907
4,Texas A&M,1.0715442420212742
4,Texas State,1.075335186225519
4,Texas Tech,1.0768350739662125
4,Toledo,1.07366871596673
4,Troy,1.0735783919842627
4,Tulane,1.0716073343568417
4,Tulsa,1.0648259516644385
4,UAB,1.0556699601217356
4,UCF,1.0540754341236227
4,UCLA,1.0544754179799458
4,UConn,1.0501924539284158
4,UL Monroe,1.050567601707551
4,UNLV,1.0419416186344685
4,USC,1.0436668974935515
4,UTEP,1.0370568248510719
4,UTSA,1.0329067012707303
4,Utah,1.0285439528967557
4,Utah State,1.021720055918804
4,Vanderbilt,1.013183578557957
4,Virginia,1.0119821532297686
4,Virginia Tech,0.9936119022831595
4,Wake Forest,0.9933471622284046
4,Washington,1.0025994317958005
4,Washington State,0.9952780321189101
4,West Virginia,0.9911989787392403
4,Western Kentucky,0.9883178042314084
4,Western Michigan,0.9808237808511443
4,Wisconsin,0.9730081654124515
4,Wyoming,0.9704508173375963
5,Air Force,-0.7413628578858239
5,Akron,-0.7441795778749014
5,Alabama,-0.7412268892621724
5,App State,-0.7399404086445422
5,Arizona,-0.7530222637997555
5,Arizona State,-0.7634322411279191
5,Arkansas,-0.7632053763694914
5,Arkansas State,-0.7722482823117557
5,Army,-0.7781478340339267
5,Auburn,-0.7775803751785204
5,BYU,-0.781857184419038
5,Ball State,-0.786662474687305
5,Baylor,-0.789840475467196
5,Boise State,-0.7901937882045422
5,Boston College,-0.7864637428458778
5,Bowling Green,-0.7880293955714959
5,Buffalo,-0.7886691762508954
5,California,-0.7880454996977464
5,Central Michigan,-0.7861599281507515
5,Charlotte,-0.7862269110061869
5,Cincinnati,-0.7885530048639077
5,Clemson,-0.7861974726879432
5,Coastal Carolina,-0.7790976762168219
5,Colorado,-0.7732074328736263
5,Colorado State,-0.7637673519774456
5,Duke,-0.7655069870795864
5,East Carolina,-0.7628064652923281
5,Eastern Michigan,-0.769018328338079
5,Florida,-0.7732654555448648
5,Florida Atlantic,-0.7813748665850752
5,Florida International,-0.7809495422367326
5,Florida State,-0.7790632880232644
5,Fresno State,-0.777522353805544
5,Georgia,-0.772903567524173
5,Georgia Southern,-0.7777206863694225
5,Georgia State,-0.7851519332640253
5,Georgia Tech,-0.7925006607219711
5,Hawai'i,-0.7957629584481257
5,Houston,-0.8042930936517425
5,Illinois,-0.8043459064814157
5,Indiana,-0.8053766846927662
5,Iowa,-0.8121958819422161
5,Iowa State,-0.8161033335983944
5,James Madison,-0.8163251456827242
5,Kansas,-0.8204823153680408
5,Kansas State,-0.8222902749867275
5,Kent State,-0.8279817234189073
5,Kentucky,-0.8322477795134273
5,LSU,-0.840250819319078
5,Liberty,-0.8442347752519567
5,Louisiana,-0.8611061612346274
5,Louisiana Tech,-0.874370582523229
5,Louisville,-0.8848905391964333
5,Marshall,-0.8867436488339675
5,Maryland,-0.8953559114343055
5,Massachusetts,-0.903797611795862
5,Memphis,-0.9176083965622797
5,Miami,-0.9296085332976068
5,Miami (OH),-0.9451595042018334
5,Michigan,-0.9610629542821315
5,Michigan State,-0.96888839228832
5,Middle Tennessee,-0.9771532718005819
5,Minnesota,-0.9949264972762681
5,Mississippi State,-1.0008519549100303
5,Missouri,-1.0190540702125042
5,NC State,-1.035344855925657
5,Navy,-1.0317215321001338
5,Nebraska,-1.0405235148592364
5,Nevada,-1.0578215099667878
5,New Mexico,-1.0596194354993302
5,New Mexico State,-1.0719106334903636
5,North Carolina,-1.077905218910297
5,North Texas,-1.0891623905480672
5,Northern Illinois,-1.0932086587453926
5,Northwestern,-1.1057059210463136
5,Notre Dame,-1.1152980754193706
5,Ohio,-1.1169630582290884
5,Ohio State,-1.1196098387790145
5,Oklahoma,-1.135428783992934
5,Oklahoma State,-1.1434056948501927
5,Old Dominion,-1.1531766039824904
5,Ole Miss,-1.1670035041794002
5,Oregon,-1.172663652180714
5,Oregon State,-1.1850472295032795
5,Penn State,-1.1988804280118732
5,Pittsburgh,-1.2000637492301904
5,Purdue,-1.211756795475273
5,Rice,-1.2132886480614844
5,Rutgers,-1.2186431948055731
5,SMU,-1.2294496989373955
5,San Diego State,-1.2371801673787284
5,San José State,-1.2416850849381595
5,South Alabama,-1.2543518947490686
5,South Carolina,-1.2585505585524546
5,South Florida,-1.2703491604096964
5,Southern Miss,-1.2747019743185148
5,Stanford,-1.2800088368234916
5,Syracuse,-1.2797205587200844
5,TCU,-1.2975275173425151
5,Temple,-1.3025345341043382
5,Tennessee,-1.2979147876170927
5,Texas,-1.307965837284572
5,Texas A&M,-1.3129436828907834
5,Texas State,-1.3262031580076046
5,Texas Tech,-1.3215498278187512
5,Toledo,-1.3158359676317353
5,Troy,-1.3239868058926707
5,Tulane,-1.3310709084008514
5,Tulsa,-1.3435969686562022
5,UAB,-1.3514508977823605
5,UCF,-1.362373225669211
5,UCLA,-1.365325806463054
5,UConn,-1.3674798036649822
5,UL Monroe,-1.3754103891655438
5,UNLV,-1.3755845091805359
5,USC,-1.38400333361911
5,UTEP,-1.3864630064839731
5,UTSA,-1.3966787792540667
5,Utah,-1.3981686727651796
5,Utah State,-1.4167551891339187
5,Vanderbilt,-1.4235720432583865
5,Virginia,-1.439541500768114
5,Virginia Tech,-1.450032875299051
5,Wake Forest,-1.4492048292761952
5,Washington,-1.4532322056009292
5,Washington State,-1.460314135186251
5,West Virginia,-1.4663271088297563
5,Western Kentucky,-1.4794967400326713
5,Western Michigan,-1.4790330034769774
5,Wisconsin,-1.4870318354293424
5,Wyoming,-1.490918138375158
6,Air Force,0.7374534949321908
6,Akron,0.7425916407251001
6,Alabama,0.7412448900330753
6,App State,0.7472586884974203
6,Arizona,0.7471396246502284
6,Arizona State,0.7531327015959106
6,Arkansas,0.7558674084539689
6,Arkansas State,0.757735759523724
6,Army,0.7635148448315489
6,Auburn,0.7762244615227276
6,BYU,0.7933297521595194
6,Ball State,0.8112025471711272
6,Baylor,0.8332762044526729
6,Boise State,0.8486067192306962
6,Boston College,0.8656890319281755
6,Bowling Green,0.890512475803773
6,Buffalo,0.9141649827168548
6,California,0.9386557799384712
6,Central Michigan,0.9521642047658946
6,Charlotte,0.9704203529323474
6,Cincinnati,0.9945768803989119
6,Clemson,1.0013880757427238
6,Coastal Carolina,1.0215390064557643
6,Colorado,1.0343225569202743
6,Colorado State,1.049808050025311
6,Duke,1.0610759007934172
6,East Carolina,1.0666246882920352
6,Eastern Michigan,1.0764746945399652
6,Florida,1.0932035025176616
6,Florida Atlantic,1.1096661793116556
6,Florida International,1.1196933355415521
6,Florida State,1.1344618439417726
6,Fresno State,1.141532674792876
6,Georgia,1.1562062455938193
6,Georgia Southern,1.1602678118646648
6,Georgia State,1.1693439048079814
6,Georgia Tech,1.1882760111605255
6,Hawai'i,1.204310508868826
6,Houston,1.2191092695189274
6,Illinois,1.229678291551162
6,Indiana,1.2374516054518925
6,Iowa,1.2545652535975667
6,Iowa State,1.2709192590460932
6,James Madison,1.285206762055328
6,Kansas,1.298348063909182
6,Kansas State,1.3114745394745664
6,Kent State,1.327215837794997
6,Kentucky,1.3436469701239429
6,LSU,1.3670377464547576
6,Liberty,1.3865723595227897
6,Louisiana,1.4022718104573382
6,Louisiana Tech,1.421575542884529
6,Louisville,1.4357070262445943
6,Marshall,1.4488296458814056
6,Maryland,1.4589503164189623
6,Massachusetts,1.466899298750174
6,Memphis,1.476522367622061
6,Miami,1.4936859130061442
6,Miami (OH),1.5145097127191802
6,Michigan,1.5340679693506671
6,Michigan State,1.5513404763184717
6,Middle Tennessee,1.5654283150565858
6,Minnesota,1.5913395049561976
6,Mississippi State,1.5949116954538427
6,Missouri,1.6078543956980722
6,NC State,1.6228656457504884
6,Navy,1.645404709564563
6,Nebraska,1.6639124306993065
6,Nevada,1.6820566525204357
6,New Mexico,1.7036880123467046
6,New Mexico State,1.723171101167311
6,North Carolina,1.7415584050455823
6,North Texas,1.7615596355834426
6,Northern Illinois,1.7772226448052812
6,Northwestern,1.799117302762294
6,Notre Dame,1.8217245399491855
6,Ohio,1.8477499032131683
6,Ohio State,1.8615110397370997
6,Oklahoma,1.8765003852552211
6,Oklahoma State,1.9004481156318431
6,Old Dominion,1.9215593398069888
6,Ole Miss,1.9452494330080372
6,Oregon,1.9589499812783906
6,Oregon State,1.961618185821074
6,Penn State,1.9741368460482247
6,Pittsburgh,1.9835251104829565
6,Purdue,1.9952379042771697
6,Rice,2.0010073930956525
6,Rutgers,2.0141482696893878
6,SMU,2.0286551056534563
6,San Diego State,2.045307346930294
6,San José State,2.063514006432201
6,South Alabama,2.078698427009346
6,South Carolina,2.0845401844115554
6,South Florida,2.1025652143363693
6,Southern Miss,2.107023033854656
6,Stanford,2.1176631574194076
6,Syracuse,2.1330387303662843
6,TCU,2.1454014196526194
6,Temple,2.1540101089819275
6,Tennessee,2.1678622104614416
6,Texas,2.180890839434084
6,Texas A&M,2.187959189559958
6,Texas State,2.203348973870304
6,Texas Tech,2.202079875108631
6,Toledo,2.196532651690788
6,Troy,2.202077122893108
6,Tulane,2.2032926542250384
6,Tulsa,2.199565525949655
6,UAB,2.20385479155382
6,UCF,2.2041339905083692
6,UCLA,2.2041707465652993
6,UConn,2.201150022692718
6,UL Monroe,2.1887565765717967
6,UNLV,2.179154321996279
6,USC,2.1858968899405915
6,UTEP,2.1770674570566917
6,UTSA,2.1784733221827195
6,Utah,2.174155639679778
6,Utah State,2.174422383515217
6,Vanderbilt,2.1617700223085614
6,Virginia,2.158499517150122
6,Virginia Tech,2.164027971679428
6,Wake Forest,2.1685938770076816
6,Washington,2.1723221893919797
6,Washington State,2.1662921685604
6,West Virginia,2.161671982242404
6,Western Kentucky,2.160882209354371
6,Western Michigan,2.170308820120918
6,Wisconsin,2.176263343921487
6,Wyoming,2.174937892675928
7,Air Force,-1.330538934248676
7,Akron,-1.3360567874170128
7,Alabama,-1.335216507836435
7,App State,-1.330602563604481
7,Arizona,-1.3281712050891339
7,Arizona State,-1.329594258464624
7,Arkansas,-1.3359870508684466
7,Arkansas State,-1.3404108076298444
7,Army,-1.3472334173943918
7,Auburn,-1.3545240722130105
7,BYU,-1.3595070242729628
7,Ball State,-1.3619729916911822
7,Baylor,-1.3589530445205202
7,Boise State,-1.3553889210262013
7,Boston College,-1.3592879591360059
7,Bowling Green,-1.3679283794026533
7,Buffalo,-1.371864042938677
7,California,-1.3710933510575423
7,Central Michigan,-1.377286944457648
7,Charlotte,-1.3892082584845915
7,Cincinnati,-1.3986001026188097
7,Clemson,-1.3966108296872606
7,Coastal Carolina,-1.397276361904424
7,Colorado,-1.4012394860138575
7,Colorado State,-1.403578887088678
7,Duke,-1.4168656466242613
7,East Carolina,-1.4100973213193124
7,Eastern Michigan,-1.4109400555199925
7,Florida,-1.4114616816043533
7,Florida Atlantic,-1.4048881142552097
7,Florida International,-1.39442807377842
7,Florida State,-1.3863732636195956
7,Fresno State,-1.3749637354810518
7,Georgia,-1.3697639413566105
7,Georgia Southern,-1.3659731084418738
7,Georgia State,-1.3541996866824124
7,Georgia Tech,-1.3506487717935096
7,Hawai'i,-1.343523203368806
7,Houston,-1.3411411554675108
7,Illinois,-1.3393953487823638
7,Indiana,-1.343788444384788
7,Iowa,-1.3367247071140063
7,Iowa State,-1.3321134957607064
7,James Madison,-1.3257160582362635
7,Kansas,-1.3214101645129042
