season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units,pick_win,total_pick_win
2023,5,401520277,2023-09-28 19:30:00-04:00,Western Kentucky,Middle Tennessee,False,Bovada,-5.5,60.0,7.315756093220608,59.78044334415544,1.8157560932206085,0.2195566558445563,none,none,3.0,3.0,home_adj_def_epa_pp: -3.71,home_off_eckel_rate: -3.61,away_off_eckel_rate: +3.12,home_adj_off_epa_pp: +2.79,home_off_finish_pts_per_opp: -1.74,home_adj_off_expl_rate_overall_10: +1.45,1,,
2023,5,401531339,2023-09-28 19:30:00-04:00,Tulsa,Temple,False,Bovada,-3.5,54.5,-16.53577892395719,56.47711466216101,20.03577892395719,1.9771146621610145,none,none,3.0,3.0,home_adj_def_epa_pp: -7.66,home_adj_def_sr: -4.99,away_adj_def_epa_pp: -2.83,home_adj_def_ypp: +2.13,home_adj_def_epa_pp: +2.10,home_adj_def_sr: +2.00,1,,
2023,5,401520276,2023-09-28 20:00:00-04:00,Sam Houston,Jacksonville State,False,William Hill (New Jersey),7.0,36.0,-13.622074772756468,42.59604449496455,6.622074772756468,6.596044494964552,none,none,3.0,3.0,home_off_eckel_rate: -7.29,home_adj_off_epa_pp: -4.97,home_adj_off_expl_rate_overall_10: -3.09,home_adj_off_epa_pp: -6.11,home_adj_off_expl_rate_overall_10: -2.51,away_adj_off_epa_pp: -2.29,1,,
2023,5,401525512,2023-09-29 19:00:00-04:00,NC State,Louisville,False,Bovada,3.0,55.5,-3.402376400511755,58.8093000658284,0.4023764005117551,3.3093000658283955,none,none,3.0,3.0,away_adj_off_epa_pp: -3.41,away_off_eckel_rate: -2.97,away_havoc_rate: -2.69,away_adj_off_epa_pp: +3.99,away_adj_def_expl_rate_overall_10: +1.54,away_off_eckel_rate: +1.22,1,,
2023,5,401520278,2023-09-29 21:00:00-04:00,UTEP,Louisiana Tech,False,DraftKings,-1.0,50.5,-7.628047652843735,55.8082271279403,8.628047652843735,5.308227127940299,away,none,4.0,4.0,home_adj_def_epa_pp: -5.54,home_adj_def_sr: -2.98,home_havoc_rate: -2.63,home_adj_off_epa_pp: -2.23,away_adj_off_epa_pp: -1.91,home_adj_def_ypp: +1.72,1,1.0,
2023,5,401524020,2023-09-29 21:00:00-04:00,Oregon State,Utah,False,DraftKings,-3.5,44.5,13.761670780669029,51.42650242819565,10.261670780669029,6.926502428195647,none,none,3.0,3.0,home_adj_off_epa_pp: +4.77,home_adj_def_epa_pp: +2.88,away_adj_def_epa_pp: -2.67,home_adj_off_epa_pp: +5.86,away_adj_def_sr: -1.61,away_adj_off_epa_pp: -1.54,1,,
2023,5,401525851,2023-09-29 22:15:00-04:00,BYU,Cincinnati,False,Bovada,-2.5,48.0,-6.155205687017386,47.08171737563478,8.655205687017386,0.9182826243652188,none,none,3.0,3.0,away_adj_def_sr: -3.79,home_adj_def_epa_pp: +2.90,home_adj_def_sr: +2.59,home_adj_off_epa_pp: -2.79,away_adj_def_sr: -2.35,away_adj_off_epa_pp: +1.06,1,,
2023,5,401520284,2023-09-30 12:00:00-04:00,Minnesota,Louisiana,False,Bovada,-10.0,47.5,8.457303819451832,49.16318141823657,1.5426961805481678,1.6631814182365687,none,none,4.0,3.0,same_conference: +3.84,home_off_eckel_rate: +3.51,home_adj_off_epa_pp: -2.92,home_adj_off_epa_pp: -3.58,away_adj_def_sr: +1.36,home_adj_def_ypp: -1.28,1,,
2023,5,401520292,2023-09-30 12:00:00-04:00,UConn,Utah State,False,DraftKings,6.0,51.0,3.8459304479746415,54.528231487201474,9.84593044797464,3.5282314872014737,none,none,4.0,3.0,same_conference: +3.84,home_off_eckel_rate: -3.24,home_havoc_rate: -2.53,away_adj_off_epa_pp: -1.62,home_off_finish_pts_per_opp: +1.08,home_adj_off_expl_rate_overall_10: -0.98,1,,
2023,5,401531880,2023-09-30 12:00:00-04:00,James Madison,South Alabama,False,DraftKings,-3.0,49.5,0.3013522852855739,51.72718788950222,2.698647714714426,2.2271878895022184,none,none,3.0,3.0,away_havoc_rate: -3.65,home_adj_def_epa_pp: -3.38,away_adj_def_epa_pp: +2.80,home_adj_def_epa_pp: +0.93,away_havoc_rate: -0.91,home_adj_off_epa_pp: +0.89,1,,
2023,5,401524023,2023-09-30 12:00:00-04:00,Colorado,USC,False,DraftKings,21.5,73.5,-4.87107349145599,62.7172942810152,16.628926508544012,10.7827057189848,home,under,4.0,4.0,away_adj_off_epa_pp: -5.63,away_havoc_rate: -2.95,away_adj_def_epa_pp: -2.43,away_adj_off_epa_pp: +6.58,away_adj_off_expl_rate_pass: +1.61,home_adj_off_epa_pp: +1.11,1,1.0,0.0
2023,5,401520282,2023-09-30 12:00:00-04:00,Kentucky,Florida,False,DraftKings,-1.5,45.0,-3.5643918663886063,50.991148407698674,5.064391866388606,5.991148407698674,none,none,3.0,3.0,away_adj_def_sr: -3.94,home_havoc_rate: -2.29,away_adj_def_epa_pp: -2.18,away_adj_def_sr: -2.44,home_adj_off_epa_pp: +1.16,home_off_finish_pts_per_opp: -1.08,1,,
2023,5,401525514,2023-09-30 12:00:00-04:00,Syracuse,Clemson,False,DraftKings,6.5,53.0,9.074817757510145,56.895516251070106,15.574817757510145,3.895516251070106,none,none,3.0,3.0,home_off_eckel_rate: +4.85,home_adj_def_epa_pp: +4.71,home_adj_def_ypp: -2.65,home_adj_def_ypp: +3.55,home_adj_off_epa_pp: +2.30,home_adj_off_expl_rate_overall_10: +1.32,1,,
2023,5,401531370,2023-09-30 12:00:00-04:00,Tulane,UAB,False,Bovada,-22.0,57.0,0.3224783121816927,61.13052991303896,21.677521687818302,4.130529913038956,none,none,3.0,3.0,away_adj_def_epa_pp: +2.24,away_off_eckel_rate: -1.86,away_adj_def_sr: +1.80,home_adj_off_epa_pp: -1.84,away_adj_off_epa_pp: +1.42,away_adj_def_sr: +1.12,1,,
2023,5,401520287,2023-09-30 12:00:00-04:00,Northwestern,Penn State,False,Bovada,25.5,46.0,-14.248364142036236,57.69286182839528,11.251635857963764,11.69286182839528,none,none,4.0,3.0,away_off_eckel_rate: -6.19,home_off_eckel_rate: -2.39,home_adj_def_epa_pp: -2.28,away_off_eckel_rate: +2.54,home_adj_off_epa_pp: +2.20,away_adj_off_epa_pp: +1.71,1,,
2023,5,401532412,2023-09-30 12:00:00-04:00,Akron,Buffalo,False,DraftKings,-2.5,55.5,-1.403475884548652,53.92012399394362,3.903475884548652,1.5798760060563808,none,none,3.0,3.0,home_adj_def_epa_pp: -2.68,home_adj_off_expl_rate_overall_10: -2.40,home_off_eckel_rate: -2.38,home_adj_off_expl_rate_overall_10: -1.95,home_stuff_rate: +1.53,away_adj_def_sr: -1.05,1,,
2023,5,401520279,2023-09-30 12:00:00-04:00,Arkansas,Texas A&M,True,DraftKings,6.0,54.0,-5.937933066019422,54.712602246894974,0.0620669339805779,0.7126022468949742,none,none,3.0,4.0,home_adj_def_epa_pp: +5.42,away_adj_def_sr: -4.48,away_adj_off_epa_pp: -3.62,away_adj_off_epa_pp: +4.23,away_adj_def_sr: -2.78,home_adj_off_epa_pp: +2.75,1,,
2023,5,401532410,2023-09-30 13:30:00-04:00,Central Michigan,Eastern Michigan,False,DraftKings,-7.5,48.0,11.55414506015682,51.32770663204731,4.05414506015682,3.3277066320473097,none,none,3.0,3.0,away_off_eckel_rate: +4.43,away_havoc_rate: +2.81,away_adj_off_epa_pp: +2.69,away_adj_off_epa_pp: -3.15,home_adj_off_epa_pp: -3.06,away_off_eckel_rate: -1.82,1,,
2023,5,401525513,2023-09-30 14:00:00-04:00,Boston College,Virginia,False,DraftKings,-3.5,52.5,-1.3981227180049776,50.654428479435126,4.898122718004977,1.8455715205648744,none,none,3.0,4.0,home_adj_off_expl_rate_overall_10: -2.65,away_off_eckel_rate: +2.35,home_adj_def_epa_pp: +2.32,home_adj_off_expl_rate_overall_10: -2.16,home_off_finish_pts_per_opp: +2.08,home_adj_def_ypp: -1.81,1,,
2023,5,401532413,2023-09-30 14:30:00-04:00,Kent State,Miami (OH),False,DraftKings,14.5,48.5,-3.879733212403001,54.69074890503466,10.620266787596998,6.19074890503466,none,none,3.0,3.0,home_adj_def_epa_pp: -4.03,home_havoc_rate: -2.21,home_off_eckel_rate: -2.16,home_adj_off_epa_pp: -2.64,home_adj_def_expl_rate_rush: +1.16,home_adj_def_epa_pp: +1.11,1,,
2023,5,401524022,2023-09-30 15:00:00-04:00,California,Arizona State,False,DraftKings,-12.5,47.5,25.33450855899655,49.71173270355767,12.83450855899655,2.211732703557665,none,none,3.0,3.0,home_adj_def_sr: +5.42,home_off_eckel_rate: +4.60,home_adj_def_epa_pp: +4.30,home_adj_off_epa_pp: +3.75,home_adj_def_ypp: -2.67,home_adj_def_sr: -2.17,1,,
2023,5,401520286,2023-09-30 15:30:00-04:00,Nebraska,Michigan,False,DraftKings,17.0,39.0,-22.36044988701792,54.3402440516652,5.360449887017918,15.340244051665202,away,over,4.0,4.0,away_havoc_rate: -5.86,away_off_eckel_rate: -3.95,away_adj_def_epa_pp: -3.71,away_adj_off_epa_pp: +2.69,away_off_eckel_rate: +1.62,away_havoc_rate: -1.46,1,1.0,1.0
2023,5,401531881,2023-09-30 15:30:00-04:00,Marshall,Old Dominion,False,DraftKings,-14.0,46.5,6.254785676719297,52.017212235761306,7.745214323280703,5.517212235761306,none,none,2.0,3.0,home_adj_def_epa_pp: +2.52,home_off_eckel_rate: -2.16,home_adj_def_sr: +1.89,home_stuff_rate: -1.77,away_adj_def_expl_rate_overall_10: -0.93,home_adj_def_sr: -0.76,1,,
2023,5,401525515,2023-09-30 15:30:00-04:00,Georgia Tech,Bowling Green,False,DraftKings,-22.0,51.5,16.841826934078693,65.28880365491274,5.158173065921307,13.78880365491274,none,none,3.0,3.0,home_off_eckel_rate: +7.30,home_adj_def_epa_pp: -5.95,same_conference: +3.84,home_adj_def_ypp: +4.15,home_adj_off_epa_pp: +4.14,home_adj_off_ypp: -2.64,1,,
2023,5,401532411,2023-09-30 15:30:00-04:00,Toledo,Northern Illinois,False,DraftKings,-13.0,47.0,9.664116786037171,40.61253328967631,3.3358832139628287,6.387466710323693,none,none,3.0,3.0,away_adj_off_epa_pp: +3.90,away_off_eckel_rate: +3.21,home_adj_def_sr: -2.32,away_adj_off_epa_pp: -4.56,home_adj_off_epa_pp: -2.46,home_adj_def_ypp: -1.85,1,,
2023,5,401525855,2023-09-30 15:30:00-04:00,Texas Tech,Houston,False,DraftKings,-8.5,50.5,12.65612967541025,55.4095170025447,4.15612967541025,4.909517002544703,none,none,3.0,4.0,home_off_eckel_rate: +3.93,away_off_eckel_rate: -2.99,away_adj_def_epa_pp: +2.39,home_adj_def_ypp: -2.07,away_adj_off_epa_pp: -1.60,away_adj_def_expl_rate_overall_10: +1.33,1,,
2023,5,401532409,2023-09-30 15:30:00-04:00,Western Michigan,Ball State,False,DraftKings,-1.5,50.5,-4.922935272813158,54.565769897112034,6.422935272813158,4.065769897112034,none,none,3.0,3.0,home_off_eckel_rate: -6.86,home_adj_def_epa_pp: -4.16,away_adj_off_epa_pp: +3.05,away_adj_off_epa_pp: -3.56,home_adj_off_epa_pp: -2.92,home_adj_def_ypp: +2.51,1,,
2023,5,401531424,2023-09-30 15:30:00-04:00,Navy,South Florida,False,DraftKings,-3.0,54.5,-2.7679777760310427,51.23315805172355,5.767977776031042,3.2668419482764506,none,none,2.0,3.0,home_adj_def_sr: -4.37,home_adj_def_epa_pp: -3.03,home_off_eckel_rate: -2.80,home_adj_def_sr: +1.75,home_adj_off_epa_pp: +1.28,away_adj_off_epa_pp: -1.17,1,,
2023,5,401526836,2023-09-30 15:30:00-04:00,Massachusetts,Arkansas State,False,DraftKings,-1.0,55.0,23.9355223802622,57.06180948769121,22.9355223802622,2.0618094876912068,none,none,5.0,3.0,away_adj_def_epa_pp: +6.08,away_adj_def_sr: +4.82,away_havoc_rate: +3.93,away_adj_off_epa_pp: -3.71,away_adj_def_sr: +2.99,home_adj_off_epa_pp: -2.96,1,,
2023,5,401525854,2023-09-30 15:30:00-04:00,Texas,Kansas,False,Bovada,-17.0,63.0,1.7666538524315878,60.7378549824159,15.233346147568412,2.262145017584104,none,none,4.0,3.0,away_adj_def_sr: +3.71,away_off_eckel_rate: -2.96,away_adj_off_epa_pp: -2.83,away_adj_off_epa_pp: +3.31,away_adj_def_sr: +2.30,away_off_eckel_rate: +1.21,1,,
2023,5,401525856,2023-09-30 15:30:00-04:00,UCF,Baylor,False,Bovada,-11.5,56.0,23.079975340225445,59.05852139186591,11.579975340225444,3.0585213918659093,none,none,3.0,3.0,home_off_eckel_rate: +3.75,home_adj_off_epa_pp: +3.07,away_adj_def_epa_pp: +2.94,home_adj_off_epa_pp: +3.78,home_adj_off_expl_rate_overall_10: +1.80,home_adj_off_ypp: -1.27,1,,
2023,5,401520289,2023-09-30 15:30:00-04:00,Purdue,Illinois,False,DraftKings,-1.0,53.5,13.1624166483095,56.78055521734714,12.1624166483095,3.2805552173471426,home,none,4.0,4.0,home_off_eckel_rate: +2.01,away_adj_def_epa_pp: +1.75,away_off_eckel_rate: +1.58,home_adj_off_epa_pp: +1.62,away_adj_def_expl_rate_overall_10: +1.22,home_adj_def_ypp: -1.13,1,1.0,
2023,5,401520283,2023-09-30 15:30:00-04:00,Maryland,Indiana,False,DraftKings,-14.0,50.0,21.89635823572021,56.772384070350114,7.896358235720218,6.772384070350114,none,none,3.0,3.0,home_adj_off_epa_pp: +4.03,away_off_eckel_rate: +2.69,away_adj_off_epa_pp: +2.40,home_adj_off_epa_pp: +4.96,away_adj_off_epa_pp: -2.80,home_adj_off_expl_rate_overall_10: +1.73,1,,
