season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units,pick_win,total_pick_win
2023,6,401520294,2023-10-04 20:00:00-04:00,Middle Tennessee,Jacksonville State,False,Bovada,-3.0,52.0,-5.787569660214118,50.25029808852281,8.787569660214118,1.7497019114771888,away,none,4.0,4.0,home_adj_off_epa_pp: -2.56,home_adj_def_epa_pp: -2.01,home_off_eckel_rate: -1.91,home_adj_off_epa_pp: -3.15,away_adj_off_epa_pp: -1.75,home_adj_def_ypp: -1.51,1,1.0,
2023,6,401520297,2023-10-04 21:00:00-04:00,New Mexico State,Florida International,False,Bovada,-6.5,49.5,3.485015435313344,52.82570259306185,3.014984564686656,3.325702593061848,none,none,4.0,4.0,away_off_eckel_rate: +3.08,home_adj_def_epa_pp: -2.57,home_adj_def_sr: -1.92,home_adj_off_epa_pp: -2.08,away_off_eckel_rate: -1.26,home_adj_def_sr: +0.77,1,,
2023,6,401520296,2023-10-05 19:00:00-04:00,Liberty,Sam Houston,False,Bovada,-21.5,46.5,18.16696458601753,48.98408875096315,3.3330354139824685,2.484088750963153,none,none,4.0,4.0,away_off_eckel_rate: +4.80,away_adj_off_epa_pp: +3.44,away_adj_off_expl_rate_overall_10: +2.02,away_adj_off_epa_pp: -4.02,away_off_eckel_rate: -1.97,away_adj_off_expl_rate_overall_10: -1.43,1,,
2023,6,401520295,2023-10-05 20:00:00-04:00,Louisiana Tech,Western Kentucky,False,Bovada,6.0,59.0,11.103299957422026,57.71926890912364,17.103299957422024,1.2807310908763585,home,none,5.0,4.0,away_adj_def_epa_pp: +4.24,away_adj_def_sr: +2.85,away_off_eckel_rate: +2.84,away_adj_def_sr: +1.77,home_adj_off_epa_pp: -1.32,away_off_eckel_rate: -1.16,1,0.0,
2023,6,401525857,2023-10-06 19:30:00-04:00,Oklahoma State,Kansas State,False,William Hill (New Jersey),12.0,54.0,-9.987142223472128,49.74729050940573,2.012857776527872,4.25270949059427,none,none,3.0,3.0,away_adj_def_sr: -3.05,home_off_eckel_rate: -2.70,away_off_eckel_rate: -1.73,away_adj_def_sr: -1.89,home_off_finish_pts_per_opp: -1.13,home_adj_def_ypp: -1.07,1,,
2023,6,401520301,2023-10-06 20:00:00-04:00,Illinois,Nebraska,False,William Hill (New Jersey),-3.0,42.0,-4.729661800176201,55.150646291210094,7.729661800176201,13.150646291210094,away,over,5.0,5.0,away_adj_def_sr: -2.85,away_adj_def_epa_pp: -1.90,away_adj_off_epa_pp: -1.32,away_adj_def_sr: -1.77,away_adj_off_epa_pp: +1.54,home_stuff_rate: +0.90,1,1.0,0.0
2023,6,401520298,2023-10-07 12:00:00-04:00,Army,Boston College,False,Bovada,-2.0,47.0,12.788576220471402,54.40136532321657,10.788576220471402,7.401365323216567,none,none,3.0,4.0,same_conference: +3.77,away_havoc_rate: +2.09,away_adj_def_sr: +1.46,home_stuff_rate: -1.71,home_adj_off_expl_rate_overall_10: -1.13,away_adj_def_sr: +0.90,1,,
2023,6,401526837,2023-10-07 12:00:00-04:00,Massachusetts,Toledo,False,Bovada,19.0,55.5,1.3493692057628783,59.29324635149588,20.34936920576288,3.793246351495881,home,none,6.0,4.0,home_adj_def_epa_pp: -4.00,same_conference: +3.77,home_adj_off_expl_rate_overall_10: +2.09,home_adj_off_expl_rate_overall_10: +1.70,home_adj_off_epa_pp: -1.51,home_adj_def_ypp: +1.46,1,1.0,
2023,6,401520305,2023-10-07 12:00:00-04:00,Missouri,LSU,False,Bovada,6.5,63.5,-11.165282272716196,60.24044791938634,4.665282272716196,3.259552080613659,none,none,4.0,4.0,away_adj_off_epa_pp: -4.44,away_off_eckel_rate: -2.64,away_adj_def_epa_pp: -2.14,away_adj_off_epa_pp: +5.19,home_adj_off_epa_pp: +1.54,away_off_eckel_rate: +1.08,1,,
2023,6,401520311,2023-10-07 12:00:00-04:00,Wisconsin,Rutgers,False,Bovada,-13.0,44.0,-1.683677252143324,48.99739602080284,14.683677252143324,4.997396020802839,away,none,4.0,4.0,away_adj_def_epa_pp: -2.39,away_adj_def_sr: -2.11,home_adj_def_epa_pp: +1.73,home_off_finish_pts_per_opp: -1.34,away_adj_def_sr: -1.31,home_adj_off_epa_pp: -0.87,1,1.0,
