season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units
2023,14,401539476,2023-12-01 19:00:00-05:00,Liberty,New Mexico State,False,Bovada,-9.5,58.0,5.0115868537168975,57.27197067925137,4.4884131462831025,0.7280293207486324,none,none,12.0,12.0,neutral_site: +1.67,home_havoc_rate: +1.63,away_adj_def_epa_pp: +1.19,home_adj_off_epa_pp: +0.87,away_adj_def_sr: +0.73,neutral_site: +0.45,1
2023,14,401539475,2023-12-01 20:00:00-05:00,Washington,Oregon,True,ESPN Bet,9.5,64.5,-6.670796314771589,61.725439501953886,2.8292036852284106,2.774560498046114,none,none,12.0,11.0,away_adj_off_epa_pp: -2.50,home_off_eckel_rate: +2.05,home_adj_off_epa_pp: +1.86,away_adj_off_epa_pp: +2.92,home_adj_off_epa_pp: +2.29,home_adj_off_expl_rate_overall_10: +0.91,1
2023,14,401539479,2023-12-02 12:00:00-05:00,Texas,Oklahoma State,True,ESPN Bet,-14.5,56.5,10.249377437068558,52.825561956138486,4.250622562931442,3.674438043861514,none,none,12.0,11.0,away_havoc_rate: +2.67,away_adj_def_epa_pp: +1.99,away_adj_off_epa_pp: +1.83,away_adj_off_epa_pp: -2.14,away_havoc_rate: +0.67,home_adj_off_expl_rate_overall_10: +0.50,1
2023,14,401539481,2023-12-02 12:00:00-05:00,Toledo,Miami (OH),True,Bovada,-7.0,43.0,5.880013911463648,50.68070558598653,1.1199860885363524,7.68070558598653,none,over,11.0,11.0,away_adj_off_epa_pp: +2.22,home_havoc_rate: +1.32,away_off_eckel_rate: +1.32,away_adj_off_epa_pp: -2.60,away_off_eckel_rate: -0.54,away_adj_def_sr: +0.53,1
2023,14,401539482,2023-12-02 15:00:00-05:00,UNLV,Boise State,False,ESPN Bet,2.5,62.5,1.9412522245006745,57.751925210323535,4.4412522245006745,4.7480747896764655,none,none,11.0,11.0,home_adj_def_epa_pp: -2.30,neutral_site: +1.67,home_off_eckel_rate: -1.26,home_adj_def_ypp: +1.01,home_adj_off_epa_pp: +0.89,away_adj_def_expl_rate_overall_10: +0.73,1
2023,14,401539483,2023-12-02 16:00:00-05:00,Alabama,Georgia,True,Bovada,5.0,53.5,-4.2729275678983285,58.54847139958056,0.7270724321016715,5.0484713995805635,none,none,11.0,11.0,home_adj_off_epa_pp: +2.11,away_adj_off_epa_pp: -1.67,away_off_eckel_rate: -1.40,home_adj_off_epa_pp: +2.59,away_adj_off_epa_pp: +1.95,away_off_eckel_rate: +0.57,1
2023,14,401539484,2023-12-02 16:00:00-05:00,Troy,App State,False,ESPN Bet,-5.5,52.5,3.7981283343624304,53.44161585317319,1.7018716656375696,0.9416158531731895,none,none,11.0,11.0,neutral_site: +1.67,home_adj_off_epa_pp: -1.14,home_adj_def_epa_pp: +1.08,home_adj_off_epa_pp: -1.40,home_adj_def_ypp: -0.54,neutral_site: +0.45,1
2023,14,401539477,2023-12-02 16:00:00-05:00,Tulane,SMU,False,ESPN Bet,-2.5,47.5,-0.46920498795525,54.97379484502464,2.96920498795525,7.473794845024642,none,over,11.0,11.0,neutral_site: +1.67,home_adj_def_epa_pp: -1.05,home_adj_off_epa_pp: -0.90,home_adj_off_epa_pp: -1.11,home_off_finish_pts_per_opp: +0.65,home_adj_def_ypp: +0.60,1
2023,14,401539478,2023-12-02 20:00:00-05:00,Florida State,Louisville,True,Bovada,1.5,45.5,-1.9475154432352473,51.966550623551306,0.4475154432352473,6.466550623551306,none,over,11.0,11.0,home_havoc_rate: -1.94,home_adj_def_epa_pp: +1.66,home_off_eckel_rate: -1.28,home_adj_off_epa_pp: -0.52,home_adj_def_epa_pp: -0.45,away_adj_off_epa_pp: -0.45,1
2023,14,401539480,2023-12-02 20:00:00-05:00,Iowa,Michigan,True,ESPN Bet,20.5,35.5,-14.770031011394918,45.600339072469886,5.729968988605082,10.100339072469886,home,over,12.0,12.0,home_adj_off_epa_pp: -3.61,away_havoc_rate: -2.36,home_adj_def_epa_pp: +2.08,home_adj_off_epa_pp: -4.43,home_adj_off_expl_rate_overall_10: -1.47,home_adj_def_ypp: -1.36,1
