season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units,pick_win,total_pick_win
2023,13,401532450,2023-11-21 19:00:00-05:00,Western Michigan,Bowling Green,False,Bovada,3.0,51.5,-1.2295082510044335,55.12552923955023,1.7704917489955665,3.625529239550232,none,none,10.0,10.0,home_adj_off_epa_pp: -1.24,home_adj_def_epa_pp: -1.16,home_havoc_rate: +1.01,home_adj_off_epa_pp: -1.53,home_adj_def_ypp: +0.75,away_adj_off_epa_pp: -0.38,1,,
2023,13,401532449,2023-11-21 19:30:00-05:00,Buffalo,Eastern Michigan,False,DraftKings,-6.5,37.5,4.250479024474384,49.04927592879771,2.2495209755256163,11.549275928797712,none,over,10.0,10.0,home_adj_off_epa_pp: -2.85,home_havoc_rate: -2.12,away_adj_off_epa_pp: +1.98,home_adj_off_epa_pp: -3.50,away_adj_off_epa_pp: -2.32,home_adj_off_expl_rate_overall_10: -1.13,1,,0.0
2023,13,401520424,2023-11-23 19:30:00-05:00,Mississippi State,Ole Miss,False,ESPN Bet,10.5,54.5,-6.974017871660287,54.73253096907607,3.525982128339713,0.2325309690760661,none,none,10.0,10.0,home_adj_off_epa_pp: -2.23,home_havoc_rate: -1.66,away_off_eckel_rate: -1.65,home_adj_off_epa_pp: -2.74,away_adj_off_epa_pp: +1.71,away_adj_def_sr: +0.88,1,,
2023,13,401531394,2023-11-24 12:00:00-05:00,Temple,Memphis,False,DraftKings,11.0,65.0,-4.850501044619245,58.23874826601855,6.149498955380755,6.761251733981453,home,under,10.0,10.0,home_havoc_rate: -2.06,home_adj_off_epa_pp: -1.73,home_adj_def_epa_pp: -1.47,home_adj_off_epa_pp: -2.12,away_adj_off_epa_pp: +1.42,away_adj_def_sr: +0.90,1,0.0,0.0
2023,13,401520425,2023-11-24 12:00:00-05:00,Nebraska,Iowa,False,DraftKings,1.0,26.0,-1.4043919448460342,43.43676974559053,0.4043919448460342,17.436769745590524,none,over,11.0,11.0,away_adj_def_epa_pp: -2.92,away_adj_off_epa_pp: +2.58,away_adj_def_sr: -2.06,away_adj_off_epa_pp: -3.01,home_adj_off_epa_pp: -1.58,away_adj_def_expl_rate_overall_10: -1.34,1,,0.0
2023,13,401532451,2023-11-24 12:00:00-05:00,Central Michigan,Toledo,False,Bovada,10.0,54.5,-7.409542911589762,58.00258121726891,2.590457088410238,3.5025812172689115,none,none,10.0,10.0,home_adj_def_epa_pp: -3.49,away_havoc_rate: -2.37,home_havoc_rate: +1.60,home_adj_def_ypp: +1.42,home_adj_def_epa_pp: +0.96,away_adj_off_epa_pp: +0.85,1,,
2023,13,401525900,2023-11-24 12:00:00-05:00,Oklahoma,TCU,False,ESPN Bet,-11.5,66.5,6.9964565795168445,57.70565472589216,4.503543420483156,8.79434527410784,none,under,11.0,10.0,home_adj_off_epa_pp: +2.16,home_adj_def_epa_pp: +1.99,away_off_eckel_rate: -1.83,home_adj_off_epa_pp: +2.66,away_adj_off_epa_pp: +1.12,away_off_eckel_rate: +0.75,1,,0.0
2023,13,401532452,2023-11-24 12:00:00-05:00,Akron,Ohio,False,Bovada,16.0,42.0,-11.158717480147544,50.898869013772085,4.841282519852456,8.898869013772085,none,over,10.0,10.0,home_adj_off_epa_pp: -2.19,home_adj_off_expl_rate_overall_10: -1.68,home_havoc_rate: -1.64,home_adj_off_epa_pp: -2.70,home_adj_off_expl_rate_overall_10: -1.36,away_adj_off_epa_pp: -1.06,1,,0.0
2023,13,401525560,2023-11-24 12:00:00-05:00,Boston College,Miami,False,DraftKings,9.0,50.0,-3.553928427297675,53.019493030357125,5.446071572702325,3.019493030357125,home,none,10.0,10.0,away_adj_def_sr: -1.85,away_adj_def_epa_pp: -1.43,home_adj_off_expl_rate_overall_10: -0.98,away_adj_def_sr: -1.15,home_adj_off_expl_rate_overall_10: -0.80,home_adj_off_ypp: +0.39,1,0.0,
2023,13,401532629,2023-11-24 15:30:00-05:00,New Mexico,Utah State,False,DraftKings,8.5,58.5,0.1276412496804764,60.016637040714784,8.627641249680476,1.5166370407147838,home,none,10.0,10.0,home_adj_def_epa_pp: -4.02,home_adj_def_sr: -2.51,away_off_eckel_rate: +1.58,home_adj_def_epa_pp: +1.10,home_adj_def_ypp: +1.02,home_adj_def_sr: +1.00,1,1.0,
