season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units,pick_win,total_pick_win
2023,9,401520345,2023-10-24 19:00:00-04:00,Louisiana Tech,New Mexico State,False,DraftKings,-3.0,52.0,2.1417771659303098,56.07533484007125,0.8582228340696902,4.07533484007125,none,none,7.0,7.0,home_off_eckel_rate: -2.02,away_adj_def_sr: +1.42,away_adj_def_epa_pp: +0.97,away_adj_def_sr: +0.88,home_adj_off_epa_pp: -0.78,home_adj_off_expl_rate_overall_10: +0.64,1,,
2023,9,401520346,2023-10-24 19:30:00-04:00,Western Kentucky,Liberty,False,DraftKings,4.0,60.0,-6.932953867117234,57.86742483016458,2.9329538671172344,2.13257516983542,none,none,6.0,7.0,home_off_eckel_rate: -2.81,away_havoc_rate: -2.06,away_off_eckel_rate: -1.94,home_off_finish_pts_per_opp: -1.22,home_stuff_rate: +1.02,home_adj_off_epa_pp: +0.99,1,,
2023,9,401520347,2023-10-25 19:00:00-04:00,Florida International,Jacksonville State,False,Bovada,9.5,48.0,-7.207653480068791,53.03181799654901,2.2923465199312094,5.031817996549009,none,none,7.0,7.0,home_off_eckel_rate: -2.26,home_adj_def_epa_pp: -2.08,away_adj_off_epa_pp: +1.37,away_adj_off_epa_pp: -1.60,home_adj_off_epa_pp: -1.20,home_adj_def_ypp: +0.98,1,,
2023,9,401520348,2023-10-25 20:00:00-04:00,Sam Houston,UTEP,False,DraftKings,-3.0,36.0,2.799076268696766,51.619086438714845,0.2009237313032339,15.619086438714843,none,over,7.0,7.0,away_havoc_rate: +3.19,home_adj_off_epa_pp: -2.31,home_off_eckel_rate: -1.88,home_adj_off_epa_pp: -2.84,away_adj_off_epa_pp: -2.03,home_off_finish_pts_per_opp: +1.02,1,,1.0
2023,9,401531929,2023-10-26 19:30:00-04:00,Georgia Southern,Georgia State,False,DraftKings,-1.5,63.0,-0.3741442942087656,55.8902428528226,1.8741442942087656,7.109757147177405,none,under,6.0,6.0,home_off_eckel_rate: +3.59,home_adj_def_epa_pp: -2.91,away_havoc_rate: -1.39,home_adj_def_epa_pp: +0.80,away_adj_off_epa_pp: -0.80,home_adj_off_expl_rate_overall_10: +0.70,1,,0.0
2023,9,401525533,2023-10-26 19:30:00-04:00,Virginia Tech,Syracuse,False,DraftKings,-2.5,47.0,-0.1237210246096238,49.63753342870174,2.623721024609624,2.6375334287017367,none,none,7.0,6.0,away_off_eckel_rate: +2.00,away_adj_def_epa_pp: -1.95,home_off_eckel_rate: -1.44,home_stuff_rate: -0.89,away_off_eckel_rate: -0.82,away_adj_def_sr: -0.78,1,,
2023,9,401531407,2023-10-27 19:30:00-04:00,Charlotte,Florida Atlantic,False,Bovada,3.5,45.0,-6.316257743443723,52.276488516326495,2.816257743443723,7.276488516326495,none,over,6.0,6.0,home_off_eckel_rate: -2.40,home_adj_off_expl_rate_overall_10: -1.47,home_adj_off_epa_pp: -1.40,home_adj_off_epa_pp: -1.72,home_off_finish_pts_per_opp: +1.58,away_adj_off_epa_pp: -1.40,1,,1.0
2023,9,401531342,2023-10-28 12:00:00-04:00,SMU,Tulsa,False,DraftKings,-20.5,57.0,0.6954612460153711,51.25041639613161,19.80453875398463,5.749583603868388,away,under,6.0,6.0,away_havoc_rate: -2.36,home_adj_def_epa_pp: +1.29,home_adj_def_sr: +1.20,away_adj_def_expl_rate_overall_10: -0.69,away_havoc_rate: -0.59,home_adj_def_sr: -0.48,1,0.0,0.0
2023,9,401520349,2023-10-28 12:00:00-04:00,Army,Massachusetts,False,Bovada,-10.0,49.0,1.8916457598989127,57.25890938827327,8.108354240101086,8.258909388273267,away,over,6.0,8.0,away_adj_def_epa_pp: +3.42,home_havoc_rate: +2.22,home_off_eckel_rate: -2.14,home_adj_off_epa_pp: -1.48,away_adj_def_sr: +1.22,away_adj_def_expl_rate_overall_10: +0.89,1,1.0,0.0
2023,9,401525878,2023-10-28 12:00:00-04:00,UCF,West Virginia,False,DraftKings,-7.0,58.0,2.7017326040966623,57.69620950335076,4.298267395903338,0.3037904966492419,none,none,6.0,6.0,home_adj_off_epa_pp: +1.41,away_adj_def_epa_pp: +1.34,away_off_eckel_rate: -1.15,home_adj_off_epa_pp: +1.73,home_adj_def_ypp: +0.55,home_adj_off_ypp: -0.52,1,,
2023,9,401525536,2023-10-28 12:00:00-04:00,Wake Forest,Florida State,False,DraftKings,20.5,51.0,-10.926239240356956,54.70310445438896,9.573760759643044,3.703104454388964,home,none,6.0,7.0,home_adj_off_epa_pp: -2.62,away_adj_def_epa_pp: -2.19,away_adj_off_epa_pp: -1.77,home_adj_off_epa_pp: -3.22,away_adj_off_epa_pp: +2.07,home_off_finish_pts_per_opp: +0.88,1,0.0,
2023,9,401520358,2023-10-28 12:00:00-04:00,Penn State,Indiana,False,DraftKings,-32.0,46.0,29.13425023601799,50.21505983702818,2.8657497639820093,4.215059837028178,none,none,6.0,6.0,home_adj_def_epa_pp: +7.34,home_adj_def_sr: +3.80,home_off_eckel_rate: +2.51,home_adj_off_epa_pp: +2.28,home_adj_def_ypp: -2.12,home_adj_def_epa_pp: -2.01,1,,
2023,9,401520356,2023-10-28 12:00:00-04:00,Northwestern,Maryland,False,Bovada,14.5,49.0,-11.725792843035338,56.94997275561696,2.7742071569646622,7.949972755616955,none,over,6.0,6.0,home_off_eckel_rate: -2.90,home_havoc_rate: -2.69,away_adj_off_epa_pp: -1.59,away_adj_off_epa_pp: +1.86,home_off_finish_pts_per_opp: -1.33,home_adj_off_epa_pp: +0.95,1,,1.0
2023,9,401520351,2023-10-28 12:00:00-04:00,Boston College,UConn,False,DraftKings,-14.5,51.0,10.848735197880238,53.19583384520011,3.651264802119762,2.195833845200113,none,none,6.0,7.0,same_conference: +4.14,home_off_eckel_rate: +1.61,away_adj_def_sr: +1.12,home_adj_def_ypp: -1.28,away_adj_off_epa_pp: -1.15,same_conference: +0.82,1,,
2023,9,401525874,2023-10-28 12:00:00-04:00,Kansas,Oklahoma,False,DraftKings,9.0,65.0,-11.196887794060157,60.74766725125214,2.1968877940601548,4.252332748747861,none,none,6.0,7.0,home_adj_def_epa_pp: -2.89,home_adj_off_epa_pp: +2.68,away_adj_def_epa_pp: -2.65,home_adj_off_epa_pp: +3.30,away_adj_off_epa_pp: +1.72,away_adj_def_sr: -1.23,1,,
2023,9,401525875,2023-10-28 12:00:00-04:00,Kansas State,Houston,False,DraftKings,-17.5,58.0,7.922764331189137,56.35474564126234,9.577235668810864,1.6452543587376596,away,none,6.0,7.0,home_adj_off_epa_pp: +1.79,away_adj_def_epa_pp: +1.57,home_off_eckel_rate: +1.53,home_adj_off_epa_pp: +2.20,home_adj_off_expl_rate_overall_10: +0.81,away_adj_off_epa_pp: +0.49,1,0.0,
2023,9,401520359,2023-10-28 12:00:00-04:00,Texas A&M,South Carolina,False,Bovada,-17.0,51.5,16.23757188313997,56.85970814926922,0.7624281168600291,5.359708149269224,none,none,7.0,6.0,home_adj_def_epa_pp: +3.19,home_off_eckel_rate: +2.74,home_adj_def_sr: +2.70,home_adj_off_expl_rate_overall_10: +1.16,home_adj_off_epa_pp: +1.10,home_adj_def_sr: -1.08,1,,
2023,9,401532431,2023-10-28 13:00:00-04:00,Eastern Michigan,Western Michigan,False,DraftKings,3.0,46.5,1.070394951859896,52.61749741107423,4.070394951859896,6.117497411074233,none,over,7.0,7.0,home_adj_off_epa_pp: -2.50,away_adj_def_epa_pp: +1.89,home_off_eckel_rate: -1.21,home_adj_off_epa_pp: -3.07,away_adj_def_sr: +0.70,home_adj_off_expl_rate_pass: -0.69,1,,1.0
2023,9,401525534,2023-10-28 14:00:00-04:00,NC State,Clemson,False,Bovada,10.0,44.5,-5.27911569775514,49.80952854583416,4.72088430224486,5.309528545834155,none,none,6.0,6.0,home_adj_def_epa_pp: +2.25,away_adj_def_epa_pp: -2.00,away_adj_def_sr: -1.86,home_adj_off_epa_pp: -1.28,away_adj_def_sr: -1.16,away_adj_def_expl_rate_overall_10: -1.00,1,,
2023,9,401531430,2023-10-28 15:00:00-04:00,North Texas,Memphis,False,DraftKings,7.5,69.5,-2.6735363442783044,58.65433226552092,4.826463655721696,10.84566773447908,none,under,6.0,6.0,home_adj_def_sr: -2.62,home_adj_def_epa_pp: -2.10,away_adj_def_epa_pp: -1.07,home_adj_off_epa_pp: +1.23,home_adj_def_sr: +1.05,home_adj_def_expl_rate_rush: +0.64,1,,0.0
2023,9,401520352,2023-10-28 15:30:00-04:00,Florida,Georgia,True,DraftKings,14.5,47.0,-7.365780781407514,58.54965797166537,7.134219218592486,11.549657971665368,home,over,6.0,6.0,neutral_site: -2.74,away_off_eckel_rate: -1.82,away_adj_off_epa_pp: -1.61,away_adj_off_epa_pp: +1.88,home_adj_off_epa_pp: +1.36,home_off_finish_pts_per_opp: -0.81,1,0.0,1.0
2023,9,401531898,2023-10-28 15:30:00-04:00,App State,Southern Miss,False,Bovada,-16.0,55.5,9.122163163876074,57.91706712415348,6.877836836123926,2.417067124153476,away,none,6.0,6.0,home_adj_def_epa_pp: -2.36,home_adj_def_sr: -2.18,away_havoc_rate: +2.11,away_adj_off_epa_pp: -1.65,away_adj_def_sr: +1.25,home_adj_off_epa_pp: +1.02,1,1.0,
2023,9,401525535,2023-10-28 15:30:00-04:00,Louisville,Duke,False,DraftKings,-4.5,46.0,4.698354719659664,52.74588245100941,0.1983547196596644,6.745882451009408,none,over,6.0,6.0,home_off_eckel_rate: +2.38,home_adj_def_epa_pp: +2.12,away_adj_def_epa_pp: -1.91,away_adj_def_sr: -0.88,home_adj_off_ypp: -0.70,away_adj_off_epa_pp: +0.67,1,,0.0
2023,9,401520350,2023-10-28 15:30:00-04:00,Auburn,Mississippi State,False,Bovada,-6.5,40.0,2.3552495095136146,49.59229621102285,4.144750490486386,9.592296211022848,none,over,6.0,6.0,home_adj_def_epa_pp: +1.59,home_adj_off_epa_pp: -1.57,away_havoc_rate: +1.42,home_adj_off_epa_pp: -1.94,away_adj_off_epa_pp: -1.21,home_adj_off_expl_rate_overall_10: -1.02,1,,0.0
2023,9,401525440,2023-10-28 15:30:00-04:00,Notre Dame,Pittsburgh,False,Bovada,-21.0,46.5,21.545772607319968,52.96510736815796,0.545772607319968,6.465107368157959,none,over,7.0,6.0,away_off_eckel_rate: +4.35,same_conference: +4.14,home_adj_off_epa_pp: +2.25,home_adj_off_epa_pp: +2.76,away_adj_off_epa_pp: -1.95,away_off_eckel_rate: -1.78,1,,1.0
2023,9,401532432,2023-10-28 15:30:00-04:00,Ohio,Miami (OH),False,Bovada,-7.5,39.0,2.770802064870128,48.33738522409077,4.729197935129871,9.337385224090768,none,over,7.0,7.0,away_adj_def_epa_pp: -2.29,home_adj_def_epa_pp: +1.84,home_havoc_rate: +1.56,away_adj_off_epa_pp: -1.17,home_adj_off_epa_pp: -0.88,away_adj_def_expl_rate_overall_10: -0.60,1,,1.0
2023,9,401525877,2023-10-28 15:30:00-04:00,Texas,BYU,False,DraftKings,-18.5,50.0,20.15717229795871,53.350719885886,1.6571722979587094,3.3507198858859937,none,none,7.0,6.0,home_adj_def_sr: +2.91,home_adj_def_epa_pp: +2.88,home_off_eckel_rate: +2.88,home_adj_off_epa_pp: +2.95,away_adj_off_epa_pp: -1.68,home_adj_def_sr: -1.17,1,,
