game_id,Date,Time,Game,Home Team,Away Team,Spread Bet,home_team_spread_line,Model Spread,Spread Edge,Spread Confidence,Total Prediction,Spread Prediction,Total Bet,total_line,Model Total,Total Edge,id,home_points,away_points,Spread Bet Result,Total Bet Result,Spread Result,Total Result
401282646,09/30/2021,07:30 PM,Virginia @ Miami,Miami,Virginia,Away,-3.5,5.74,9.24,High,61.49,5.74,No Bet,64.0,61.49,0.0,401282646,28,30,Win,No Bet,-2,58
401301012,10/01/2021,07:30 PM,Houston @ Tulsa,Tulsa,Houston,Away,-3.5,-0.04,3.46,High,50.6,-0.04,Under,54.0,50.6,3.3999999999999986,401301012,10,45,Win,Loss,-35,55
401282759,10/01/2021,08:00 PM,Iowa @ Maryland,Maryland,Iowa,Away,3.0,7.34,4.34,High,42.32,7.34,Under,47.5,42.32,5.18,401282759,14,51,Win,Loss,-37,65
401309912,10/01/2021,09:00 PM,BYU @ Utah State,Utah State,BYU,Home,9.0,6.32,2.6799999999999997,High,56.66,6.32,Under,66.0,56.66,9.340000000000003,401309912,20,34,Loss,Win,-14,54
401286302,10/02/2021,12:00 PM,Toledo @ Massachusetts,Massachusetts,Toledo,Home,27.0,-10.14,37.14,High,51.57,-10.14,Under,56.5,51.57,4.93,401286302,7,45,Loss,Win,-38,52
401301015,10/02/2021,12:00 PM,Memphis @ Temple,Temple,Memphis,Home,11.5,-0.39,11.89,High,64.33,-0.39,Over,58.0,64.33,6.329999999999998,401301015,34,31,Win,Win,3,65
401282219,10/02/2021,12:00 PM,Charlotte @ Illinois,Illinois,Charlotte,Away,-10.0,7.41,17.41,High,51.3,7.41,No Bet,54.0,51.3,0.0,401282219,24,14,Push,No Bet,10,38
401309561,10/02/2021,12:00 PM,Western Michigan @ Buffalo,Buffalo,Western Michigan,No Bet,7.0,4.62,0.0,,55.05,4.62,Under,59.5,55.05,4.450000000000003,401309561,17,24,No Bet,Win,-7,41
401282793,10/02/2021,12:00 PM,Minnesota @ Purdue,Purdue,Minnesota,Away,-2.5,13.08,15.58,High,40.9,13.08,Under,46.5,40.9,5.600000000000001,401282793,13,20,Win,Win,-7,33
401282650,10/02/2021,12:00 PM,Duke @ North Carolina,North Carolina,Duke,Away,-19.5,7.9,27.4,High,72.95,7.9,No Bet,73.5,72.95,0.0,401282650,38,7,Loss,No Bet,31,45
401282093,10/02/2021,12:00 PM,Tennessee @ Missouri,Missouri,Tennessee,Away,-2.5,3.79,6.29,High,64.42,3.79,No Bet,66.5,64.42,0.0,401282093,24,62,Win,No Bet,-38,86
401287915,10/02/2021,12:00 PM,Texas @ TCU,TCU,Texas,Home,4.0,-3.0,7.0,High,64.44,-3.0,No Bet,65.5,64.44,0.0,401287915,27,32,Loss,No Bet,-5,59
401282776,10/02/2021,12:00 PM,Michigan @ Wisconsin,Wisconsin,Michigan,Home,-1.5,-12.09,10.59,High,44.17,-12.09,No Bet,43.5,44.17,0.0,401282776,17,38,Loss,No Bet,-21,55
401282090,10/02/2021,12:00 PM,Arkansas @ Georgia,Georgia,Arkansas,Away,-16.0,21.3,37.3,High,51.44,21.3,No Bet,48.5,51.44,0.0,401282090,37,0,Loss,No Bet,37,37
401282649,10/02/2021,12:00 PM,Pittsburgh @ Georgia Tech,Georgia Tech,Pittsburgh,Home,3.0,0.17,2.83,High,61.11,0.17,Over,58.0,61.11,3.109999999999999,401282649,21,52,Loss,Win,-31,73
401282651,10/02/2021,12:30 PM,Louisville @ Wake Forest,Wake Forest,Louisville,Away,-7.0,13.76,20.76,High,51.59,13.76,Under,64.0,51.59,12.409999999999997,401282651,37,34,Win,Loss,3,71
401309612,10/02/2021,02:00 PM,App State @ Georgia State,Georgia State,App State,Home,10.0,-8.53,18.53,High,49.99,-8.53,Under,54.0,49.99,4.009999999999998,401309612,16,45,Loss,Loss,-29,61
401309867,10/02/2021,02:00 PM,USC @ Colorado,Colorado,USC,Home,9.0,-0.1,9.1,High,50.12,-0.1,No Bet,51.0,50.12,0.0,401309867,14,37,Loss,No Bet,-23,51
401309558,10/02/2021,02:30 PM,Eastern Michigan @ Northern Illinois,Northern Illinois,Eastern Michigan,No Bet,0.0,0.73,0.0,,67.83,0.73,Over,62.0,67.83,5.829999999999998,401309558,27,20,No Bet,Loss,7,47
401309614,10/02/2021,02:30 PM,UL Monroe @ Coastal Carolina,Coastal Carolina,UL Monroe,Away,-34.0,20.87,54.870000000000005,High,51.74,20.87,Under,57.5,51.74,5.759999999999998,401309614,59,6,Loss,Loss,53,65
401282708,10/02/2021,02:30 PM,Cincinnati @ Notre Dame,Notre Dame,Cincinnati,No Bet,2.0,-0.28,0.0,,64.74,-0.28,Over,50.5,64.74,14.239999999999997,401282708,13,24,No Bet,Loss,-11,37
401282089,10/02/2021,03:30 PM,Ole Miss @ Alabama,Alabama,Ole Miss,Away,-14.5,9.12,23.619999999999997,High,70.88,9.12,Under,79.0,70.88,8.120000000000005,401282089,42,21,Loss,Win,21,63
401282813,10/02/2021,03:30 PM,Ohio State @ Rutgers,Rutgers,Ohio State,No Bet,15.0,13.05,0.0,,57.12,13.05,No Bet,58.0,57.12,0.0,401282813,13,52,No Bet,No Bet,-39,65
401310711,10/02/2021,03:30 PM,Nevada @ Boise State,Boise State,Nevada,Away,-4.5,11.87,16.369999999999997,High,48.05,11.87,Under,59.0,48.05,10.950000000000005,401310711,31,41,Win,Loss,-10,72
401309864,10/02/2021,03:30 PM,Oregon @ Stanford,Stanford,Oregon,Home,8.5,-2.12,10.62,High,54.64,-2.12,No Bet,57.5,54.64,0.0,401309864,31,24,Win,No Bet,7,55
401301014,10/02/2021,03:30 PM,Tulane @ East Carolina,East Carolina,Tulane,Away,3.0,6.16,3.16,High,67.56,6.16,Over,64.5,67.56,3.0600000000000023,401301014,52,29,Loss,Win,23,81
401301013,10/02/2021,03:30 PM,UCF @ Navy,Navy,UCF,Home,16.0,-12.17,28.17,High,59.14,-12.17,Over,52.5,59.14,6.640000000000001,401301013,34,30,Win,Win,4,64
401287916,10/02/2021,03:30 PM,Texas Tech @ West Virginia,West Virginia,Texas Tech,Away,-7.0,14.11,21.11,High,65.36,14.11,Over,55.0,65.36,10.36,401287916,20,23,Win,Loss,-3,43
401309560,10/02/2021,03:30 PM,Ohio @ Akron,Akron,Ohio,Home,9.5,4.57,4.93,High,59.56,4.57,Over,55.0,59.56,4.560000000000002,401309560,17,34,Loss,Loss,-17,51
401308835,10/02/2021,03:30 PM,Central Michigan @ Miami (OH),Miami (OH),Central Michigan,Away,1.5,4.45,2.95,High,51.78,4.45,Under,56.0,51.78,4.219999999999999,401308835,28,17,Loss,Win,11,45
401282648,10/02/2021,03:30 PM,Syracuse @ Florida State,Florida State,Syracuse,No Bet,-5.5,-5.41,0.0,,50.64,-5.41,No Bet,51.0,50.64,0.0,401282648,33,30,No Bet,No Bet,3,63
401287913,10/02/2021,03:30 PM,Oklahoma @ Kansas State,Kansas State,Oklahoma,Home,13.0,2.02,10.98,High,49.73,2.02,Under,53.0,49.73,3.270000000000003,401287913,31,37,Win,Loss,-6,68
401309562,10/02/2021,03:30 PM,Bowling Green @ Kent State,Kent State,Bowling Green,Away,-16.5,7.49,23.99,High,45.5,7.49,Under,56.0,45.5,10.5,401309562,27,20,Win,Win,7,47
401282215,10/02/2021,03:30 PM,Florida International @ Florida Atlantic,Florida Atlantic,Florida International,Away,-10.5,13.21,23.71,High,50.8,13.21,No Bet,52.0,50.8,0.0,401282215,58,21,Loss,No Bet,37,79
401282094,10/02/2021,03:30 PM,Troy @ South Carolina,South Carolina,Troy,Away,-6.5,7.37,13.87,High,37.67,7.37,Under,43.5,37.67,5.829999999999998,401282094,23,14,Loss,Win,9,37
401309613,10/02/2021,04:00 PM,Arkansas State @ Georgia Southern,Georgia Southern,Arkansas State,Away,-2.0,3.61,5.609999999999999,High,67.18,3.61,No Bet,66.0,67.18,0.0,401309613,59,33,Loss,No Bet,26,92
401301016,10/02/2021,04:00 PM,South Florida @ SMU,SMU,South Florida,Away,-21.0,23.4,44.4,High,63.25,23.4,Under,68.5,63.25,5.25,401301016,41,17,Loss,Win,24,58
401309559,10/02/2021,05:00 PM,Army @ Ball State,Ball State,Army,Home,10.5,-9.48,19.98,High,56.21,-9.48,Over,47.5,56.21,8.71,401309559,28,16,Win,Loss,12,44
401309863,10/02/2021,05:30 PM,Washington State @ California,California,Washington State,Away,-7.5,14.3,21.8,High,53.22,14.3,No Bet,52.5,53.22,0.0,401309863,6,21,Win,No Bet,-15,27
401282222,10/02/2021,06:00 PM,UNLV @ UTSA,UTSA,UNLV,Away,-21.5,27.32,48.82,High,54.78,27.32,No Bet,55.5,54.78,0.0,401282222,24,17,Win,No Bet,7,41
401282091,10/02/2021,06:00 PM,Florida @ Kentucky,Kentucky,Florida,Home,7.5,3.12,4.38,High,51.91,3.12,Under,56.5,51.91,4.590000000000003,401282091,20,13,Win,Win,7,33
401282220,10/02/2021,06:00 PM,Louisiana Tech @ NC State,NC State,Louisiana Tech,Away,-18.0,16.68,34.68,High,58.25,16.68,No Bet,56.0,58.25,0.0,401282220,34,27,Win,No Bet,7,61
401310710,10/02/2021,06:30 PM,Air Force @ New Mexico,New Mexico,Air Force,Home,11.5,-4.55,16.05,High,48.57,-4.55,Over,45.5,48.57,3.0700000000000003,401310710,10,38,Loss,Win,-28,48
401282218,10/02/2021,06:30 PM,Southern Miss @ Rice,Rice,Southern Miss,No Bet,-1.0,-2.55,0.0,,54.89,-2.55,Over,45.0,54.89,9.89,401282218,24,19,No Bet,Loss,5,43
401282216,10/02/2021,07:00 PM,Marshall @ Middle Tennessee,Middle Tennessee,Marshall,Home,11.5,-0.6,12.1,High,66.65,-0.6,No Bet,66.0,66.65,0.0,401282216,34,28,Win,No Bet,6,62
401287914,10/02/2021,07:00 PM,Baylor @ Oklahoma State,Oklahoma State,Baylor,No Bet,-4.0,-2.42,0.0,,50.25,-2.42,Over,47.0,50.25,3.25,401287914,24,14,No Bet,Loss,10,38
401282221,10/02/2021,07:00 PM,Liberty @ UAB,UAB,Liberty,Away,-3.0,3.59,6.59,High,45.99,3.59,Under,49.0,45.99,3.009999999999998,401282221,12,36,Win,Win,-24,48
401287912,10/02/2021,07:00 PM,Kansas @ Iowa State,Iowa State,Kansas,Away,-34.5,24.8,59.3,High,55.47,24.8,No Bet,57.0,55.47,0.0,401287912,59,7,Loss,No Bet,52,66
401282095,10/02/2021,07:00 PM,Mississippi State @ Texas A&M,Texas A&M,Mississippi State,Away,-7.0,11.43,18.43,High,41.79,11.43,Under,45.5,41.79,3.710000000000001,401282095,22,26,Win,Loss,-4,48
401282096,10/02/2021,07:30 PM,UConn @ Vanderbilt,Vanderbilt,UConn,Away,-15.0,9.66,24.66,High,56.29,9.66,Over,51.5,56.29,4.789999999999999,401282096,30,28,Win,Win,2,58
401282223,10/02/2021,07:30 PM,Western Kentucky @ Michigan State,Michigan State,Western Kentucky,Away,-11.0,14.91,25.91,High,64.21,14.91,No Bet,66.5,64.21,0.0,401282223,48,31,Loss,No Bet,17,79
401282647,10/02/2021,07:30 PM,Boston College @ Clemson,Clemson,Boston College,Away,-14.5,4.58,19.08,High,41.21,4.58,Under,46.0,41.21,4.789999999999999,401282647,19,13,Win,Win,6,32
401282729,10/02/2021,07:30 PM,Indiana @ Penn State,Penn State,Indiana,Away,-12.5,12.55,25.05,High,51.93,12.55,No Bet,53.5,51.93,0.0,401282729,24,0,Loss,No Bet,24,24
401282800,10/02/2021,07:30 PM,Northwestern @ Nebraska,Nebraska,Northwestern,Away,-11.0,15.68,26.68,High,42.88,15.68,Under,51.5,42.88,8.619999999999997,401282800,56,7,Loss,Loss,49,63
401309615,10/02/2021,08:00 PM,Louisiana @ South Alabama,South Alabama,Louisiana,Home,12.0,8.91,3.09,High,49.64,8.91,Under,53.0,49.64,3.359999999999999,401309615,18,20,Win,Win,-2,38
401309865,10/02/2021,09:00 PM,Washington @ Oregon State,Oregon State,Washington,Away,-2.0,10.35,12.35,High,47.49,10.35,Under,57.5,47.49,10.009999999999998,401309865,27,24,Loss,Win,3,51
