season,week,id,home_team,away_team,spread_actual,total_actual,home_points_actual,away_points_actual,home_points_pred_catboost,away_points_pred_catboost,total_pred_points_for_catboost,spread_pred_points_for_catboost,spread_pred_ensemble,total_pred_ensemble,home_points_pred_ensemble,away_points_pred_ensemble,total_pred_points_for_ensemble,spread_pred_points_for_ensemble,spread_error,total_error,pred_home_win,actual_home_win,correct_direction
2025,3,401754615,Missouri State,SMU,-18.0,38.0,10.0,28.0,28.10933204561163,27.416343197819813,55.52567524343145,0.6929888477918205,0.6929888477918205,55.52567524343145,28.10933204561163,27.416343197819813,55.52567524343145,0.6929888477918205,-18.69298884779182,-17.52567524343145,True,False,False
2025,3,401754638,West Virginia,Pittsburgh,7.0,55.0,31.0,24.0,24.48022749998131,19.249976830379858,43.73020433036116,5.230250669601457,5.230250669601457,43.73020433036116,24.48022749998131,19.249976830379858,43.73020433036116,5.230250669601457,1.7697493303985432,11.269795669638839,True,True,True
2025,3,401756892,Cincinnati,Northwestern State,70.0,70.0,70.0,0.0,37.77183619354074,10.317804120155948,48.08964031369669,27.454032073384795,27.454032073384795,48.08964031369669,37.77183619354074,10.317804120155948,48.08964031369669,27.454032073384795,42.545967926615205,21.91035968630331,True,True,True
2025,3,401762819,Toledo,Morgan State,60.0,60.0,60.0,0.0,40.43940738327216,13.958895937638491,54.39830332091066,26.48051144563367,26.48051144563367,54.39830332091066,40.43940738327216,13.958895937638491,54.39830332091066,26.48051144563367,33.51948855436633,5.601696679089343,True,True,True
2025,3,401756890,Arkansas State,Iowa State,-8.0,40.0,16.0,24.0,34.87039323005159,16.171190454731548,51.041583684783134,18.69920277532004,18.69920277532004,51.041583684783134,34.87039323005159,16.171190454731548,51.041583684783134,18.69920277532004,-26.69920277532004,-11.041583684783134,True,False,False
2025,3,401752706,Texas,UTEP,17.0,37.0,27.0,10.0,36.15554436472051,13.41270715444369,49.56825151916421,22.74283721027682,22.74283721027682,49.56825151916421,36.15554436472051,13.41270715444369,49.56825151916421,22.74283721027682,-5.7428372102768215,-12.568251519164207,True,True,True
2025,3,401754535,Miami,South Florida,37.0,61.0,49.0,12.0,26.86267145715204,14.010588669232796,40.873260126384835,12.852082787919244,12.852082787919244,40.873260126384835,26.86267145715204,14.010588669232796,40.873260126384835,12.852082787919244,24.147917212080756,20.126739873615165,True,True,True
2025,3,401757256,Bowling Green,Liberty,10.0,36.0,23.0,13.0,34.493304501331686,12.367994898186538,46.861299399518224,22.125309603145148,22.125309603145148,46.861299399518224,34.493304501331686,12.367994898186538,46.861299399518224,22.125309603145148,-12.125309603145148,-10.861299399518224,True,True,True
2025,3,401757258,Nevada,Middle Tennessee,-1.0,27.0,13.0,14.0,32.28600492206169,20.060020830706733,52.346025752768426,12.22598409135496,12.22598409135496,52.346025752768426,32.28600492206169,20.060020830706733,52.346025752768426,12.22598409135496,-13.22598409135496,-25.346025752768426,True,False,False
2025,3,401757233,Florida International,Florida Atlantic,10.0,66.0,38.0,28.0,41.1376885304263,21.73064038108166,62.86832891150796,19.407048149344643,19.407048149344643,62.86832891150796,41.1376885304263,21.73064038108166,62.86832891150796,19.407048149344643,-9.407048149344643,3.131671088492041,True,True,True
2025,3,401757235,Kennesaw State,Merrimack,14.0,40.0,27.0,13.0,31.77614527675946,18.723644926759643,50.499790203519105,13.052500349999818,13.052500349999818,50.499790203519105,31.77614527675946,18.723644926759643,50.499790203519105,13.052500349999818,0.9474996500001822,-10.499790203519105,True,True,True
2025,3,401761606,Marshall,Eastern Kentucky,31.0,45.0,38.0,7.0,30.549347937541977,19.52651864657632,50.0758665841183,11.022829290965657,11.022829290965657,50.0758665841183,30.549347937541977,19.52651864657632,50.0758665841183,11.022829290965657,19.977170709034343,-5.075866584118302,True,True,True
2025,3,401752700,Ole Miss,Arkansas,6.0,76.0,41.0,35.0,28.841252599599404,20.779452178053305,49.620704777652705,8.0618004215461,8.0618004215461,49.620704777652705,28.841252599599404,20.779452178053305,49.620704777652705,8.0618004215461,-2.061800421546099,26.379295222347295,True,True,True
2025,3,401752827,Ohio State,Ohio,28.0,46.0,37.0,9.0,40.02883669063855,16.454319953177908,56.48315664381646,23.57451673746064,23.57451673746064,56.48315664381646,40.02883669063855,16.454319953177908,56.48315664381646,23.57451673746064,4.425483262539359,-10.483156643816457,True,True,True
2025,3,401752829,Illinois,Western Michigan,38.0,38.0,38.0,0.0,44.541138540930795,9.828554877972053,54.36969341890285,34.71258366295874,34.71258366295874,54.36969341890285,44.541138540930795,9.828554877972053,54.36969341890285,34.71258366295874,3.2874163370412575,-16.36969341890285,True,True,True
2025,3,401754536,Virginia Tech,Old Dominion,-19.0,71.0,26.0,45.0,30.108663333001616,25.49818059044492,55.60684392344653,4.6104827425566945,4.6104827425566945,55.60684392344653,30.108663333001616,25.49818059044492,55.60684392344653,4.6104827425566945,-23.610482742556695,15.393156076553467,True,False,False
2025,3,401757234,Georgia Southern,Jacksonville State,7.0,75.0,41.0,34.0,31.94039734354783,22.697165316605997,54.637562660153826,9.243232026941833,9.243232026941833,54.637562660153826,31.94039734354783,22.697165316605997,54.637562660153826,9.243232026941833,-2.2432320269418327,20.362437339846174,True,True,True
2025,3,401761607,Southern Miss,App State,16.0,60.0,38.0,22.0,40.92638095771411,12.971111376044718,53.89749233375883,27.95526958166939,27.95526958166939,53.89749233375883,40.92638095771411,12.971111376044718,53.89749233375883,27.95526958166939,-11.955269581669391,6.1025076662411735,True,True,True
2025,3,401752698,Kentucky,Eastern Michigan,25.0,71.0,48.0,23.0,33.60805975133607,16.623763530172067,50.23182328150814,16.984296221164005,16.984296221164005,50.23182328150814,33.60805975133607,16.623763530172067,50.23182328150814,16.984296221164005,8.015703778835995,20.76817671849186,True,True,True
2025,3,401752699,LSU,Florida,10.0,30.0,20.0,10.0,24.890214247771716,19.076295122779783,43.9665093705515,5.8139191249919335,5.8139191249919335,43.9665093705515,24.890214247771716,19.076295122779783,43.9665093705515,5.8139191249919335,4.1860808750080665,-13.966509370551499,True,True,True
2025,3,401752707,Notre Dame,Texas A&M,-1.0,81.0,40.0,41.0,30.7702389310736,18.23297821517362,49.00321714624722,12.53726071589998,12.53726071589998,49.00321714624722,30.7702389310736,18.23297821517362,49.00321714624722,12.53726071589998,-13.53726071589998,31.996782853752777,True,False,False
2025,3,401752830,Iowa,Massachusetts,40.0,54.0,47.0,7.0,37.5262811672967,7.831595549490775,45.35787671678747,29.694685617805927,29.694685617805927,45.35787671678747,37.5262811672967,7.831595549490775,45.35787671678747,29.694685617805927,10.305314382194073,8.642123283212527,True,True,True
2025,3,401757257,Louisiana Tech,New Mexico State,35.0,63.0,49.0,14.0,38.69574621697208,20.58695874391664,59.282704960888715,18.108787473055436,18.108787473055436,59.282704960888715,38.69574621697208,20.58695874391664,59.282704960888715,18.108787473055436,16.891212526944564,3.717295039111285,True,True,True
2025,3,401761604,Coastal Carolina,East Carolina,-38.0,38.0,0.0,38.0,37.49223485475529,13.202256715296752,50.69449157005204,24.289978139458537,24.289978139458537,50.69449157005204,37.49223485475529,13.202256715296752,50.69449157005204,24.289978139458537,-62.28997813945854,-12.694491570052037,True,False,False
2025,3,401752704,South Carolina,Vanderbilt,-24.0,38.0,7.0,31.0,27.314936736641215,25.354284209382968,52.66922094602418,1.9606525272582471,1.9606525272582471,52.66922094602418,27.314936736641215,25.354284209382968,52.66922094602418,1.9606525272582471,-25.960652527258247,-14.669220946024183,True,False,False
2025,3,401754534,Tulane,Duke,7.0,61.0,34.0,27.0,38.866573304949675,18.2973426479393,57.16391595288897,20.569230657010376,20.569230657010376,57.16391595288897,38.866573304949675,18.2973426479393,57.16391595288897,20.569230657010376,-13.569230657010376,3.8360840471110293,True,True,True
2025,3,401756894,TCU,Abilene Christian,21.0,63.0,42.0,21.0,41.534391200243554,11.73477036009001,53.269161560333565,29.799620840153544,29.799620840153544,53.269161560333565,41.534391200243554,11.73477036009001,53.269161560333565,29.799620840153544,-8.799620840153544,9.730838439666435,True,True,True
2025,3,401756895,Wyoming,Utah,-25.0,37.0,6.0,31.0,31.038371170761447,16.197006436489016,47.23537760725046,14.841364734272432,14.841364734272432,47.23537760725046,31.038371170761447,16.197006436489016,47.23537760725046,14.841364734272432,-39.84136473427243,-10.235377607250463,True,False,False
2025,3,401762465,Tulsa,Navy,-19.0,65.0,23.0,42.0,31.532736838019503,19.89907663603343,51.43181347405293,11.633660201986071,11.633660201986071,51.43181347405293,31.532736838019503,19.89907663603343,51.43181347405293,11.633660201986071,-30.63366020198607,13.56818652594707,True,False,False
2025,3,401762463,UAB,Akron,3.0,59.0,31.0,28.0,42.44294304144261,22.7091754457782,65.1521184872208,19.73376759566441,19.73376759566441,65.1521184872208,42.44294304144261,22.7091754457782,65.1521184872208,19.73376759566441,-16.73376759566441,-6.152118487220804,True,True,True
2025,3,401760368,Utah State,Air Force,19.0,79.0,49.0,30.0,38.625501756276755,21.425392967549953,60.05089472382671,17.2001087887268,17.2001087887268,60.05089472382671,38.625501756276755,21.425392967549953,60.05089472382671,17.2001087887268,1.7998912112731986,18.94910527617329,True,True,True
2025,3,401752840,California,Minnesota,13.0,41.0,27.0,14.0,39.29859416672637,25.10913783669254,64.40773200341891,14.189456330033828,14.189456330033828,64.40773200341891,39.29859416672637,25.10913783669254,64.40773200341891,14.189456330033828,-1.1894563300338277,-23.407732003418914,True,True,True
2025,3,401754533,Stanford,Boston College,10.0,50.0,30.0,20.0,35.03823875646254,27.35295906991798,62.39119782638052,7.685279686544561,7.685279686544561,62.39119782638052,35.03823875646254,27.35295906991798,62.39119782638052,7.685279686544561,2.314720313455439,-12.39119782638052,True,True,True
2025,3,401756889,Arizona State,Texas State,19.0,49.0,34.0,15.0,36.868110460516135,25.830723972802048,62.69883443331818,11.037386487714087,11.037386487714087,62.69883443331818,36.868110460516135,25.830723972802048,62.69883443331818,11.037386487714087,7.9626135122859125,-13.698834433318183,True,True,True
2025,3,401760370,Hawai'i,Portland State,20.0,26.0,23.0,3.0,33.99443764693706,10.788458885364768,44.78289653230183,23.20597876157229,23.20597876157229,44.78289653230183,33.99443764693706,10.788458885364768,44.78289653230183,23.20597876157229,-3.2059787615722897,-18.782896532301827,True,True,True
2025,4,401762468,Charlotte,Rice,-11.0,45.0,17.0,28.0,31.463746912601195,16.79724059410044,48.26098750670164,14.666506318500756,14.666506318500756,48.26098750670164,31.463746912601195,16.79724059410044,48.26098750670164,14.666506318500756,-25.66650631850076,-3.260987506701639,True,False,False
2025,4,401756900,Oklahoma State,Tulsa,-7.0,31.0,12.0,19.0,36.783144327868534,15.701129336443726,52.48427366431226,21.082014991424806,21.082014991424806,52.48427366431226,36.783144327868534,15.701129336443726,52.48427366431226,21.082014991424806,-28.082014991424806,-21.484273664312262,True,False,False
2025,4,401752844,Rutgers,Iowa,-10.0,66.0,28.0,38.0,36.89234584625894,21.532255199312377,58.424601045571315,15.360090646946569,15.360090646946569,58.424601045571315,36.89234584625894,21.532255199312377,58.424601045571315,15.360090646946569,-25.360090646946567,7.575398954428685,True,False,False
2025,4,401752708,Memphis,Arkansas,1.0,63.0,32.0,31.0,30.44429843475259,24.59173463166792,55.036033066420515,5.852563803084667,5.852563803084667,55.036033066420515,30.44429843475259,24.59173463166792,55.036033066420515,5.852563803084667,-4.852563803084667,7.963966933579485,True,True,True
2025,4,401752845,Wisconsin,Maryland,-17.0,37.0,10.0,27.0,34.85762730628278,20.160005791330633,55.01763309761341,14.697621514952148,14.697621514952148,55.01763309761341,34.85762730628278,20.160005791330633,55.01763309761341,14.697621514952148,-31.697621514952147,-18.017633097613412,True,False,False
2025,4,401754537,Clemson,Syracuse,-13.0,55.0,21.0,34.0,33.52425524408057,21.650368371128227,55.1746236152088,11.873886872952344,11.873886872952344,55.1746236152088,33.52425524408057,21.650368371128227,55.1746236152088,11.873886872952344,-24.873886872952344,-0.17462361520880165,True,False,False
2025,4,401754636,TCU,SMU,11.0,59.0,35.0,24.0,33.89564596530693,16.643650273175723,50.539296238482656,17.25199569213121,17.25199569213121,50.539296238482656,33.89564596530693,16.643650273175723,50.539296238482656,17.25199569213121,-6.25199569213121,8.460703761517344,True,True,True
2025,4,401754642,Louisville,Bowling Green,23.0,57.0,40.0,17.0,39.79540160737202,13.851385036841982,53.646786644214,25.94401657053004,25.94401657053004,53.646786644214,39.79540160737202,13.851385036841982,53.646786644214,25.94401657053004,-2.9440165705300387,3.3532133557860035,True,True,True
2025,4,401756901,Utah,Texas Tech,-24.0,44.0,10.0,34.0,29.937279301812097,24.4766101951365,54.4138894969486,5.460669106675592,5.460669106675592,54.4138894969486,29.937279301812097,24.4766101951365,54.4138894969486,5.460669106675592,-29.460669106675592,-10.413889496948599,True,False,False
2025,4,401760376,Miami (OH),UNLV,-3.0,79.0,38.0,41.0,30.735886400362972,22.74417546873916,53.48006186910213,7.99171093162381,7.99171093162381,53.48006186910213,30.735886400362972,22.74417546873916,53.48006186910213,7.99171093162381,-10.99171093162381,25.51993813089787,True,False,False
2025,4,401762469,Army,North Texas,-7.0,83.0,38.0,45.0,30.064457357616423,25.61568478583843,55.68014214345486,4.448772571777997,4.448772571777997,55.68014214345486,30.064457357616423,25.61568478583843,55.68014214345486,4.448772571777997,-11.448772571777997,27.31985785654514,True,False,False
2025,4,401762470,South Florida,South Carolina State,49.0,77.0,63.0,14.0,45.09764215486179,11.170279091734429,56.26792124659622,33.92736306312736,33.92736306312736,56.26792124659622,45.09764215486179,11.170279091734429,56.26792124659622,33.92736306312736,15.072636936872641,20.732078753403783,True,True,True
2025,4,401752715,Tennessee,UAB,32.0,80.0,56.0,24.0,39.14801628418354,24.095176444333266,63.2431927285168,15.052839839850275,15.052839839850275,63.2431927285168,39.14801628418354,24.095176444333266,63.2431927285168,15.052839839850275,16.947160160149725,16.756807271483197,True,True,True
2025,4,401762822,Central Michigan,Wagner,39.0,59.0,49.0,10.0,34.31999819980931,18.07113708645315,52.39113528626246,16.248861113356163,16.248861113356163,52.39113528626246,34.31999819980931,18.07113708645315,52.39113528626246,16.248861113356163,22.751138886643837,6.608864713737539,True,True,True
2025,4,401752841,Oregon,Oregon State,34.0,48.0,41.0,7.0,45.273142615209544,15.823309003504445,61.096451618713985,29.4498336117051,29.4498336117051,61.096451618713985,45.273142615209544,15.823309003504445,61.096451618713985,29.4498336117051,4.550166388294901,-13.096451618713985,True,True,True
2025,4,401752711,Ole Miss,Tulane,35.0,55.0,45.0,10.0,35.25629464290733,18.714303079620073,53.9705977225274,16.541991563287255,16.541991563287255,53.9705977225274,35.25629464290733,18.714303079620073,53.9705977225274,16.541991563287255,18.458008436712745,1.0294022774725988,True,True,True
2025,4,401752714,Oklahoma,Auburn,7.0,41.0,24.0,17.0,31.931116585318225,21.55118965213552,53.48230623745374,10.379926933182706,10.379926933182706,53.48230623745374,31.931116585318225,21.55118965213552,53.48230623745374,10.379926933182706,-3.3799269331827055,-12.482306237453741,True,True,True
2025,4,401752846,Nebraska,Michigan,-3.0,57.0,27.0,30.0,39.33959849097185,19.32021794664778,58.65981643761963,20.019380544324072,20.019380544324072,58.65981643761963,39.33959849097185,19.32021794664778,58.65981643761963,20.019380544324072,-23.019380544324072,-1.6598164376196323,True,False,False
2025,4,401752848,Notre Dame,Purdue,26.0,86.0,56.0,30.0,34.99244431316861,20.67770909948709,55.6701534126557,14.314735213681525,14.314735213681525,55.6701534126557,34.99244431316861,20.67770909948709,55.6701534126557,14.314735213681525,11.685264786318475,30.3298465873443,True,True,True
2025,4,401754541,Florida State,Kent State,56.0,76.0,66.0,10.0,41.33532743973805,11.98509858697366,53.320426026711715,29.350228852764392,29.350228852764392,53.320426026711715,41.33532743973805,11.98509858697366,53.320426026711715,29.350228852764392,26.649771147235608,22.679573973288285,True,True,True
2025,4,401754640,UCF,North Carolina,25.0,43.0,34.0,9.0,31.245565113056756,21.185266921524605,52.43083203458136,10.060298191532151,10.060298191532151,52.43083203458136,31.245565113056756,21.185266921524605,52.43083203458136,10.060298191532151,14.939701808467849,-9.430832034581357,True,True,True
2025,4,401757169,UConn,Ball State,6.0,56.0,31.0,25.0,42.861293407824654,18.48918614470891,61.35047955253357,24.372107263115744,24.372107263115744,61.35047955253357,42.861293407824654,18.48918614470891,61.35047955253357,24.372107263115744,-18.372107263115744,-5.350479552533571,True,True,True
2025,4,401757262,Liberty,James Madison,-18.0,44.0,13.0,31.0,25.733589648595263,23.37741393118019,49.111003579775456,2.3561757174150735,2.3561757174150735,49.111003579775456,25.733589648595263,23.37741393118019,49.111003579775456,2.3561757174150735,-20.356175717415073,-5.111003579775456,True,False,False
2025,4,401761610,Eastern Michigan,Louisiana,3.0,65.0,34.0,31.0,40.67134183696717,21.69865802464083,62.36999986160801,18.97268381232634,18.97268381232634,62.36999986160801,40.67134183696717,21.69865802464083,62.36999986160801,18.97268381232634,-15.972683812326341,2.630000138391992,True,True,True
2025,4,401761613,Buffalo,Troy,-4.0,38.0,17.0,21.0,33.051708496353314,14.009327281726955,47.06103577808027,19.042381214626356,19.042381214626356,47.06103577808027,33.051708496353314,14.009327281726955,47.06103577808027,19.042381214626356,-23.042381214626356,-9.061035778080267,True,False,False
2025,4,401762820,Western Michigan,Toledo,1.0,27.0,14.0,13.0,24.8537444620657,24.48748291301194,49.34122737507764,0.3662615490537568,0.3662615490537568,49.34122737507764,24.8537444620657,24.48748291301194,49.34122737507764,0.3662615490537568,0.6337384509462431,-22.341227375077636,True,True,True
2025,4,401762823,Ohio,Gardner-Webb,17.0,87.0,52.0,35.0,38.62344051425905,14.716594345007252,53.340034859266304,23.9068461692518,23.9068461692518,53.340034859266304,38.62344051425905,14.716594345007252,53.340034859266304,23.9068461692518,-6.9068461692518,33.659965140733696,True,True,True
2025,4,401754538,Duke,NC State,12.0,78.0,45.0,33.0,33.69549927277964,25.96365022837535,59.65914950115499,7.731849044404292,7.731849044404292,59.65914950115499,33.69549927277964,25.96365022837535,59.65914950115499,7.731849044404292,4.268150955595708,18.340850498845008,True,True,True
2025,4,401752712,Mississippi State,Northern Illinois,28.0,48.0,38.0,10.0,35.594104375051266,9.883371700031184,45.47747607508245,25.710732675020083,25.710732675020083,45.47747607508245,35.594104375051266,9.883371700031184,45.47747607508245,25.710732675020083,2.2892673249799174,2.52252392491755,True,True,True
2025,4,401754542,Georgia Tech,Temple,21.0,69.0,45.0,24.0,27.67364055236372,32.444144895451714,60.11778544781544,-4.7705043430879925,-4.7705043430879925,60.11778544781544,27.67364055236372,32.444144895451714,60.11778544781544,-4.7705043430879925,25.770504343087993,8.882214552184557,False,True,False
2025,4,401760375,San José State,Idaho,3.0,59.0,31.0,28.0,39.06313279684395,18.069454908198168,57.13258770504212,20.993677888645784,20.993677888645784,57.13258770504212,39.06313279684395,18.069454908198168,57.13258770504212,20.993677888645784,-17.993677888645784,1.8674122949578802,True,True,True
2025,4,401756899,Kansas,West Virginia,31.0,51.0,41.0,10.0,26.426039539697857,17.279758007474403,43.70579754717226,9.146281532223457,9.146281532223457,43.70579754717226,26.426039539697857,17.279758007474403,43.70579754717226,9.146281532223457,21.853718467776545,7.29420245282774,True,True,True
2025,4,401757259,Florida International,Delaware,-22.0,54.0,16.0,38.0,33.104877717824635,28.301728017517465,61.4066057353421,4.8031497003071735,4.8031497003071735,61.4066057353421,33.104877717824635,28.301728017517465,61.4066057353421,4.8031497003071735,-26.803149700307173,-7.406605735342097,True,False,False
2025,4,401757261,Kennesaw State,Arkansas State,7.0,49.0,28.0,21.0,27.5510022526166,18.161412446259423,45.71241469887602,9.389589806357176,9.389589806357176,45.71241469887602,27.5510022526166,18.161412446259423,45.71241469887602,9.389589806357176,-2.3895898063571757,3.2875853011239826,True,True,True
2025,4,401762821,Akron,Duquesne,44.0,58.0,51.0,7.0,30.671103928320555,23.421295865235436,54.09239979355599,7.249808063085119,7.249808063085119,54.09239979355599,30.671103928320555,23.421295865235436,54.09239979355599,7.249808063085119,36.75019193691488,3.907600206444009,True,True,True
2025,4,401752713,Missouri,South Carolina,9.0,49.0,29.0,20.0,41.1306813038796,18.997788581640137,60.128469885519735,22.13289272223946,22.13289272223946,60.128469885519735,41.1306813038796,18.997788581640137,60.128469885519735,22.13289272223946,-13.132892722239461,-11.128469885519735,True,True,True
2025,4,401757260,Jacksonville State,Murray State,35.0,55.0,45.0,10.0,30.406170363243703,25.06034009386478,55.46651045710848,5.345830269378922,5.345830269378922,55.46651045710848,30.406170363243703,25.06034009386478,55.46651045710848,5.345830269378922,29.654169730621078,-0.46651045710847683,True,True,True
2025,4,401757264,Middle Tennessee,Marshall,-14.0,70.0,28.0,42.0,29.82882491734403,13.219979174928527,43.04880409227256,16.6088457424155,16.6088457424155,43.04880409227256,29.82882491734403,13.219979174928527,43.04880409227256,16.6088457424155,-30.6088457424155,26.95119590772744,True,False,False
2025,4,401757265,Missouri State,UT Martin,32.0,52.0,42.0,10.0,22.22727035817779,24.27175857389099,46.49902893206878,-2.044488215713198,-2.044488215713198,46.49902893206878,22.22727035817779,24.27175857389099,46.49902893206878,-2.044488215713198,34.0444882157132,5.500971067931218,False,True,False
2025,4,401757268,Western Kentucky,Nevada,15.0,47.0,31.0,16.0,39.34020913949458,15.388376263067707,54.72858540256229,23.951832876426877,23.951832876426877,54.72858540256229,39.34020913949458,15.388376263067707,54.72858540256229,23.951832876426877,-8.951832876426877,-7.728585402562288,True,True,True
2025,4,401760372,Air Force,Boise State,-12.0,86.0,37.0,49.0,42.32222199869543,15.08100476416805,57.40322676286348,27.241217234527383,27.241217234527383,57.40322676286348,42.32222199869543,15.08100476416805,57.40322676286348,27.241217234527383,-39.24121723452738,28.596773237136517,True,False,False
2025,4,401761609,Georgia Southern,Maine,28.0,62.0,45.0,17.0,36.433761320934686,21.991741949380653,58.42550327031534,14.442019371554032,14.442019371554032,58.42550327031534,36.433761320934686,21.991741949380653,58.42550327031534,14.442019371554032,13.557980628445968,3.574496729684661,True,True,True
2025,4,401761611,South Alabama,Coastal Carolina,-18.0,58.0,20.0,38.0,43.35580727442191,13.152988579500471,56.508795853922386,30.20281869492144,30.20281869492144,56.508795853922386,43.35580727442191,13.152988579500471,56.508795853922386,30.20281869492144,-48.20281869492144,1.4912041460776138,True,False,False
