id,season,week,home_team,away_team,home_points,away_points,spread_line,total_line,home_games_played,away_games_played,prediction,predicted_spread,home_team_spread_line,predicted_total,predicted_spread_std_dev,predicted_total_std_dev,expected_home_margin,edge_spread,edge_total,spread_bet_reason,total_bet_reason,bet_spread,bet_total,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
401762856,2025,12,Akron,Kent State,35.0,42.0,-7.5,49.5,10.0,9.0,6.877539209017707,6.877539209017707,-7.5,49.5,14.0,14.0,7.5,0.6224607909822932,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401762857,2025,12,Western Michigan,Ohio,17.0,13.0,-1.5,47.0,9.0,9.0,6.35660599450753,6.35660599450753,-1.5,47.0,14.0,14.0,1.5,4.85660599450753,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401762858,2025,12,Central Michigan,Buffalo,38.0,19.0,-2.0,45.0,9.0,9.0,3.556053331855713,3.556053331855713,-2.0,45.0,14.0,14.0,2.0,1.556053331855713,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401762859,2025,12,Massachusetts,Northern Illinois,3.0,45.0,9.5,43.0,9.0,9.0,0.2821173117591113,0.2821173117591113,9.5,43.0,14.0,14.0,-9.5,9.78211731175911,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401762860,2025,12,Miami (OH),Toledo,3.0,24.0,5.5,44.0,9.0,9.0,-11.079186609323342,-11.079186609323342,5.5,44.0,14.0,14.0,-5.5,5.579186609323342,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401761649,2025,12,Old Dominion,Troy,33.0,0.0,-10.0,53.0,9.0,9.0,5.878966943878542,5.878966943878542,-10.0,53.0,14.0,14.0,10.0,4.121033056121458,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754591,2025,12,Louisville,Clemson,19.0,20.0,-1.5,51.0,9.0,9.0,-2.4166379584571853,-2.4166379584571853,-1.5,51.0,14.0,14.0,1.5,3.9166379584571853,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752904,2025,12,Oregon,Minnesota,42.0,13.0,-27.0,46.0,9.0,9.0,18.03762142391151,18.03762142391151,-27.0,46.0,14.0,14.0,27.0,8.96237857608849,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752772,2025,12,Texas A&M,South Carolina,31.0,30.0,-16.5,49.5,9.0,9.0,19.766793617910487,19.766793617910487,-16.5,49.5,14.0,14.0,16.5,3.266793617910487,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752901,2025,12,Indiana,Wisconsin,31.0,7.0,-28.0,43.5,10.0,9.0,36.20089413260877,36.20089413260877,-28.0,43.5,14.0,14.0,28.0,8.200894132608767,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752905,2025,12,Northwestern,Michigan,22.0,24.0,10.0,42.0,9.0,9.0,-3.1216547094303007,-3.1216547094303007,10.0,42.0,14.0,14.0,-10.0,6.878345290569699,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
