id,season,week,home_team,away_team,home_points,away_points,spread_line,total_line,home_games_played,away_games_played,prediction,predicted_spread,home_team_spread_line,predicted_total,predicted_spread_std_dev,predicted_total_std_dev,expected_home_margin,edge_spread,edge_total,spread_bet_reason,total_bet_reason,bet_spread,bet_total,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
401644760,2024,11,Central Michigan,Bowling Green,13.0,23.0,16.0,48.5,8.0,8.0,-3.4375336255457523,-3.4375336255457523,16.0,48.5,14.0,14.0,-16.0,12.562466374454248,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644688,2024,11,Ball State,Miami (OH),21.0,27.0,13.0,48.0,8.0,8.0,-1.6360340418735326,-1.6360340418735326,13.0,48.0,14.0,14.0,-13.0,11.363965958126467,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644762,2024,11,Western Michigan,Northern Illinois,28.0,42.0,2.0,52.0,8.0,8.0,-3.989171338767454,-3.989171338767454,2.0,52.0,14.0,14.0,-2.0,1.989171338767454,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401644761,2024,11,Kent State,Ohio,0.0,41.0,20.5,53.0,8.0,8.0,-6.1404434016898275,-6.1404434016898275,20.5,53.0,14.0,14.0,-20.5,14.359556598310173,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645361,2024,11,East Carolina,Florida Atlantic,49.0,14.0,-7.5,58.5,8.0,8.0,4.1071339467309675,4.1071339467309675,-7.5,58.5,14.0,14.0,7.5,3.3928660532690325,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643825,2024,11,Coastal Carolina,App State,38.0,24.0,2.5,63.0,8.0,8.0,-0.0347342800543657,-0.0347342800543657,2.5,63.0,14.0,14.0,-2.5,2.4652657199456343,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401634773,2024,11,Wake Forest,California,36.0,46.0,7.0,55.5,8.0,8.0,-3.1369683453311774,-3.1369683453311774,7.0,55.5,14.0,14.0,-7.0,3.8630316546688226,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628542,2024,11,UCLA,Iowa,20.0,17.0,6.5,45.5,8.0,9.0,0.4754495088823667,0.4754495088823667,6.5,45.5,14.0,14.0,-6.5,6.975449508882367,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401645362,2024,11,Memphis,Rice,27.0,20.0,-7.0,50.5,9.0,9.0,13.842263179602003,13.842263179602003,-7.0,50.5,14.0,14.0,7.0,6.8422631796020035,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401643754,2024,11,San Diego State,New Mexico,16.0,21.0,-1.0,65.0,8.0,9.0,-3.043329606862226,-3.043329606862226,-1.0,65.0,14.0,14.0,1.0,4.043329606862226,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401628545,2024,11,Ohio State,Purdue,45.0,0.0,-37.0,56.0,8.0,8.0,22.52577165429661,22.52577165429661,-37.0,56.0,14.0,14.0,37.0,14.474228345703391,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401636918,2024,11,Cincinnati,West Virginia,24.0,31.0,-5.0,54.5,8.0,8.0,-4.76061577265183,-4.76061577265183,-5.0,54.5,14.0,14.0,5.0,9.76061577265183,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401635606,2024,11,Boston College,Syracuse,37.0,31.0,-3.0,52.0,8.0,8.0,-1.8747413285495291,-1.8747413285495291,-3.0,52.0,14.0,14.0,3.0,4.874741328549529,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
