id,season,week,home_team,away_team,home_points,away_points,spread_line,total_line,home_games_played,away_games_played,prediction,predicted_spread,home_team_spread_line,predicted_total,predicted_spread_std_dev,predicted_total_std_dev,expected_home_margin,edge_spread,edge_total,spread_bet_reason,total_bet_reason,bet_spread,bet_total,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
401757289,2025,10,Kennesaw State,UTEP,33.0,20.0,-11.5,53.0,7.0,7.0,6.386390895742885,6.386390895742885,-11.5,53.0,14.0,14.0,11.5,5.113609104257115,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401761639,2025,10,Texas State,James Madison,20.0,52.0,7.5,55.0,7.0,7.0,-3.1820419622978813,-3.1820419622978813,7.5,55.0,14.0,14.0,-7.5,4.317958037702119,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401757292,2025,10,Middle Tennessee,Jacksonville State,21.0,24.0,4.5,54.0,7.0,7.0,-2.225451669871618,-2.225451669871618,4.5,54.0,14.0,14.0,-4.5,2.274548330128382,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401757291,2025,10,Missouri State,Florida International,28.0,21.0,-3.0,50.0,7.0,7.0,0.3733470689925049,0.3733470689925049,-3.0,50.0,14.0,14.0,3.0,2.626652931007495,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401761640,2025,10,Coastal Carolina,Marshall,44.0,27.0,7.0,54.5,7.0,7.0,-4.7301868489447205,-4.7301868489447205,7.0,54.5,14.0,14.0,-7.0,2.2698131510552795,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401762443,2025,10,UTSA,Tulane,48.0,26.0,6.0,54.0,7.0,7.0,9.58054231072565,9.58054231072565,6.0,54.0,14.0,14.0,-6.0,15.58054231072565,0.0,Bet Placed,No Bet - Small Edge,home,none,0.05,0.0,2.5,0.0,2.5
401762497,2025,10,Rice,Memphis,14.0,38.0,14.0,48.0,8.0,8.0,-10.119187114953688,-10.119187114953688,14.0,48.0,14.0,14.0,-14.0,3.8808128850463124,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754575,2025,10,Syracuse,North Carolina,10.0,27.0,-1.5,45.5,8.0,7.0,1.7093691275377632,1.7093691275377632,-1.5,45.5,14.0,14.0,1.5,0.20936912753776316,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401757290,2025,10,Louisiana Tech,Sam Houston,55.0,14.0,-16.5,48.0,7.0,7.0,19.698459130303057,19.698459130303057,-16.5,48.0,14.0,14.0,16.5,3.198459130303057,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752758,2025,10,Texas,Vanderbilt,34.0,31.0,-3.5,48.5,8.0,8.0,-4.527989894965966,-4.527989894965966,-3.5,48.5,14.0,14.0,3.5,8.027989894965966,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752889,2025,10,Ohio State,Penn State,38.0,14.0,-18.0,45.5,7.0,7.0,11.22722084577138,11.22722084577138,-18.0,45.5,14.0,14.0,18.0,6.772779154228621,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752891,2025,10,Illinois,Rutgers,35.0,13.0,-13.0,63.5,8.0,8.0,17.01843466703113,17.01843466703113,-13.0,63.5,14.0,14.0,13.0,4.01843466703113,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754577,2025,10,Clemson,Duke,45.0,46.0,-4.0,55.0,7.0,7.0,-5.765842900357251,-5.765842900357251,-4.0,55.0,14.0,14.0,4.0,9.765842900357251,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754581,2025,10,SMU,Miami,26.0,20.0,8.5,50.5,8.0,7.0,-2.2887716619369733,-2.2887716619369733,8.5,50.5,14.0,14.0,-8.5,6.211228338063027,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
