id,season,week,home_team,away_team,home_points,away_points,spread_line,total_line,home_games_played,away_games_played,prediction,predicted_spread,home_team_spread_line,predicted_total,predicted_spread_std_dev,predicted_total_std_dev,expected_home_margin,edge_spread,edge_total,spread_bet_reason,total_bet_reason,bet_spread,bet_total,kelly_fraction_spread,kelly_fraction_total,bet_units_spread,bet_units_total,bet_units
401754531,2025,3,Wake Forest,NC State,24.0,34.0,7.0,53.0,2.0,2.0,-0.5787228623993395,-0.5787228623993395,7.0,53.0,14.0,14.0,-7.0,6.4212771376006605,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752836,2025,3,Indiana,Indiana State,73.0,0.0,-47.5,60.0,2.0,,14.255408093869828,14.255408093869828,-47.5,60.0,14.0,14.0,47.5,33.24459190613017,0.0,Bet Placed,No Bet - Small Edge,away,none,0.05,0.0,2.5,0.0,2.5
401754532,2025,3,Syracuse,Colgate,66.0,24.0,-36.5,64.0,2.0,,11.962795319581367,11.962795319581367,-36.5,64.0,14.0,14.0,36.5,24.537204680418633,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401756893,2025,3,Houston,Colorado,36.0,20.0,-4.0,45.0,2.0,2.0,4.409494700504574,4.409494700504574,-4.0,45.0,14.0,14.0,4.0,0.4094947005045739,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401756888,2025,3,Arizona,Kansas State,23.0,17.0,1.5,55.5,2.0,3.0,9.924653139594016,9.924653139594016,1.5,55.5,14.0,14.0,-1.5,11.424653139594016,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752837,2025,3,UCLA,New Mexico,10.0,35.0,-15.5,53.0,2.0,2.0,6.34354668976594,6.34354668976594,-15.5,53.0,14.0,14.0,15.5,9.15645331023406,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752696,2025,3,Alabama,Wisconsin,38.0,14.0,-19.5,45.0,2.0,2.0,6.537815172524435,6.537815172524435,-19.5,45.0,14.0,14.0,19.5,12.962184827475564,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752703,2025,3,Temple,Oklahoma,3.0,42.0,23.5,51.0,2.0,2.0,11.110208537634083,11.110208537634083,23.5,51.0,14.0,14.0,-23.5,34.61020853763408,0.0,Bet Placed,No Bet - Small Edge,home,none,0.05,0.0,2.5,0.0,2.5
401752828,2025,3,Nebraska,Houston Christian,59.0,7.0,-48.5,59.0,2.0,,16.598609615343754,16.598609615343754,-48.5,59.0,14.0,14.0,48.5,31.901390384656246,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752831,2025,3,Northwestern,Oregon,14.0,34.0,26.5,50.5,2.0,2.0,-22.222136528434778,-22.222136528434778,26.5,50.5,14.0,14.0,-26.5,4.277863471565222,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752838,2025,3,Maryland,Towson,44.0,17.0,-28.5,52.5,2.0,,16.858053413793,16.858053413793,-28.5,52.5,14.0,14.0,28.5,11.641946586206998,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752839,2025,3,Michigan,Central Michigan,63.0,3.0,-28.0,43.0,2.0,2.0,8.824885169785484,8.824885169785484,-28.0,43.0,14.0,14.0,28.0,19.17511483021452,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754619,2025,3,Virginia,William & Mary,55.0,16.0,-31.0,53.5,2.0,,15.200268042281708,15.200268042281708,-31.0,53.5,14.0,14.0,31.0,15.799731957718292,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754623,2025,3,Georgia Tech,Clemson,24.0,21.0,3.0,51.0,2.0,2.0,17.67958267536983,17.67958267536983,3.0,51.0,14.0,14.0,-3.0,20.67958267536983,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401756891,2025,3,Baylor,Samford,42.0,7.0,-52.0,64.5,2.0,,18.589347372680713,18.589347372680713,-52.0,64.5,14.0,14.0,52.0,33.41065262731929,0.0,Bet Placed,No Bet - Small Edge,away,none,0.05,0.0,2.5,0.0,2.5
401761608,2025,3,Troy,Memphis,7.0,28.0,4.5,51.0,2.0,2.0,4.3322060657582755,4.3322060657582755,4.5,51.0,14.0,14.0,-4.5,8.832206065758275,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401762817,2025,3,Kent State,Buffalo,28.0,31.0,24.0,48.5,2.0,2.0,-2.327500095907256,-2.327500095907256,24.0,48.5,14.0,14.0,-24.0,21.672499904092746,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752697,2025,3,Auburn,South Alabama,31.0,15.0,-26.0,56.0,2.0,2.0,10.734272499509911,10.734272499509911,-26.0,56.0,14.0,14.0,26.0,15.265727500490089,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752702,2025,3,Missouri,Louisiana,52.0,10.0,-27.5,47.5,2.0,2.0,30.045388954664663,30.045388954664663,-27.5,47.5,14.0,14.0,27.5,2.545388954664663,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401762818,2025,3,Ball State,New Hampshire,34.0,29.0,-3.0,46.5,2.0,,8.893786544993016,8.893786544993016,-3.0,46.5,14.0,14.0,3.0,5.8937865449930165,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401757168,2025,3,Delaware,UConn,44.0,41.0,8.0,52.5,2.0,2.0,1.015689930054979,1.015689930054979,8.0,52.5,14.0,14.0,-8.0,9.015689930054979,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752705,2025,3,Tennessee,Georgia,41.0,44.0,3.5,50.5,2.0,2.0,5.326504494557118,5.326504494557118,3.5,50.5,14.0,14.0,-3.5,8.826504494557117,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752832,2025,3,Purdue,USC,17.0,33.0,20.5,59.0,2.0,2.0,-0.8930553880535816,-0.8930553880535816,20.5,59.0,14.0,14.0,-20.5,19.606944611946417,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752833,2025,3,Rutgers,Norfolk State,60.0,10.0,-44.5,56.0,2.0,,21.29737695114496,21.29737695114496,-44.5,56.0,14.0,14.0,44.5,23.20262304885504,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752834,2025,3,Michigan State,Youngstown State,41.0,24.0,-23.5,55.0,2.0,,16.015230709751457,16.015230709751457,-23.5,55.0,14.0,14.0,23.5,7.484769290248543,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752835,2025,3,Penn State,Villanova,52.0,6.0,-47.5,56.5,2.0,,22.995609920459856,22.995609920459856,-47.5,56.5,14.0,14.0,47.5,24.504390079540144,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752938,2025,3,Texas Tech,Oregon State,45.0,14.0,-24.0,61.5,2.0,2.0,32.678150863277224,32.678150863277224,-24.0,61.5,14.0,14.0,24.0,8.678150863277224,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401752949,2025,3,North Texas,Washington State,59.0,10.0,-6.5,57.5,2.0,2.0,11.89241068493858,11.89241068493858,-6.5,57.5,14.0,14.0,6.5,5.3924106849385804,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754615,2025,3,Missouri State,SMU,10.0,28.0,28.5,61.0,2.0,2.0,-12.570715988529596,-12.570715988529596,28.5,61.0,14.0,14.0,-28.5,15.929284011470404,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754638,2025,3,West Virginia,Pittsburgh,31.0,24.0,7.0,55.0,2.0,2.0,-9.902340727790229,-9.902340727790229,7.0,55.0,14.0,14.0,-7.0,2.9023407277902287,0.0,No Bet - Small Edge,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401754639,2025,3,North Carolina,Richmond,41.0,6.0,-24.5,48.0,2.0,,10.006874868838436,10.006874868838436,-24.5,48.0,14.0,14.0,24.5,14.493125131161564,0.0,No Bet - Exposure Cap,No Bet - Small Edge,none,none,0.0,0.0,0.0,0.0,0.0
401756892,2025,3,Cincinnati,Northwestern State,70.0,0.0,-48.5,55.5,2.0,1.0,26.677603630460265,26.677603630460265,-48.5,55.5,14.0,14.0,48.5,21.822396369539735,0.0,No Bet - Min Games,No Bet - Min Games,none,none,0.0,0.0,0.0,0.0,0.0
