season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units,pick_win,total_pick_win
2021,7,401309620,2021-10-12 19:30:00-04:00,Louisiana,App State,False,consensus,4.0,57.5,8.379371169499564,61.53083299498471,12.379371169499564,4.030832994984706,home,none,4.0,4.0,home_havoc_rate: +2.39,home_adj_off_epa_pp: +1.78,home_off_eckel_rate: +1.55,home_adj_off_epa_pp: +2.46,home_stuff_rate: +0.89,home_adj_def_expl_rate_rush: +0.78,1,1.0,
2021,7,401309621,2021-10-14 19:30:00-04:00,South Alabama,Georgia Southern,False,consensus,-2.5,49.5,18.33252951496741,57.93021195986251,15.832529514967412,8.430211959862511,home,over,4.0,5.0,home_off_eckel_rate: +7.90,away_off_eckel_rate: +3.62,home_adj_def_sr: +1.79,home_adj_def_ypp: +3.84,away_off_eckel_rate: -1.94,home_adj_def_expl_rate_overall_20: -1.26,1,1.0,1.0
2021,7,401301022,2021-10-14 19:30:00-04:00,Memphis,Navy,False,consensus,-11.0,55.5,3.2877857669005817,56.93528847705343,7.712214233099418,1.435288477053433,away,none,5.0,5.0,away_off_eckel_rate: +2.18,away_adj_off_epa_pp: +1.86,home_adj_def_epa_pp: -1.70,home_adj_def_ypp: -3.71,home_adj_off_epa_pp: +2.20,away_adj_off_epa_pp: -1.90,1,0.0,
2021,7,401282231,2021-10-15 19:00:00-04:00,North Texas,Marshall,False,consensus,11.0,66.0,-6.993833202911304,54.26206471012824,4.006166797088696,11.737935289871755,none,under,4.0,5.0,home_adj_off_epa_pp: -4.75,home_off_eckel_rate: -4.58,home_adj_def_sr: +2.25,home_adj_off_epa_pp: -6.58,home_adj_off_expl_rate_overall_10: -1.33,away_off_eckel_rate: +1.19,1,,0.0
2021,7,401282657,2021-10-15 19:00:00-04:00,Syracuse,Clemson,False,consensus,13.5,44.0,6.653213164811089,49.72339597473783,20.15321316481109,5.7233959747378265,home,over,5.0,4.0,away_adj_def_epa_pp: -2.82,home_off_eckel_rate: +2.34,away_adj_off_epa_pp: +1.98,away_adj_off_epa_pp: -2.02,away_adj_def_ypp: -1.57,away_adj_def_epa_pp: -0.89,1,1.0,0.0
2021,7,401310723,2021-10-15 22:30:00-04:00,San José State,San Diego State,False,consensus,9.5,41.0,-11.225408799216527,50.52055493220632,1.7254087992165277,9.520554932206323,none,over,5.0,4.0,away_adj_def_epa_pp: -3.71,home_off_eckel_rate: -3.35,away_off_eckel_rate: +3.15,home_adj_off_epa_pp: -1.92,away_off_eckel_rate: -1.69,away_adj_def_epa_pp: -1.18,1,,0.0
2021,7,401309872,2021-10-15 22:30:00-04:00,Oregon,California,False,consensus,-13.5,53.5,4.910526314576044,65.41942223280996,8.589473685423956,11.919422232809964,away,over,4.0,4.0,home_adj_off_epa_pp: +2.09,away_adj_off_epa_pp: -1.88,home_adj_def_sr: -1.74,home_adj_off_epa_pp: +2.89,away_adj_off_epa_pp: +1.93,home_adj_def_expl_rate_overall_10: -1.05,1,1.0,0.0
2021,7,401309571,2021-10-16 12:00:00-04:00,Buffalo,Ohio,False,consensus,-7.5,54.5,5.662749218643249,60.27663370651736,1.837250781356751,5.776633706517359,none,over,5.0,5.0,away_adj_def_epa_pp: +2.77,away_adj_def_sr: +2.25,home_off_eckel_rate: -2.22,home_adj_def_ypp: +2.24,away_adj_off_epa_pp: -1.64,away_adj_def_ypp: +1.39,1,,0.0
2021,7,401301024,2021-10-16 12:00:00-04:00,South Florida,Tulsa,False,consensus,7.0,55.5,-10.120112897393664,62.235721620833765,3.120112897393664,6.735721620833765,none,over,4.0,5.0,home_adj_def_epa_pp: -3.99,away_off_eckel_rate: -2.43,home_adj_def_sr: -2.06,home_adj_def_ypp: +3.96,home_adj_off_epa_pp: -2.75,away_adj_def_ypp: +1.63,1,,1.0
2021,7,401282106,2021-10-16 12:00:00-04:00,LSU,Florida,False,consensus,12.5,61.0,-9.46673421295966,60.950006950011904,3.033265787040339,0.049993049988096,none,none,5.0,6.0,home_off_eckel_rate: -6.32,home_adj_off_epa_pp: +1.87,away_off_eckel_rate: -1.70,home_adj_off_epa_pp: +2.58,home_off_finish_pts_per_opp: -1.51,away_off_eckel_rate: +0.91,1,,
2021,7,401282108,2021-10-16 12:00:00-04:00,Missouri,Texas A&M,False,consensus,11.5,59.5,-4.208431670603906,62.25942020246483,7.291568329396094,2.759420202464831,home,none,5.0,6.0,home_adj_def_epa_pp: -6.22,home_adj_def_sr: -4.43,away_adj_def_epa_pp: -3.63,home_adj_def_ypp: +4.45,home_adj_def_epa_pp: +1.55,home_adj_def_sr: +1.43,1,0.0,
2021,7,401282807,2021-10-16 12:00:00-04:00,Northwestern,Rutgers,False,consensus,2.5,45.0,0.3784447150079604,57.4853257256176,2.8784447150079604,12.4853257256176,none,over,4.0,5.0,home_off_eckel_rate: +1.57,away_adj_def_epa_pp: -1.48,away_off_eckel_rate: +1.38,home_stuff_rate: +0.82,home_off_finish_pts_per_opp: +0.74,away_off_eckel_rate: -0.74,1,,0.0
2021,7,401282104,2021-10-16 12:00:00-04:00,Arkansas,Auburn,False,consensus,-4.5,54.5,3.323918288163818,56.44738385695671,1.176081711836182,1.947383856956705,none,none,6.0,5.0,home_adj_def_epa_pp: +4.72,away_adj_def_epa_pp: -3.30,away_havoc_rate: +2.58,home_adj_def_ypp: -3.43,home_adj_off_epa_pp: +1.59,home_adj_def_expl_rate_overall_10: +1.22,1,,
