season,week,game_id,game_date,home_team,away_team,neutral_site,sportsbook,home_team_spread_line,total_line,model_spread,model_total,edge_spread,edge_total,bet_spread,bet_total,home_games_played,away_games_played,spread_reason_1,spread_reason_2,spread_reason_3,total_reason_1,total_reason_2,total_reason_3,bet_units
2021,14,401282156,2021-12-03 19:00:00-05:00,UTSA,Western Kentucky,False,consensus,3.5,74.5,0.7100241214327934,61.61141221543696,4.210024121432793,12.888587784563043,none,under,11.0,11.0,away_off_eckel_rate: -1.54,home_adj_def_epa_pp: -1.05,away_adj_def_sr: +0.93,away_off_eckel_rate: +0.82,home_adj_def_ypp: -0.75,away_adj_off_epa_pp: +0.72,1
2021,14,401331159,2021-12-03 20:00:00-05:00,Utah,Oregon,True,consensus,-3.0,57.5,4.724699767044239,60.557426543203924,1.724699767044239,3.057426543203924,none,none,11.0,11.0,home_off_eckel_rate: +2.47,away_off_eckel_rate: -1.02,home_havoc_rate: +0.83,home_adj_off_epa_pp: +1.08,home_adj_off_expl_rate_overall_10: +0.70,away_off_eckel_rate: +0.54,1
2021,14,401287953,2021-12-04 12:00:00-05:00,Oklahoma State,Baylor,True,consensus,-7.0,45.0,7.943052130123751,58.44485636045126,0.9430521301237507,13.444856360451261,none,over,11.0,11.0,home_adj_def_epa_pp: +3.56,away_off_eckel_rate: -2.41,home_off_eckel_rate: +2.33,home_adj_def_ypp: +2.44,away_off_eckel_rate: +1.29,home_adj_def_epa_pp: -0.89,1
2021,14,401331160,2021-12-04 12:00:00-05:00,Northern Illinois,Kent State,True,consensus,4.0,75.5,-1.8761737442938227,67.0280866650414,2.1238262557061773,8.4719133349586,none,under,11.0,11.0,home_adj_def_epa_pp: -4.03,away_adj_def_epa_pp: +3.32,home_adj_def_sr: -2.88,home_adj_def_ypp: +3.16,away_off_eckel_rate: +1.41,away_adj_def_sr: +1.06,1
2021,14,401310676,2021-12-04 15:00:00-05:00,San Diego State,Utah State,False,consensus,-6.5,49.5,4.7620238588145885,54.543002406712304,1.7379761411854115,5.043002406712304,none,none,11.0,11.0,home_off_eckel_rate: -3.17,away_off_eckel_rate: +1.89,away_adj_def_epa_pp: +1.87,home_adj_off_epa_pp: -1.84,home_adj_def_ypp: -1.42,away_adj_off_epa_pp: -1.02,1
2021,14,401331161,2021-12-04 15:30:00-05:00,Louisiana,App State,False,consensus,2.5,52.0,0.06334125806946744,56.15648000466763,2.5633412580694674,4.156480004667628,none,none,11.0,11.0,away_off_eckel_rate: +2.10,away_adj_def_epa_pp: -1.80,home_adj_def_epa_pp: -1.62,away_off_eckel_rate: -1.13,away_adj_def_epa_pp: -0.57,home_adj_off_epa_pp: -0.51,1
2021,14,401282154,2021-12-04 16:00:00-05:00,Alabama,Georgia,True,consensus,6.5,49.0,-2.122596717887614,55.89337658218332,4.377403282112386,6.893376582183322,none,over,11.0,11.0,away_adj_def_epa_pp: -3.78,away_adj_def_sr: -2.36,home_adj_off_epa_pp: +2.26,home_adj_off_epa_pp: +3.13,home_adj_def_ypp: -1.77,away_adj_def_ypp: -1.37,1
2021,14,401331162,2021-12-04 16:00:00-05:00,Cincinnati,Houston,False,consensus,-10.5,52.5,7.633740973225558,58.34325390870298,2.8662590267744417,5.843253908702977,none,over,11.0,11.0,home_off_eckel_rate: +1.19,home_adj_def_epa_pp: +1.00,home_adj_off_epa_pp: +0.98,home_adj_off_epa_pp: +1.36,home_adj_def_ypp: -1.30,away_adj_off_epa_pp: -0.80,1
2021,14,401331447,2021-12-04 20:00:00-05:00,Iowa,Michigan,True,consensus,12.0,44.0,-8.583999197330591,50.632332760238015,3.4160008026694086,6.632332760238015,none,over,12.0,12.0,home_havoc_rate: -2.23,home_off_eckel_rate: -2.08,away_adj_def_epa_pp: -2.01,home_adj_off_epa_pp: -2.65,home_stuff_rate: -0.90,away_off_eckel_rate: -0.81,1
2021,14,401331163,2021-12-04 20:00:00-05:00,Wake Forest,Pittsburgh,True,consensus,3.5,72.5,-0.8580972106058127,62.17041970150354,2.6419027893941873,10.32958029849646,none,under,11.0,11.0,home_adj_def_epa_pp: -2.25,home_adj_def_sr: -1.89,home_havoc_rate: -1.54,home_adj_off_epa_pp: +1.55,home_adj_def_ypp: +1.38,home_adj_off_expl_rate_overall_10: +0.61,1
2021,14,401387250,2021-12-04 23:00:00-05:00,California,USC,False,consensus,-4.5,57.5,4.211242774390044,58.20527693178041,0.288757225609956,0.7052769317804106,none,none,10.0,11.0,home_off_eckel_rate: -2.62,away_adj_def_epa_pp: +2.32,away_havoc_rate: +1.35,home_adj_def_ypp: -1.67,home_adj_off_epa_pp: -1.57,away_adj_def_ypp: +0.81,1
